#{"t_start": 1774386706.6049411, "env_id": "None"}
r,l,t
-3599.0,3599,7.537574
-939.775152,3599,12.909804
-185.0,85,13.049098
-1194.14657,3599,19.012089
-1345.0,1245,22.537899
-2920.197011,3599,28.899888
-3599.0,3599,34.536709
-3185.745422,3599,40.132316
-1872.56919,3599,45.941558
-888.009778,3599,53.120132
-3599.0,3599,59.62727
-3599.0,3599,66.656005
-1949.134002,3599,71.606322
-1531.998156,3599,77.805821
-3599.0,3599,83.670382
-3599.0,3599,88.810419
-920.114408,3599,94.60311
-3407.419787,3599,99.718793
-3599.0,3599,104.948049
-100.491623,1,104.969622
-1418.081634,3599,110.311081
-2508.301849,2857,114.469498
-1852.382543,3599,119.638921
-3599.0,3599,124.887513
-3599.0,3599,129.583105
-3599.0,3599,134.243818
-2313.689982,3599,138.807955
-3599.0,3599,143.698515
-1113.0,1013,144.968826
-1409.681532,3599,149.62427
-613.0,513,150.253682
-3170.71961,3599,154.98079
-1741.913678,3599,159.717571
-3599.0,3599,164.364645
-3599.0,3599,168.996517
-3599.0,3599,173.599615
-3599.0,3599,178.21032
-1390.455728,1348,179.959159
-1166.139692,3599,184.685701
-302.879171,2797,188.339886
-100.626129,1,188.354168
-3205.384436,3599,192.94577
-1777.131803,3340,197.323901
-3598.305189,3599,202.060644
-681.026879,3599,206.65071
-2775.0,2675,210.123505
-3599.0,3599,214.764505
-101.962651,2,214.78632
-2798.845808,3599,219.319877
-1239.0,1139,220.874468
-1032.662019,3599,226.349321
-2867.480879,3347,231.2896
-3599.0,3599,236.537725
-2582.241685,2978,240.861135
-3599.0,3599,246.141459
-22.996525,3599,251.388507
-3599.0,3599,257.017707
-1746.313655,2981,261.332359
-3270.587397,3599,267.775711
-848.061939,3599,273.174644
-1303.488579,3599,278.557792
-3599.0,3599,283.763962
-1116.430932,2423,287.302551
-3599.0,3599,292.490105
-608.632024,3599,297.797547
-2067.775175,3599,303.16075
-1889.953225,3599,308.402168
-349.313862,3599,313.682328
-3599.0,3599,319.007908
-1203.05438,3599,324.422
-1477.977524,3599,329.48625
-2643.829613,3599,334.673699
-328.0,228,335.061919
-3599.0,3599,340.233631
-1665.0,1565,342.663075
-212.251781,3599,347.742821
-1818.059528,3316,352.479444
-3599.0,3599,357.582567
-3297.0,3197,362.235671
-430.263884,3482,367.24029
-160.316976,3599,372.523553
-1657.609066,3599,378.114296
-1695.0,1595,380.716767
-32.660255,3599,386.063831
-2478.0,2378,389.554475
-988.716834,3262,394.293501
-2698.842585,3599,399.532346
-1758.259346,2687,403.353156
-3530.413065,3599,408.611942
-2728.0,2628,412.574925
-2336.892972,3599,417.715892
-2900.504632,3599,422.910989
-1930.116483,3599,428.038216
-3599.0,3599,433.146547
-2748.210758,3599,438.429291
-1718.015544,3599,443.62025
-419.390247,3599,448.795585
-3108.940141,3599,453.974561
-2778.548948,3599,459.141669
-171.337477,3599,464.399524
-1894.245008,3599,469.600862
-3599.0,3599,474.841194
-1634.886466,3599,480.180292
-3599.0,3599,486.393537
-2160.0,2060,489.300206
-1356.12611,3599,494.456204
-3117.0,3017,498.874323
-3343.950493,3599,504.068731
-1241.704074,3599,509.219635
-3599.0,3599,514.591165
-100.538653,2,514.613699
-3599.0,3599,519.955572
-883.784451,3599,525.283051
-661.255333,3599,530.602751
-3599.0,3599,535.710886
-396.134485,3599,540.924579
-2306.653792,3599,546.266051
-3599.0,3599,551.426369
-2071.279459,3599,556.547398
-3599.0,3599,561.733376
-3599.0,3599,567.380746
-3599.0,3599,573.062236
-2967.774921,3599,578.234831
-3599.0,3599,583.416442
-669.940977,3599,588.636231
-434.640539,409,589.255237
-100.684584,2,589.276003
