speed_actual,speed_target,soc,ice_torque,nox,fuel,fuel_tot_gps,co2_tp_gps,engine_on,ice_speed_rpm,em2_torque_nm,brake_perc,em1_torque_ist_nm,em2_torque_ist_nm,sun_speed_rpm,ring_speed_rpm
49.71844,50.0,0.70196736,100.30087,0.011229724,20.4093074798584,2.0504105,0.023349702,True,3044.49951171875,103.509094,0.728631,-47.092594146728516,109.29849243164062,6251.49853515625,799.419677734375
49.38782,50.0,0.7021133,87.9547,0.012073532,20.099166870117188,2.057775,0.023111254,True,3075.556640625,-109.82486,0.79071224,-31.522207260131836,-125.23334503173828,6135.78369140625,846.5550537109375
49.633335,50.0,0.7021829,100.08031,0.01189965,20.479469299316406,2.0610807,0.024248362,True,3042.5263671875,98.47803,0.741747,-46.53817367553711,105.08509063720703,6241.6005859375,801.8887329101562
49.304367,50.0,0.70234424,88.76535,0.012777463,20.106887817382812,2.0574722,0.024118215,True,3070.056396484375,-101.981995,0.8009881,-32.28725051879883,-116.27607727050781,6131.00927734375,845.339599609375
49.55845,50.0,0.7024559,99.68202,0.012626648,20.482675552368164,2.0604699,0.025500476,True,3037.628662109375,103.77777,0.74783564,-46.11659622192383,109.97689819335938,6223.85009765625,803.1129150390625
49.23215,50.0,0.7026388,89.68817,0.013311371,19.95334243774414,2.0326095,0.025073677,True,3053.79833984375,-97.5596,0.8108854,-33.20172882080078,-111.42626953125,6096.1044921875,846.1893920898438
49.502083,50.0,0.70277023,98.17598,0.013069019,20.370702743530273,2.039954,0.026150107,True,3023.306884765625,109.87512,0.7532865,-45.20354080200195,115.50138854980469,6179.0888671875,804.5514526367188
49.19296,50.0,0.7029597,90.76134,0.013521463,19.73509407043457,1.9914229,0.024942368,True,3025.202392578125,-91.77661,0.8220196,-34.23495864868164,-105.40682983398438,6033.54443359375,847.8082275390625
49.467915,50.0,0.7030932,95.59206,0.013315514,20.177654266357422,2.0055037,0.02545157,True,3000.505126953125,110.44238,0.7616699,-43.65741729736328,116.01531982421875,6109.49462890625,807.2803955078125
49.20473,50.0,0.7032785,92.16153,0.01353839,19.58171272277832,1.9497416,0.023794323,True,2987.459228515625,-79.620056,0.8351803,-35.52285385131836,-92.5748062133789,5954.25830078125,849.0379028320312
49.4445,50.0,0.70340985,92.57213,0.013459489,19.936548233032227,1.9649806,0.024056852,True,2971.885009765625,97.57233,0.77789426,-41.6309700012207,104.21102905273438,6022.076171875,812.5418701171875
49.25596,50.0,0.70358384,93.802826,0.013437748,19.522645950317383,1.9130242,0.022657096,True,2943.93896484375,-57.60974,0.85142255,-37.154327392578125,-68.71266174316406,5867.60400390625,848.8446044921875
49.415035,50.0,0.7037147,89.61383,0.013507307,19.672155380249023,1.9223003,0.022955477,True,2939.33203125,71.05115,0.8020401,-39.23884963989258,78.74508666992188,5922.302734375,820.5430908203125
49.299915,50.0,0.7038736,95.020905,0.013249561,19.36898422241211,1.8647041,0.02211389,True,2895.92041015625,-32.35138,0.8634746,-39.00702667236328,-40.23706817626953,5772.92236328125,847.4449462890625
49.375725,50.0,0.70400375,86.125244,0.013366163,19.43438148498535,1.8819084,0.02289176,True,2906.365478515625,45.280975,0.82597136,-36.206634521484375,51.96634292602539,5817.490234375,829.0588989257812
49.344254,50.0,0.70414454,95.16882,0.012930676,19.263708114624023,1.8339543,0.022684336,True,2865.146728515625,-4.0781555,0.8586675,-40.08699417114258,-8.021203994750977,5718.4541015625,845.5361328125
49.34436,50.0,0.7042766,84.74507,0.013171062,19.192655563354492,1.8388362,0.023531348,True,2872.029296875,19.147736,0.84887147,-34.85100173950195,23.404987335205078,5717.3525390625,837.7951049804688
49.37798,50.0,0.70440423,93.70474,0.0127180815,19.1485652923584,1.8041658,0.02347967,True,2836.775390625,19.619354,0.8556098,-40.04475784301758,19.160436630249023,5656.6484375,843.9389038085938
49.327133,50.0,0.7045381,85.9467,0.012891561,18.973072052001953,1.7855649,0.023845643,True,2822.452392578125,-0.25619507,0.8701712,-35.47066879272461,1.0417793989181519,5589.42919921875,845.584228515625
49.390446,50.0,0.7046567,91.019135,0.012496799,19.008846282958984,1.7640152,0.02365309,True,2793.91357421875,33.224976,0.8595675,-38.937564849853516,35.14973831176758,5546.5595703125,843.6697998046875
49.331585,50.0,0.7047887,88.90939,0.012441039,18.78981590270996,1.7181287,0.023118466,True,2747.738037109375,-6.2466125,0.88747144,-37.599510192871094,-6.917699813842773,5411.88037109375,851.1827392578125
49.38272,50.0,0.7049031,86.35741,0.012210622,18.86407470703125,1.7209635,0.02313888,True,2742.15869140625,33.717255,0.87246895,-35.86469268798828,36.62110137939453,5402.0869140625,845.6357421875
49.366318,50.0,0.70502657,92.40425,0.011896178,18.678428649902344,1.65874,0.021855265,True,2675.0654296875,3.9795227,0.8965105,-40.3182373046875,3.2153513431549072,5251.96142578125,853.9228515625
49.359608,50.0,0.705143,82.72853,0.011921793,18.67247772216797,1.6667893,0.022129118,True,2677.06103515625,17.879974,0.8949578,-33.3750114440918,20.283414840698242,5223.94482421875,850.4550170898438
49.409855,50.0,0.70525354,93.54898,0.011447266,18.629291534423828,1.6150656,0.020583928,True,2615.52392578125,25.708435,0.8992493,-41.271331787109375,26.345449447631836,5119.52978515625,853.82470703125
49.336586,50.0,0.7053745,82.93718,0.011609942,18.477733612060547,1.602824,0.020729452,True,2598.474365234375,-3.8919678,0.9220332,-33.63933181762695,-3.5977084636688232,5026.39990234375,857.037353515625
49.43154,50.0,0.70547163,90.620575,0.011192977,18.595252990722656,1.5858805,0.01975882,True,2570.586669921875,45.078278,0.90269744,-39.10457229614258,47.38591003417969,5001.17822265625,852.8621826171875
49.33394,50.0,0.7055921,87.78526,0.011271685,18.340482711791992,1.5334961,0.019150078,True,2509.9541015625,-15.346527,0.94287694,-37.40470886230469,-17.244779586791992,4824.80810546875,863.0064086914062
49.421013,50.0,0.7056821,84.35014,0.011131436,18.465118408203125,1.5520062,0.0194875,True,2523.4443359375,49.452576,0.91024935,-34.4399528503418,52.866432189941406,4854.95947265625,853.7752075195312
49.366276,50.0,0.70579404,94.23068,0.010908172,18.296754837036133,1.4718778,0.018076122,True,2427.8427734375,-6.61145,0.95300674,-42.204383850097656,-8.919896125793457,4655.06298828125,866.1087646484375
49.378086,50.0,0.70588756,79.829346,0.011140734,18.27367401123047,1.4966307,0.019693822,True,2447.814453125,29.944153,0.9280652,-31.260221481323242,33.39567565917969,4642.642578125,858.268310546875
49.417957,50.0,0.7059815,96.26224,0.010684729,18.317913055419922,1.433357,0.018105865,True,2369.73779296875,22.73056,0.94959736,-43.22378921508789,22.074113845825195,4531.2099609375,865.1419677734375
49.333435,50.0,0.70608467,81.70572,0.011168271,18.101280212402344,1.423229,0.020321041,True,2347.49951171875,-2.7573547,0.95713437,-33.07741165161133,-1.6342774629592896,4400.87109375,865.8782348632812
49.45274,50.0,0.7061595,91.07036,0.010755822,18.270183563232422,1.4101083,0.019807339,True,2330.9033203125,53.78772,0.93838274,-38.868778228759766,55.32680892944336,4412.810546875,862.3895874023438
49.325386,50.0,0.7062684,89.787476,0.011104241,18.009998321533203,1.3437352,0.021351963,True,2240.7529296875,-23.77716,0.9850651,-39.479087829589844,-26.134767532348633,4173.2333984375,873.6393432617188
49.433723,50.0,0.7063353,81.832565,0.011035904,18.13667106628418,1.3832729,0.023172945,True,2285.8115234375,60.07306,0.937289,-31.887615203857422,63.38582992553711,4248.99755859375,862.0538330078125
49.3717,50.0,0.7064342,98.40654,0.010957107,18.02075958251953,1.2836866,0.022898406,True,2159.4150390625,-10.256409,0.99387765,-45.62276077270508,-13.459748268127441,4020.989013671875,876.6433715820312
49.368202,50.0,0.70651096,76.39071,0.011408761,17.938770294189453,1.3297813,0.027172059,True,2207.90771484375,29.943176,0.95851123,-28.21224594116211,33.71006774902344,4028.24755859375,866.899658203125
49.44373,50.0,0.70658445,99.823166,0.010933578,18.075407028198242,1.2566159,0.025427938,True,2115.928955078125,32.80304,0.98065734,-45.90816116333008,31.872854232788086,3931.62646484375,873.6295776367188
49.305187,50.0,0.7066791,80.33325,0.011696428,17.775169372558594,1.2495484,0.030238569,True,2095.100830078125,-16.940308,0.9970397,-31.88445281982422,-16.762216567993164,3771.373291015625,876.1154174804688
49.48136,50.0,0.7067266,90.37012,0.011193782,18.05199432373047,1.2576778,0.029311895,True,2108.069091796875,73.97781,0.95829964,-38.014713287353516,75.50857543945312,3861.474609375,868.7138061523438
49.302467,50.0,0.7068299,93.66116,0.011702329,17.7423038482666,1.1622822,0.031460464,True,1975.3297119140625,-41.207092,1.0311931,-42.73569869995117,-45.71736526489258,3538.790283203125,885.1500854492188
49.432625,50.0,0.7068724,75.98184,0.011668205,17.904844284057617,1.2436869,0.034338266,True,2079.2509765625,73.8179,0.9560108,-27.03998374938965,77.48694610595703,3701.001708984375,868.0740966796875
49.378616,50.0,0.7069585,107.278656,0.011455804,17.901647567749023,1.0984685,0.031875253,True,1875.1953125,-12.246094,1.039499,-52.9699592590332,-16.637338638305664,3372.85693359375,886.2373046875
49.32495,50.0,0.7070216,67.87265,0.012191713,17.68136215209961,1.1868691,0.039186954,True,1994.87548828125,22.055817,0.98845065,-20.699420928955078,25.91085433959961,3455.867431640625,874.3502197265625
49.493702,50.0,0.7070675,109.86589,0.011346996,18.10645866394043,1.0795836,0.033140093,True,1830.044921875,56.102264,1.0122299,-54.3892822265625,55.05254364013672,3290.368896484375,878.9677734375
49.229313,50.0,0.7071623,73.23161,0.012502119,17.503671646118164,1.0941951,0.041398108,True,1858.228271484375,-51.14691,1.045984,-25.175254821777344,-53.677433013916016,3161.705322265625,886.3178100585938
49.553795,50.0,0.70717055,98.65077,0.011603147,18.175260543823242,1.082561,0.036294132,True,1820.617431640625,116.81647,0.9715587,-45.159889221191406,116.27757263183594,3193.20068359375,869.65771484375
49.23204,50.0,0.7072804,91.972534,0.012252867,17.477510452270508,0.9689121,0.040031523,True,1673.3226318359375,-84.90604,1.0980338,-40.51567077636719,-94.05889892578125,2791.359130859375,898.3843383789062
49.50897,50.0,0.7072792,75.167206,0.012056395,17.965295791625977,1.086546,0.042190492,True,1818.9658203125,121.75183,0.9551525,-26.814971923828125,123.34273529052734,3039.614501953125,867.949462890625
49.363724,50.0,0.7073682,113.01146,0.011683941,17.776161193847656,0.90741014,0.03702724,True,1558.302001953125,-45.464355,1.1101335,-56.6313362121582,-54.933502197265625,2635.374755859375,898.9881591796875
49.375065,50.0,0.70739764,59.072433,0.0125602335,17.572818756103516,1.0632048,0.047463655,True,1797.6746826171875,50.05371,0.99339485,-13.380946159362793,55.73917770385742,2909.3896484375,875.255126953125
49.512756,50.0,0.7074363,121.752655,0.011410624,18.337966918945312,0.9219756,0.036186874,True,1529.6590576171875,39.906036,1.0722607,-63.936851501464844,36.013092041015625,2635.639404296875,888.1954345703125
49.218994,50.0,0.7075106,62.12107,0.012810871,17.31561279296875,0.9917822,0.048374444,True,1693.15771484375,-48.787506,1.0634661,-14.363518714904785,-48.81757354736328,2707.868408203125,887.3453369140625
49.614967,50.0,0.70749235,113.43153,0.011575997,18.547306060791016,0.93972087,0.038500607,True,1542.724365234375,129.99109,0.9972185,-57.191287994384766,124.830810546875,2601.892822265625,873.8256225585938
49.17357,50.0,0.7075986,80.918594,0.0122602135,17.127023696899414,0.85684514,0.046126336,True,1489.123291015625,-112.700134,1.1315286,-30.40215492248535,-120.46846771240234,2306.037109375,903.4677124023438
49.602863,50.0,0.70755774,89.03464,0.011769593,18.31416893005371,0.9403548,0.04518771,True,1543.654296875,160.94739,0.9538591,-37.82706832885742,154.83946228027344,2435.6767578125,867.5858764648438
49.304264,50.0,0.7076532,102.06735,0.011553973,17.576040267944336,0.80914164,0.043637842,True,1377.4847412109375,-86.40845,1.1632085,-46.31344985961914,-99.09003448486328,2145.08544921875,908.8073120117188
49.512444,50.0,0.7076402,71.91972,0.011871412,17.876724243164062,0.91744137,0.050025254,True,1520.627685546875,103.38745,0.99048615,-25.164743423461914,108.50102233886719,2283.702392578125,873.6131591796875
49.460114,50.0,0.7076941,113.88327,0.011195093,18.17606544494629,0.8011327,0.04396212,True,1312.130126953125,-14.997833,1.1376411,-55.30963897705078,-24.969947814941406,2050.635498046875,901.5245361328125
49.374786,50.0,0.70772094,65.8872,0.011797234,17.5750732421875,0.8824861,0.05318612,True,1486.45703125,16.197296,1.0509163,-18.615215301513672,22.23564910888672,2192.326416015625,884.2987060546875
49.573997,50.0,0.70772356,113.754,0.0112517625,18.687789916992188,0.83965874,0.046484888,True,1333.8428955078125,67.56882,1.077801,-55.906524658203125,64.27934265136719,2100.4482421875,889.6876220703125
49.282192,50.0,0.7077862,73.160866,0.011609614,17.41071891784668,0.83115506,0.05351466,True,1418.9677734375,-55.481842,1.1138678,-23.512605667114258,-58.30804443359375,2092.319580078125,897.1362915039062
49.60841,50.0,0.70775634,102.89157,0.011335701,18.76128387451172,0.86004806,0.05075875,True,1367.5054931640625,118.643005,1.0268897,-47.88360595703125,117.41756439208984,2096.509521484375,880.3322143554688
