#{"t_start": 1778532024.309611, "env_id": "None"}
r,l,t
3025.938737,3599,375.169183
-229530.325854,3599,782.618282
-43670.536729,3599,1175.577106
-63379.069382,3599,1566.117356
-33167.296477,3599,1926.681219
-215645.843464,3599,2321.347908
-63.675647,3599,2824.510819
-93477.414613,3599,3227.161202
-1238.817881,3599,3589.927068
-2801.271015,3599,3985.221081
-98114.526317,3599,4381.053178
-4253.54057,3599,4768.477353
2797.784937,3599,5131.441974
-190.301104,3599,5622.04929
-38643.785861,3599,6008.926234
-34434.437827,3599,6401.177222
-6160.490241,3599,6758.425111
-1081.118268,3599,7148.329079
322.653456,3599,7534.341218
2017.177541,3599,7925.67315
2887.421933,3599,8380.798273
3254.998188,3599,8784.949702
3049.951136,3599,9182.959365
2395.198635,3599,9581.495863
3173.549825,3599,9944.542052
3088.67922,3599,10340.881171
2613.060591,3599,10732.033146
2874.019699,3599,11222.781186
3014.757864,3599,11573.133969
3195.323784,3599,11977.800304
3052.447096,3599,12364.217061
3129.067649,3599,12754.925279
3262.857797,3599,13111.527767
3175.64818,3599,13504.302015
2993.978672,3599,13998.762
3174.593272,3599,14388.68917
3231.072204,3599,14784.710336
3078.727232,3599,15153.741877
3122.308234,3599,15550.018051
3187.302298,3599,15953.983187
3244.790156,3599,16346.16529
3399.244216,3599,16813.545946
3136.544994,3599,17203.006216
3209.570314,3599,17605.489236
3281.696335,3599,18002.522007
2645.400168,3599,18357.54114
2800.556343,3599,18753.209152
3372.2546,3599,19154.301053
