#{"t_start": 1779788218.97356, "env_id": "None"}
r,l,t
-2670.364757,3599,834.510567
-109172.245726,3599,1641.696892
-24108.191017,3599,2469.608443
-135674.262064,3599,3281.734628
-41365.045613,3599,4049.436228
-58402.575211,3599,4925.861066
-28485.439701,3599,5808.363728
2135.647097,3599,6720.994119
-35347.291387,3599,7544.070598
-37680.550624,3599,8424.215615
1238.819436,3599,9322.304206
-756.722176,3599,10233.439001
1910.53287,3599,11039.132042
898.542749,3599,11923.275661
-413.489048,3599,12810.968512
2471.624283,3599,13692.479247
2942.442884,3599,14571.788048
2044.853657,3599,15549.143675
2803.668072,3599,16543.412885
1994.285898,3599,17518.378482
3115.239193,3599,18416.067383
1051.92701,3599,19340.803599
1929.89537,3599,20411.531716
2783.275289,3599,21477.783585
2383.960473,3599,22393.048272
3399.519465,3599,23476.886835
3269.804632,3599,24390.614018
3309.908428,3599,24874.094102
3164.784949,3599,25331.561134
2471.982985,3599,25838.263823
3018.888904,3599,26342.08313
3262.382287,3599,26843.070319
3222.042659,3599,27309.862325
3068.858522,3599,27767.158298
3089.178338,3599,28222.834367
3319.223422,3599,28680.434322
3334.680636,3599,29187.182281
2727.888311,3599,29654.278253
2825.002784,3599,30162.728389
3401.962889,3599,30674.994352
2054.049723,3599,31193.186359
3001.571665,3599,31673.498395
3339.608972,3599,32116.774326
3360.817281,3599,32559.366424
3039.784133,3599,33007.626346
3443.905764,3599,33470.577406
3119.157063,3599,33984.046308
3292.048064,3599,34505.346255
2577.445245,3599,35018.450249
3439.705167,3599,35505.886389
2597.208173,3599,35960.166262
3178.644399,3599,36406.602335
3128.486532,3599,36855.642319
3452.847892,3599,37350.302368
3421.342532,3599,37821.478455
