speed_actual,speed_target,soc,ice_torque,nox,fuel,fuel_tot_gps,co2_tp_gps,engine_on,ice_speed_rpm,em2_torque_nm,brake_perc,em1_torque_ist_nm,em2_torque_ist_nm,sun_speed_rpm,ring_speed_rpm
50.072918,50.0,0.6975476,-32.543945,0.013128921,3.0,0.42265177,0.5119965,True,4000.0,167.40137,0.0,4.932442665100098,2.1976189613342285,1873.840576171875,638.5718994140625
49.79088,50.0,0.6973314,-29.79808,0.013116464,3.7747530937194824,0.49189186,0.5120813,True,4000.0,-75.58295,0.0,3.9273054599761963,0.95973140001297,1646.2808837890625,606.9999389648438
49.922813,50.0,0.6971686,-31.417694,0.012887761,3.0,0.44029665,0.5127347,True,4000.0,145.78662,0.0,3.7842283248901367,3.5447371006011963,1275.424560546875,619.0830688476562
49.699524,50.0,0.69693756,-27.669632,0.012953788,4.2375688552856445,0.54232883,0.5114487,True,4000.0,-46.24588,0.0,2.8838038444519043,2.8293616771698,1117.62109375,591.3816528320312
49.803673,50.0,0.69675237,-30.332657,0.012639359,3.0,0.45630455,0.5103047,True,4000.0,125.56598,0.0,2.8010032176971436,4.300456523895264,851.27587890625,598.9140014648438
49.63948,50.0,0.69651747,-25.919909,0.012756258,4.569322109222412,0.5814557,0.5073408,True,4000.0,-22.101013,0.0,2.060624361038208,3.826685905456543,747.8507080078125,575.1064453125
49.723976,50.0,0.69632024,-29.45169,0.01236929,3.0,0.4682312,0.50383,True,4000.0,106.31,0.0,2.0166423320770264,4.724102020263672,563.8116455078125,578.8451538085938
49.608826,50.0,0.69609094,-25.103529,0.012517512,4.694652557373047,0.59883213,0.49943483,True,4000.0,-4.818817,0.0,1.444986343383789,4.414921283721924,497.2562255859375,558.6437377929688
49.67589,50.0,0.6958919,-28.910645,0.012104556,3.0326948165893555,0.47765446,0.49373552,True,4000.0,89.19791,0.0,1.4253088235855103,5.045856952667236,371.4021301269531,559.5714111328125
49.594624,50.0,0.69567454,-24.960022,0.012254417,4.678632736206055,0.60168076,0.48773685,True,4000.0,6.6246033,0.0,0.9939180016517639,4.881943225860596,328.35101318359375,542.42822265625
49.645817,50.0,0.6954813,-27.803299,0.01185742,3.302947759628296,0.5045743,0.47900465,True,4000.0,75.17331,0.0,0.9699503183364868,5.321906566619873,243.20208740234375,541.1839599609375
49.583195,50.0,0.69527847,-25.057114,0.011926398,4.535133361816406,0.59527874,0.47113663,True,4000.0,13.635681,0.0,0.6542176008224487,5.227205276489258,216.30528259277344,526.4105224609375
49.61724,50.0,0.6950959,-27.04181,0.011591852,3.5452420711517334,0.5263586,0.46117964,True,4000.0,64.91318,0.0,0.6417937278747559,5.557345867156982,157.47698974609375,523.7359008789062
49.56606,50.0,0.6949073,-24.795013,0.011591688,4.486993789672852,0.598022,0.45117453,True,4000.0,19.32727,0.0,0.40663397312164307,5.495372295379639,140.1227264404297,510.74310302734375
49.58544,50.0,0.69473374,-26.113846,0.011277452,3.7793097496032715,0.5493698,0.4393353,True,4000.0,57.554626,0.0,0.3976203203201294,5.712801933288574,99.58846282958984,506.8509521484375
49.543095,50.0,0.6945557,-24.2191,0.011216581,4.517061233520508,0.60761,0.42722562,True,4000.0,24.26236,0.0,0.22315673530101776,5.639122009277344,88.42851257324219,495.2156066894531
49.553005,50.0,0.69438905,-25.006271,0.010911092,4.020463943481445,0.57480955,0.41354585,True,4000.0,52.46469,0.0,0.2161506861448288,5.748088359832764,60.5357551574707,490.3265075683594
49.51905,50.0,0.69421875,-23.414536,0.01079312,4.59123420715332,0.621871,0.39953408,True,4000.0,28.254395,0.0,0.0881236344575882,5.643301963806152,53.41323471069336,479.70849609375
49.52377,50.0,0.694057,-23.847658,0.010489762,4.244230270385742,0.6001396,0.38425738,True,4000.0,48.7377,0.0,0.08271956443786621,5.667474746704102,34.23065948486328,474.0638427734375
49.497448,50.0,0.693893,-22.548262,0.010323405,4.678366661071777,0.6374395,0.36874962,True,4000.0,31.15451,0.0,-0.009823485277593136,5.5403666496276855,29.650455474853516,464.2455139160156
49.49966,50.0,0.6937361,-22.758255,0.010020882,4.4379096031188965,0.62338805,0.3523428,True,4000.0,45.824554,0.0,-0.01404498890042305,5.512938022613525,16.40369987487793,458.08587646484375
49.479725,50.0,0.69357824,-21.728256,0.009818196,4.763083457946777,0.6523888,0.33598685,True,4000.0,33.02121,0.0,-0.08033771812915802,5.382152557373047,13.411825180053711,448.9169921875
49.48078,50.0,0.6934273,-21.80324,0.009520337,4.599287509918213,0.6436856,0.31922635,True,4000.0,43.444733,0.0,-0.08367916941642761,5.331511974334717,4.205142021179199,442.4435119628906
49.46585,50.0,0.6932771,-20.996674,0.00929755,4.841571807861328,0.66608,0.30293074,True,4000.0,34.07785,0.0,-0.13107825815677643,5.211325645446777,2.233036756515503,433.8082580566406
49.466022,50.0,0.69313323,-20.99158,0.00901261,4.73190975189209,0.6610236,0.28677577,True,4000.0,41.4563,0.0,-0.13371841609477997,5.154838562011719,-4.178784370422363,427.163818359375
49.45446,50.0,0.6929908,-20.348389,0.0087875575,4.915475845336914,0.6785984,0.27148813,True,4000.0,34.636047,0.0,-0.1675591915845871,5.050955295562744,-5.485477447509766,418.9717712402344
