#{"t_start": 1777480403.0465975, "env_id": "None"}
r,l,t
216.40658,3599,143.388457
40.670037,3599,292.528486
34.560167,3599,441.720654
86.88194,3599,594.212486
-260.883459,3599,737.540408
167.008162,3599,888.312373
131.256158,3599,1039.400507
-0.483898,3599,1191.012674
-220.104786,3599,1338.030082
388.265672,3599,1488.390532
892.398816,3599,1639.120498
322.375652,3599,1790.823745
397.565001,3599,1930.968476
-116.912859,3599,2081.028371
-33.821558,3599,2234.12833
716.938097,3599,2384.570919
1009.448037,3599,2525.116704
1075.023208,3599,2767.276453
1045.061995,3599,2917.56434
1377.579569,3599,3068.892313
2028.454448,3599,3213.280473
2174.70521,3599,3365.448333
2527.054695,3599,3517.56851
2639.418346,3599,3667.148341
2730.309686,3599,3813.016856
2742.034789,3599,3961.412451
3002.166391,3599,4108.47631
3044.227222,3599,4259.104526
3128.893253,3599,4403.204926
3235.451384,3599,4553.024481
3205.472093,3599,4701.812335
3077.904878,3599,4849.890414
3323.540328,3599,4992.525562
3317.077751,3599,5141.532477
3352.881219,3599,5384.396354
3197.737556,3599,5535.009017
3210.398389,3599,5686.484347
3369.054322,3599,5831.40269
3392.271429,3599,5979.032802
3224.492244,3599,6129.757484
3421.749816,3599,6279.240497
3311.292769,3599,6420.976899
3331.662771,3599,6572.18101
3448.849558,3599,6722.707125
3359.255046,3599,6870.492362
3421.224275,3599,7009.689449
3444.255235,3599,7160.685926
3457.84349,3599,7312.600363
3419.457048,3599,7461.987821
3482.431921,3599,7602.348361
3470.083469,3599,7749.816414
3368.442377,3599,7895.418624
3394.154354,3599,8131.736375
3445.580812,3599,8276.589258
3451.92737,3599,8424.964504
3426.477219,3599,8571.697109
3439.274729,3599,8722.708949
3421.070861,3599,8871.683039
3437.504657,3599,9025.458345
3485.474968,3599,9177.464921
3450.103509,3599,9327.588192
3477.012645,3599,9468.238646
3501.956351,3599,9619.041205
3468.510977,3599,9772.185395
3476.593057,3599,9924.560367
3458.085613,3599,10062.971257
3506.951978,3599,10211.884375
3467.631564,3599,10362.740269
3499.751746,3599,10510.388476
3447.063084,3599,10748.232327
3485.536939,3599,10889.580345
3479.858251,3599,11037.000261
3499.085836,3599,11185.256279
3493.542809,3599,11332.729191
3498.670484,3599,11473.466928
3512.980467,3599,11622.788348
3505.714343,3599,11770.569397
3452.280259,3599,11917.564844
3495.812136,3599,12057.640708
3505.008017,3599,12206.841187
3496.563372,3599,12354.532482
3500.343007,3599,12499.332441
3409.587125,3599,12644.956403
3459.770029,3599,12797.668521
3490.132879,3599,12946.709284
3469.423393,3599,13096.856533
3507.767917,3599,13325.673093
3480.746993,3599,13477.256308
3516.09353,3599,13625.500375
3513.21635,3599,13774.172188
3500.378941,3599,13912.626401
3453.057564,3599,14050.868095
3507.081159,3599,14190.708761
3505.619293,3599,14337.919266
3469.206897,3599,14475.184174
3513.343957,3599,14615.044225
3473.920388,3599,14755.95614
3478.080831,3599,14899.307873
3489.801298,3599,15035.803343
3442.63934,3599,15180.828235
3496.910784,3599,15322.134159
3526.311752,3599,15462.600128
3463.024469,3599,15604.531106
3496.353273,3599,15741.108199
3499.735347,3599,15962.348151
3495.46315,3599,16108.592207
3496.846687,3599,16253.700203
3479.912191,3599,16395.016165
3510.285945,3599,16540.744255
3483.846321,3599,16682.499142
3513.262049,3599,16824.352093
3488.86265,3599,16966.204123
3491.559567,3599,17108.052201
3483.501648,3599,17250.221316
3485.531362,3599,17391.424139
3528.888362,3599,17530.778563
3476.795043,3599,17672.728335
3504.00469,3599,17816.864117
3491.415547,3599,17961.612195
3498.191295,3599,18099.176167
3527.82724,3599,18243.968959
3500.391907,3599,18466.448164
3519.087973,3599,18607.148131
3529.958056,3599,18747.156031
3503.905676,3599,18890.052177
3485.517278,3599,19032.748176
3540.65741,3599,19175.724118
3513.458373,3599,19311.127777
3483.945225,3599,19451.996259
3483.579542,3599,19593.975017
3471.933569,3599,19738.52931
3532.699312,3599,19873.368108
3494.81835,3599,20016.404168
3513.352323,3599,20164.136209
3489.755699,3599,20307.428118
3496.967614,3599,20443.288244
3461.547828,3599,20589.692142
3536.950751,3599,20733.379799
3535.028071,3599,20954.868155
