#{"t_start": 1776436406.2028828, "env_id": "None"}
r,l,t
-405.554665,3599,117.998768
-522.14285,3599,243.225824
23.509736,3599,368.386525
-517.02893,3599,494.124262
-515.731524,3599,610.749229
-288.897463,3599,736.89572
61.290106,3599,862.799854
-424.40194,3599,987.619868
37.748376,3599,1103.591581
140.397155,3599,1230.128561
-434.799319,3599,1356.255485
-251.935163,3599,1481.339018
-473.685165,3599,1596.007385
1380.575824,3599,1722.682365
-198.013545,3599,1848.039291
-252.240599,3599,1973.055517
-186.393666,3599,2087.743647
-309.316477,3599,2268.72799
333.583797,3599,2394.779313
-418.875347,3599,2521.535511
85.432481,3599,2636.975517
-268.499586,3599,2762.743773
111.887741,3599,2887.013911
-219.788234,3599,3011.9459
-176.107731,3599,3126.359078
-319.921923,3599,3254.871964
-175.486993,3599,3380.830815
-36.765304,3599,3506.484316
-270.080344,3599,3622.527583
1012.555319,3599,3749.087444
-322.53463,3599,3873.611686
-162.861506,3599,3998.947933
-139.294383,3599,4116.448269
322.231587,3599,4243.639696
443.341291,3599,4425.381652
799.293999,3599,4552.476875
563.800826,3599,4680.238048
28.495701,3599,4795.705985
476.902565,3599,4921.62663
332.446699,3599,5049.028343
279.910166,3599,5174.703937
745.780046,3599,5291.143378
1283.565392,3599,5416.724689
1138.741839,3599,5543.23144
446.38437,3599,5671.537008
397.386956,3599,5786.975513
958.036064,3599,5912.623498
-1.646189,3599,6039.306849
1159.339775,3599,6163.793212
486.172319,3599,6279.280266
602.382296,3599,6404.695406
754.09818,3599,6531.004853
67.211163,3599,6703.411624
799.610257,3599,6819.048644
266.645443,3599,6945.91152
662.702879,3599,7073.0575
1203.819152,3599,7199.344422
273.054314,3599,7315.071129
439.351213,3599,7441.199068
1713.618803,3599,7567.686047
625.176474,3599,7693.36543
1159.91632,3599,7809.92004
567.521842,3599,7934.559686
1761.697838,3599,8061.236875
2018.033573,3599,8187.699308
315.461554,3599,8302.794457
1631.746623,3599,8428.595697
1058.298906,3599,8555.695688
577.649005,3599,8681.514668
