#{"t_start": 1776441717.4041684, "env_id": "None"}
r,l,t
-503.144724,3599,118.998405
30.614833,3599,244.657135
153.026456,3599,372.199389
21.751421,3599,498.630791
-491.061759,3599,615.659951
-358.744794,3599,742.707893
-9.37006,3599,868.639369
-197.701737,3599,993.920311
-135.78322,3599,1110.072339
281.207174,3599,1236.623906
238.253911,3599,1363.051329
-329.694789,3599,1488.637539
276.009983,3599,1603.371575
-84.453601,3599,1729.971502
65.06989,3599,1855.013615
-271.872893,3599,1982.259522
12.743099,3599,2099.247569
-53.0333,3599,2282.183607
371.740092,3599,2408.331443
329.216519,3599,2533.207497
367.047026,3599,2648.64728
409.937066,3599,2775.13004
-189.451586,3599,2899.255591
-90.443165,3599,3024.903518
-159.13226,3599,3140.339403
6.0733,3599,3266.002898
180.940311,3599,3391.916015
-138.605574,3599,3518.267598
-107.826079,3599,3636.359425
-115.424031,3599,3764.182813
392.325377,3599,3891.58581
332.405625,3599,4018.2665
811.403091,3599,4134.835194
-97.990896,3599,4260.443455
679.262395,3599,4446.279605
805.197208,3599,4572.331908
-125.227222,3599,4698.295813
191.821473,3599,4814.82144
-88.259658,3599,4940.960484
1116.205057,3599,5068.987995
-102.0408,3599,5195.370498
76.624516,3599,5310.770056
484.190981,3599,5437.431357
-90.710551,3599,5563.079632
215.914673,3599,5690.227753
196.068286,3599,5806.680652
-74.720697,3599,5933.091646
408.364276,3599,6058.59437
-86.822118,3599,6184.76779
12.041602,3599,6301.820026
301.113447,3599,6427.712
492.92582,3599,6555.471978
521.316246,3599,6745.243561
495.435702,3599,6859.074262
-41.35934,3599,6984.887548
75.410946,3599,7111.820301
-59.332554,3599,7235.003529
320.574513,3599,7352.428449
94.719279,3599,7478.274673
28.558773,3599,7605.464347
166.657469,3599,7732.994712
681.163246,3599,7849.831711
1340.842736,3599,7975.391688
988.566384,3599,8099.827893
181.239568,3599,8225.239823
353.082961,3599,8339.447498
806.230475,3599,8464.164004
1180.925464,3599,8589.164576
1349.609608,3599,8714.691469
