#{"t_start": 1775381503.5554361, "env_id": "None"}
r,l,t
-726.705161,3599,30.564482
-1764.761802,3599,62.049777
-1765.7331,3599,94.411284
-1752.652284,3599,129.577173
-8.390768,3599,161.402794
1.716275,3599,193.304859
-3.424758,3599,225.074564
387.619589,3599,256.628787
-35.453182,3599,288.182688
-37.640891,3599,320.067767
-36.822068,3599,351.795501
-36.139202,3599,383.693885
390.154601,3599,415.459479
282.439632,3599,447.562326
594.008606,3599,479.620159
386.467482,3599,511.633921
-36.011276,3599,543.330452
-30.339762,3599,574.886723
-35.223362,3599,606.684181
571.895309,3599,638.395579
-36.340028,3599,670.113808
-5.353712,3599,701.843056
-27.935306,3599,733.330015
520.011618,3599,764.978049
694.507755,3599,796.234374
-2.738861,3599,827.958232
-38.015021,3599,860.311036
-35.186827,3599,893.13034
-34.518099,3599,926.073994
11.538844,3599,958.336147
415.0863,3599,990.940768
817.388429,3599,1023.564287
-34.743525,3599,1056.393868
-36.389869,3599,1088.914026
82.704467,3599,1121.59416
310.516396,3599,1154.243578
-35.55465,3599,1187.142915
-36.822167,3599,1219.862251
-35.967413,3599,1252.464242
-35.465543,3599,1285.224947
-35.923446,3599,1317.87023
169.331415,3599,1350.540671
557.761635,3599,1383.023074
-30.143562,3599,1415.183462
484.204185,3599,1447.397784
-24.220866,3599,1480.071159
-37.320543,3599,1512.835021
3.777991,3599,1545.453045
-35.552977,3599,1578.026473
509.007469,3599,1610.116705
-31.454742,3599,1642.429815
-34.382532,3599,1675.04994
