#{"t_start": 1779872749.9589036, "env_id": "None"}
r,l,t
1094.84944,3599,1081.286713
2074.057568,3599,2146.532499
3174.894038,3599,3213.836755
137.809164,3599,4276.274273
3124.76009,3599,5287.710874
1408.462586,3599,6267.320215
2164.04781,3599,7248.518891
2610.778633,3599,8227.62137
2678.713686,3599,9196.922601
3266.759174,3599,10168.583332
2696.401501,3599,11135.107597
1634.148977,3599,12099.730745
2657.465299,3599,13065.941956
2597.226645,3599,14034.818724
3143.739385,3599,15007.087757
3169.935285,3599,15986.333285
2745.417328,3599,16951.106213
3106.116263,3599,17922.548448
3270.445034,3599,18897.350546
3085.335228,3599,19861.191633
3095.35866,3599,20833.743844
3148.104633,3599,21798.871631
3355.853439,3599,22753.362264
3143.910173,3599,23714.919461
3228.301043,3599,24669.842597
3273.131715,3599,25638.874544
3040.244261,3599,26609.366698
3381.437693,3599,27576.99486
2791.313515,3599,28534.495928
3213.0301,3599,29510.483918
3346.985393,3599,30470.704389
3408.989079,3599,31446.938771
2974.145699,3599,32408.507635
3393.837003,3599,33377.662855
3463.886554,3599,34332.315548
3363.858669,3599,35296.564459
3461.936937,3599,36260.668481
3499.196133,3599,37218.32561
3393.780966,3599,38180.530833
3409.552225,3599,39143.302432
3355.340888,3599,40110.516977
3476.487424,3599,41077.235028
3382.347611,3599,42042.441644
3371.351255,3599,43005.196523
3320.306205,3599,43979.371628
3465.914121,3599,44953.108276
2877.72619,3599,45906.592366
3109.155617,3599,46876.768197
3434.716728,3599,47847.58357
3359.129671,3599,48810.224859
3481.148945,3599,49785.086583
3285.46379,3599,50750.114886
3331.932072,3599,51721.596666
3413.757444,3599,52704.431809
3413.962947,3599,53674.122691
