#{"t_start": 1772488940.4670649, "env_id": "None"}
r,l,t
-4479.640104,3600,8.802204
-4530.178061,3600,15.938673
-3867.081965,3600,27.241725
-1760.27321,3600,52.087173
-647.823925,3600,76.85288
-604.94056,3600,101.727355
-474.238443,3600,126.641129
-648.299624,3600,151.529522
-2171.212981,3600,176.404972
-2777.398839,3600,201.273082
-2926.100548,3600,226.309816
-3086.699497,3600,251.333467
-776.225493,3600,276.285116
-589.919452,3600,301.317978
-1099.032799,3600,326.334271
-748.645327,3600,351.338991
-707.949956,3600,376.431655
-737.816043,3600,401.684213
-1063.404045,3600,426.803658
-770.53962,3600,451.889181
-847.315781,3600,477.013946
-672.940901,3600,502.175783
-666.858848,3600,527.319563
-731.430483,3600,552.477768
-830.823842,3600,577.525512
-794.700298,3600,602.685117
-807.333117,3600,627.808994
-798.045134,3600,652.885721
-2948.929645,3600,678.238219
-3425.42976,3600,703.308836
-3466.420553,3600,728.469955
-2098.017018,3600,753.588338
-1267.121401,3600,778.704765
-2321.524771,3600,803.858083
-800.767817,3600,828.983692
-757.692956,3600,854.118203
-855.721888,3600,879.322876
-794.494812,3600,904.408932
-958.823932,3600,929.547763
-1380.265441,3600,954.714179
-1238.131775,3600,979.935773
-1083.810971,3600,1005.118411
-1189.825701,3600,1030.23451
-1196.863821,3600,1055.458425
-776.551526,3600,1080.801124
-745.651406,3600,1105.974818
-826.513878,3600,1131.24245
-811.301286,3600,1156.434239
-806.677724,3600,1181.646395
-805.709116,3600,1206.751699
-1939.962401,3600,1231.948209
-3368.697937,3600,1257.093356
-798.325902,3600,1282.255883
-713.037149,3600,1307.432995
-1103.758554,3600,1332.560955
-1044.605312,3600,1357.754806
-899.155985,3600,1382.941695
-969.071029,3600,1408.377742
-910.695426,3600,1433.598709
-940.799782,3600,1458.748301
-778.725462,3600,1483.913584
-810.734236,3600,1509.115472
-1215.366781,3600,1534.310583
-938.71498,3600,1559.494022
-821.180574,3600,1584.632727
-998.884675,3600,1609.879501
-1795.487109,3600,1635.038773
-1316.404825,3600,1660.225806
-1187.341843,3600,1685.406654
-1289.107457,3600,1710.542536
-1760.602569,3600,1735.682967
-1804.688512,3600,1760.856286
-1103.447898,3600,1785.957587
-968.657376,3600,1811.428454
-1143.523535,3600,1836.604292
-1208.141453,3600,1861.789959
-848.200332,3600,1887.027604
-859.056086,3600,1912.242568
-782.455797,3600,1937.465645
-2388.843391,3600,1962.630879
-1140.222632,3600,1987.84727
-912.866016,3600,2013.002119
-1154.020902,3600,2038.130628
-875.559296,3600,2063.375718
-1715.329414,3600,2088.46267
-1268.289059,3600,2113.655107
-814.965281,3600,2138.889993
-2420.697972,3600,2163.990407
-2209.857814,3600,2189.389525
-1949.507609,3600,2214.546234
-1011.48598,3600,2239.823174
-964.882649,3600,2265.030846
-983.317875,3600,2290.218935
-1773.825606,3600,2315.425145
-1904.137557,3600,2340.516027
-1915.495186,3600,2365.724821
-1802.451629,3600,2391.004841
-1655.998766,3600,2416.007019
-1112.06915,3600,2441.216992
-1212.356861,3600,2466.681512
