#{"t_start": 1776338378.8089974, "env_id": "None"}
r,l,t
-34.297507,3599,465.114771
-48.034612,3599,939.873011
-248.677014,3599,1407.60979
613.231086,3599,1885.003114
-198.728785,3599,2351.730585
-23.028631,3599,2826.857682
203.507153,3599,3347.028167
-123.827742,3599,3824.01097
-67.040111,3599,4294.600049
-69.43968,3599,4768.928295
249.502275,3599,5243.476028
1031.750446,3599,5727.859118
62.845595,3599,6203.171982
746.068349,3599,6748.761099
1072.356706,3599,7222.699532
1318.398821,3599,7700.676686
2294.540339,3599,8174.430285
2748.172217,3599,8655.972771
2963.908283,3599,9126.650628
3015.044455,3599,9609.941451
3238.702096,3599,10140.095287
3169.887482,3599,10624.146008
3256.224454,3599,11096.262416
3242.463994,3599,11577.659676
3187.421809,3599,12055.593498
3205.951295,3599,12541.015285
3189.096747,3599,13014.65387
3232.981287,3599,13559.141422
3341.940924,3599,14030.832797
3251.741184,3599,14519.777529
3289.751998,3599,14992.136174
3245.998918,3599,15484.530531
3287.573209,3599,15961.798935
3321.674933,3599,16455.974035
3447.708615,3599,17001.159863
3381.126631,3599,17474.773394
3523.907642,3599,17957.475958
3354.590489,3599,18423.781429
3407.508237,3599,18910.777192
3404.851582,3599,19388.045201
3487.781513,3599,19868.305524
3463.839101,3599,20395.761164
3468.898761,3599,20876.313872
3422.94595,3599,21346.995322
3365.144978,3599,21822.835031
3469.314444,3599,22300.071042
3459.69669,3599,22781.43705
3480.927391,3599,23249.045781
3485.009638,3599,23788.486179
3357.826746,3599,24256.855384
3468.221107,3599,24732.841268
