#{"t_start": 1777601084.7294528, "env_id": "None"}
r,l,t
-2.25809,3599,193.806831
238.633742,3599,533.165538
398.528641,3599,867.36346
733.808013,3599,1201.222065
847.338021,3599,1530.498796
496.009331,3599,1865.821481
1516.583006,3599,2203.717479
671.562274,3599,2534.690409
-23.980209,3599,2873.345512
2876.311246,3599,3215.573547
2695.348055,3599,3553.49901
3306.250144,3599,3888.742615
3303.578634,3599,4227.901482
2137.752902,3599,4567.833547
2832.965428,3599,4904.861478
2581.97789,3599,5244.158165
3426.07123,3599,5584.350745
3424.169149,3599,6010.265479
3408.463718,3599,6348.246063
2768.129941,3599,6683.344121
2961.536962,3599,7021.058171
3413.518918,3599,7355.611252
3452.431021,3599,7691.545385
3404.087701,3599,8027.19761
3382.516929,3599,8361.147354
3428.246339,3599,8704.00157
3179.946263,3599,9047.321436
3439.388277,3599,9397.212859
3416.795157,3599,9743.48966
2228.413579,3599,10116.10342
3405.64253,3599,10511.119554
3300.123404,3599,10919.809887
2845.311874,3599,11327.371547
3443.161224,3599,11731.02884
3443.578327,3599,12250.158136
3438.659706,3599,12628.469754
3418.736376,3599,12974.882641
3461.347249,3599,13324.346592
3416.467772,3599,13673.802324
3470.462929,3599,14018.336787
3420.477207,3599,14369.14566
3455.008964,3599,14719.915062
3450.142883,3599,15067.342216
3479.647765,3599,15415.253069
3415.109776,3599,15761.369591
3401.34217,3599,16109.788533
3432.544419,3599,16460.321573
3481.400031,3599,16813.422945
3422.812924,3599,17163.421463
3464.57288,3599,17510.97437
3478.633845,3599,17863.042448
2485.831789,3599,18212.936225
3432.715236,3599,18656.884448
3425.425135,3599,19005.630499
3420.055074,3599,19353.157025
3444.858094,3599,19701.289326
3446.238655,3599,20046.502278
3453.442708,3599,20394.374446
3436.608865,3599,20741.118349
2831.241775,3599,21088.321187
3470.413447,3599,21432.553772
3426.362639,3599,21773.819508
3409.264883,3599,22112.089477
3428.947077,3599,22449.274056
3430.920745,3599,22787.429907
3459.829251,3599,23125.990242
3414.49167,3599,23466.28968
3435.167539,3599,23803.505479
3441.30602,3599,24144.097308
3406.220551,3599,24575.866731
3415.668597,3599,24917.597542
3420.249541,3599,25253.331278
3448.714309,3599,25592.005789
3461.218018,3599,25932.306242
3412.653477,3599,26273.413483
3424.991833,3599,26607.881963
3455.097754,3599,26945.893475
3462.185052,3599,27281.725466
3455.955994,3599,27617.658552
3416.493719,3599,27960.682491
3465.928112,3599,28300.767662
3457.686546,3599,28646.107123
3474.035466,3599,28987.275341
3424.937891,3599,29323.217559
3463.626998,3599,29663.706704
3447.601938,3599,30003.837544
3468.764857,3599,30431.501488
3428.449307,3599,30769.702578
3408.491804,3599,31109.573488
3442.313883,3599,31449.421869
3040.533827,3599,31790.361452
3460.577926,3599,32133.50033
3463.854153,3599,32472.601579
3460.000025,3599,32812.709483
3472.189436,3599,33153.897395
3439.586932,3599,33494.746503
3483.635339,3599,33835.012348
3449.535469,3599,34172.95121
3464.458148,3599,34509.548954
3436.611955,3599,34850.709492
3430.521373,3599,35185.943337
3437.299411,3599,35523.278985
3408.100734,3599,35861.589466
3432.250701,3599,36196.559521
3441.083291,3599,36623.369506
3417.904321,3599,36959.138423
3445.559802,3599,37296.171497
3448.321911,3599,37629.854412
3474.99339,3599,37966.165456
3463.712092,3599,38302.93785
3396.195601,3599,38639.311597
3451.848956,3599,38977.307783
3468.042267,3599,39312.441405
3421.318754,3599,39648.89442
3464.573675,3599,39989.731909
3434.452823,3599,40325.350302
3449.492071,3599,40658.67806
3415.185962,3599,40994.779146
3446.815252,3599,41334.908525
3470.105596,3599,41673.225566
2945.473217,3599,42011.206994
3445.463021,3599,42436.736607
3466.411495,3599,42770.846286
3387.867324,3599,43110.213408
3457.852156,3599,43446.710532
3442.09362,3599,43783.850048
3430.602053,3599,44118.994465
3461.568168,3599,44454.562225
3483.833023,3599,44795.405472
3459.142408,3599,45131.141745
3416.898449,3599,45471.095465
3451.676752,3599,45805.040911
3479.381516,3599,46143.589923
3387.706618,3599,46477.577994
3458.411498,3599,46814.402549
3480.931186,3599,47155.389781
3460.554902,3599,47491.80201
3438.654155,3599,47832.055824
