#{"t_start": 1778542198.1195407, "env_id": "None"}
r,l,t
196.235735,3599,976.188677
-119.609455,3599,1959.761165
1106.196331,3599,2944.383382
-11734.060501,3599,3940.437234
1129.602044,3599,4896.676983
2383.565504,3599,5854.648986
712.566217,3599,6912.012637
588.319247,3599,7861.602782
275.06011,3599,8774.482231
486.943815,3599,9681.517111
2305.489045,3599,10598.958904
2375.976389,3599,11517.024876
1749.493202,3599,12435.20068
1864.653581,3599,13456.284919
2420.913003,3599,14372.740907
40.813956,3599,15283.953205
2660.419948,3599,16211.6215
1077.880801,3599,17132.100865
2122.988846,3599,18080.046848
2891.91316,3599,19000.601281
3136.094648,3599,20008.822774
2871.48733,3599,20926.522698
2922.042224,3599,21844.969114
3341.759122,3599,22779.232836
2172.719313,3599,23696.593546
3364.189445,3599,24625.816744
3493.412515,3599,25550.32978
3367.990255,3599,26553.329817
2552.32117,3599,27475.229006
3333.865057,3599,28396.912742
3447.132588,3599,29317.62088
3415.108628,3599,30243.433407
3383.743518,3599,31161.084778
3399.039199,3599,32084.66098
3468.010284,3599,33096.625202
3438.282915,3599,34025.425174
3431.990933,3599,34951.189728
3420.396696,3599,35865.73271
3358.043723,3599,36802.16915
3035.299093,3599,37718.476843
3429.635778,3599,38638.456791
3322.326773,3599,39646.519347
3306.025104,3599,40560.661099
3417.573826,3599,41486.623943
3383.636284,3599,42404.535963
3292.724714,3599,43323.504767
3488.310104,3599,44252.790424
3404.062792,3599,45162.966922
3397.225431,3599,46160.4014
3470.821593,3599,47071.566128
3411.732451,3599,47982.93795
3474.21862,3599,48903.016784
3463.462364,3599,49828.287812
3435.202832,3599,50750.572824
3456.749082,3599,51692.930506
