#{"t_start": 1778314422.2808967, "env_id": "None"}
r,l,t
-2614.952972,3599,934.101473
73.578769,3599,1943.869938
699.979536,3599,2963.961273
1154.669736,3599,3958.245009
1080.454343,3599,4967.863142
2584.662022,3599,5983.109644
1742.135033,3599,7003.530091
2384.23189,3599,8019.523504
1464.296965,3599,9008.15049
2331.620294,3599,10027.077168
1732.639951,3599,11038.609905
1961.50488,3599,12016.273054
1716.991278,3599,13008.398434
1135.137104,3599,14014.909927
-506.694781,3599,15033.453434
1061.708769,3599,16025.431703
929.571595,3599,17035.369311
349.16624,3599,18036.153355
1735.945003,3599,19021.245373
1670.195067,3599,20006.729338
1395.873799,3599,21013.841006
1492.787131,3599,22004.762149
-830.43161,3599,23007.90567
1547.82763,3599,24013.61452
1883.697972,3599,25020.265127
1630.884062,3599,26015.137167
2040.493215,3599,27028.401256
2946.539222,3599,28027.547578
1118.994511,3599,29031.035657
1907.420717,3599,30041.034074
2249.268314,3599,31039.02784
-154.709487,3599,32050.688948
2110.149624,3599,33042.885034
2697.88359,3599,34045.557578
-1066.446099,3599,35052.914239
2277.987481,3599,36086.776954
2238.243137,3599,36982.786501
