#{"t_start": 1772636516.3732216, "env_id": "None"}
r,l,t
-4499.958377,3600,17.5861
-4443.582779,3600,24.75503
-4108.047421,3600,36.508617
-3406.539522,3600,51.852998
-3558.408941,3600,67.016167
-2754.352694,3600,82.479947
-2682.575132,3600,97.906969
-3528.060947,3600,113.184263
-2549.821045,3600,128.536675
-3272.657662,3600,143.561669
-2663.491468,3600,158.928389
-2603.825751,3600,174.339418
-2447.316438,3600,189.801857
-2458.951467,3600,205.294229
-2735.599235,3600,220.802358
-2579.196065,3600,236.372161
-2756.365956,3600,252.08552
-3007.674843,3600,267.787915
-3388.646288,3600,283.164979
-2860.384817,3600,298.641402
-2947.375389,3600,314.364839
-2820.869925,3600,329.857144
-2821.651923,3600,345.389551
-2937.540534,3600,360.921521
-2925.782405,3600,376.315396
-3219.206477,3600,392.158294
-2932.284527,3600,407.661559
-3283.474851,3600,423.25309
-3441.690707,3600,438.7969
-3246.811946,3600,454.146837
-3064.505588,3600,470.090054
-3350.713847,3600,485.886835
-3252.072899,3600,501.614876
-3383.037248,3600,517.220936
-3211.679163,3600,532.746312
-3705.267897,3600,548.522739
-3250.741047,3600,564.088253
-2944.01284,3600,579.58596
-3948.07109,3600,595.220878
-3891.438552,3600,610.692393
-3422.66789,3600,626.318934
-3328.368708,3600,641.942274
-3615.4369,3600,657.467912
-3681.100039,3600,673.049425
-3315.84737,3600,688.504672
-3184.31126,3600,704.114383
-2747.605704,3600,719.740001
-3373.800351,3600,735.529388
-2782.727365,3600,751.165899
-2702.503439,3600,766.651987
-2889.788267,3600,782.332222
-2508.372007,3600,797.948284
-2268.411128,3600,813.536183
-2658.984397,3600,829.260038
-2491.721931,3600,844.810206
-2459.959255,3600,860.472108
-2478.734407,3600,876.021296
-2565.798924,3600,891.604775
-2560.500136,3600,907.47892
-2997.906391,3600,923.070271
-2735.891797,3600,938.886621
-1689.272252,3600,954.456254
-2114.524786,3600,970.134613
-2142.216213,3600,986.087626
-2447.375767,3600,1001.868723
-2309.333668,3600,1017.539959
-1935.491256,3600,1033.147447
-2132.097168,3600,1048.687552
-1802.70592,3600,1064.456868
-1838.441945,3600,1079.997497
-2098.158264,3600,1095.848415
-2434.617616,3600,1111.478826
-2132.262695,3600,1127.016321
-3412.537281,3600,1142.557385
-2429.713707,3600,1157.964909
-2361.237201,3600,1173.478225
-2135.085542,3600,1189.524296
-1895.52713,3600,1205.007042
-2119.749072,3600,1220.910794
-2472.580908,3600,1236.530848
