speed_actual,speed_target,soc,ice_torque,nox,fuel,fuel_tot_gps,co2_tp_gps,engine_on,ice_speed_rpm,em2_torque_nm,brake_perc,em1_torque_ist_nm,em2_torque_ist_nm,sun_speed_rpm,ring_speed_rpm
1.5507812,50.0,0.7000984,-12.792526,0.00011987984,70.0,1.4324608,0.0010745525,True,3455.88671875,421.0,0.0,12.076133728027344,-4.35870361328125,526.9697265625,-1.8336101770401
2.8369675,50.0,0.6991913,107.40546,0.006267965,3.0,1.4293475,0.016791523,True,900.0,421.0,0.0,-19.312807083129883,42.378395080566406,1762.243408203125,-13.146380424499512
3.2807312,50.0,0.6991376,41.014732,0.0039721876,3.0,0.20918846,-0.009177208,True,900.0,421.0,0.0,-21.99197006225586,34.7490348815918,946.4671020507812,36.4689826965332
4.100376,50.0,0.69789696,1.7085419,0.0066096485,3.0,0.14278555,-0.0011296272,True,900.0,421.0,0.0,-4.789679050445557,1.7556571960449219,514.0224609375,16.542495727539062
4.913559,50.0,0.6967591,-1.6532135,0.002565086,3.0,0.069996834,-0.007971048,True,900.0,421.0,0.0,-0.2785489857196808,-9.334575653076172,798.1433715820312,14.095494270324707
6.297283,50.0,0.6961957,62.964172,0.020330414,70.0,0.98285866,0.02662623,True,1404.383056640625,421.0,0.0,-1.6005738973617554,-8.415212631225586,1584.5794677734375,35.14743423461914
8.302601,50.0,0.6958575,61.10086,0.02679716,70.0,2.0961473,0.00333184,True,2775.40185546875,421.0,0.0,-3.523502826690674,-19.7936954498291,2929.24365234375,44.954010009765625
10.918485,50.0,0.6956715,100.10007,0.047944024,70.0,4.3849463,-0.015075326,True,4000.0,421.0,0.0,-8.837811470031738,-11.448366165161133,5202.67138671875,45.42730712890625
14.352356,50.0,0.6956885,207.69058,0.065660834,70.0,5.890777,-0.026606679,True,4000.0,421.0,0.0,-70.99181365966797,293.50091552734375,8553.423828125,81.78706359863281
18.228466,50.0,0.6960443,264.3274,0.08090373,70.0,7.052786,-0.018624544,True,4000.0,421.0,0.0,-115.19388580322266,432.0029602050781,9324.8427734375,171.60726928710938
21.976742,50.0,0.696676,284.35065,0.08985039,70.0,8.029043,-0.019071579,True,4000.0,421.0,0.0,-119.31876373291016,435.69207763671875,9060.6904296875,259.46527099609375
25.463951,50.0,0.69725525,300.0,0.09072994,70.0,8.498888,-0.01906538,True,4000.0,421.0,0.0,-128.12335205078125,425.8651428222656,8993.876953125,309.2463073730469
28.802399,50.0,0.69758236,300.0,0.08614091,70.0,8.772193,-0.019020796,True,4000.0,421.0,0.0,-131.35580444335938,410.569580078125,8885.671875,364.4435119628906
31.921219,50.0,0.69781494,300.0,0.07926076,70.0,8.938721,-0.02225411,True,4000.0,421.0,0.0,-133.5479278564453,405.8990173339844,8859.8603515625,421.2787780761719
34.89501,50.0,0.69809014,300.0,0.073048726,67.4500732421875,8.806036,-0.027843118,True,4000.0,421.0,0.0,-132.5823211669922,402.7027893066406,8810.6376953125,478.8180236816406
37.79251,50.0,0.69842464,300.0,0.06890021,60.64898681640625,8.1700325,-0.033447444,True,4000.0,421.0,0.0,-125.0651626586914,399.12322998046875,8751.83984375,533.9092407226562
40.638157,50.0,0.69878036,269.87973,0.062846944,53.041969299316406,7.285267,-0.03209114,True,4000.0,421.0,0.0,-112.35725402832031,396.60797119140625,8693.5703125,587.8087768554688
43.411705,50.0,0.69911754,224.03296,0.05095851,43.63651657104492,6.0429473,-0.026728868,True,4000.0,421.0,0.0,-93.2393798828125,394.51251220703125,8639.56640625,639.8245849609375
46.03992,50.0,0.6994124,162.25056,0.03341815,32.147682189941406,4.450213,-0.011059523,True,4000.0,421.0,0.0,-67.13442993164062,388.2292785644531,8608.71484375,687.3695068359375
48.47963,50.0,0.6996403,104.258514,0.021900535,21.815332412719727,3.1413436,-0.0009111166,True,4000.0,421.0,0.0,-42.26576232910156,356.8722839355469,8638.47265625,723.8236694335938
50.7155,50.0,0.6997694,47.518417,0.014750898,13.51685619354248,1.9825304,-0.0019418597,True,4000.0,421.0,0.0,-19.264617919921875,250.15579223632812,8686.796875,741.73486328125
51.93705,50.0,0.6999834,-3.058426,0.013681948,5.548774719238281,1.0233634,0.038256377,True,4000.0,13.346344,0.0,3.5326502323150635,-25.474613189697266,8851.4326171875,760.19873046875
52.688137,50.0,0.70005167,-31.178833,0.013529927,3.0,0.5877528,0.08398914,True,4000.0,44.118835,0.0,12.573617935180664,-1.7214323282241821,8504.2021484375,736.080810546875
52.23907,50.0,0.6999959,-34.373123,0.012359992,3.0,0.46055603,0.08511323,True,4000.0,-147.96579,0.0,16.134126663208008,-137.36663818359375,8350.810546875,734.9580078125
51.80454,50.0,0.69972026,-33.53485,0.011347324,3.0,0.437191,0.08531779,True,4000.0,109.51184,0.0,12.351102828979492,16.89710235595703,8171.23095703125,718.5697631835938
50.90503,50.0,0.69945693,-32.86151,0.011067778,3.0,0.43592358,0.10114145,True,4000.0,-34.246674,0.0,13.976216316223145,-39.75314712524414,7939.3193359375,712.7232055664062
50.85075,50.0,0.69920903,-27.014969,0.0106823,4.41840124130249,0.5628724,0.12333462,True,4000.0,277.91193,0.0,8.895265579223633,4.638302803039551,7697.203125,687.1534423828125
50.59683,50.0,0.6988451,-22.184875,0.010537416,4.849882125854492,0.6334634,0.14107722,True,4000.0,42.122498,0.0,10.055697441101074,-17.542736053466797,7335.75146484375,685.021240234375
50.859016,50.0,0.69847465,-25.612013,0.010520771,3.9242701530456543,0.5437956,0.15637526,True,4000.0,250.0904,0.0,8.285334587097168,-17.346389770507812,6952.58447265625,674.4586181640625
50.761307,50.0,0.6980033,-28.217575,0.010587171,3.660510778427124,0.50130796,0.17199966,True,4000.0,40.2446,0.0,9.227128028869629,-27.33514976501465,6518.2421875,662.8790893554688
50.95153,50.0,0.69761944,-30.846481,0.010469407,3.0,0.43606186,0.18480319,True,4000.0,201.62128,0.0,8.400139808654785,-21.613800048828125,5912.51025390625,655.4556884765625
50.878426,50.0,0.6972007,-31.909729,0.010288417,3.0,0.41876698,0.19588932,True,4000.0,41.45105,0.0,8.615683555603027,-22.209800720214844,5338.58935546875,641.8405151367188
51.067432,50.0,0.6968507,-32.191544,0.010148123,3.0,0.41391706,0.20474112,True,4000.0,159.60126,0.0,7.891613960266113,-15.784685134887695,4670.6767578125,640.9984130859375
51.063637,50.0,0.69652045,-32.538574,0.010083824,3.0,0.41213608,0.212802,True,4000.0,29.819916,0.0,7.619574069976807,-13.78719425201416,4110.61279296875,631.3294677734375
51.26423,50.0,0.6962421,-32.69278,0.010122836,3.0,0.4145708,0.22051635,True,4000.0,114.29321,0.0,7.082026481628418,-8.91127872467041,3513.836181640625,633.9346313476562
51.274395,50.0,0.69601136,-32.647842,0.010190442,3.0,0.41884375,0.22739112,True,4000.0,8.317413,0.0,6.573410987854004,-7.189808368682861,3047.72705078125,624.1148681640625
51.410038,50.0,0.69580865,-32.477936,0.010259002,3.0,0.42330122,0.23301715,True,4000.0,76.81723,0.0,6.065778732299805,-3.801729202270508,2562.37744140625,625.5511474609375
51.356003,50.0,0.69565064,-32.278336,0.010308191,3.0,0.42695618,0.23720616,True,4000.0,-2.9481506,0.0,5.398045539855957,-2.739170789718628,2195.862548828125,613.4227905273438
51.392036,50.0,0.6954957,-32.088196,0.010334447,3.0,0.43001556,0.23994312,True,4000.0,62.45343,0.0,4.88392972946167,-0.3323080539703369,1808.7508544921875,612.7041015625
51.29291,50.0,0.69535875,-31.927536,0.010338053,3.0,0.4327216,0.24133086,True,4000.0,6.9989014,0.0,4.192620754241943,0.5823385119438171,1517.580078125,599.8058471679688
51.28946,50.0,0.6952062,-31.802246,0.0103239715,3.0,0.43529224,0.24156138,True,4000.0,64.79086,0.0,3.706817865371704,2.266242027282715,1217.8206787109375,597.1083984375
51.20771,50.0,0.6950475,-31.708664,0.010298148,3.0,0.43781424,0.24085689,True,4000.0,23.789307,0.0,3.0976979732513428,3.081727981567383,1000.369140625,584.6009521484375
51.203716,50.0,0.6948731,-31.638016,0.01026547,3.0,0.4402752,0.23941663,True,4000.0,67.101135,0.0,2.6887552738189697,4.126629829406738,788.4894409179688,580.1327514648438
51.141773,50.0,0.6946849,-31.581848,0.010228664,3.0,0.442595,0.23739257,True,4000.0,36.60672,0.0,2.210040807723999,4.712963104248047,640.924072265625,568.634521484375
51.1307,50.0,0.6944852,-31.534332,0.010189146,3.0,0.44468784,0.23489052,True,4000.0,68.11505,0.0,1.899031639099121,5.315781593322754,500.4497375488281,563.140869140625
51.077347,50.0,0.6942718,-31.493439,0.010146752,3.0,0.44649887,0.23198283,True,4000.0,47.36023,0.0,1.5482137203216553,5.692483425140381,403.9375915527344,552.8638305664062
51.063107,50.0,0.69404966,-31.458176,0.010101408,3.0,0.44802523,0.22872543,True,4000.0,70.28082,0.0,1.3193519115447998,6.02731990814209,312.3021240234375,546.8088989257812
51.02392,50.0,0.6938174,-31.428864,0.010052562,3.0,0.4492936,0.2251693,True,4000.0,56.040344,0.0,1.063999056816101,6.260887622833252,249.75009155273438,537.4922485351562
51.017654,50.0,0.6935791,-31.40535,0.010000199,3.0,0.45035553,0.22136673,True,4000.0,71.465485,0.0,0.8921756148338318,6.448976039886475,190.6147003173828,531.0055541992188
50.997448,50.0,0.6933345,-31.387466,0.009944722,3.0,0.4512682,0.21737266,True,4000.0,60.495087,0.0,0.7035762071609497,6.600330829620361,150.74749755859375,522.2709350585938
51.002144,50.0,0.6930877,-31.373856,0.009886384,3.0,0.45207405,0.21324193,True,4000.0,69.64044,0.0,0.574215292930603,6.722809314727783,113.05536651611328,515.4155883789062
