#{"t_start": 1779788243.4722688, "env_id": "None"}
r,l,t
-78440.959626,3599,21894.359037
-38656.021008,3599,32394.115718
-44385.53611,3599,37712.094622
-1575.917086,3599,38887.293654
-15007.897284,3599,39765.843736
-54596.585065,3599,40686.471774
-14543.558807,3599,41609.959773
-26916.896735,3599,42532.718845
2752.051048,3599,43426.81882
814.028857,3599,44347.129348
-1522.621612,3599,45268.483761
1877.204815,3599,46192.039774
3123.052393,3599,47087.319731
2577.850293,3599,48007.053737
613.949345,3599,48927.443758
2128.294854,3599,49850.003837
2356.303953,3599,50743.067079
2781.287083,3599,51662.703145
1484.742788,3599,52584.554372
1884.588684,3599,53506.251478
2220.476036,3599,54402.831926
2652.620616,3599,55323.554295
970.03936,3599,56248.09992
3204.442317,3599,57168.62775
2919.462165,3599,58063.791751
2154.909316,3599,58983.47611
2813.910536,3599,59903.674733
2644.693518,3599,60824.143454
2672.06444,3599,61716.394569
2833.820427,3599,62636.887809
2043.291753,3599,63557.655802
2925.704519,3599,64479.190964
3260.866976,3599,65376.498042
2398.517726,3599,66339.619806
1994.73665,3599,67347.642212
3426.666623,3599,68464.032716
2576.837252,3599,69511.540306
3288.520408,3599,70527.548043
3381.823738,3599,71579.533789
3167.70327,3599,72646.042147
2600.23384,3599,73703.442508
3035.96188,3599,74718.004362
2896.138094,3599,75777.226229
3194.790206,3599,76830.647336
3451.068696,3599,77899.805047
3007.551642,3599,78927.028586
2836.120532,3599,79995.807546
3371.921897,3599,81028.294979
3006.969037,3599,82013.713753
3148.849708,3599,83040.705435
3297.994247,3599,84103.273569
2876.495931,3599,85115.349523
2759.585424,3599,86167.482909
3097.719791,3599,87191.02173
2738.427261,3599,88241.564511
