speed_actual,speed_target,soc,ice_torque,nox,co,fuel,engine_on,ice_speed_rpm,em2_torque_nm,brake_perc
27.942232,28.114,0.69728565,-0.040671203,-4.2598003e-05,5.8243546e-07,0.0,False,0.0,353.621337890625,0.0
29.406122,28.299,0.6969749,-0.040450923,-4.1298674e-05,6.272382e-07,0.0,False,0.0,338.6864013671875,0.0
30.810833,28.503,0.6966535,-0.04023064,-4.0039326e-05,7.019094e-07,0.0,False,0.0,323.7884521484375,0.0
32.17248,28.711,0.69633013,-0.04001036,-3.8839942e-05,8.064491e-07,0.0,False,0.0,310.002197265625,0.0
33.499195,28.915,0.6960112,-0.03977172,-3.770053e-05,9.557915e-07,0.0,False,0.0,297.11822509765625,0.0
34.793457,29.247,0.6956994,-0.03949637,-3.6621088e-05,1.105134e-06,0.0,False,0.0,284.8851318359375,0.0
36.059425,29.844,0.69539493,-0.03922102,-3.5581626e-05,1.2843449e-06,0.0,False,0.0,274.6981201171875,0.0
37.302383,30.54,0.69509715,-0.038945667,-3.4582143e-05,1.47849e-06,0.0,False,0.0,268.13238525390625,0.0
38.51837,31.172,0.69480515,-0.0386336,-3.3642627e-05,1.6875694e-06,0.0,False,0.0,263.16204833984375,0.0
39.700684,31.877,0.6945171,-0.038321536,-3.2743093e-05,1.911583e-06,0.0,False,0.0,257.8524169921875,0.0
40.85242,32.792,0.69423074,-0.038027827,-3.1903524e-05,2.1355968e-06,0.0,False,0.0,253.89923095703125,0.0
41.980644,33.861,0.69394463,-0.037715763,-3.1103937e-05,2.3596103e-06,0.0,False,0.0,252.87872314453125,0.0
43.08713,35.03,0.6936584,-0.037403695,-3.034433e-05,2.5836239e-06,0.0,False,0.0,253.91375732421875,0.0
44.171432,36.25,0.6933713,-0.037073273,-2.9624702e-05,2.8076377e-06,0.0,False,0.0,256.1976318359375,0.0
45.232475,37.478,0.69308245,-0.03674285,-2.8945053e-05,3.0316512e-06,0.0,False,0.0,259.0643310546875,0.0
46.269646,38.678,0.692791,-0.036430787,-2.8305383e-05,3.2556648e-06,0.0,False,0.0,262.00762939453125,0.0
47.283203,39.839,0.6924965,-0.036082007,-2.7665714e-05,3.4796785e-06,0.0,False,0.0,264.67279052734375,0.0
48.274586,40.862,0.6921987,-0.035751585,-2.7106003e-05,3.688758e-06,0.0,False,0.0,266.98883056640625,0.0
49.243538,41.631,0.6918977,-0.035421163,-2.6546291e-05,3.8978374e-06,0.0,False,0.0,268.12884521484375,0.0
50.189087,42.245,0.6915941,-0.03509074,-2.606654e-05,4.1069165e-06,0.0,False,0.0,267.22515869140625,0.0
51.11467,42.734,0.69128823,-0.03476032,-2.5566798e-05,4.301062e-06,0.0,False,0.0,265.225830078125,0.0
52.02289,43.143,0.69098115,-0.034429897,-2.5107034e-05,4.495207e-06,0.0,False,0.0,262.37066650390625,0.0
52.915695,43.491,0.6906741,-0.034099475,-2.4667263e-05,4.689352e-06,0.0,False,0.0,259.003662109375,0.0
53.793602,43.796,0.6903682,-0.033769052,-2.4287458e-05,4.853629e-06,0.0,False,0.0,255.241455078125,0.0
54.656235,44.066,0.690064,-0.033456985,-2.3907654e-05,5.03284e-06,0.0,False,0.0,251.20245361328125,0.0
55.50267,44.276,0.6897622,-0.03308985,-2.3567829e-05,5.1971165e-06,0.0,False,0.0,246.92803955078125,0.0
56.331135,44.402,0.6894628,-0.032759428,-2.3228005e-05,5.3464587e-06,0.0,False,0.0,242.151123046875,0.0
57.139893,44.44,0.6891655,-0.032447364,-2.292816e-05,5.4958014e-06,0.0,False,0.0,236.58502197265625,0.0
57.927975,44.35,0.6888701,-0.032116942,-2.2648304e-05,5.6451436e-06,0.0,False,0.0,230.1085205078125,0.0
58.69397,44.081,0.6885762,-0.031804875,-2.2388438e-05,5.779552e-06,0.0,False,0.0,222.1925048828125,0.0
59.435997,43.514,0.68828356,-0.03149281,-2.2148562e-05,5.899026e-06,0.0,False,0.0,212.140625,0.0
60.149826,42.671,0.687992,-0.031162387,-2.1908687e-05,6.0185e-06,0.0,False,0.0,198.48199462890625,0.0
60.834476,41.53,0.68770194,-0.030831965,-2.1708789e-05,6.1379737e-06,0.0,False,0.0,181.66204833984375,0.0
61.48665,40.209,0.687415,-0.030538257,-2.1508893e-05,6.2425133e-06,0.0,False,0.0,161.464111328125,0.0
62.098274,38.817,0.68713474,-0.030244548,-2.1308997e-05,6.347053e-06,0.0,False,0.0,137.34954833984375,0.0
62.651497,37.44,0.6868675,-0.029914126,-2.1149079e-05,6.451593e-06,0.0,False,0.0,107.8997802734375,0.0
63.149803,36.148,0.6866238,-0.029620416,-2.0989162e-05,6.541198e-06,0.0,False,0.0,82.47683715820312,0.0
63.560623,34.945,0.6864225,-0.029326709,-2.0849233e-05,6.6158696e-06,0.0,False,0.0,68.70233154296875,0.5074948072433472
63.669697,33.763,0.6862875,-0.029051356,-2.0729296e-05,6.705475e-06,0.0,False,0.0,61.697418212890625,3.0445547103881836
63.432003,32.486,0.68620455,-0.028757649,-2.0589368e-05,6.780146e-06,0.0,False,0.0,57.867156982421875,4.456481456756592
62.731625,30.991,0.68617004,-0.02846394,-2.048942e-05,6.8548175e-06,0.0,False,0.0,55.39984130859375,5.42430305480957
61.36959,29.324,0.6861802,-0.028188588,-2.038947e-05,6.9145544e-06,0.0,False,0.0,53.6695556640625,6.180339813232422
59.352776,27.522,0.68621814,-0.027894879,-2.0309513e-05,6.9742914e-06,0.0,False,0.0,52.70062255859375,6.707799434661865
57.228313,25.731,0.68627113,-0.027619528,-2.0229554e-05,7.0340284e-06,0.0,False,0.0,52.301788330078125,7.055983066558838
55.32123,24.103,0.6863165,-0.027344175,-2.0149595e-05,7.0937654e-06,0.0,False,0.0,51.94158935546875,7.360687732696533
53.484055,22.756,0.68632036,-0.027068824,-2.0089627e-05,7.1236336e-06,0.0,False,0.0,51.408355712890625,7.651397705078125
51.640434,21.767,0.6862662,-0.026811829,-2.0029656e-05,7.1684362e-06,0.0,False,0.0,51.103424072265625,7.811990261077881
49.841324,21.109,0.68614,-0.026536478,-1.9989677e-05,7.2132393e-06,0.0,False,0.0,51.472991943359375,7.7638444900512695
48.160202,20.688,0.6859589,-0.02629784,-1.9929708e-05,7.258042e-06,0.0,False,0.0,52.645111083984375,7.513928413391113
46.6324,20.394,0.6857649,-0.026040843,-1.990972e-05,7.28791e-06,0.0,False,0.0,54.44097900390625,7.116589069366455
45.25231,20.023,0.68558824,-0.025765492,-1.986974e-05,7.317779e-06,0.0,False,0.0,56.567413330078125,6.640777111053467
43.989002,19.578,0.6854421,-0.025526853,-1.984975e-05,7.347647e-06,0.0,False,0.0,58.392059326171875,6.245059013366699
42.811268,19.085,0.6853243,-0.025288215,-1.982976e-05,7.3625815e-06,0.0,False,0.0,59.879150390625,5.938604354858398
41.69533,18.603,0.6852264,-0.02503122,-1.980977e-05,7.3924502e-06,0.0,False,0.0,61.099151611328125,5.701330184936523
40.6312,18.206,0.68514246,-0.024829296,-1.978978e-05,7.4223185e-06,0.0,False,0.0,62.28436279296875,5.473828315734863
39.62574,17.949,0.68506813,-0.024590658,-1.978978e-05,7.4223185e-06,0.0,False,0.0,63.770050048828125,5.175182342529297
38.70248,17.852,0.68499917,-0.02435202,-1.978978e-05,7.452187e-06,0.0,False,0.0,65.84005737304688,4.737863063812256
37.898525,17.776,0.68493104,-0.024131738,-1.978978e-05,7.467121e-06,0.0,False,0.0,68.6185302734375,4.127290725708008
37.234974,17.611,0.68486387,-0.023911456,-1.978978e-05,7.467121e-06,0.0,False,0.0,71.33084106445312,3.524592399597168
36.700527,17.273,0.68480146,-0.023672817,-1.978978e-05,7.4820555e-06,0.0,False,0.0,73.17532348632812,3.1268863677978516
36.244682,16.627,0.6847508,-0.023470894,-1.978978e-05,7.49699e-06,0.0,False,0.0,73.51419067382812,3.0932693481445312
