#{"t_start": 1772276250.883111, "env_id": "None"}
r,l,t
-634.08629,3600,5.169628
-624.647911,3600,9.195258
-610.731035,3600,13.289555
-603.453681,3600,17.322037
-599.789792,3600,21.093707
-597.230752,3600,25.166647
-615.118756,3600,29.680328
-556.371003,3600,33.691952
-541.508872,3600,37.815209
-548.934866,3600,42.300076
-535.121753,3600,46.600614
-543.698079,3600,50.610183
-550.275965,3600,54.631664
-519.477426,3600,58.917374
-502.37451,3600,62.960209
-494.558409,3600,67.1648
-475.911191,3600,73.434012
-478.367932,3600,78.360429
-492.392684,3600,83.057595
-462.98304,3600,87.844971
-476.602528,3600,93.198476
-458.689845,3600,97.641915
-466.841314,3600,101.59732
-470.950425,3600,105.564547
-440.569767,3600,109.421877
-451.451573,3600,113.377255
-454.790462,3600,117.362136
-445.934269,3600,121.532394
-466.618828,3600,125.443179
-437.96193,3600,129.488452
-447.800041,3600,133.506703
-447.407584,3600,137.547867
-442.741414,3600,141.521476
-438.1833,3600,145.442616
-435.431185,3600,149.522116
-436.701778,3600,153.536727
-434.199371,3600,157.522889
-433.781612,3600,161.403377
-434.729561,3600,165.409613
-413.173531,3600,169.367781
-414.3906,3600,173.413442
-415.554135,3600,177.331053
-407.022862,3600,181.440836
-405.986145,3600,185.408523
-406.347504,3600,189.46849
-397.319067,3600,193.4109
-414.344599,3600,197.433375
-410.45783,3600,201.385276
-409.716418,3600,205.376524
-408.693943,3600,209.403984
-400.482811,3600,213.392945
-400.873081,3600,217.381313
-399.066852,3600,221.311115
-422.384679,3600,225.372226
-420.021618,3600,229.363921
-409.703259,3600,233.388087
-398.906629,3600,237.407078
-382.029298,3600,241.411496
-379.772383,3600,245.419361
-385.329785,3600,249.386313
-383.705519,3600,253.359569
-384.851529,3600,257.270903
-388.999293,3600,261.201509
-393.965844,3600,265.210613
-382.805577,3600,269.364867
-379.469058,3600,273.355753
-377.688658,3600,277.22884
-388.077772,3600,281.278211
-378.651434,3600,285.265841
-374.265979,3600,289.213049
-385.717643,3600,293.119735
-379.946776,3600,297.110475
-385.724984,3600,301.20613
-376.815937,3600,305.201733
-380.024868,3600,309.06579
-375.394822,3600,313.033973
-371.170634,3600,317.006609
-381.262291,3600,321.007484
-375.482592,3600,324.93827
-376.277478,3600,329.044198
-374.905229,3600,333.024908
-376.684646,3600,337.029064
-384.399134,3600,340.894406
-389.742645,3600,344.989224
-383.772643,3600,348.939237
-376.669184,3600,352.923915
-381.528111,3600,356.8449
-378.974786,3600,360.945407
-379.195884,3600,364.959129
-383.420996,3600,368.926001
-380.725165,3600,372.83633
-380.171461,3600,376.834227
-378.040644,3600,380.793466
-381.577837,3600,384.764893
-380.263033,3600,388.796637
-377.215895,3600,392.798291
-378.344739,3600,396.799127
-365.443618,3600,400.763718
-372.275029,3600,404.873055
-377.893239,3600,408.749102
-373.295867,3600,412.755908
-375.057712,3600,416.793775
-364.743937,3600,420.897549
-371.49833,3600,424.696725
-359.955108,3600,428.560305
-365.673233,3600,432.421077
-364.705113,3600,436.398469
-366.116734,3600,440.238049
-360.564024,3600,444.255092
-365.626019,3600,448.200349
-357.208904,3600,452.342626
-362.079701,3600,456.255718
-356.479149,3600,460.233334
-357.188482,3600,464.228209
-360.191859,3600,468.224563
-358.434641,3600,472.49142
-357.984822,3600,476.683292
-356.656302,3600,481.021462
-353.472367,3600,485.213751
-356.877841,3600,489.418294
-360.207789,3600,493.763285
-349.672405,3600,497.897397
-354.527421,3600,502.787453
-357.473752,3600,507.526804
-356.003974,3600,511.917592
-357.27428,3600,516.281051
-359.646898,3600,521.096998
-361.473454,3600,525.646223
-363.298303,3600,530.511189
-361.287359,3600,535.387012
-357.288754,3600,540.116737
-354.502122,3600,544.490839
-347.588053,3600,548.793988
-355.735701,3600,552.941967
-350.420611,3600,556.988474
-345.886855,3600,561.066241
-349.179104,3600,565.528586
-349.227264,3600,569.827196
-348.201606,3600,574.603271
-348.065301,3600,579.105782
-346.506801,3600,583.247131
-348.299836,3600,587.729054
-341.674048,3600,592.111863
-337.135373,3600,596.64785
-339.236417,3600,601.17113
-336.239734,3600,605.52706
-334.252379,3600,609.699249
-338.156186,3600,613.655565
-340.709941,3600,617.580607
-339.89026,3600,621.577073
-334.140141,3600,625.595331
-336.297007,3600,629.604038
-332.463893,3600,633.594658
-334.251015,3600,637.599637
-329.085277,3600,642.066792
-330.789373,3600,646.217174
-329.51601,3600,650.221937
-333.643344,3600,654.524662
-339.796393,3600,658.610612
-338.223627,3600,662.663802
-337.105169,3600,666.836299
-336.939442,3600,671.080252
-328.136094,3600,675.312726
-331.820617,3600,679.393687
-334.719032,3600,683.516362
-337.7757,3600,687.634365
-340.423751,3600,691.779062
