#{"t_start": 1778168435.737615, "env_id": "None"}
r,l,t
-331352.724629,3599,149.430568
-278318.043257,3599,310.198588
-72848.519205,3599,471.069953
-260085.973853,3599,629.276456
-79192.757663,3599,776.822245
-606502.047183,3599,938.065877
-200055.023227,3599,1095.059085
-428185.845367,3599,1254.823254
2294.041968,3599,1398.935652
-287301.479457,3599,1561.355787
-137310.86204,3599,1721.636952
-146615.73876,3599,1879.021402
-216145.833422,3599,2026.154322
-91318.605356,3599,2185.060916
-81685.421162,3599,2343.513222
-177790.719649,3599,2500.401419
-17808.911202,3599,2642.730549
-468.718575,3599,2802.707339
-6182.898515,3599,2961.609359
1373.584068,3599,3117.637218
-105026.508119,3599,3264.157444
-10992.781681,3599,3422.518996
-38353.116549,3599,3582.315375
-17378.625291,3599,3739.029406
-1374.32104,3599,3884.249471
-25804.0628,3599,4043.256421
-24636.676077,3599,4203.029245
-851.512624,3599,4359.424183
-4172.844298,3599,4506.405598
-3461.982386,3599,4664.529901
-4860.072727,3599,4822.121322
968.983754,3599,4983.193337
-14213.030613,3599,5130.4907
439.442818,3599,5288.125641
1882.038419,3599,5445.049408
647.300735,3599,5605.054186
2855.96168,3599,5760.484463
2997.459816,3599,5907.105361
2983.987617,3599,6062.951362
2502.306951,3599,6222.641893
2637.290455,3599,6380.449267
400.46205,3599,6527.766967
2959.174353,3599,6684.387961
3087.405867,3599,6847.674215
2811.006059,3599,7003.969434
2942.998178,3599,7154.670647
2005.967023,3599,7311.685858
3115.440243,3599,7470.28823
2918.130524,3599,7628.009426
3018.459377,3599,7777.488992
2772.391888,3599,7933.757708
3282.983713,3599,8091.302969
3143.775734,3599,8253.629197
3112.536979,3599,8398.96227
2966.302756,3599,8555.797422
3132.031456,3599,8715.542031
3052.281125,3599,8875.825445
1655.853572,3599,9022.469321
3084.859262,3599,9179.609407
3262.948058,3599,9339.653642
3138.266692,3599,9497.535791
2634.465274,3599,9644.663081
3284.536662,3599,9799.068412
2948.810071,3599,9959.40532
2889.529029,3599,10122.189314
3119.654105,3599,10266.389277
3345.794727,3599,10422.629292
3055.175873,3599,10581.530283
2883.031479,3599,10738.217243
3175.453077,3599,10895.677402
3077.442841,3599,11040.536906
3144.102643,3599,11203.435494
3358.9796,3599,11360.481302
2634.267098,3599,11521.013792
2850.783939,3599,11667.932098
3329.640463,3599,11824.965414
3445.304981,3599,11981.573329
3129.333096,3599,12138.361176
3189.529221,3599,12282.961018
3352.333649,3599,12439.345001
3222.269542,3599,12600.713279
1674.406095,3599,12761.459262
2475.575463,3599,12906.789409
2308.909587,3599,13067.089235
2417.243051,3599,13224.993417
2731.045751,3599,13383.191453
-134.307411,3599,13527.285459
2680.843737,3599,13685.029243
2990.707235,3599,13841.817629
3181.682341,3599,14000.664658
3292.944844,3599,14149.637427
3328.275596,3599,14315.326226
1309.752718,3599,14475.186306
3018.629416,3599,14633.773664
2896.57169,3599,14783.766464
3303.840469,3599,14945.527241
2433.218494,3599,15105.473401
2885.87962,3599,15262.079597
2965.539138,3599,15408.544637
2939.44396,3599,15566.831317
2722.012364,3599,15725.398473
2920.612909,3599,15883.402921
3241.173385,3599,16042.432145
2977.282339,3599,16193.661415
2989.119147,3599,16350.209957
3260.321094,3599,16510.942059
2193.99041,3599,16671.119876
3227.245885,3599,16820.445424
3199.302436,3599,16977.583829
3078.081546,3599,17140.873334
3305.203364,3599,17302.885294
2834.680593,3599,17448.419083
2470.916002,3599,17610.04797
3320.594141,3599,17767.685362
2624.761773,3599,17929.194116
2956.207534,3599,18073.853253
3328.408279,3599,18232.945441
3239.000254,3599,18390.671959
3171.994441,3599,18545.92495
3294.124186,3599,18691.277303
3154.882859,3599,18848.246707
3322.33543,3599,19008.25731
3464.953416,3599,19166.311283
3042.318075,3599,19310.419029
2500.550753,3599,19470.303497
3308.106101,3599,19626.92948
3358.441491,3599,19788.58741
3289.351468,3599,19935.042564
3295.140972,3599,20094.713359
3438.119452,3599,20255.21752
3275.588182,3599,20417.221416
3186.939901,3599,20562.777032
3298.826558,3599,20724.106324
3361.105443,3599,20879.140752
3405.815426,3599,21036.801305
3133.344096,3599,21182.51409
3209.928499,3599,21340.183736
3331.848824,3599,21500.925574
3277.38697,3599,21693.043902
