#{"t_start": 1777886486.2375963, "env_id": "None"}
r,l,t
537.900207,3599,736.02691
412.186501,3599,1591.307442
1688.7461,3599,2448.477665
2651.628109,3599,3312.373329
3270.356205,3599,4192.90679
3354.34318,3599,5052.399129
3330.427886,3599,5919.825612
3318.257224,3599,6770.686343
3338.398068,3599,7630.211532
3376.154688,3599,8441.225724
3379.556063,3599,9238.37825
3393.711504,3599,10061.624327
3415.158383,3599,10870.753526
3412.813261,3599,11690.382693
3416.875578,3599,12496.017279
3370.501283,3599,13288.550904
3242.711618,3599,14084.637589
3435.414491,3599,14905.002574
3379.974191,3599,15717.445784
3296.408784,3599,16536.977588
3320.735135,3599,17344.678209
3441.831929,3599,18142.880148
3391.622624,3599,18950.465678
3366.218073,3599,19779.803045
3366.531636,3599,20590.085763
3424.47751,3599,21406.863791
3364.820585,3599,22224.551276
3264.504087,3599,23035.785496
3409.731415,3599,23833.053527
3419.853319,3599,24647.994696
3324.740355,3599,25448.422917
3355.81583,3599,26263.834421
3467.609667,3599,27081.438108
3416.729003,3599,27902.025903
3436.353748,3599,28715.341506
3404.332897,3599,29531.504914
3418.583658,3599,30337.834391
3430.341328,3599,31165.057647
3086.122952,3599,31977.811922
3422.304905,3599,32801.75017
3453.34441,3599,33622.557759
3414.431494,3599,34438.461553
3450.221591,3599,35251.044255
3401.401632,3599,36069.942067
3318.839292,3599,36871.653465
3056.292904,3599,37691.558406
3368.77468,3599,38499.21097
3352.716116,3599,39313.322762
3366.732941,3599,40127.441572
3460.907619,3599,40938.614271
3445.411347,3599,41755.92208
3479.233477,3599,42564.645408
3333.660328,3599,43384.299047
3427.315146,3599,44209.947098
3455.138394,3599,44970.136935
