#{"t_start": 1779792194.360339, "env_id": "None"}
r,l,t
-8682.282945,3599,738.020313
-8756.730692,3599,1581.032216
-2815.056664,3599,2418.037307
-3164.487418,3599,3264.161856
214.097238,3599,4101.801533
829.522151,3599,4938.762998
-253.909033,3599,5762.966719
-1509.16051,3599,6572.134448
2253.543485,3599,7394.930044
2677.406135,3599,8207.609878
1810.621163,3599,9012.393482
1948.761996,3599,9842.001758
239.278015,3599,10636.531002
2246.141908,3599,11451.449382
-399.760552,3599,12262.130014
-1508.223825,3599,13053.625907
-1487.030501,3599,13862.43966
1383.106257,3599,14656.475797
-346.338956,3599,15453.93877
1581.836753,3599,16256.317697
1651.486209,3599,17052.506301
1511.812861,3599,17853.061371
2363.63941,3599,18675.105586
3101.924412,3599,19492.003766
620.70944,3599,20290.549929
-501.993464,3599,21094.181288
-4450.434402,3599,21925.1212
-88.954148,3599,22742.573282
1054.322425,3599,23547.661128
1446.424899,3599,24367.273275
1844.530712,3599,25166.86527
1809.314473,3599,25963.750532
1110.438368,3599,26764.187403
2022.566226,3599,27579.28528
106.624486,3599,28392.129815
1820.360555,3599,29191.953615
571.344487,3599,29999.641387
1578.087876,3599,30800.529417
2298.316256,3599,31604.661474
-522.316025,3599,32397.073102
1889.770607,3599,33207.569344
1910.81895,3599,34030.249675
551.545597,3599,34847.833274
1585.489034,3599,35654.233948
-1256.02093,3599,36463.292451
2364.254763,3599,37277.281265
2255.07562,3599,38078.005734
-497.898639,3599,38884.769885
1165.487241,3599,39697.288305
-1388.81595,3599,40506.177172
-1234.998256,3599,41324.490087
-2255.459286,3599,42120.59366
-1056.841613,3599,42921.230018
613.466712,3599,43725.36906
427.059231,3599,44532.629059
