#{"t_start": 1777137938.719247, "env_id": "None"}
r,l,t
866.453168,3599,444.583092
758.629449,3599,880.902253
409.09635,3599,1316.817896
1120.256821,3599,1767.818097
1147.923686,3599,2209.238497
229.447702,3599,2665.360475
0.989795,3599,3082.948862
695.099468,3599,3522.130144
448.520322,3599,3963.285476
1146.506064,3599,4398.876393
-28.738949,3599,4821.714702
1178.05541,3599,5246.907456
379.143484,3599,5688.301659
797.116863,3599,6127.009827
-27.075965,3599,6548.494081
154.020132,3599,6976.546911
761.399886,3599,7407.526988
456.287933,3599,7837.781674
1126.851591,3599,8272.946092
1747.978355,3599,8693.590457
1688.745094,3599,9119.145952
476.740245,3599,9541.201074
145.63894,3599,9962.929733
62.595737,3599,10370.666175
539.304173,3599,10793.407018
1152.670751,3599,11217.810035
1412.985042,3599,11646.278699
522.291437,3599,12070.117721
549.773335,3599,12505.562385
2287.014201,3599,12935.273864
1406.672979,3599,13375.86584
555.775877,3599,13793.062881
2253.060625,3599,14213.013809
770.861173,3599,14638.811056
1745.341005,3599,15063.356165
1593.779166,3599,15488.398413
103.408043,3599,15909.73776
1600.286926,3599,16329.955377
63.571522,3599,16743.539518
2277.048103,3599,17162.50319
1322.962347,3599,17577.96572
2819.696154,3599,18015.425819
1678.164796,3599,18434.030111
1380.077079,3599,18850.129998
320.239708,3599,19259.014856
2146.802404,3599,19668.572139
1145.299183,3599,20081.546773
878.482987,3599,20495.233377
957.037814,3599,20912.769736
532.746669,3599,21325.44967
1648.277771,3599,21745.338049
1113.0461,3599,22169.701428
2869.717706,3599,22594.92341
2602.530982,3599,22994.393202
2320.848255,3599,23395.398118
