Emissions Summary
=================
Samples used: 3599
Step size (dt): 0.500 s
Total distance (km): 40.681943
Total NOx (mg): 107522.254
Overall NOx (mg/km): 2642.997
Overall NOx pass (<=80 mg/km): False

NOx by WLTC phase
=================
phase,duration_s,distance_km,nox_mg,nox_mg_per_km,pass_80mg_per_km
low,589,9.700968,31933.695,3291.805,False
medium,433,14.233472,36274.664,2548.546,False
high,455,13.261384,31076.100,2343.353,False
extra_high,323,3.486118,8237.795,2363.028,False

NOx per km segments
====================
Kilometer, NOx (mg/km), NOx_Pass (<=80 mg/km)
1, 5067.00, False
2, 5622.15, False
3, 4626.86, False
4, 4715.56, False
5, 4846.30, False
6, 3771.92, False
7, 986.81, False
8, 985.77, False
9, 812.86, False
10, 1185.14, False
11, 2425.79, False
12, 1996.01, False
13, 1992.04, False
14, 1987.96, False
15, 1985.82, False
16, 1984.77, False
17, 1984.19, False
18, 1983.81, False
19, 1983.53, False
20, 3598.93, False
21, 3486.62, False
22, 3564.37, False
23, 3618.36, False
24, 3639.32, False
25, 3648.99, False
26, 3653.47, False
27, 3658.82, False
28, 3662.75, False
29, 3665.26, False
30, 3664.74, False
31, 3867.69, False
32, 1244.26, False
33, 777.15, False
34, 793.61, False
35, 653.83, False
36, 566.23, False
37, 562.93, False
38, 1970.77, False
39, 2513.63, False
40, 2517.51, False
Partial (0.50 km), 2510.42, False
