#{"t_start": 1778055547.2989094, "env_id": "None"}
r,l,t
2072.202434,3599,636.818859
3267.307018,3599,1277.194111
3377.333168,3599,1939.627571
3440.154804,3599,2605.646901
3440.378963,3599,3274.15953
3466.215439,3599,3943.198698
3412.99348,3599,4621.078337
3458.516903,3599,5301.951288
3472.598321,3599,5985.888303
3477.771259,3599,6671.253973
3475.284187,3599,7359.957603
3486.354571,3599,8048.826512
3491.421659,3599,8737.201693
3456.413341,3599,9427.0622
3485.632325,3599,10115.714734
3457.205227,3599,10805.554598
3467.398811,3599,11496.399726
3460.497081,3599,12191.040946
3476.727784,3599,12884.920691
3483.405138,3599,13579.430645
3499.098882,3599,14275.462229
3518.87105,3599,14970.279182
3487.704615,3599,15664.018975
3509.699952,3599,16359.025687
3537.096848,3599,17057.244618
3531.684047,3599,17754.418409
3506.429206,3599,18451.734438
3484.136068,3599,19148.632135
3543.508659,3599,19843.645983
3523.915695,3599,20539.306015
3417.69452,3599,21233.745695
3520.633099,3599,21930.734051
3490.219778,3599,22624.803194
3483.59493,3599,23321.226094
3478.220418,3599,24016.157937
3493.92296,3599,24712.35347
3484.379213,3599,25407.452453
3498.580931,3599,26102.446177
3493.992644,3599,26798.31409
3472.038137,3599,27495.061698
3470.081969,3599,28189.806008
3272.914319,3599,28885.042847
3519.187557,3599,29578.253106
3508.091493,3599,30272.15211
3485.066252,3599,30967.802646
3501.988258,3599,31662.977538
3495.946022,3599,32358.114048
3454.278566,3599,33053.51851
3499.281523,3599,33749.301392
3518.893748,3599,34444.794372
3507.539823,3599,35141.146122
3496.593757,3599,35836.736423
3491.178648,3599,36533.210353
3532.460826,3599,37228.94197
3504.169572,3599,37923.946503
