#{"t_start": 1778594113.4316597, "env_id": "None"}
r,l,t
-1719.691858,3599,897.550869
504.769429,3599,1798.482017
2135.18473,3599,2694.752565
2762.405111,3599,3596.036852
1478.154179,3599,4499.306749
2291.900381,3599,5407.431038
2264.131236,3599,6385.793806
3212.644546,3599,7295.533005
2712.936662,3599,8198.985053
2278.287414,3599,9111.158758
2077.358113,3599,10023.0099
2142.821297,3599,10937.856954
792.095347,3599,11843.925763
373.826041,3599,12822.699312
1483.84496,3599,13735.021804
2503.597347,3599,14648.741543
2797.867402,3599,15560.561321
2264.084023,3599,16470.933411
2044.905116,3599,17370.331166
1596.024164,3599,18277.017592
3389.361122,3599,19267.085368
3361.631074,3599,20181.867208
3265.929806,3599,21096.46144
2876.034163,3599,22007.28233
2248.8377,3599,22907.953303
2791.781947,3599,23818.798118
3406.463996,3599,24726.194538
3315.215185,3599,25737.745362
3185.790603,3599,26561.277342
2825.588467,3599,27379.44492
256.382197,3599,28202.112855
2682.107802,3599,29018.240896
2457.022264,3599,29833.510503
3310.702093,3599,30658.121399
3336.351389,3599,31546.192839
2675.643387,3599,32364.141783
2763.90463,3599,33183.792973
2523.421147,3599,34008.531615
3405.875482,3599,34842.992824
3455.08402,3599,35665.836905
3325.036151,3599,36485.652916
3399.833155,3599,37384.176901
3321.14123,3599,38209.06883
3401.983862,3599,39033.625328
3343.012363,3599,39853.01304
2358.948593,3599,40673.055636
3270.129838,3599,41489.681628
3177.695323,3599,42314.93299
3356.05958,3599,43221.399692
3232.235398,3599,44040.463738
3362.528811,3599,44859.056975
3238.352668,3599,45674.549928
3189.907729,3599,46492.001019
2436.630061,3599,47315.601367
2027.400952,3599,48128.185292
