Time;s,ICE_Speed;rpm,ICE_Torque;Nm,ICE_Power;kW,fuel_soll;mg,VTG;1,p_amb;bar,T_amb;K,NO_in_m;gps,NO2_in_m;gps,CO_in_m;gps,NH3_in_m;gps,CO2_in_m;gps,Propylene_in_m;gps2,Diesel_vap_in_m;gps,Diesel_vap_ads_in_m;gps,O2_in_m;gps,N2_in_m;gps,NO_out_m;gps,NO2_out_m;gps,CO_out_m;gps,NH3_out_m;gps,CO2_out_m;gps,Propylene_out_m;gps,Diesel_vap_out_m;gps,Diesel_vap_ads_out_m;gps,T_Wall_SCR1;K,T_avg_SCR1;K,T_Wall_DOC;K,T_avg_DOC;K,T_Wall_DPF;K,T_Sub_DPF;K,T_Wall_SCR2;K,T_avg_SCR2;K,T_Wall_SCR3;K,T_avg_SCR3;K,T_Tailpipe;K,ICE_BSFC;bar,ICE_IMEP_720;bar,ICE_BMEP;bar,Cyl_pmax;bar,Cyl_Tmax;K,Cyl_10_90;CA,mfb50;CA,Cyl_Lambda;1,CombEff;perc,Turb_Speed;rpm,Turb_Power;kW,Turb_Torque;Nm,Turb_brake_Power;kW,fuel_mf_c1;gps,fuel_mf_c2;gps,fuel_mf_c3;gps,fuel_mf_c4;gps,THC_out_m;gps,THC_in_m;gps,NOx_in_m;gps,NOx_out_m;gps,tot_burned_fuel;gps
0.0,3532.6943,-45.3662,-16.782904,16.016403,0.58,0.872297,286.3894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9435669,0.0,0.0,0.0,4.5e-11,0.0,0.0,0.0,0.0,286.3894,294.75107,286.3894,289.4283,286.3894,286.3899,286.3894,286.902,286.3894,286.6632,286.40463,-403.7866,-1.3351935,-2.8961363,35.774635,718.6365,0.0,0.0,2.3767486,0.0,15070.493,0.121327594,0.07711275,0.123077326,0.4715088,0.4715088,0.4715088,0.4715088,0.0,0.0,0.0,0.0,1.8860352
0.5,3532.6943,51.394638615385,19.013081384615,16.016403,0.354133312308,0.872297,286.3894,0.001069993174,8.6310333e-05,0.004482574554,0.0,0.0,0.004145206515,0.009157760038,0.009157760038,0.646445902308,18.778066923077,0.0,0.0,0.000104438685,9.2e-10,2.0294e-08,9.9825269e-05,0.000220537023,9.4502445e-05,296.869617692308,384.132963076923,286.293309230769,282.125859230769,286.3894,286.387427692308,286.395362307692,286.388154615385,286.392863076923,286.385724615385,286.272129230769,255.180176153846,4.839338653846,3.280986138462,51.337723923077,1773.913664615384,15.927177923077,9.384309346154,1.690538784615,125.903437615385,43903.461307692305,0.627692559231,0.139456738846,-0.099787426385,0.4715088,0.4715088,0.4715088,0.4715088,0.000414864738,0.022460726592,0.001156303507,0.0,1.8860352
1.0,3532.6943,56.552224,20.921093357143,16.016403,0.23,0.872297,286.3894,0.016909897286,0.001364026379,0.0346893875,0.0,0.0,0.0213184225,0.047097533571,0.047097533571,6.121800842857,47.185118285714,0.003824041835,0.000131049809,0.035507062929,2.488e-09,1.067761e-06,0.0232661656,0.051400027857,0.0238535024,321.671029285714,411.517665714286,285.374387857143,274.256137142857,286.3894,286.341717857143,286.393914285714,286.385350714286,286.394207142857,286.411962142857,286.243953571429,325.108731428571,5.235846264286,3.610241657143,64.32963,1540.684278571429,28.523506071429,6.003995414286,2.144230628571,99.816023571429,85160.974,1.661527735714,0.185009756429,1.285126520429,0.4715088,0.4715088,0.4715088,0.4715088,0.098519695857,0.115513489643,0.018273923664,0.003955091644,1.8860352
1.5,3532.6943,55.304011071429,20.459325571429,16.016403,0.23,0.872297,286.3894,0.008350665543,0.000673601226,0.028011086643,0.0,0.0,0.011505680714,0.025418822214,0.025418822214,7.957888435714,53.9793435,0.017197922464,0.000330910956,0.027392640714,2.914e-09,7.17576e-07,0.012331951929,0.027244112214,0.015249594857,341.198991428571,420.303612142857,284.411262857143,274.412731428571,286.3894,286.252401428571,286.385555714286,286.326607142857,286.397966428571,286.403493571429,286.203600714286,331.931642142857,5.176057014286,3.530556871429,68.133860285714,1402.182992857143,31.676392285714,6.566141714286,2.269570585714,99.860046428571,90578.63921428572,2.120690064286,0.223549289286,2.031199007143,0.4715088,0.4715088,0.4715088,0.4715088,0.054825659,0.062343325143,0.009024266769,0.017528833421,1.8860352
2.0,3532.6943,54.825065076923,20.282143076923,16.016403,0.23,0.872297,286.3894,0.007302305262,0.000589035905,0.030770452615,0.0,0.0,0.011931340846,0.026359207615,0.026359207615,8.201008076923,55.154967538462,0.007992276115,0.000272050588,0.030517099923,2.973e-09,1.151654e-06,0.011951071731,0.026402520538,0.015526233846,357.31868,429.525741538462,283.84548,276.85082,286.389386153846,286.177723846154,286.370252307692,286.280215384615,286.399245384615,286.40056,286.196150769231,334.765935384615,5.1484391,3.4999814,68.733325461538,1384.953107692308,32.181213384615,6.977194015385,2.303681046154,99.916943923077,93886.18299999999,2.283077746154,0.232196664615,2.199172276923,0.4715088,0.4715088,0.4715088,0.4715088,0.053879826115,0.064649756077,0.007891341166,0.008264326703,1.8860352
2.5,3532.6943,54.414033785714,20.130085,16.016403,0.23,0.872297,286.3894,0.008095143171,0.000652989672,0.031918646071,0.0,0.0,0.012025620607,0.026567494857,0.026567494857,8.478285714286,56.016637285714,0.007344606214,0.000237636368,0.031831525429,3.021e-09,1.074116e-06,0.012061709964,0.026646973571,0.016224845071,371.883974285714,437.969607857143,283.544211428571,279.559840714286,286.389365714286,286.120578571429,286.35113,286.240944285714,286.399200714286,286.396149285714,286.189424285714,337.293847857143,5.12474905,3.473741557143,69.337469571429,1374.62155,32.4697675,7.212430407143,2.3441566,99.915949071429,96639.39114285716,2.428254964286,0.239927834286,2.360237764286,0.4715088,0.4715088,0.4715088,0.4715088,0.054933528607,0.065160610321,0.008748132844,0.007582242582,1.8860352
3.0,3532.6943,53.986505642857,19.971923857143,16.016403,0.23,0.872297,286.3894,0.008768688393,0.000707320779,0.0333321745,0.0,0.0,0.012074641893,0.026675794429,0.026675794429,8.709287857143,56.785338785714,0.008080360443,0.000210003977,0.033045217857,3.064e-09,9.99522e-07,0.012114836536,0.026764376429,0.016833974357,385.686623571429,445.983457142857,283.4792,282.633261428571,286.389322857143,286.080902142857,286.329342142857,286.209505,286.398642142857,286.391182857143,286.183690714286,339.964974285714,5.09995135,3.44644855,69.764038928571,1365.621814285714,32.652819928571,7.423938964286,2.379909235714,99.914435357143,98900.01364285716,2.568310614286,0.247970342143,2.510126278571,0.4715088,0.4715088,0.4715088,0.4715088,0.055713187321,0.06542623075,0.009476009172,0.00829036442,1.8860352
3.5,3532.6943,53.646095571429,19.845991571429,16.016403,0.23,0.872297,286.3894,0.0094110825,0.000759139096,0.034286399143,0.0,0.0,0.012160628393,0.026865759643,0.026865759643,8.908770571429,57.444527571429,0.008672285107,0.000183253304,0.0343028745,3.102e-09,9.51122e-07,0.012190576786,0.026931703643,0.017433547,398.234930714286,453.440188571429,283.663080714286,285.88538,286.389275714286,286.063980714286,286.307793571429,286.190273571429,286.397477142857,286.386067857143,286.178632142857,342.122417142857,5.079621957143,3.424717107143,70.105275642857,1357.985257142857,33.0393345,7.684452421429,2.411821178571,99.914982785714,100861.09285714287,2.703437928571,0.255943555,2.651384521429,0.4715088,0.4715088,0.4715088,0.4715088,0.056555827429,0.065892147679,0.010170221596,0.008855538411,1.8860352
4.0,3532.6943,53.225419692308,19.690365461538,16.016403,0.23,0.872297,286.3894,0.010002859385,0.000806874413,0.034774711154,0.0,0.0,0.012204115385,0.026961832462,0.026961832462,9.095006769231,58.037476153846,0.009268479923,0.000160277455,0.034678183231,3.141e-09,9.28667e-07,0.012242393346,0.027046199462,0.017975274769,409.40685,460.038594615385,284.072797692308,289.19306,286.389219230769,286.071113846154,286.289023076923,286.185201538462,286.395864615385,286.381468461538,286.173853076923,344.826779230769,5.054519584615,3.397861469231,70.486218846154,1351.224653846154,33.244042923077,7.838201376923,2.440538561538,99.915305,102591.9193846154,2.834177946154,0.263797053077,2.783332476923,0.4715088,0.4715088,0.4715088,0.4715088,0.057263867577,0.066127780308,0.010809733798,0.009428757378,1.8860352
4.5,3532.6943,52.830253,19.544176928571,16.016403,0.23,0.872297,286.3894,0.010588848321,0.000854142854,0.035803264357,0.0,0.0,0.012229656643,0.027018259143,0.027018259143,9.2753845,58.593428928571,0.009812089,0.000140741444,0.035696161143,3.185e-09,9.07941e-07,0.012260763786,0.027086782786,0.018469774571,419.63087,466.137687142857,284.705987857143,292.590100714286,286.389139285714,286.10374,286.274432857143,286.195684285714,286.393936428571,286.377832857143,286.169077142857,347.405945714286,5.030826871429,3.372634478571,70.762099428571,1344.530657142857,33.518730214286,8.052175857143,2.468312457143,99.915796714286,104307.19285714286,2.968250785714,0.27173093,2.915476542857,0.4715088,0.4715088,0.4715088,0.4715088,0.057817321143,0.066266174929,0.011442991176,0.009952830444,1.8860352
