Time;s,ICE_Speed;rpm,ICE_Torque;Nm,ICE_Power;kW,fuel_soll;mg,VTG;1,p_amb;bar,T_amb;K,NO_in_m;gps,NO2_in_m;gps,CO_in_m;gps,NH3_in_m;gps,CO2_in_m;gps,Propylene_in_m;gps2,Diesel_vap_in_m;gps,Diesel_vap_ads_in_m;gps,O2_in_m;gps,N2_in_m;gps,NO_out_m;gps,NO2_out_m;gps,CO_out_m;gps,NH3_out_m;gps,CO2_out_m;gps,Propylene_out_m;gps,Diesel_vap_out_m;gps,Diesel_vap_ads_out_m;gps,T_Wall_SCR1;K,T_avg_SCR1;K,T_Wall_DOC;K,T_avg_DOC;K,T_Wall_DPF;K,T_Sub_DPF;K,T_Wall_SCR2;K,T_avg_SCR2;K,T_Wall_SCR3;K,T_avg_SCR3;K,T_Tailpipe;K,ICE_BSFC;bar,ICE_IMEP_720;bar,ICE_BMEP;bar,Cyl_pmax;bar,Cyl_Tmax;K,Cyl_10_90;CA,mfb50;CA,Cyl_Lambda;1,CombEff;perc,Turb_Speed;rpm,Turb_Power;kW,Turb_Torque;Nm,Turb_brake_Power;kW,fuel_mf_c1;gps,fuel_mf_c2;gps,fuel_mf_c3;gps,fuel_mf_c4;gps,THC_out_m;gps,THC_in_m;gps,NOx_in_m;gps,NOx_out_m;gps,tot_burned_fuel;gps
0.0,1563.9194,-26.747055,-4.3804526,54.83541,0.58,0.98683864,297.05365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1313972,0.0,0.0,0.0,3.21e-10,0.0,0.0,0.0,0.0,297.0536,298.0825,297.0536,297.91226,297.0536,297.0539,297.0536,297.15823,297.0536,297.13672,297.0377,-1679.2249,-0.8530374,-1.7075073,32.75833,677.09015,0.0,0.0,1.0206907,0.0,15507.133,0.048747446,0.029856669,0.006474003,0.46855804,0.51738185,0.5349294,0.52320635,0.0,0.0,0.0,0.0,2.04407564
0.5,1563.9194,96.983185666667,15.8832525,54.83541,0.444936375,0.98683864,297.05365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.777778,0.0,0.0,0.0,4.28e-10,0.0,0.0,0.0,2e-12,299.816423333333,341.989578333333,297.017738333333,295.66303,297.0536,297.053586666667,297.056286666667,297.046546666667,297.055656666667,297.047951666667,296.991811666667,-383.174988333333,7.129152328333,6.191316866667,76.380208333333,1833.21326,10.612969666667,4.381722,1.137168,237.53428,26604.216666666664,0.149451488333,0.052047506833,-0.029922708,0.402098358333,0.396728443333,0.398574783333,0.398430581667,2e-12,0.0,0.0,0.0,1.595832166667
1.0,1563.9194,173.306514285714,28.382973285714,54.83541,0.23,0.98683864,297.05365,0.030351699714,0.002448300929,0.003108570771,0.0,0.0,0.003119151814,0.006890958571,0.006890958571,0.698218821429,25.721076085714,6.2935453e-05,6.80406e-07,0.001208654593,4.08e-09,3.6137e-08,0.001079307993,0.002384480729,0.000709565648,317.436565714286,390.398268571429,296.698045714286,292.451057142857,297.0536,297.048194285714,297.05506,297.054825714286,297.054868571428,297.059202857143,297.009175714286,234.044492857143,12.133118071429,11.063727571429,97.141756428571,2313.258314285714,16.736847571429,8.0922648,1.230729228571,99.924396571429,43856.521,0.355501455714,0.077077547286,0.255231437857,0.458845604286,0.462617381429,0.460256655714,0.460469707143,0.004173354369,0.016901068957,0.032800000643,6.3615859e-05,1.842189348571
1.5,1563.9194,184.096553333333,30.150093333333,54.278583,0.23,0.98683864,297.05365,0.065250295,0.005263374417,0.006367866417,0.0,0.0,0.00674681495,0.014905339833,0.014905339833,1.502571166667,30.375358,0.026119903117,6.183626e-06,0.006334161417,4.922e-09,1.1545e-07,0.0067235014,0.014853579333,0.00442722665,335.490285,407.799948333333,296.290916666667,292.324951666667,297.0536,297.037791666667,297.054361666667,297.049316666667,297.055618333333,297.057425,297.009898333333,225.706768333333,12.854785666667,11.7525535,103.1656635,2353.52335,16.330734166667,8.098604833333,1.239995866667,99.9274575,47852.093499999995,0.420098731667,0.083820205,0.388659755,0.472489078333,0.473178485,0.472992355,0.47162422,0.026004307383,0.036557494617,0.070513669417,0.026126086742,1.890284138333
2.0,1563.9194,186.362135714286,30.521135142857,48.258746857143,0.23,0.98683864,297.05365,0.065876805143,0.005313911171,0.006447799029,0.0,0.0,0.006656585043,0.014706000714,0.014706000714,1.550577842857,30.532339428571,0.061489199429,1.116081e-06,0.006440380743,4.957e-09,1.06818e-07,0.006713354114,0.014831384857,0.004913724543,351.618315714286,420.233801428571,296.031364285714,293.151265714286,297.0536,297.028125714286,297.053064285714,297.045448571429,297.056421428571,297.057717142857,297.01101,224.478621428571,13.002553,11.897186357143,103.734796285714,2364.925671428572,15.9221945,8.183204142857,1.2442478,99.909911285714,49471.46228571428,0.436932161429,0.084329049143,0.420547904286,0.475475567143,0.475295061429,0.474971697143,0.473756752857,0.026458463514,0.036068586471,0.071190716314,0.061490315509,1.899499078571
2.5,1563.9194,182.534395,29.894253666667,41.156835666667,0.23,0.98683864,297.05365,0.06593884,0.005318915283,0.006771362633,0.0,0.0,0.006607897983,0.0145984395,0.0145984395,1.450393016667,30.611144333333,0.062261352,1.073375e-06,0.006596012583,4.955e-09,1.0567e-07,0.006595334483,0.014570666,0.005276469967,366.623195,430.274173333333,295.884743333333,294.191776666667,297.0536,297.020166666667,297.051353333333,297.041765,297.056976666667,297.057945,297.011791666667,220.954555,12.748771333333,11.652827,101.458839333333,2333.44005,15.463783166667,8.340421833333,1.210693666667,99.224901666667,50332.369666666666,0.443821345,0.0841959425,0.435570845,0.457871765,0.455902963333,0.45509219,0.455246393333,0.02644247045,0.035804776983,0.071257755283,0.062262425375,1.824113311667
3.0,1563.9194,177.668468571429,29.097344,34.054924142857,0.23,0.98683864,297.05365,0.065007067143,0.005243754671,0.0073484162,0.0,0.0,0.0066341712,0.014656483286,0.014656483286,1.342749657143,30.658772571429,0.062156953857,1.04377e-06,0.007235167229,4.948e-09,9.708e-08,0.006676473314,0.014749890286,0.005732190971,380.057027142857,438.329401428571,295.841438571429,295.338514285714,297.0536,297.01424,297.049454285714,297.038537142857,297.057478571429,297.058242857143,297.012824285714,217.225714285714,12.430037571429,11.342190285714,99.992697714286,2294.712185714286,14.484497428571,8.292978428571,1.205778014286,99.788379857143,50777.31742857143,0.447724707143,0.084192552714,0.44282682,0.441324132857,0.436411845714,0.440258065714,0.437330867143,0.027158554571,0.035947137771,0.070250821814,0.062157997628,1.755324911429
3.5,1563.9194,152.434021666667,24.964617166667,26.9530125,0.23,0.98683864,297.05365,0.060570537833,0.004885884633,0.007431169633,0.0,0.0,0.0064995054,0.014358974167,0.014358974167,1.479841083333,30.084983,0.0607239375,1.007768e-06,0.007434110133,4.889e-09,9.6087e-08,0.00653054065,0.014427510833,0.005964857033,391.62662,437.113523333333,295.890278333333,296.459935,297.0536,297.010435,297.04744,297.037348333333,297.057903333333,297.058955,297.01646,206.518396666667,10.789926083333,9.731246666667,93.252229333333,2143.221583333334,14.499669916667,8.241364833333,1.262301616667,99.914614833333,50795.24,0.436713615,0.082094228333,0.442001703333,0.363432426667,0.352752795,0.359872546667,0.356312673333,0.026922908517,0.035217453733,0.065456422467,0.060724945268,1.432370441667
4.0,1563.9194,117.897295714286,19.308423857143,21.242210428571,0.316885882857,0.98683864,297.05365,0.046291454857,0.003734071314,0.006929814786,0.0,0.0,0.0062901391,0.013896433,0.013896433,2.375191228571,28.970479285714,0.057172296857,1.039932e-06,0.007156337571,4.907e-09,1.70693e-07,0.006245367786,0.013797559786,0.006159188314,398.612304285714,427.994472857143,296.048192857143,298.709661428571,297.053594285714,297.00933,297.045768571429,297.03647,297.058442857143,297.059818571429,297.019495714286,209.48901,8.531722042857,7.526454057143,81.645321142857,1866.137014285714,16.012718928571,7.530842571429,1.541151014286,99.861476285714,49220.851142857144,0.359462892857,0.069536545286,0.411786278571,0.282311642857,0.27747824,0.280529565714,0.279003904286,0.026202115886,0.0340830051,0.050025526171,0.057173336789,1.119323352857
4.5,1563.9194,106.640926,17.464932333333,20.64664,0.427937011667,0.98683864,297.05365,0.030088277333,0.002427052133,0.006762032083,0.0,0.0,0.00614629515,0.013578647667,0.013578647667,2.7767725,28.1662625,0.043992428,1.212366e-06,0.006858179167,4.805e-09,3.7066e-07,0.006421748683,0.01418705225,0.0064611745,402.892206666667,426.665373333333,296.504608333333,302.172713333333,297.05356,297.014738333333,297.044305,297.03623,297.058925,297.059546666667,297.022253333333,221.944956666667,7.776725733333,6.807857933333,74.596057666667,1738.9307,18.750185,7.709889016667,1.62323575,99.859520666667,44081.580166666674,0.25055302,0.054215651667,0.313821278333,0.26908067,0.26908067,0.26908067,0.26908067,0.027069975433,0.033303590483,0.032515329467,0.043993640366,1.07632268
5.0,1563.9194,107.059325714286,17.533455142857,20.64664,0.506444668571,0.98683864,297.05365,0.027929014571,0.002252876629,0.006649640043,0.0,0.0,0.006354692329,0.014039047571,0.014039047571,2.475554742857,27.91799,0.029533398143,1.807161e-06,0.006651902914,4.71e-09,4.59284e-07,0.006245896929,0.013798576071,0.0065543099,407.418991428572,430.900801428571,297.130478571429,304.444938571429,297.05356,297.025542857143,297.043157142857,297.037344285714,297.059357142857,297.059251428571,297.022211428571,221.048145714286,7.798841928571,6.834568357143,73.636217142857,1752.244914285714,18.458966571429,7.792810071429,1.542845957143,99.904247142857,40252.366285714284,0.197269782857,0.046771345,0.228693664286,0.26908067,0.26908067,0.26908067,0.26908067,0.0265987829,0.034432787471,0.0301818912,0.029535205304,1.07632268
5.5,1563.9194,107.190201333333,17.554888833333,20.64664,0.578094036667,0.98683864,297.05365,0.027854843833,0.002246893683,0.006600373617,0.0,0.0,0.006308322567,0.013936605083,0.013936605083,2.463976583333,27.587762833333,0.026260345833,1.914603e-06,0.006624357033,4.651e-09,4.64649e-07,0.0063823222,0.0140999535,0.006869388133,412.058626666667,434.581858333333,297.8452,306.392116666667,297.05355,297.040158333333,297.042601666667,297.040318333333,297.059705,297.059153333333,297.021621666667,220.7892,7.806956116667,6.842923116667,73.619701666667,1766.5592,18.257635833333,7.7214591,1.563063233333,99.894333333333,38243.960166666664,0.162218563333,0.040510711667,0.17894158,0.26908067,0.26908067,0.26908067,0.26908067,0.027351663833,0.034181532733,0.030101737517,0.026262260437,1.07632268
6.0,1563.9194,107.261157142857,17.566509857143,20.64664,0.644606358571,0.98683864,297.05365,0.027984845286,0.002257380129,0.006530975686,0.0,0.0,0.006113104271,0.013505320714,0.013505320714,2.492505914286,27.349456,0.026241991429,1.78853e-06,0.006553457614,4.615e-09,4.78115e-07,0.006158937229,0.013606484214,0.006987028171,416.521184285714,438.144877142857,298.634468571429,308.099054285714,297.05353,297.058578571429,297.04283,297.044775714286,297.059987142857,297.059054285714,297.020324285714,220.602014285714,7.811353728571,6.847453114286,73.582750857143,1776.126028571428,18.139205,7.677328442857,1.572784,99.9054,36909.8,0.138737361429,0.035905778429,0.151389565714,0.26908067,0.26908067,0.26908067,0.26908067,0.026752449614,0.0331237457,0.030242225414,0.026243779958,1.07632268
6.5,1568.537,106.665750833333,17.520435,20.64664,0.710587756667,0.98683864,297.05365,0.027978952333,0.002256904767,0.006515550683,0.0,0.0,0.006138346117,0.013561085833,0.013561085833,2.432448683333,27.27186,0.02638892,1.682849e-06,0.006521656067,4.593e-09,4.81426e-07,0.0061365387,0.013556991667,0.007221134417,420.861975,441.888448333333,299.478791666667,309.683111666667,297.05353,297.080511666667,297.043848333333,297.050243333333,297.060203333333,297.059341666667,297.018508333333,221.81632,7.818009733333,6.809443066667,73.2445385,1780.429283333333,18.26847,7.714253333333,1.5547479,99.921519,35812.00833333333,0.118194919,0.031534700167,0.127961588333,0.269875255,0.269875255,0.269875255,0.269875255,0.026914664783,0.033260517783,0.0302358571,0.026390602849,1.07950102
