Time;s,ICE_Speed;rpm,ICE_Torque;Nm,ICE_Power;kW,fuel_soll;mg,VTG;1,p_amb;bar,T_amb;K,NO_in_m;gps,NO2_in_m;gps,CO_in_m;gps,NH3_in_m;gps,CO2_in_m;gps,Propylene_in_m;gps2,Diesel_vap_in_m;gps,Diesel_vap_ads_in_m;gps,O2_in_m;gps,N2_in_m;gps,NO_out_m;gps,NO2_out_m;gps,CO_out_m;gps,NH3_out_m;gps,CO2_out_m;gps,Propylene_out_m;gps,Diesel_vap_out_m;gps,Diesel_vap_ads_out_m;gps,T_Wall_SCR1;K,T_avg_SCR1;K,T_Wall_DOC;K,T_avg_DOC;K,T_Wall_DPF;K,T_Sub_DPF;K,T_Wall_SCR2;K,T_avg_SCR2;K,T_Wall_SCR3;K,T_avg_SCR3;K,T_Tailpipe;K,ICE_BSFC;bar,ICE_IMEP_720;bar,ICE_BMEP;bar,Cyl_pmax;bar,Cyl_Tmax;K,Cyl_10_90;CA,mfb50;CA,Cyl_Lambda;1,CombEff;perc,Turb_Speed;rpm,Turb_Power;kW,Turb_Torque;Nm,Turb_brake_Power;kW,fuel_mf_c1;gps,fuel_mf_c2;gps,fuel_mf_c3;gps,fuel_mf_c4;gps,THC_out_m;gps,THC_in_m;gps,NOx_in_m;gps,NOx_out_m;gps,tot_burned_fuel;gps
0.0,3884.4849,-50.012733,-20.344296,33.71452,0.58,0.8307143,288.21088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8581146,0.0,0.0,0.0,5e-11,0.0,0.0,0.0,0.0,288.2109,298.00204,288.2109,291.46988,288.2109,288.2114,288.2109,288.81094,288.2109,288.5339,288.23087,-769.5154,-1.4992182,-3.1927667,34.15591,698.0674,0.0,0.0,1.1219414,0.0,15009.883,0.12633435,0.08085268,0.16140348,1.0913628,1.0913628,1.0913628,1.0913628,0.0,0.0,0.0,0.0,4.3654512
0.5,3884.4849,67.345767461538,27.395066769231,33.71452,0.339259483077,0.8307143,288.21088,0.00418892805,0.000337897263,0.008974946846,0.0,0.0,0.00322263235,0.0071195718,0.0071195718,0.369891440615,19.674440169231,0.0,0.0,0.000335085231,1.156e-09,5.528e-09,0.000191833308,0.000423811946,0.000186392347,304.564449230769,419.086763076923,288.16465,284.702963846154,288.2109,288.212358461538,288.217192307692,288.216849230769,288.214537692308,288.209572307692,288.078558461538,240.095356153846,5.997783846154,4.299291469231,51.693581692308,1991.031653846154,16.060451461538,9.945812,1.219304915385,84.543807615385,45691.65061538461,0.737543884615,0.160355811538,-0.083604349,0.653387137692,0.636505861538,0.643489090769,0.642550542308,0.000802037601,0.01746177595,0.004526825313,0.0,2.575932632308
1.0,3884.4849,100.035446428571,40.692649714286,33.71452,0.23,0.8307143,288.21088,0.039840000929,0.003213668864,0.098152617429,0.0,0.0,0.016006762064,0.035362795607,0.035362795607,3.473499178571,52.464161142857,0.010544431775,0.000140829775,0.112990822571,3.201e-09,9.0453e-08,0.018886809736,0.041725339714,0.020012396236,340.6086,476.966234285714,287.303067857143,278.031222142857,288.2109,288.168186428571,288.216485714286,288.212658571429,288.216566428571,288.237680714286,288.045196428571,305.720370714286,8.144482171429,6.386170335714,63.912260785714,1960.251478571428,30.680565142857,11.280405057143,1.358246457143,99.791392142857,90827.31771428572,1.99307145,0.207345663571,1.4840653575,0.849822121429,0.858618291429,0.847226852857,0.856796187143,0.080624545686,0.086732353279,0.043053669793,0.01068526155,3.412463452857
1.5,3884.4849,126.585818461538,51.492871307692,33.71452,0.23,0.8307143,288.21088,0.030174403692,0.002433999392,0.031408242846,0.0,0.0,0.010064889392,0.022235766538,0.022235766538,3.682890076923,65.775057615385,0.044226578615,0.000207895722,0.027055137423,3.928e-09,9.3114e-08,0.008606171646,0.019013089231,0.011595872854,381.582233846154,528.062328461538,286.714386153846,281.686099230769,288.2109,288.100624615385,288.210322307692,288.166820769231,288.222569230769,288.233607692308,287.976685384615,274.733330769231,9.848880269231,8.081121353846,66.104185846154,1968.082407692308,35.391292307692,15.431426653846,1.289191707692,99.878141153846,101480.20276923077,2.946161892308,0.277012274615,2.690751461538,0.983043811538,0.98466437,0.976755277692,0.983705156154,0.039215133731,0.054536422469,0.032608403085,0.044434474337,3.928168615385
2.0,3884.4849,138.684355,56.414343,33.71452,0.23,0.8307143,288.21088,0.034841966643,0.002810505564,0.016310548429,0.0,0.0,0.012263736821,0.027093551071,0.027093551071,3.974750021429,70.233282785714,0.031049983357,0.000205636685,0.02252094775,4.166e-09,1.83759e-07,0.0123919405,0.027376736714,0.017195928929,418.942089285714,554.504317142857,286.744667857143,287.584079285714,288.210888571429,288.073142857143,288.199527857143,288.144624285714,288.225677142857,288.232738571429,287.946271428571,267.452587857143,10.664398142857,8.853480964286,75.331543214286,2002.149964285714,35.301576714286,13.736152642857,1.291782371429,99.911019857143,109129.60028571429,3.516261542857,0.307519627143,3.295460157143,1.048459378571,1.050720271429,1.042614928571,1.048738507143,0.056964606143,0.066450838964,0.037652472207,0.031255620042,4.190533085714
2.5,3884.4849,147.149079230769,59.857643,33.71452,0.23,0.8307143,288.21088,0.041303104846,0.003331689223,0.010442263192,0.0,0.0,0.011914089846,0.026321096462,0.026321096462,4.249728153846,73.751248769231,0.035405929308,0.000160730858,0.011170778923,4.441e-09,2.18768e-07,0.012220612,0.026998227077,0.017855685,452.589163846154,577.15614,287.302695384615,294.331622307692,288.21088,288.103125384615,288.190997692308,288.155708461538,288.227603846154,288.233323846154,287.920048461538,262.097636153846,11.241098153846,9.393861038462,82.959618846154,2021.652476923077,35.248942230769,12.466686,1.297841323077,99.910846615385,115755.31376923076,4.061354392308,0.33492759,3.847167969231,1.089679776923,1.090265953846,1.088085815385,1.089714761538,0.057074524077,0.064556282769,0.044634794069,0.035566660165,4.357746307692
3.0,3884.4849,147.555301333333,60.022886733333,33.71452,0.23,0.8307143,288.21088,0.044097165067,0.00355707038,0.010372518167,0.0,0.0,0.011670440333,0.025782815667,0.025782815667,4.64950626,76.919412333333,0.0413583366,0.00013475848,0.0103890326,5.438e-09,2.19567e-07,0.011825981567,0.026126393667,0.018166517667,484.144664666667,595.005076,288.464718,301.977197333333,288.210856,288.211676666667,288.191662,288.216191333333,288.229937333333,288.239143333333,287.8938,261.827922,11.279425666667,9.419793833333,85.431379666667,1986.313886666666,35.600560733333,12.451920733333,1.321328126667,99.910520333333,121730.73413333335,4.650562606667,0.364690913333,4.467166446667,1.0913628,1.0913628,1.0913628,1.0913628,0.0561188929,0.063236071667,0.047654235447,0.04149309508,4.3654512
3.5,3884.4849,146.612043076923,59.639185538462,33.71452,0.23,0.8307143,288.21088,0.042895820769,0.003460164708,0.010761347923,0.0,0.0,0.0115028125,0.025412486,0.025412486,5.060080892308,79.675643230769,0.042373996,0.000124725427,0.010754177346,9.299e-09,2.61696e-07,0.011654452692,0.025747451,0.018703176846,511.899252307692,610.364594615385,290.171688461538,309.992756923077,288.210836153846,288.405482307692,288.209072307692,288.334505384615,288.233505384615,288.253660769231,287.869679230769,263.512521538462,11.224315923077,9.359577307692,86.510071461538,1947.646161538462,35.880440846154,12.720606423077,1.350632638462,99.910913153846,126856.93353846154,5.249799292308,0.395095847692,5.071120538462,1.0913628,1.0913628,1.0913628,1.0913628,0.056105080538,0.0623277845,0.046355985477,0.042498721427,4.3654512
4.0,3884.4849,145.558593571429,59.210659785714,33.71452,0.23,0.8307143,288.21088,0.0418164425,0.003373097307,0.011128853893,0.0,0.0,0.011270345357,0.024898910143,0.024898910143,5.530921821429,82.135660928571,0.040382652643,0.000121445038,0.011130340071,2.1225e-08,3.33352e-07,0.011436407786,0.025265738643,0.019150516286,535.95929,623.751884285714,292.378872857143,318.118683571429,288.21082,288.690196428571,288.250543571429,288.518591428571,288.239630714286,288.280778571429,287.847207857143,265.419826428571,11.162029821429,9.292325821429,87.602448571429,1911.873264285714,35.980823,12.989493892857,1.381042828571,99.909564142857,131793.844,5.872376914286,0.425385832143,5.680445685714,1.0913628,1.0913628,1.0913628,1.0913628,0.055852662714,0.061068165643,0.045189539807,0.040504097681,4.3654512
4.5,3884.4849,144.554839285714,58.802351142857,33.71452,0.23,0.8307143,288.21088,0.041599979857,0.003355636436,0.011508153286,0.0,0.0,0.011142643036,0.024616783714,0.024616783714,6.097174442857,84.782253142857,0.038152174571,0.000122230799,0.011511209,5.2337e-08,4.54334e-07,0.011256148643,0.024867457214,0.019716497071,558.078177142857,636.020967857143,295.186117142857,326.741467142857,288.210847857143,289.090965,288.326365,288.788327142857,288.250648571429,288.327455714286,287.823507142857,267.263489285714,11.104668785714,9.228247071429,89.008684285714,1878.352671428571,35.844748857143,13.2261875,1.420346842857,99.910979142857,137098.33428571429,6.587731392857,0.458737797143,6.381917342857,1.0913628,1.0913628,1.0913628,1.0913628,0.055840102929,0.060376210464,0.044955616293,0.03827440537,4.3654512
