Time;s,ICE_Speed;rpm,ICE_Torque;Nm,ICE_Power;kW,fuel_soll;mg,VTG;1,p_amb;bar,T_amb;K,NO_in_m;gps,NO2_in_m;gps,CO_in_m;gps,NH3_in_m;gps,CO2_in_m;gps,Propylene_in_m;gps2,Diesel_vap_in_m;gps,Diesel_vap_ads_in_m;gps,O2_in_m;gps,N2_in_m;gps,NO_out_m;gps,NO2_out_m;gps,CO_out_m;gps,NH3_out_m;gps,CO2_out_m;gps,Propylene_out_m;gps,Diesel_vap_out_m;gps,Diesel_vap_ads_out_m;gps,T_Wall_SCR1;K,T_avg_SCR1;K,T_Wall_DOC;K,T_avg_DOC;K,T_Wall_DPF;K,T_Sub_DPF;K,T_Wall_SCR2;K,T_avg_SCR2;K,T_Wall_SCR3;K,T_avg_SCR3;K,T_Tailpipe;K,ICE_BSFC;bar,ICE_IMEP_720;bar,ICE_BMEP;bar,Cyl_pmax;bar,Cyl_Tmax;K,Cyl_10_90;CA,mfb50;CA,Cyl_Lambda;1,CombEff;perc,Turb_Speed;rpm,Turb_Power;kW,Turb_Torque;Nm,Turb_brake_Power;kW,fuel_mf_c1;gps,fuel_mf_c2;gps,fuel_mf_c3;gps,fuel_mf_c4;gps,THC_out_m;gps,THC_in_m;gps,NOx_in_m;gps,NOx_out_m;gps,tot_burned_fuel;gps
1605.5,2100.1906,215.97189875,47.506454,36.646150125,0.365542275,1.005,289.15,0.12003576925,0.009682610625,0.011686867438,0.0,0.0,0.010190831,0.022514002875,0.022514002875,7.5482719375,68.763344875,0.002395735125,3.02955e-06,0.000603013319,0.002634474088,0.116569330625,0.000848138174,0.012130161,0.01191758875,697.1978875,692.6252125,553.78557375,572.43517125,361.26360625,595.080425,593.74688375,592.63607125,580.1863825,580.63475875,561.6085325,195.58577125,14.98026975,13.7874459375,147.945385,1838.55655,19.329495875,8.0895025625,1.7786137,99.91578025,154984.49125,7.46444155,0.45966356875,7.7138811125,0.6484853375,0.642358645,0.646413575,0.6443861075,0.024895887924,0.05521883675,0.129718379875,0.002398764675,2.581643665
1606.0,2062.160855555556,198.215407777778,42.805797666667,34.72698,0.416842917778,1.005,289.15,0.113125082889,0.009125164222,0.013584811333,0.0,0.0,0.012520655,0.027661144333,0.027661144333,7.3852637,63.492544444444,0.002179871511,2.661528e-06,0.00060933192,0.002486229767,0.134880998889,0.000858881062,0.014428723167,0.013970205389,695.64292,687.299571111111,557.010955555556,583.513482222222,361.273843333333,594.804832222222,593.371296666667,592.244146666667,580.206448888889,580.381801111111,561.779956666667,200.993946666667,13.965744444444,12.653888333333,138.645314444444,1803.955733333333,19.287223777778,7.914444733333,1.823012711111,99.913089444444,146422.87222222224,5.8401825,0.380658098889,6.222986611111,0.597939017778,0.596922974444,0.597598202222,0.597257411111,0.029257809618,0.067842943667,0.122250247111,0.002182533039,2.389717605556
1606.5,2034.3672125,191.90258375,40.883553625,34.20785175,0.37509213125,1.005,289.15,0.09619270225,0.0077593245,0.013005461875,0.0,0.0,0.01076430325,0.023780940625,0.023780940625,6.3834205125,58.286545625,0.001619192862,2.158536e-06,0.000450094791,0.002305105462,0.12741018375,0.000604789121,0.012433866125,0.01211764325,694.80789875,690.46201,560.455785,586.05506,361.2840325,594.57902,593.00148875,591.93703,580.18429625,580.20123125,561.847715,204.44113625,13.55543725,12.2508831875,132.4491275,1842.2776,19.171693625,8.002653975,1.7439144625,99.905746875,139564.50875,5.23636435,0.35829967,5.4034849125,0.58063980375,0.580019215,0.58043165,0.5802254275,0.025156298496,0.0583261845,0.10395202675,0.001621351399,2.32131609625
1607.0,2013.009055555556,186.669863333333,39.351107777778,33.755387,0.314136365556,1.005,289.15,0.080676327667,0.006507705744,0.012536935333,0.0,0.0,0.009016273889,0.019919122444,0.019919122444,5.853658688889,55.511362444444,0.001145656567,1.814106e-06,0.000314060339,0.002215323,0.115112352667,0.000414884057,0.009586493722,0.009506475,694.943446666667,691.812826666667,563.22767,584.355147777778,361.294144444444,594.366546666667,592.65196,591.673202222222,580.130428888889,580.096648888889,561.875635555556,207.559074444444,13.192266888889,11.916831111111,130.016101111111,1848.565977777778,19.281727222222,8.069862833333,1.711796966667,99.906717111111,138003.01777777777,5.315755455556,0.367834837778,5.295467811111,0.567681845556,0.566480042222,0.567329257778,0.566976657778,0.019507852779,0.048854518778,0.087184033411,0.001147470673,2.268467803333
1607.5,1986.4085625,177.7106875,36.969672,31.286347625,0.3271185425,1.005,289.15,0.07020373075,0.005662940225,0.012513134125,0.0,0.0,0.008926161875,0.019720042875,0.019720042875,6.0031861375,54.703196875,0.000926331665,1.675987e-06,0.000246798884,0.002227205888,0.11508063825,0.000367610965,0.008398347312,0.008423966625,694.54087875,686.99554375,565.5852525,586.08025375,361.3042,594.1574275,592.3206,591.4163975,580.0721525,580.08055875,562.1654925,203.0461725,12.60078425,11.344886,128.536585,1802.5050625,19.122804875,8.011116275,1.7746407125,99.90686375,138697.86625,5.2560584875,0.36186376375,5.2932415625,0.52397635625,0.51868882625,0.52221385125,0.52045134,0.017189924902,0.048366247625,0.075866670975,0.000928007652,2.08533037375
1608.0,1959.7557125,161.42432125,33.133838375,27.48912875,0.42300548875,1.005,289.15,0.066777975125,0.005386603975,0.012276188688,0.0,0.0,0.0108160555,0.02389527325,0.02389527325,6.3731845,52.5214355,0.000812783392,1.562928e-06,0.000196946516,0.0022000394,0.1356861,0.00039135616,0.009410021125,0.00931558575,691.94205,677.43252375,568.62320625,596.43697,361.31365,593.989445,592.023025,591.18982,580.0094275,579.9176275,562.35944875,196.852245,11.4833233125,10.3051794375,121.38602675,1719.5232,18.82593125,7.832330475,1.910420625,99.90265125,133852.40075,4.174759975,0.2974181225,4.51461115,0.4559525675,0.44985856875,0.453920255,0.45188941875,0.019116963035,0.058606602,0.0721645791,0.00081434632,1.81162081
1608.5,1932.7641625,138.18440125,27.9732545,23.778320125,0.50563890375,1.005,289.15,0.0533605775,0.004304297812,0.011212960375,0.0,0.0,0.00963398225,0.021283789,0.021283789,6.2338634125,47.314766125,0.000597004,1.258678e-06,0.000109494929,0.002042689375,0.13917850625,0.000275565281,0.008132245425,0.008083023,687.74709625,669.59727375,572.80882,606.7959625,361.323105,593.86740875,591.74194875,590.9897925,579.903455,579.6008125,562.2169225,198.9884925,9.968975,8.821564375,109.7851675,1657.157975,19.27264,7.5231083625,2.0320240375,99.903388125,122771.5925,2.902390525,0.22523641875,3.345264775,0.38904878,0.38377454875,0.38728462125,0.38552958375,0.016490833706,0.05220156025,0.057664875312,0.000598262678,1.54563753375
1609.0,1909.1200125,117.112136375,23.4171495,20.529649125,0.5688898425,1.005,289.15,0.04022914,0.003245058488,0.010060976375,0.0,0.0,0.006286095688,0.013887500875,0.013887500875,5.807244225,41.655874625,0.000330822636,8.58508e-07,4.4997885e-05,0.001851190538,0.109066671,0.000117712569,0.004478335275,0.004681539188,683.14315875,664.44163875,577.4935975,614.86371,361.33256875,593.77720375,591.47680875,590.78829375,579.74483,579.26378875,561.849485,202.76122625,8.566809,7.47633025,97.229153375,1613.5769625,20.037723125,7.3913661625,2.1386914125,99.8982475,109045.82325,1.922595675,0.1678396725,2.3705645125,0.33183812625,0.3272905425,0.3303196475,0.328805095,0.009277587031,0.034061097437,0.043474198488,0.000331681144,1.31825341125
1609.5,1888.4548375,97.95217,19.373925625,17.689748125,0.60498064,1.005,289.15,0.027191036125,0.002193347925,0.008872942688,0.0,0.0,0.004469619138,0.00987446575,0.00987446575,5.1101990375,35.53034875,0.000146929895,4.79788e-07,1.419972e-05,0.001623172612,0.08866201875,4.2125528e-05,0.002243646925,0.0025094523,678.68077375,660.93463,582.31380625,620.1787225,361.342045,593.7052625,591.22035125,590.56732,579.53745875,578.87547125,561.1031975,208.982835,7.2915269875,6.2531757625,84.942275125,1561.200975,25.3531215,7.566634575,2.1899688,99.906808125,94728.380625,1.19789945875,0.12027460875,1.578665075,0.2829060775,0.27896825375,0.28159347125,0.2802808675,0.004795224753,0.024218550637,0.02938438405,0.000147409683,1.12374867
1610.0,1870.3872875,80.41225975,15.75235675,15.226094875,0.58225386875,1.005,289.15,0.017546568375,0.001415383075,0.0077461299,0.0,0.0,0.002907687375,0.006423782262,0.006423782262,4.12055055,29.008233375,4.9898995e-05,1.91734e-07,2.636006e-06,0.001353785812,0.070771791,1.0542445e-05,0.000913812164,0.001129653296,674.65445375,658.51099875,586.896505,622.3388325,361.35153875,593.64176,590.96735375,590.3491225,579.27779,578.36678875,560.2415175,219.03091625,6.134497225,5.1334442875,74.1508685,1493.801975,30.29468725,8.0528531125,2.1517111125,99.886443,80945.9215,0.73751053875,0.0867556345,1.02468800625,0.2409734075,0.23776022875,0.23989864625,0.23882389875,0.002054007905,0.0157552519,0.01896195145,5.0090729e-05,0.95745618125
