speed_actual,speed_target,soc,ice_torque,nox,fuel,engine_on,ice_speed_rpm,em2_torque_nm,brake_perc
1.2978096,50.0,0.6999595,-46.51776,0.0,3.0027015,True,4000.0,421.0,3.5762787e-05
2.2858882,50.0,0.6991247,46.232704,0.012524068,70.0,True,4000.0,421.0,0.0
2.8488846,50.0,0.6990972,132.33124,0.02054368,70.0,True,4000.0,421.0,0.0
4.40094,50.0,0.69784474,205.08792,0.04132706,70.0,True,4000.0,421.0,0.0
6.7082634,50.0,0.69688696,243.03693,0.058913775,70.0,True,4000.0,421.0,0.0
10.212712,50.0,0.6966442,272.5332,0.072021365,70.0,True,4000.0,421.0,0.0
14.06609,50.0,0.6967268,295.70734,0.07712215,70.0,True,4000.0,421.0,0.0
17.802464,50.0,0.69702566,300.0,0.07554856,70.0,True,4000.0,421.0,0.0
21.552309,50.0,0.6974797,300.0,0.069516204,70.0,True,4000.0,421.0,0.0
25.129509,50.0,0.6979922,300.0,0.062045097,70.0,True,4000.0,421.0,0.0
28.58899,50.0,0.69849885,300.0,0.055221744,70.0,True,4000.0,421.0,0.0
31.93211,50.0,0.6989944,300.0,0.049967654,70.0,True,4000.0,421.0,0.0
35.16536,50.0,0.69948417,300.0,0.04637967,70.0,True,4000.0,421.0,0.0
38.3348,50.0,0.6999508,300.0,0.04432691,70.0,True,4000.0,421.0,0.0
41.47259,50.0,0.7003864,300.0,0.043669567,69.999985,True,3999.9985,421.0,0.0
44.595886,50.0,0.7007933,300.0,0.044315822,69.99936,True,3999.9963,420.99908447265625,0.0
47.71274,50.0,0.7011739,300.0,0.046229027,69.94492,True,3999.9875,420.76544189453125,0.0
50.20024,50.0,0.7017219,300.0,0.049446024,69.61494,True,3999.9905,163.40386962890625,0.0
51.230392,50.0,0.7025454,300.0,0.053956803,69.081276,True,3999.9949,-417.7319030761719,0.0029444695
50.81052,50.0,0.7033749,300.0,0.059842974,68.49764,True,3999.9927,-420.6781311035156,0.25493205
48.940063,50.0,0.7041527,300.0,0.06710232,68.64012,True,3999.992,-420.12896728515625,0.047445297
46.84694,50.0,0.70484436,300.0,0.07599427,69.185745,True,3999.9836,-325.32275390625,5.9604645e-06
47.891136,50.0,0.7053324,300.0,0.086415514,69.512,True,3999.952,395.90863037109375,0.0
48.548603,50.0,0.7056459,300.0,0.09773793,69.10834,True,3999.9246,181.049072265625,0.0
48.487823,50.0,0.70609254,300.0,0.10893371,68.4554,True,3999.828,-145.82394409179688,0.0
48.61324,50.0,0.7066428,300.0,0.11950555,68.01701,True,3999.6438,-106.74627685546875,0.0
48.716057,50.0,0.70731467,300.0,0.12933865,67.075294,True,3999.0923,-152.44485473632812,2.9802322e-06
48.80334,50.0,0.70804185,300.0,0.13765383,66.001114,True,3997.6575,-183.8204803466797,5.9604645e-06
48.844757,50.0,0.7087748,300.0,0.14441118,64.807205,True,3994.864,-203.46270751953125,1.1920929e-05
48.82716,50.0,0.70946705,300.0,0.149776,63.689278,True,3990.5376,-201.2433319091797,1.4901161e-05
48.782974,50.0,0.71008545,300.0,0.15393245,62.87989,True,3985.079,-177.6053924560547,1.1920929e-05
48.790813,50.0,0.7106303,300.0,0.1569387,62.25807,True,3978.487,-143.14602661132812,1.1920929e-05
48.82143,50.0,0.71113145,300.0,0.15854959,61.64762,True,3971.6016,-135.28707885742188,1.1920929e-05
48.84051,50.0,0.7116257,300.0,0.1586895,61.338608,True,3967.9062,-143.20611572265625,1.1920929e-05
48.8367,50.0,0.71213317,300.0,0.15771,61.368687,True,3968.2627,-150.98175048828125,1.4901161e-05
48.824585,50.0,0.71266055,300.0,0.15578488,61.65467,True,3971.3577,-152.29330444335938,1.4901161e-05
48.812817,50.0,0.71320593,300.0,0.1529343,62.1128,True,3976.082,-153.2122802734375,1.1920929e-05
48.79559,50.0,0.71376586,300.0,0.14926457,62.719406,True,3981.6357,-157.54843139648438,1.1920929e-05
48.76932,50.0,0.7143359,300.0,0.14495212,63.439106,True,3986.9048,-162.00631713867188,1.1920929e-05
48.736813,50.0,0.7149112,300.0,0.14009236,64.214035,True,3991.1704,-164.1185302734375,8.940697e-06
48.7007,50.0,0.7154888,300.0,0.13471362,65.002594,True,3994.3462,-164.79904174804688,8.940697e-06
48.680992,50.0,0.7160649,300.0,0.12883587,65.69675,True,3996.4858,-159.11285400390625,5.9604645e-06
48.668064,50.0,0.7166379,300.0,0.12249311,66.317024,True,3997.9236,-158.37118530273438,5.9604645e-06
48.659496,50.0,0.7172099,300.0,0.11579817,66.92134,True,3998.574,-158.57244873046875,2.9802322e-06
48.648582,50.0,0.7177827,300.0,0.10886432,67.45894,True,3999.0303,-160.78530883789062,2.9802322e-06
48.636826,50.0,0.71835595,300.0,0.101739906,67.92646,True,3999.3591,-161.999755859375,2.9802322e-06
48.63652,50.0,0.7189292,300.0,0.094503716,68.23244,True,3999.5618,-159.13845825195312,2.9802322e-06
48.63426,50.0,0.7195015,300.0,0.0872596,68.50128,True,3999.7107,-161.65228271484375,2.9802322e-06
48.630066,50.0,0.72007334,300.0,0.08016785,68.733055,True,3999.81,-163.23709106445312,2.9802322e-06
48.62137,50.0,0.72064507,300.0,0.07331912,68.93352,True,3999.8772,-164.9935302734375,0.0
48.58493,50.0,0.7212175,300.0,0.06678874,69.05595,True,3999.9038,-173.5496368408203,0.0
48.55026,50.0,0.7217897,300.0,0.060652282,69.159424,True,3999.9202,-170.07493591308594,0.0
48.523808,50.0,0.72235906,300.0,0.054989375,69.24659,True,3999.9329,-166.54562377929688,0.0
48.502323,50.0,0.7229261,300.0,0.049826592,69.31778,True,3999.9424,-165.72616577148438,0.0
48.48285,50.0,0.72349167,300.0,0.045168318,69.37624,True,3999.9504,-166.0834503173828,0.0
48.465027,50.0,0.7240573,300.0,0.041009337,69.42459,True,3999.956,-166.25132751464844,0.0
48.598038,50.0,0.72460985,300.0,0.037316605,69.24893,True,3999.8765,-118.57998657226562,0.0
48.60963,50.0,0.7251658,300.0,0.03404756,68.88245,True,3999.7236,-172.46324157714844,2.9802322e-06
48.576984,50.0,0.72573227,300.0,0.031196952,68.17963,True,3999.3843,-178.97207641601562,5.9604645e-06
48.551823,50.0,0.7262945,300.0,0.028729111,67.20915,True,3998.7534,-166.3494415283203,5.9604645e-06
48.552345,50.0,0.72684586,300.0,0.02663052,66.05252,True,3997.5095,-154.22433471679688,8.940697e-06
48.567585,50.0,0.72738636,300.0,0.02487041,64.8192,True,3994.905,-149.87527465820312,1.4901161e-05
48.57686,50.0,0.7279201,300.0,0.0234036,63.53342,True,3990.6577,-152.07601928710938,2.0861626e-05
48.580612,50.0,0.728449,300.0,0.022187307,62.298218,True,3984.5195,-151.66091918945312,2.9802322e-05
48.584866,50.0,0.7289727,300.0,0.0211941,61.167145,True,3976.4573,-148.62521362304688,3.874302e-05
48.59263,50.0,0.7294913,300.0,0.020377174,60.17435,True,3966.7473,-145.51962280273438,4.4703484e-05
48.612877,50.0,0.7300035,300.0,0.019650668,59.256912,True,3954.3948,-140.4835205078125,5.0663948e-05
48.638424,50.0,0.73051083,297.5763,0.018922716,58.3525,True,3938.464,-138.99481201171875,5.6624413e-05
48.678364,50.0,0.7310113,293.8744,0.018125027,57.36451,True,3921.3289,-133.90509033203125,6.556511e-05
48.7265,50.0,0.73150384,289.26584,0.017084032,56.14354,True,3898.728,-131.00604248046875,7.748604e-05
48.802757,50.0,0.7319844,282.29953,0.015580714,54.499947,True,3872.5032,-120.21551513671875,8.34465e-05
48.917698,50.0,0.7324457,270.8838,0.012938052,51.79614,True,3830.655,-105.78125,9.8347664e-05
49.107468,50.0,0.73287106,250.30405,0.0072311014,46.37648,True,3720.5298,-76.98416137695312,0.00011920929
49.70074,50.0,0.73319995,259.1059,0.0,32.465454,True,2940.657,26.84271240234375,0.00014305115
50.65337,50.0,0.73340833,227.99927,0.0,27.562809,True,1313.1156,99.95343017578125,0.00032186508
51.369667,50.0,0.73366964,118.19298,0.006772399,49.468914,True,3773.171,67.0286865234375,0.00031888485
50.8875,50.0,0.734045,242.83667,0.0024044663,23.056524,True,3263.0554,-377.41595458984375,0.07813871
49.69156,50.0,0.7343291,196.90648,0.0,27.752625,True,1017.71643,-355.5672607421875,0.038465858
50.702225,50.0,0.7345307,123.70625,0.01114583,56.325497,True,3943.6091,378.7294921875,0.0
50.29271,50.0,0.7347669,217.37976,0.010457516,30.714508,True,3872.4365,-300.5486755371094,0.007146597
49.15388,50.0,0.7350649,156.21693,0.0073567927,35.62835,True,3383.1248,-341.96551513671875,0.005698204
49.812683,50.0,0.7353579,165.95732,0.011277571,40.218025,True,3921.9336,235.459228515625,1.4901161e-05
49.703506,50.0,0.7356113,200.5096,0.012646422,37.902348,True,3879.6077,-174.81089782714844,0.0006824732
49.343178,50.0,0.7359489,191.86136,0.0106129795,41.86492,True,3886.2905,-185.33828735351562,0.0004917383
49.58708,50.0,0.7363054,200.24294,0.009119466,37.53641,True,3833.4539,16.1163330078125,0.00012516975
49.61929,50.0,0.7366249,187.73485,0.005560398,34.838688,True,3597.2805,-90.72711181640625,0.00033676624
49.79264,50.0,0.73692,182.38983,0.0040005893,31.089481,True,3303.542,-30.2764892578125,0.00031292439
49.831577,50.0,0.7371906,145.86917,0.0035993904,32.25171,True,3400.58,-55.756378173828125,0.00047385693
49.926907,50.0,0.7374442,155.36823,0.0052763224,31.079699,True,3551.6094,-32.7515869140625,0.00047385693
49.690323,50.0,0.73771477,160.6788,0.0055197924,32.194748,True,3516.1165,-135.78244018554688,0.00086426735
49.65392,50.0,0.73799336,155.93481,0.005948335,33.71241,True,3639.8237,-37.3270263671875,0.00034570694
49.780647,50.0,0.73826253,173.15659,0.0056471676,33.00831,True,3608.5999,-26.56512451171875,0.00032186508
49.75223,50.0,0.73854274,179.93134,0.0042588264,31.595104,True,3344.5205,-95.20962524414062,0.0005722046
49.763096,50.0,0.73882395,151.06935,0.0034706742,32.167664,True,3399.2148,-49.767730712890625,0.0004351139
49.95153,50.0,0.73908246,161.55927,0.0033904165,30.930565,True,3459.611,-9.50201416015625,0.00040233135
49.91363,50.0,0.7393466,193.30692,0.0026508868,29.020473,True,2997.5583,-112.502197265625,0.0009536743
49.9018,50.0,0.7396229,131.92012,0.0024094284,33.88182,True,3278.0627,-40.671600341796875,0.00062286854
50.180935,50.0,0.7398631,160.0264,0.0022234172,29.32994,True,3456.9495,20.969818115234375,0.0003963709
50.05562,50.0,0.7401063,243.35834,0.0010647774,26.650614,True,2097.6968,-172.88270568847656,0.0023037195
50.558758,50.0,0.74037385,133.12909,0.0010349154,44.603786,True,3129.7688,109.3018798828125,0.00022947788
50.49144,50.0,0.7406344,221.2832,0.0,22.756382,True,2880.713,-165.5695343017578,0.004684925
49.966072,50.0,0.7408607,196.73451,0.0,30.502623,True,1022.32324,-219.01986694335938,0.006094575
51.15949,50.0,0.74106264,110.12494,0.0033486336,53.660294,True,3892.6565,353.06292724609375,2.9802322e-06
50.98561,50.0,0.7412522,300.0,0.0,17.45023,True,1026.8561,-292.73114013671875,0.01861453
50.564816,50.0,0.7415978,95.1835,0.005640492,56.14853,True,3758.7634,-103.34622192382812,0.00078976154
50.43043,50.0,0.74189985,246.67444,0.0,23.769836,True,3350.9614,-91.41250610351562,0.0015377998
