#{"t_start": 1777968121.5774035, "env_id": "None"}
r,l,t
-514.648929,3599,439.029618
-479.49767,3599,910.29513
-375.288218,3599,1375.310656
-388.020165,3599,1839.090545
-367.365717,3599,2281.306763
-317.837704,3599,2745.25537
891.565449,3599,3209.187005
-241.01082,3599,3687.021236
-160.449605,3599,4108.397383
1013.882854,3599,4583.973134
-100.417176,3599,5038.381375
487.368159,3599,5506.189021
-95.156932,3599,5932.157147
275.391079,3599,6402.92176
608.402087,3599,6866.349473
928.912806,3599,7327.945371
271.365875,3599,7748.315243
1146.098472,3599,8201.657215
1610.394132,3599,8660.513076
2386.049865,3599,9120.689296
2024.735958,3599,9532.213068
2666.500745,3599,9997.173143
2517.039606,3599,10465.129107
2750.308243,3599,10915.833072
2996.967433,3599,11339.937321
2602.020343,3599,11791.625746
3139.454178,3599,12243.945118
3209.429902,3599,12696.341647
3204.182022,3599,13119.761346
3279.172011,3599,13566.381331
3268.324084,3599,14026.693151
3359.235473,3599,14489.605437
3386.015689,3599,14903.836816
3378.6088,3599,15370.805045
3392.511988,3599,15814.201241
3411.139631,3599,16262.957454
3404.198165,3599,16717.837967
3433.658984,3599,17131.976932
3458.428412,3599,17604.661204
3441.395376,3599,18056.340583
3448.36884,3599,18520.853244
3453.568193,3599,18937.017121
3448.366811,3599,19398.244881
3399.356395,3599,19854.961363
3397.767871,3599,20311.114658
3411.175844,3599,20726.730007
3350.887589,3599,21190.332467
3413.413071,3599,21646.189414
3409.983468,3599,22100.20346
3384.095446,3599,22511.669111
3455.108005,3599,22966.837239
3415.657406,3599,23438.993423
3434.225219,3599,23912.932943
3485.658131,3599,24332.900936
3439.056073,3599,24785.925383
