ICE_Out_0,ICE_Out_1,ICE_Out_2,ICE_Out_3,ICE_Out_4,DRV_Car_Speed_kmph,DRV_SOC_1
-2.6383598,6.57185e-05,-1.4736265e-06,4.3323143e-05,0.15816852,14.201469,0.6773019
-2.6371024,6.6272e-05,-1.4893308e-06,4.3262768e-05,0.15821858,14.331779,0.6773481
-2.6357427,6.6782246e-05,-1.5045201e-06,4.324552e-05,0.15826802,14.47548,0.67737377
-2.6346211,6.728385e-05,-1.5197095e-06,4.3185144e-05,0.15831633,14.590599,0.67739546
-2.6334994,6.7820045e-05,-1.534384e-06,4.3150645e-05,0.1583644,14.654297,0.6774257
-2.6324627,6.8261106e-05,-1.5485435e-06,4.309027e-05,0.1584115,14.678224,0.6774722
-2.631443,6.871947e-05,-1.5632181e-06,4.314202e-05,0.15845798,14.706065,0.67752427
-2.6305423,6.926431e-05,-1.5771202e-06,4.309027e-05,0.15850395,14.832837,0.6775602
-2.6297605,6.9688074e-05,-1.5912798e-06,4.309027e-05,0.15854919,15.138084,0.6775593
-2.628758,7.012049e-05,-1.6054394e-06,4.310752e-05,0.15859407,15.647346,0.6775062
-2.6279252,7.0613445e-05,-1.6183117e-06,4.310752e-05,0.15863816,16.345516,0.677403
-2.6271775,7.100262e-05,-1.6319564e-06,4.3124768e-05,0.15868169,17.202108,0.6772624
-2.6264126,7.142639e-05,-1.6450862e-06,4.3133394e-05,0.15872481,18.171188,0.67710024
-2.625665,7.18761e-05,-1.6587309e-06,4.317652e-05,0.15876731,19.207378,0.67693657
-2.624968,7.226528e-05,-1.6721182e-06,4.315927e-05,0.15880941,20.298544,0.67679405
-2.6242034,7.268039e-05,-1.6839607e-06,4.3236894e-05,0.15885094,21.3992,0.6766724
-2.6235235,7.307821e-05,-1.6976054e-06,4.324552e-05,0.15889196,22.432613,0.6765733
-2.6228948,7.346739e-05,-1.7097054e-06,4.3288645e-05,0.1589327,23.287416,0.6765225
-2.622266,7.380467e-05,-1.7210331e-06,4.3340395e-05,0.15897274,23.928936,0.6765488
-2.621637,7.41852e-05,-1.733648e-06,4.3340395e-05,0.15901269,24.394352,0.676645
-2.6209574,7.453978e-05,-1.7454905e-06,4.343527e-05,0.15905188,24.735222,0.67676693
-2.6203797,7.489436e-05,-1.7578479e-06,4.3487016e-05,0.1590908,24.990864,0.67687243
-2.6197848,7.524894e-05,-1.7691757e-06,4.3538766e-05,0.15912926,25.192593,0.67694336
-2.619173,7.560352e-05,-1.7812756e-06,4.3599142e-05,0.15916748,25.375217,0.67697656
-2.618493,7.598405e-05,-1.7923459e-06,4.3711265e-05,0.15920526,25.562897,0.6769777
-2.6179492,7.627809e-05,-1.8034161e-06,4.3745767e-05,0.15924247,25.769722,0.6769503
-2.6173716,7.6606724e-05,-1.8147438e-06,4.3832017e-05,0.15927957,25.99537,0.6769046
-2.6167936,7.686617e-05,-1.8268438e-06,4.387514e-05,0.15931621,26.218338,0.67685235
-2.6162329,7.719481e-05,-1.8371417e-06,4.396139e-05,0.15935256,26.410748,0.67680484
-2.61574,7.750615e-05,-1.8484693e-06,4.401314e-05,0.15938851,26.54337,0.67677665
-2.6150942,7.779154e-05,-1.8587672e-06,4.4125263e-05,0.15942425,26.596607,0.6767738
-2.6144655,7.812018e-05,-1.8695799e-06,4.4194265e-05,0.15945964,26.550776,0.6768029
-2.6140406,7.843152e-05,-1.8801353e-06,4.4263263e-05,0.15949456,26.406809,0.67685527
-2.6133268,7.868232e-05,-1.8904332e-06,4.4392636e-05,0.15952943,26.18947,0.6769206
-2.612749,7.895042e-05,-1.9004736e-06,4.4453012e-05,0.15956385,25.934607,0.67698866
-2.6122222,7.918392e-05,-1.911029e-06,4.4522014e-05,0.15959816,25.617744,0.6770494
-2.6116443,7.951256e-05,-1.9213269e-06,4.4668635e-05,0.1596319,25.22195,0.6770923
-2.6110835,7.974606e-05,-1.9313673e-06,4.4746263e-05,0.15966564,24.809362,0.67712396
-2.6104717,8.000551e-05,-1.9411502e-06,4.484976e-05,0.15969892,24.488527,0.6771518
-2.6099448,8.025631e-05,-1.9511906e-06,4.491876e-05,0.15973215,24.238985,0.6771539
-2.609401,8.047252e-05,-1.9609736e-06,4.5048135e-05,0.15976492,24.026108,0.67713296
-2.6087213,8.071467e-05,-1.9707566e-06,4.5168883e-05,0.15979756,23.799099,0.67710584
-2.6081605,8.094818e-05,-1.9805395e-06,4.5220633e-05,0.15983005,23.524746,0.67707855
-2.6075656,8.119033e-05,-1.9903225e-06,4.5324134e-05,0.15986209,23.211931,0.677057
-2.6069539,8.144113e-05,-1.999848e-06,4.5444882e-05,0.15989412,22.896624,0.67704743
-2.606308,8.163139e-05,-2.0093737e-06,4.5557008e-05,0.15992592,22.58143,0.6770402
-2.6056793,8.18476e-05,-2.0183843e-06,4.5643257e-05,0.15995726,22.263098,0.6770269
-2.6051354,8.20984e-05,-2.0279099e-06,4.5781257e-05,0.15998855,21.959425,0.67700964
-2.6045575,8.2280014e-05,-2.0374355e-06,4.5884753e-05,0.16001962,21.664846,0.67699456
-2.6039968,8.246163e-05,-2.046446e-06,4.596238e-05,0.16005057,21.264194,0.6769723
-2.603402,8.2686485e-05,-2.0551993e-06,4.610038e-05,0.16008118,20.64794,0.6769236
-2.6028073,8.289405e-05,-2.063695e-06,4.622113e-05,0.16011156,19.698046,0.6767868
-2.6020763,8.3084306e-05,-2.073478e-06,4.6350502e-05,0.1601417,18.491785,0.67645085
-2.6015155,8.3248626e-05,-2.0817163e-06,4.6445377e-05,0.16017199,17.298977,0.6758706
-2.6008868,8.345619e-05,-2.0904695e-06,4.6583376e-05,0.16020173,16.425856,0.6750936
-2.60036,8.36378e-05,-2.0992227e-06,4.6669626e-05,0.1602316,15.973356,0.6743473
-2.599697,8.381942e-05,-2.1077185e-06,4.68335e-05,0.16026096,15.865865,0.67376494
-2.5990853,8.400103e-05,-2.1164717e-06,4.6928373e-05,0.16029026,15.998579,0.6732639
-2.5984056,8.4165345e-05,-2.12471e-06,4.7066373e-05,0.16031955,16.231,0.67275906
-2.5978448,8.4364256e-05,-2.1332057e-06,4.7187124e-05,0.16034862,16.397333,0.6722106
-2.597233,8.453723e-05,-2.1409292e-06,4.729062e-05,0.16037725,16.46189,0.67165005
-2.5965872,8.4684245e-05,-2.1499397e-06,4.7402747e-05,0.16040608,16.392721,0.67110324
-2.5959923,8.481397e-05,-2.158178e-06,4.7540747e-05,0.16043448,16.227598,0.6705595
-2.5953805,8.496099e-05,-2.166159e-06,4.7661495e-05,0.16046293,15.993883,0.6700016
-2.5947177,8.514261e-05,-2.1743972e-06,4.7764996e-05,0.16049103,15.776221,0.6694199
-2.594055,8.5246385e-05,-2.182893e-06,4.785987e-05,0.16051902,15.611907,0.668843
-2.5934262,8.5402055e-05,-2.1903588e-06,4.799787e-05,0.16054673,15.470539,0.6683555
-2.5928144,8.5566375e-05,-2.1985973e-06,4.8127244e-05,0.16057466,15.273856,0.6680229
-2.5921006,8.56961e-05,-2.206063e-06,4.824799e-05,0.16060214,14.969027,0.667849
-2.5914717,8.582582e-05,-2.2140441e-06,4.8394617e-05,0.16062951,14.479097,0.6677695
-2.5909278,8.5998785e-05,-2.2217675e-06,4.8498117e-05,0.16065681,13.841813,0.6677492
-2.590197,8.6128515e-05,-2.2292334e-06,4.864474e-05,0.16068394,13.122864,0.66782165
-2.5895004,8.625824e-05,-2.2374718e-06,4.8722366e-05,0.16071086,5.606635,0.6666963
-2.5890245,8.635337e-05,-2.2449376e-06,4.8843114e-05,0.16073766,2.7076252,0.66901356
-2.5882769,8.6517684e-05,-2.2529184e-06,4.895524e-05,0.16076428,1.3497133,0.6697261
-2.587682,8.661282e-05,-2.2603845e-06,4.9067363e-05,0.16079074,0.43140003,0.66957074
-2.586985,8.67339e-05,-2.268108e-06,4.9222614e-05,0.16081719,0.036991358,0.6692269
-2.5863564,8.689821e-05,-2.275059e-06,4.931749e-05,0.16084348,-0.11126186,0.6688445
-2.5857446,8.69674e-05,-2.2830397e-06,4.948136e-05,0.1608696,-0.16341095,0.66884357
-2.5851328,8.701929e-05,-2.2902484e-06,4.955036e-05,0.16089559,-0.18594284,0.6690276
-2.584504,8.715766e-05,-2.2977142e-06,4.970561e-05,0.1609213,-0.19920097,0.66917086
-2.5837731,8.7278735e-05,-2.3046655e-06,4.9800485e-05,0.16094708,-0.20691758,0.66925025
-2.5831785,8.734792e-05,-2.3121313e-06,4.992986e-05,0.16097268,-0.21075135,0.66931206
-2.5824478,8.7486296e-05,-2.31934e-06,5.0067858e-05,0.1609981,-0.21249703,0.66938037
-2.5819547,8.759008e-05,-2.3260334e-06,5.0205857e-05,0.16102338,-0.21341726,0.66945416
-2.581275,8.767656e-05,-2.3342718e-06,5.031798e-05,0.16104858,-0.21399172,0.6695279
-2.5806801,8.775439e-05,-2.3407079e-06,5.0412855e-05,0.16107349,-0.21429288,0.66959876
-2.5800173,8.7840875e-05,-2.3479165e-06,5.054223e-05,0.1610984,-0.2142661,0.66966724
-2.5794227,8.79533e-05,-2.355125e-06,5.0680228e-05,0.16112316,-0.21389802,0.6697333
-2.5788107,8.805709e-05,-2.3618186e-06,5.0809605e-05,0.16114785,-0.21317856,0.6697975
-2.578097,8.809168e-05,-2.3687696e-06,5.0956227e-05,0.16117238,-0.21210885,0.6698599
-2.5774853,8.814357e-05,-2.3757207e-06,5.107698e-05,0.16119684,-0.21069224,0.6699206
-2.5768225,8.826465e-05,-2.3826717e-06,5.1163228e-05,0.16122091,-0.20893653,0.6699801
-2.5761425,8.829059e-05,-2.389623e-06,5.1283976e-05,0.16124508,-0.2068529,0.67003864
-2.575497,8.845491e-05,-2.3963164e-06,5.1404724e-05,0.16126908,-0.204477,0.67009646
-2.574987,8.8480854e-05,-2.40301e-06,5.151685e-05,0.16129299,-0.20181891,0.6701538
-2.5742733,8.854139e-05,-2.4097037e-06,5.1628973e-05,0.16131677,-0.1989065,0.6702108
-2.5736613,8.861058e-05,-2.41614e-06,5.17411e-05,0.16134027,-0.19577657,0.6702676
-2.5730326,8.865382e-05,-2.4238634e-06,5.18791e-05,0.16136381,-0.19245479,0.6703244
-2.5724208,8.8766246e-05,-2.4292697e-06,5.2025724e-05,0.16138715,-0.1889746,0.670381
-2.5717921,8.882678e-05,-2.4364783e-06,5.2086096e-05,0.1614104,-0.1853762,0.67043775
-2.5712142,8.883543e-05,-2.4434294e-06,5.2206848e-05,0.1614335,-0.18169302,0.67049426
-2.5705514,8.886138e-05,-2.450123e-06,5.2327596e-05,0.16145644,-0.17796075,0.67055064
-2.5698037,8.894786e-05,-2.456559e-06,5.247422e-05,0.16147941,-0.17421287,0.67060685
-2.5693278,8.90257e-05,-2.4627377e-06,5.2569096e-05,0.16150206,-0.1704873,0.6706625
