ICE_ICE_Torque_Nm,ICE_NOx_gps,ICE_CO_gps,ICE_THC_gps,ICE_CO2_gps,DRV_Car_Speed_kmph,DRV_SOC_1
-2.2984848,-1.5048059e-05,-3.998409e-06,5.1999847e-05,0.16365139,1.1758671,0.69392455
-2.2966664,-1.5359397e-05,-4.000726e-06,5.1913597e-05,0.16364434,0.62228334,0.6945956
-2.294848,-1.5584254e-05,-4.0025284e-06,5.1697974e-05,0.16363712,0.34777668,0.6951079
-2.2929957,-1.5878297e-05,-4.003558e-06,5.1525476e-05,0.16363007,0.13476533,0.69547564
-2.2910583,-1.6189635e-05,-4.005875e-06,5.1404728e-05,0.1636226,0.36978045,0.6954277
-2.28924,-1.6431788e-05,-4.0079344e-06,5.1223604e-05,0.16361539,0.62215227,0.69518363
-2.2874043,-1.6708535e-05,-4.009994e-06,5.1120103e-05,0.16360776,0.5632093,0.6950474
-2.285382,-1.7019873e-05,-4.011796e-06,5.0982104e-05,0.16360041,0.35689032,0.6950447
-2.2834616,-1.729662e-05,-4.0138557e-06,5.080098e-05,0.16359274,0.11486623,0.695149
-2.2814903,-1.7607957e-05,-4.015658e-06,5.064573e-05,0.16358511,-0.52281755,0.6956637
-2.279451,-1.7815519e-05,-4.0177174e-06,5.0464605e-05,0.16357727,-0.14403228,0.6959072
-2.2775476,-1.8178747e-05,-4.020035e-06,5.028348e-05,0.16356918,0.5737821,0.6956986
-2.2755082,-1.8472789e-05,-4.0213217e-06,5.013686e-05,0.16356145,1.2698301,0.69541955
-2.2734349,-1.8784129e-05,-4.0233813e-06,4.9964357e-05,0.16355331,2.0661404,0.6951625
-2.2713616,-1.907817e-05,-4.025698e-06,4.9800485e-05,0.1635453,2.8380082,0.6949664
-2.2691863,-1.9354917e-05,-4.027758e-06,4.9636612e-05,0.16353698,3.5014303,0.6948496
-2.2671638,-1.964896e-05,-4.029818e-06,4.9455488e-05,0.16352868,4.1311555,0.69482154
-2.2650394,-1.9891113e-05,-4.03162e-06,4.9300237e-05,0.16352038,4.8309455,0.694874
-2.2628982,-2.0237045e-05,-4.0341943e-06,4.9110487e-05,0.16351166,5.7276955,0.6949658
-2.2606719,-2.0496494e-05,-4.036254e-06,4.8920738e-05,0.1635032,6.8659062,0.6950548
-2.2586327,-2.082513e-05,-4.037541e-06,4.8774116e-05,0.16349448,8.230677,0.6951209
-2.2563043,-2.113647e-05,-4.039858e-06,4.8584367e-05,0.16348578,9.797019,0.69515103
-2.254129,-2.1413214e-05,-4.0419177e-06,4.838599e-05,0.16347691,11.513624,0.69514936
-2.2518346,-2.1776443e-05,-4.044492e-06,4.823937e-05,0.16346803,13.271824,0.69513273
-2.2495234,-2.2035892e-05,-4.0457794e-06,4.803237e-05,0.16345899,14.779228,0.69511324
-2.2471952,-2.2347233e-05,-4.047839e-06,4.7833997e-05,0.16344982,15.684857,0.69512963
-2.244884,-2.265857e-05,-4.0504133e-06,4.7652873e-05,0.16344067,15.881608,0.6951934
-2.2425728,-2.296991e-05,-4.0529876e-06,4.7411373e-05,0.16343129,15.523395,0.6952849
-2.2401085,-2.3281249e-05,-4.054275e-06,4.7264748e-05,0.16342194,14.835278,0.6953809
-2.2378142,-2.3609886e-05,-4.0568493e-06,4.7066373e-05,0.16341227,14.055481,0.6954641
-2.23535,-2.3903927e-05,-4.0586515e-06,4.6842124e-05,0.16340278,13.318031,0.69552475
-2.2329197,-2.424986e-05,-4.060711e-06,4.6669626e-05,0.16339305,12.667026,0.6955463
-2.2304385,-2.45612e-05,-4.0627706e-06,4.6419504e-05,0.1633832,12.127588,0.6955319
-2.2279572,-2.490713e-05,-4.06586e-06,4.6255627e-05,0.16337343,11.679425,0.6954921
-2.225425,-2.5218471e-05,-4.068177e-06,4.6022757e-05,0.1633633,11.298279,0.69544035
-2.22291,-2.5512514e-05,-4.0694645e-06,4.585888e-05,0.16335312,10.946208,0.6953855
-2.2203267,-2.5823852e-05,-4.072039e-06,4.560876e-05,0.16334292,10.559506,0.69532514
-2.2177775,-2.6135192e-05,-4.073841e-06,4.541901e-05,0.16333269,10.096824,0.6952605
-2.2150924,-2.6463827e-05,-4.076158e-06,4.522926e-05,0.16332217,9.5282755,0.6951941
-2.2124922,-2.6827056e-05,-4.0777027e-06,4.502226e-05,0.16331169,8.872597,0.69513196
-2.2097561,-2.7155693e-05,-4.080535e-06,4.4789387e-05,0.16330105,8.17577,0.6950801
-2.2071218,-2.7501625e-05,-4.0823365e-06,4.4582386e-05,0.1632903,7.500872,0.69504255
-2.2045217,-2.788215e-05,-4.0849113e-06,4.4384014e-05,0.16327943,6.932489,0.69502777
-2.2017176,-2.8176193e-05,-4.0874856e-06,4.411664e-05,0.16326846,6.524075,0.69503987
-2.1989136,-2.8539422e-05,-4.089288e-06,4.3901015e-05,0.16325748,6.297716,0.69507587
-2.1960924,-2.8833465e-05,-4.091862e-06,4.3676766e-05,0.16324615,6.2280965,0.6951265
-2.1932714,-2.9231287e-05,-4.0941795e-06,4.3452517e-05,0.16323489,6.256305,0.69517535
-2.1904163,-2.9542625e-05,-4.096754e-06,4.321102e-05,0.16322356,6.3331566,0.69521445
-2.1874762,-2.9888559e-05,-4.099071e-06,4.2995394e-05,0.16321202,6.4252944,0.69524276
-2.184621,-3.023449e-05,-4.101903e-06,4.27194e-05,0.1632003,6.5122013,0.69526076
-2.181749,-3.0580424e-05,-4.10319e-06,4.249515e-05,0.16318858,6.588899,0.6952697
-2.178809,-3.0926356e-05,-4.105764e-06,4.2279524e-05,0.16317663,6.6555486,0.69527113
-2.175818,-3.1341475e-05,-4.1085964e-06,4.201215e-05,0.16316485,6.715654,0.6952661
-2.172776,-3.161822e-05,-4.110656e-06,4.1779276e-05,0.16315256,6.7825212,0.6952585
-2.1697,-3.203334e-05,-4.1137455e-06,4.1563653e-05,0.16314039,6.8852763,0.6952555
-2.1666408,-3.2344677e-05,-4.1155477e-06,4.1304906e-05,0.16312815,7.0403337,0.6952592
-2.1635308,-3.2725202e-05,-4.117607e-06,4.1011655e-05,0.16311553,7.2595305,0.695268
-2.1604378,-3.310573e-05,-4.1206963e-06,4.077878e-05,0.16310307,7.5300603,0.69527715
-2.157209,-3.3486256e-05,-4.122756e-06,4.052866e-05,0.16309032,7.8096147,0.6952777
-2.153997,-3.386678e-05,-4.125073e-06,4.028716e-05,0.16307747,8.058952,0.69527143
-2.1508188,-3.4212713e-05,-4.127905e-06,4.000254e-05,0.1630645,8.216354,0.6952571
-2.147573,-3.459324e-05,-4.1299645e-06,3.976104e-05,0.16305158,8.2534075,0.69524145
-2.1442928,-3.493917e-05,-4.132024e-06,3.9476414e-05,0.16303827,8.173539,0.69523036
-2.140996,-3.5319696e-05,-4.135371e-06,3.9226292e-05,0.16302513,7.99188,0.69522226
-2.137665,-3.570022e-05,-4.1379453e-06,3.8941667e-05,0.16301148,7.707342,0.69520885
-2.134283,-3.6080746e-05,-4.1402623e-06,3.8700167e-05,0.16299815,7.3461556,0.69518787
-2.1309693,-3.6495865e-05,-4.142322e-06,3.838967e-05,0.16298422,6.9784727,0.6951683
-2.1274512,-3.68418e-05,-4.1454114e-06,3.8139548e-05,0.16297062,6.660228,0.69515723
-2.1239843,-3.7222326e-05,-4.1477283e-06,3.786355e-05,0.16295634,6.45264,0.69516426
-2.1205516,-3.7672038e-05,-4.150818e-06,3.755305e-05,0.16294241,6.365194,0.6951904
-2.1169996,-3.800067e-05,-4.153392e-06,3.7337428e-05,0.16292812,6.369821,0.6952225
-2.1133628,-3.843309e-05,-4.1559665e-06,3.7044178e-05,0.1629139,6.4416595,0.6952559
-2.1098619,-3.8813614e-05,-4.1585413e-06,3.6725054e-05,0.16289929,6.5728903,0.6952939
-2.106225,-3.9228733e-05,-4.1611156e-06,3.644043e-05,0.16288465,6.7733827,0.6953392
-2.1025712,-3.964385e-05,-4.1634325e-06,3.612993e-05,0.16286997,7.073677,0.695395
-2.0988665,-4.005897e-05,-4.1662643e-06,3.582806e-05,0.16285497,7.4871907,0.69545764
-2.0951955,-4.04222e-05,-4.169611e-06,3.5543435e-05,0.16284017,8.047793,0.69552594
-2.0913718,-4.0854615e-05,-4.172186e-06,3.5267436e-05,0.16282469,8.735726,0.695583
-2.087667,-4.1304327e-05,-4.1742455e-06,3.4948313e-05,0.16280957,9.596614,0.6956297
-2.083826,-4.1667558e-05,-4.1773346e-06,3.464644e-05,0.16279402,10.628265,0.6956441
-2.0799344,-4.2065378e-05,-4.179394e-06,3.4310066e-05,0.16277856,11.796095,0.6956147
-2.0760596,-4.251509e-05,-4.1829985e-06,3.3973694e-05,0.16276275,13.071586,0.6955656
-2.072151,-4.293021e-05,-4.185573e-06,3.3714947e-05,0.16274692,14.446789,0.6955222
-2.0682082,-4.3414515e-05,-4.1886624e-06,3.3369946e-05,0.16273093,15.907145,0.69549626
-2.0641804,-4.3760447e-05,-4.1912367e-06,3.3102573e-05,0.16271478,17.371851,0.6954832
-2.0602207,-4.4227454e-05,-4.194069e-06,3.2723077e-05,0.16269845,18.413267,0.6954686
-2.056006,-4.4642573e-05,-4.1969006e-06,3.2412576e-05,0.16268201,18.694641,0.69546515
-2.0520632,-4.5109584e-05,-4.200505e-06,3.2093456e-05,0.16266534,18.37358,0.69549453
-2.0478315,-4.549011e-05,-4.202822e-06,3.1774332e-05,0.16264878,17.767551,0.69555175
-2.043702,-4.593982e-05,-4.2053966e-06,3.1446583e-05,0.16263178,17.149359,0.69561684
-2.0395212,-4.6389534e-05,-4.2082283e-06,3.109296e-05,0.16261482,16.704166,0.6956759
-2.0352385,-4.6839246e-05,-4.21106e-06,3.0739335e-05,0.16259752,16.489185,0.6957232
-2.031024,-4.728896e-05,-4.2141496e-06,3.0428839e-05,0.16258028,16.466333,0.695753
-2.0266733,-4.768678e-05,-4.216724e-06,3.010109e-05,0.16256294,16.51213,0.69576126
-2.0223227,-4.818838e-05,-4.2198135e-06,2.9747467e-05,0.16254513,16.508549,0.6957491
-2.0179381,-4.86035e-05,-4.223418e-06,2.9402468e-05,0.16252743,16.375732,0.6957222
-2.0135875,-4.9035916e-05,-4.2262495e-06,2.904022e-05,0.16250952,16.031973,0.6956804
-2.0089989,-4.9502924e-05,-4.2288243e-06,2.8686598e-05,0.16249147,15.484741,0.69562906
-2.0045974,-4.998723e-05,-4.232171e-06,2.8358849e-05,0.16247316,14.673281,0.69555736
-2.0001109,-5.0471535e-05,-4.2355177e-06,2.7987977e-05,0.16245484,13.640851,0.69545954
-1.9955733,-5.0921248e-05,-4.2383494e-06,2.7608477e-05,0.16243623,12.386447,0.6953269
-1.9909167,-5.142285e-05,-4.2411816e-06,2.722898e-05,0.16241758,10.947151,0.69514877
-1.9862432,-5.1855266e-05,-4.2442707e-06,2.6858106e-05,0.1623988,9.355527,0.69492817
-1.9816207,-5.233957e-05,-4.2476177e-06,2.6521733e-05,0.16237962,7.675918,0.6946812
-1.9768282,-5.2858468e-05,-4.250707e-06,2.6124986e-05,0.1623605,5.968503,0.6944413
-1.9721377,-5.3377367e-05,-4.2537963e-06,2.5745489e-05,0.16234112,4.2792215,0.69424075
-1.9673113,-5.3844375e-05,-4.256886e-06,2.5357365e-05,0.16232166,2.648309,0.6940976
-1.9624678,-5.4311386e-05,-4.26049e-06,2.4986492e-05,0.16230203,1.1233939,0.6940075
-1.9575564,-5.483028e-05,-4.2635793e-06,2.4572495e-05,0.16228211,-0.22653712,0.69398195
-1.9527298,-5.5314587e-05,-4.2664115e-06,2.4201621e-05,0.16226226,-1.38344,0.6939893
-1.9477844,-5.5833487e-05,-4.2697584e-06,2.3796249e-05,0.16224211,-2.3433948,0.6939955
-1.9427371,-5.62832e-05,-4.27259e-06,2.3434e-05,0.16222186,-3.1128266,0.6939903
-1.9377066,-5.68021e-05,-4.276709e-06,2.3020002e-05,0.16220143,-3.609844,0.6939548
-1.9326253,-5.7286405e-05,-4.280056e-06,2.2640505e-05,0.16218062,-3.726251,0.6938882
-1.9275779,-5.78053e-05,-4.2826305e-06,2.2200631e-05,0.16215996,-3.403483,0.69379216
-1.9223605,-5.8358793e-05,-4.286235e-06,2.1803884e-05,0.16213903,-2.4385374,0.6936154
-1.9172451,-5.8877693e-05,-4.290354e-06,2.1372636e-05,0.16211781,0.22406147,0.6930413
-1.9119428,-5.9379294e-05,-4.293186e-06,2.0958638e-05,0.16209665,-0.58497566,0.693049
-1.9067085,-5.98463e-05,-4.2965326e-06,2.0570515e-05,0.16207509,-0.2672974,0.69336385
-1.9014232,-6.0434388e-05,-4.300909e-06,2.0122017e-05,0.16205335,0.17397985,0.6936598
-1.8961039,-6.0970582e-05,-4.3039986e-06,1.970802e-05,0.16203173,0.33812392,0.69391096
-1.8905467,-6.147219e-05,-4.3068308e-06,1.9276773e-05,0.16200978,0.64441574,0.69389385
-1.8852613,-6.206027e-05,-4.310692e-06,1.88024e-05,0.16198759,0.94761604,0.69370806
-1.879721,-6.261376e-05,-4.314039e-06,1.8379777e-05,0.16196528,0.9760179,0.69360363
-1.8741808,-6.3098065e-05,-4.3176433e-06,1.7939905e-05,0.16194281,0.85932404,0.6936102
-1.8686916,-6.365156e-05,-4.3212476e-06,1.7534532e-05,0.16192022,0.6892221,0.69371533
-1.8630834,-6.420505e-05,-4.324852e-06,1.706016e-05,0.16189753,0.4644508,0.69391054
-1.8573902,-6.475854e-05,-4.3287137e-06,1.6585787e-05,0.16187443,0.21471785,0.69415694
-1.851697,-6.532933e-05,-4.3318028e-06,1.6163163e-05,0.16185127,0.002376713,0.694397
-1.8459868,-6.588282e-05,-4.3356645e-06,1.5731915e-05,0.16182794,-0.13034825,0.6945867
-1.8403106,-6.6419016e-05,-4.339269e-06,1.5257544e-05,0.16180456,-0.19714849,0.69471985
-1.8344815,-6.70417e-05,-4.342873e-06,1.4774547e-05,0.16178083,-0.23696399,0.6948155
-1.8286353,-6.7577894e-05,-4.34622e-06,1.4317424e-05,0.16175705,-0.27048528,0.69489014
-1.8226873,-6.816597e-05,-4.350339e-06,1.3843051e-05,0.16173293,-0.2963942,0.6949483
-1.8167561,-6.8736765e-05,-4.3544583e-06,1.3377304e-05,0.16170886,-0.30936843,0.6949896
-1.810825,-6.935944e-05,-4.3575474e-06,1.2946056e-05,0.16168445,-0.3113049,0.6950165
-1.8047919,-6.987834e-05,-4.361667e-06,1.2437184e-05,0.16166,-0.31012273,0.6950355
-1.7987418,-7.046643e-05,-4.3655286e-06,1.1954186e-05,0.16163525,-0.31288278,0.6950541
-1.7926577,-7.1054514e-05,-4.3691325e-06,1.1471189e-05,0.16161034,-0.3213781,0.69507575
-1.7865567,-7.167719e-05,-4.372994e-06,1.1005442e-05,0.16158536,-0.33283877,0.69510037
-1.7803197,-7.224798e-05,-4.3765986e-06,1.0505194e-05,0.16156004,-0.34344867,0.6951255
-1.7741166,-7.287066e-05,-4.381233e-06,1.00049465e-05,0.16153473,-0.35115257,0.69514954
-1.7678287,-7.344144e-05,-4.384322e-06,9.496074e-06,0.16150911,-0.3563858,0.69517213
-1.7615407,-7.4098716e-05,-4.3886985e-06,8.978577e-06,0.16148335,-0.360699,0.69519377
-1.7551507,-7.47041e-05,-4.3930754e-06,8.46108e-06,0.16145729,-0.36530897,0.6952157
-1.7487267,-7.5292184e-05,-4.396937e-06,7.978083e-06,0.16143124,-0.37048778,0.6952381
-1.7423028,-7.5897566e-05,-4.4010562e-06,7.4692102e-06,0.16140506,-0.3757037,0.69526064
-1.7358109,-7.655484e-05,-4.4044027e-06,6.951713e-06,0.1613786,-0.38034087,0.69528323
-1.7292169,-7.714292e-05,-4.4087797e-06,6.416966e-06,0.16135192,-0.38423613,0.6953051
-1.722742,-7.780019e-05,-4.413156e-06,5.882219e-06,0.16132513,-0.38752297,0.6953266
-1.7160461,-7.842287e-05,-4.4167605e-06,5.3733465e-06,0.16129816,-0.39053527,0.69534755
-1.7094183,-7.902825e-05,-4.4216517e-06,4.838599e-06,0.16127086,-0.39346597,0.6953685
-1.7027224,-7.970282e-05,-4.4247413e-06,4.2866022e-06,0.1612436,-0.39631754,0.6953892
-1.6959416,-8.03255e-05,-4.4296326e-06,3.7346051e-06,0.16121595,-0.39902318,0.6954097
-1.6891947,-8.1017366e-05,-4.433752e-06,3.208483e-06,0.16118824,-0.4014815,0.69543
-1.6822948,-8.1570855e-05,-4.437614e-06,2.6823607e-06,0.1611603,-0.40366778,0.6954499
-1.675497,-8.226272e-05,-4.441733e-06,2.061364e-06,0.16113238,-0.40563643,0.69546956
-1.6685972,-8.29027e-05,-4.446367e-06,1.5611167e-06,0.16110416,-0.40744185,0.6954889
-1.6615444,-8.3611856e-05,-4.4502285e-06,9.832447e-07,0.16107589,-0.40914834,0.6955081
-1.6545087,-8.419994e-05,-4.4543476e-06,4.6574752e-07,0.16104704,-0.41072622,0.6955271
-1.6475409,-8.4891806e-05,-4.4592393e-06,-1.3799927e-07,0.16101854,-0.412173,0.69554603
-1.6404202,-8.558367e-05,-4.4633584e-06,-6.8999634e-07,0.16098946,-0.4135011,0.69556457
-1.6332655,-8.627553e-05,-4.468507e-06,-1.2937431e-06,0.16096027,-0.41469318,0.6955829
-1.6261108,-8.6967404e-05,-4.471854e-06,-1.8284902e-06,0.16093104,-0.41576898,0.69560105
-1.618888,-8.7607375e-05,-4.4767457e-06,-2.4149872e-06,0.16090168,-0.41677558,0.69561917
-1.6115974,-8.8281944e-05,-4.4813796e-06,-2.984234e-06,0.16087192,-0.41767827,0.6956371
-1.6042387,-8.9008405e-05,-4.4852413e-06,-3.553481e-06,0.16084206,-0.41850433,0.69565487
-1.596914,-8.966567e-05,-4.489875e-06,-4.191728e-06,0.16081218,-0.41926852,0.69567263
-1.5895554,-9.035754e-05,-4.494252e-06,-4.7609747e-06,0.16078198,-0.41992885,0.69569016
-1.5821288,-9.1083995e-05,-4.498886e-06,-5.3474714e-06,0.16075166,-0.42054468,0.6957077
-1.5746511,-9.177586e-05,-4.50352e-06,-5.968468e-06,0.16072111,-0.42109373,0.69572496
-1.5670885,-9.246773e-05,-4.507897e-06,-6.589465e-06,0.16069032,-0.421576,0.69574225
-1.5595769,-9.319418e-05,-4.5130455e-06,-7.2104617e-06,0.1606596,-0.42201373,0.6957594
-1.5520313,-9.388605e-05,-4.51768e-06,-7.796959e-06,0.16062848,-0.4223946,0.6957764
-1.5443327,-9.46298e-05,-4.521799e-06,-8.4179555e-06,0.16059737,-0.42273343,0.69579333
-1.5366002,-9.530437e-05,-4.525918e-06,-9.004452e-06,0.16056602,-0.42302525,0.6958104
-1.5289186,-9.608272e-05,-4.5313245e-06,-9.711698e-06,0.16053444,-0.42328,0.6958273
-1.5211011,-9.682647e-05,-4.5359584e-06,-1.0280945e-05,0.1605027,-0.42347786,0.6958441
-1.5133857,-9.751834e-05,-4.540335e-06,-1.0901942e-05,0.16047078,-0.42366087,0.695861
-1.5054152,-9.827939e-05,-4.5457414e-06,-1.15574385e-05,0.1604388,-0.42380184,0.69587773
-1.4975467,-9.900585e-05,-4.5498605e-06,-1.2178435e-05,0.16040649,-0.42390817,0.6958944
-1.4896442,-9.97669e-05,-4.5555244e-06,-1.2833932e-05,0.16037418,-0.4239799,0.695911
-1.4816737,-0.00010049336,-4.5604156e-06,-1.3472179e-05,0.16034146,-0.42402938,0.69592756
-1.4736522,-0.00010125441,-4.5647926e-06,-1.41449245e-05,0.16030875,-0.42405164,0.6959443
-1.4656138,-0.00010201546,-4.569941e-06,-1.47831715e-05,0.16027586,-0.4240368,0.6959608
-1.4574904,-0.000102759215,-4.574833e-06,-1.5421418e-05,0.16024275,-0.4240195,0.69597733
-1.449316,-0.00010353756,-4.5799816e-06,-1.6111415e-05,0.16020958,-0.42394528,0.69599384
-1.4411076,-0.00010428132,-4.5848733e-06,-1.673241e-05,0.1601763,-0.42385626,0.69601035
-1.4328822,-0.00010505966,-4.5897646e-06,-1.7405157e-05,0.16014257,-0.42374742,0.6960268
-1.4246908,-0.00010580342,-4.5941415e-06,-1.8112403e-05,0.160109,-0.42360398,0.6960433
-1.4163975,-0.00010658177,-4.5995475e-06,-1.87334e-05,0.16007514,-0.42347538,0.6960597
-1.4080361,-0.00010734282,-4.6057266e-06,-1.9457897e-05,0.16004096,-0.42330226,0.69607615
-1.3996238,-0.00010813846,-4.6093305e-06,-2.0113393e-05,0.16000682,-0.42309946,0.6960926
-1.3912455,-0.00010893411,-4.6142222e-06,-2.0803389e-05,0.1599724,-0.42288923,0.69610894
-1.3827991,-0.000109712455,-4.6193713e-06,-2.1458885e-05,0.15993792,-0.42266914,0.6961254
-1.3743359,-0.0001105254,-4.6252926e-06,-2.2148883e-05,0.15990323,-0.4224144,0.6961418
-1.3657706,-0.00011128645,-4.6304413e-06,-2.2907878e-05,0.15986834,-0.4221473,0.696158
-1.3571883,-0.000112082096,-4.6355904e-06,-2.3563374e-05,0.15983336,-0.4218876,0.6961744
-1.348606,-0.000112912334,-4.6407395e-06,-2.4253372e-05,0.1597982,-0.42159826,0.69619066
-1.3399727,-0.000113673384,-4.6456307e-06,-2.4995117e-05,0.15976292,-0.42129403,0.696207
-1.3312886,-0.00011450362,-4.651037e-06,-2.5736863e-05,0.15972742,-0.42097995,0.6962233
-1.3225533,-0.00011533386,-4.6564437e-06,-2.642686e-05,0.15969193,-0.42064112,0.69623965
-1.313801,-0.0001161295,-4.6621076e-06,-2.7168606e-05,0.15965614,-0.4203122,0.6962559
-1.3049809,-0.00011694244,-4.6672562e-06,-2.7858601e-05,0.15962024,-0.41995358,0.6962722
-1.2962286,-0.000117738084,-4.67292e-06,-2.8600347e-05,0.1595841,-0.41959745,0.6962886
-1.2873235,-0.00011860292,-4.677812e-06,-2.9324843e-05,0.1595481,-0.41922647,0.69630486
-1.2784014,-0.00011941586,-4.6834753e-06,-3.001484e-05,0.15951152,-0.41885304,0.69632107
-1.2694622,-0.0001202461,-4.6888817e-06,-3.0739335e-05,0.15947516,-0.41845733,0.69633746
-1.260557,-0.00012104174,-4.6942882e-06,-3.1481082e-05,0.15943846,-0.4180641,0.69635373
-1.2514989,-0.000121906574,-4.6996947e-06,-3.225733e-05,0.15940183,-0.4176659,0.69636995
-1.2425938,-0.0001227368,-4.7053586e-06,-3.3016324e-05,0.15936469,-0.41726527,0.69638616
-1.2334846,-0.00012358434,-4.7107646e-06,-3.375807e-05,0.15932798,-0.4168473,0.69640243
-1.2243925,-0.00012443188,-4.716171e-06,-3.4448065e-05,0.15929055,-0.41642687,0.6964187
-1.2153174,-0.000125314,-4.721835e-06,-3.5258814e-05,0.15925334,-0.41600394,0.696435
-1.2060723,-0.00012616154,-4.7277563e-06,-3.6000558e-05,0.1592158,-0.41559833,0.6964511
-1.1969292,-0.00012702637,-4.7331628e-06,-3.6759553e-05,0.1591783,-0.41517296,0.6964674
-1.1877692,-0.00012787391,-4.739084e-06,-3.75358e-05,0.15914041,-0.4147451,0.69648385
-1.1784391,-0.00012872144,-4.743718e-06,-3.8329297e-05,0.15910263,-0.4143123,0.69649994
-1.1691601,-0.00012958627,-4.749639e-06,-3.901929e-05,0.15906464,-0.4138968,0.6965163
-1.1598641,-0.0001304511,-4.756333e-06,-3.9830036e-05,0.1590264,-0.41344917,0.6965326
-1.150517,-0.00013135052,-4.7614817e-06,-4.0623534e-05,0.15898828,-0.41303366,0.69654876
-1.141136,-0.00013221535,-4.7671456e-06,-4.139978e-05,0.15894999,-0.41260087,0.69656503
-1.131806,-0.00013311478,-4.7728095e-06,-4.2158776e-05,0.15891148,-0.41218042,0.6965812
-1.122323,-0.00013394502,-4.778988e-06,-4.2986772e-05,0.1588729,-0.4117427,0.6965975
-1.11284,-0.00013484445,-4.7843946e-06,-4.376302e-05,0.15883422,-0.41132966,0.6966136
-1.103425,-0.00013570927,-4.7905733e-06,-4.453926e-05,0.1587952,-0.4109117,0.69662994
-1.093925,-0.000136626,-4.796237e-06,-4.533276e-05,0.15875639,-0.41047147,0.6966462
-1.0843061,-0.00013750812,-4.801901e-06,-4.6126253e-05,0.15871736,-0.41007328,0.6966625
-1.0748401,-0.00013844213,-4.8080797e-06,-4.6937e-05,0.15867822,-0.40966275,0.6966787
-1.0651362,-0.00013934156,-4.8137435e-06,-4.7782247e-05,0.15863879,-0.4092621,0.6966949
-1.0555853,-0.0001402064,-4.819665e-06,-4.857574e-05,0.15859936,-0.4088466,0.6967112
-1.0460173,-0.00014112312,-4.8258435e-06,-4.9386486e-05,0.15856,-0.40844348,0.6967274
-1.0361944,-0.00014198794,-4.8320226e-06,-5.019723e-05,0.15852022,-0.4080626,0.6967436
-1.0266265,-0.00014290467,-4.837686e-06,-5.099073e-05,0.15848069,-0.40766194,0.69675994
-1.0168885,-0.00014380409,-4.843865e-06,-5.1835974e-05,0.15844075,-0.40726873,0.6967761
-1.0072356,-0.00014473811,-4.8500438e-06,-5.264672e-05,0.15840076,-0.40689775,0.69679236
-0.9974297,-0.00014563753,-4.85648e-06,-5.3509215e-05,0.15836081,-0.40653172,0.69680846
-0.98765785,-0.00014660615,-4.8618863e-06,-5.4302713e-05,0.15832077,-0.40615085,0.69682467
-0.97791994,-0.00014748827,-4.868065e-06,-5.5130706e-05,0.15828066,-0.40578976,0.696841
-0.96808004,-0.00014843959,-4.873729e-06,-5.5958702e-05,0.15824026,-0.40546083,0.69685715
-0.95820624,-0.00014933902,-4.880165e-06,-5.6821198e-05,0.15819992,-0.40508986,0.6968735
-0.9484003,-0.00015027303,-4.8863435e-06,-5.7631943e-05,0.15815942,-0.4047461,0.6968897
-0.93861145,-0.00015120704,-4.8920074e-06,-5.845994e-05,0.1581188,-0.4044048,0.6969058
-0.9286866,-0.00015214106,-4.899216e-06,-5.9322436e-05,0.15807828,-0.4040808,0.6969221
-0.91874474,-0.0001530232,-4.904365e-06,-6.0184928e-05,0.1580375,-0.4037593,0.69693834
-0.9088709,-0.0001539918,-4.911316e-06,-6.1030176e-05,0.1579967,-0.40343037,0.69695455
-0.89892906,-0.00015494312,-4.917752e-06,-6.185817e-05,0.15795586,-0.40311876,0.69697064
-0.8889532,-0.00015587713,-4.9236737e-06,-6.272067e-05,0.15791495,-0.4027997,0.69698685
-0.8790114,-0.00015679386,-4.930367e-06,-6.361766e-05,0.15787387,-0.40251034,0.697003
-0.8689846,-0.00015777977,-4.936546e-06,-6.441116e-05,0.15783274,-0.8460134,0.6973906
-0.8590088,-0.00015871378,-4.9432397e-06,-6.530815e-05,0.15779155,-0.46450028,0.6975461
-0.84903294,-0.0001596132,-4.949161e-06,-6.617065e-05,0.15775031,0.2758842,0.69731843
-0.8390401,-0.000160651,-4.9553396e-06,-6.699864e-05,0.157709,1.1298959,0.6970629
-0.82892835,-0.00016155043,-4.9617756e-06,-6.789564e-05,0.1576677,2.2554266,0.6968043
-0.8189185,-0.00016250173,-4.968469e-06,-6.8758134e-05,0.15762617,3.3706813,0.69659543
-0.8088747,-0.00016345305,-4.974133e-06,-6.963788e-05,0.1575848,4.2095895,0.6964681
-0.7987969,-0.00016442167,-4.9813416e-06,-7.051763e-05,0.15754327,4.7917705,0.69642115
-0.78870213,-0.00016535568,-4.9877776e-06,-7.136287e-05,0.15750168,5.341936,0.6964247
-0.7787603,-0.00016635888,-4.994214e-06,-7.224261e-05,0.15745987,5.988061,0.6964756
-0.76861453,-0.0001673275,-5.00065e-06,-7.3139614e-05,0.15741844,6.8153424,0.6965562
-0.75848573,-0.00016826151,-5.0065714e-06,-7.403661e-05,0.15737647,7.8696384,0.69663197
-0.7484589,-0.00016926472,-5.0135227e-06,-7.48991e-05,0.15733488,8.980197,0.6966644
-0.7383301,-0.00017023332,-5.0199587e-06,-7.57616e-05,0.15729289,9.828132,0.69667745
-0.7282014,-0.00017120194,-5.0269095e-06,-7.667584e-05,0.1572512,10.2389145,0.6967064
