ICE_ICE_Torque_Nm,ICE_fuel_tot_gps,ICE_NOx_eo_gps,ICE_CO_eo_gps,ICE_THC_eo_gps,ICE_T_gas_eo_K,ICE_NOx_tp_gps,ICE_CO_tp_gps,ICE_CO2_tp_gps,ICE_THC_tp_gps,ICE_T_Wall_SCR1_K,ICE_T_Wall_DOC_K,ICE_T_Sub_DPF_K,ICE_T_Wall_SCR2_K,ICE_T_Wall_SCR3_K,ICE_T_gas_tp_K,DRV_Car_Speed_kmph,DRV_SOC_1
0.0009987068,0.00037863283,-6.5718385e-05,-3.303082e-05,-1.9758556e-05,299.2293,-7.1163254e-06,1.0304628e-05,-0.00016329494,-4.8846114e-06,299.27823,295.25214,297.50528,296.42392,296.94043,296.8883,21.352676,0.66376346
0.0010354203,0.00037972638,-6.5718385e-05,-3.3068165e-05,-1.9737758e-05,299.2317,-7.1163254e-06,1.0319562e-05,-0.00016353876,-4.806144e-06,299.28046,295.24847,297.5035,296.41995,296.93784,296.8845,21.56362,0.663726
0.001072134,0.00037863283,-6.584182e-05,-3.3086835e-05,-1.9779354e-05,299.23395,-7.1363147e-06,1.0304628e-05,-0.00016384352,-4.806144e-06,299.283,295.24478,297.50174,296.41586,296.9353,296.88068,21.893646,0.6636807
0.0011272043,0.00038027312,-6.579245e-05,-3.304949e-05,-1.971696e-05,299.23618,-7.1163254e-06,1.0304628e-05,-0.00016390448,-4.76691e-06,299.28528,295.24084,297.50012,296.41187,296.93256,296.8771,22.350616,0.66362405
0.0011455611,0.00037999975,-6.579245e-05,-3.303082e-05,-1.9758556e-05,299.2386,-7.1163254e-06,1.0319562e-05,-0.00016408734,-4.76691e-06,299.28763,295.23718,297.49838,296.4079,296.92996,296.87332,22.898777,0.6635567
0.001163918,0.0003819134,-6.584182e-05,-3.303082e-05,-1.971696e-05,299.24072,-7.0963356e-06,1.0319562e-05,-0.0001641483,-4.7080594e-06,299.28998,295.23346,297.49655,296.40375,296.9272,296.8697,23.4484,0.66348714
0.0012189882,0.0003808199,-6.5817134e-05,-3.3012147e-05,-1.9737758e-05,299.24292,-7.1163254e-06,1.0274759e-05,-0.00016451401,-4.6099744e-06,299.2922,295.22964,297.49484,296.39984,296.92474,296.866,23.942371,0.66342634
0.0012557019,0.0003819134,-6.591588e-05,-3.2974804e-05,-1.9758556e-05,299.24527,-7.1163254e-06,1.0274759e-05,-0.00016463593,-4.6295913e-06,299.29437,295.22592,297.49313,296.39575,296.92212,296.86224,24.334993,0.66337967
0.0012006315,0.00038273356,-6.596526e-05,-3.2974804e-05,-1.971696e-05,299.2476,-7.076346e-06,1.0304628e-05,-0.00016494069,-4.6492087e-06,299.29672,295.2222,297.4914,296.3917,296.91965,296.8585,24.637148,0.66334486
0.0012006315,0.00038464722,-6.596526e-05,-3.2974804e-05,-1.971696e-05,299.2499,-7.0363667e-06,1.03344955e-05,-0.00016494069,-4.5707407e-06,299.299,295.21844,297.48962,296.3876,296.91687,296.85498,24.758766,0.6633228
0.0012924154,0.00038410045,-6.5989945e-05,-3.2956134e-05,-1.971696e-05,299.25214,-7.0363667e-06,1.03344955e-05,-0.00016512355,-4.5903575e-06,299.30124,295.21454,297.48782,296.3836,296.9142,296.85123,24.677097,0.66331077
0.0012557019,0.0003835537,-6.5989945e-05,-3.2974804e-05,-1.971696e-05,299.2544,-7.0363667e-06,1.034943e-05,-0.00016530641,-4.51189e-06,299.3036,295.21066,297.4861,296.37952,296.9117,296.84744,24.259514,0.66330194
0.0013658425,0.00038464722,-6.603932e-05,-3.2900116e-05,-1.9696161e-05,299.2567,-6.996387e-06,1.0364364e-05,-0.00016542833,-4.51189e-06,299.30582,295.20703,297.48434,296.37558,296.90912,296.8437,23.475348,0.6632872
0.0013841994,0.000385194,-6.6088694e-05,-3.293746e-05,-1.9654562e-05,299.25894,-6.996387e-06,1.0364364e-05,-0.00016567214,-4.472656e-06,299.3081,295.20325,297.48245,296.37152,296.9066,296.84,22.365156,0.6632645
0.0013658425,0.00038546737,-6.6088694e-05,-3.293746e-05,-1.9654562e-05,299.26117,-6.996387e-06,1.0364364e-05,-0.000165855,-4.472656e-06,299.31036,295.19934,297.4808,296.36746,296.90384,296.8362,21.025087,0.6632415
0.0014025562,0.0003865609,-6.6187444e-05,-3.291879e-05,-1.9633764e-05,299.26358,-6.9164284e-06,1.034943e-05,-0.0001660988,-4.4334224e-06,299.3128,295.1955,297.4791,296.3635,296.90134,296.83267,19.52589,0.6632409
0.0014943401,0.0003868343,-6.6187444e-05,-3.291879e-05,-1.957137e-05,299.26593,-6.8964387e-06,1.034943e-05,-0.00016622072,-4.4334224e-06,299.315,295.1918,297.47717,296.35928,296.89868,296.82895,17.896845,0.66330266
0.0014759833,0.00038546737,-6.616276e-05,-3.2900116e-05,-1.9633764e-05,299.26828,-6.8964387e-06,1.034943e-05,-0.00016646454,-4.3941886e-06,299.31723,295.18805,297.47546,296.35547,296.8962,296.8252,16.285398,0.66342974
0.0014943401,0.00038628752,-6.616276e-05,-3.2844102e-05,-1.9633764e-05,299.27054,-6.8364698e-06,1.0379298e-05,-0.00016646454,-4.335338e-06,299.3194,295.1841,297.4738,296.35126,296.89368,296.82162,14.850967,0.66355765
0.0015494105,0.00038738103,-6.616276e-05,-3.2844102e-05,-1.9633764e-05,299.2727,-6.8364698e-06,1.0379298e-05,-0.0001666474,-4.335338e-06,299.32187,295.18045,297.47205,296.34735,296.89087,296.81787,13.710557,0.6636647
0.0015310537,0.0003879278,-6.621213e-05,-3.282543e-05,-1.9633764e-05,299.27518,-6.8364698e-06,1.0394233e-05,-0.00016689122,-4.2372535e-06,299.32428,295.17648,297.47028,296.3433,296.88824,296.8143,12.845344,0.66375864
0.0015494105,0.00038874795,-6.621213e-05,-3.282543e-05,-1.9633764e-05,299.27744,-6.8364698e-06,1.0379298e-05,-0.00016701312,-4.2372535e-06,299.32657,295.1729,297.46854,296.33923,296.8858,296.81055,12.13645,0.66384566
0.0016962647,0.00038902133,-6.6261506e-05,-3.2788084e-05,-1.9633764e-05,299.2797,-6.79649e-06,1.0379298e-05,-0.00016725693,-4.1980193e-06,299.3289,295.169,297.46664,296.33524,296.88318,296.80692,11.521602,0.66392756
0.0017329784,0.0003895681,-6.628619e-05,-3.2806758e-05,-1.9675363e-05,299.28204,-6.8364698e-06,1.0424102e-05,-0.0001674398,-4.1980193e-06,299.33124,295.16522,297.46487,296.33142,296.88046,296.80328,10.974816,0.6639994
0.0016411945,0.00038984147,-6.631089e-05,-3.2844102e-05,-1.9675363e-05,299.2843,-6.8364698e-06,1.0439036e-05,-0.00016768361,-4.1587855e-06,299.3335,295.1613,297.46307,296.32727,296.87787,296.7996,10.490563,0.6640557
0.0016595512,0.00039038822,-6.631089e-05,-3.276941e-05,-1.9654562e-05,299.2866,-6.8364698e-06,1.0424102e-05,-0.00016780551,-4.1587855e-06,299.3358,295.1576,297.4613,296.3234,296.8753,296.79602,10.051171,0.66409254
0.0017146216,0.00039038822,-6.631089e-05,-3.276941e-05,-1.9675363e-05,299.28885,-6.79649e-06,1.0439036e-05,-0.00016811029,-4.1195517e-06,299.33807,295.15384,297.45947,296.3193,296.87268,296.79218,9.634992,0.6641088
0.0017880488,0.00039257528,-6.636026e-05,-3.2788084e-05,-1.9633764e-05,299.29123,-6.8364698e-06,1.0468904e-05,-0.00016829315,-4.041084e-06,299.34036,295.14993,297.45773,296.31528,296.87015,296.7886,9.1982155,0.6641037
0.0017696919,0.00039448895,-6.6434324e-05,-3.275074e-05,-1.9592168e-05,299.29355,-6.756511e-06,1.04539695e-05,-0.00016841505,-4.080318e-06,299.3427,295.14606,297.45605,296.31116,296.86746,296.78485,8.733129,0.6640835
0.001843119,0.00039421557,-6.6434324e-05,-3.2713397e-05,-1.957137e-05,299.29584,-6.756511e-06,1.0424102e-05,-0.00016865887,-4.060701e-06,299.345,295.14227,297.45428,296.3073,296.86493,296.78122,8.237031,0.66405547
0.0017880488,0.0003953091,-6.645901e-05,-3.2732067e-05,-1.9592168e-05,299.29794,-6.756511e-06,1.0424102e-05,-0.00016884173,-4.0214672e-06,299.3473,295.13852,297.45245,296.30328,296.8623,296.77747,7.7203684,0.6640273
0.0018247623,0.00039448895,-6.645901e-05,-3.2694723e-05,-1.9612966e-05,299.3003,-6.756511e-06,1.0424102e-05,-0.00016902458,-4.0018504e-06,299.34964,295.1347,297.45078,296.29935,296.8598,296.77383,7.1961217,0.6640047
0.0018981894,0.00039722276,-6.64837e-05,-3.265738e-05,-1.9592168e-05,299.3026,-6.7165315e-06,1.0439036e-05,-0.00016908554,-3.9626166e-06,299.35168,295.13083,297.44897,296.29523,296.85715,296.77017,6.666003,0.6639884
0.0018981894,0.00039776953,-6.653307e-05,-3.2713397e-05,-1.9633764e-05,299.30484,-6.6765524e-06,1.0439036e-05,-0.00016932936,-3.903766e-06,299.3541,295.1271,297.44733,296.29117,296.8545,296.76654,6.115902,0.66397375
0.0019165463,0.00039667598,-6.653307e-05,-3.2676053e-05,-1.9592168e-05,299.3072,-6.636573e-06,1.04539695e-05,-0.00016951222,-3.825298e-06,299.35645,295.1233,297.44556,296.28726,296.85202,296.7629,5.5429907,0.6639603
0.0019165463,0.00039831628,-6.655776e-05,-3.2694723e-05,-1.9612966e-05,299.30948,-6.636573e-06,1.04539695e-05,-0.00016969508,-3.825298e-06,299.35855,295.1194,297.4437,296.28323,296.84937,296.75916,4.960254,0.6639492
0.0019899735,0.00039722276,-6.658245e-05,-3.265738e-05,-1.957137e-05,299.31168,-6.6165835e-06,1.0468904e-05,-0.00016999985,-3.844915e-06,299.36078,295.11572,297.442,296.27927,296.84702,296.75546,4.3974867,0.66394573
0.0020450437,0.0003994098,-6.658245e-05,-3.2713397e-05,-1.957137e-05,299.3141,-6.576604e-06,1.04539695e-05,-0.00017012176,-3.7860643e-06,299.3632,295.11185,297.44025,296.27518,296.8443,296.75195,3.937998,0.6639642
0.0020450437,0.00039667598,-6.663182e-05,-3.265738e-05,-1.957137e-05,299.31628,-6.636573e-06,1.0483838e-05,-0.00017018271,-3.7664474e-06,299.36542,295.10806,297.43866,296.27133,296.8419,296.7482,3.6144814,0.66400135
0.002026687,0.00039776953,-6.6705885e-05,-3.263871e-05,-1.957137e-05,299.31863,-6.636573e-06,1.0439036e-05,-0.00017048747,-3.7075965e-06,299.36765,295.10422,297.43674,296.26712,296.83932,296.7445,3.2191749,0.664466
0.0020817574,0.00039831628,-6.677995e-05,-3.258269e-05,-1.955057e-05,299.32098,-6.5965937e-06,1.04539695e-05,-0.00017067033,-3.6683628e-06,299.37006,295.1004,297.43494,296.2632,296.8367,296.74106,2.9101086,0.66521376
0.0021551845,0.0003994098,-6.673057e-05,-3.258269e-05,-1.9529773e-05,299.32324,-6.556614e-06,1.04539695e-05,-0.00017079225,-3.609512e-06,299.37234,295.09644,297.43314,296.2594,296.83408,296.7371,1.7955182,0.6653938
0.0021918982,0.00039858968,-6.6804634e-05,-3.258269e-05,-1.9592168e-05,299.3255,-6.5965937e-06,1.04539695e-05,-0.00017103607,-3.609512e-06,299.37457,295.0925,297.4313,296.2553,296.83157,296.73352,0.25749335,0.66537285
0.0022653253,0.00039858968,-6.677995e-05,-3.256402e-05,-1.9612966e-05,299.32785,-6.556614e-06,1.04539695e-05,-0.00017127987,-3.5702783e-06,299.3768,295.0886,297.42963,296.25122,296.82895,296.72983,-0.14995962,0.66537297
0.0022286116,0.0003996832,-6.677995e-05,-3.2526677e-05,-1.9592168e-05,299.3301,-6.516635e-06,1.0439036e-05,-0.00017152369,-3.5310445e-06,299.3791,295.08487,297.4279,296.24738,296.82632,296.72626,-0.20583414,0.6652655
0.0022653253,0.0003994098,-6.6878696e-05,-3.2526677e-05,-1.9612966e-05,299.33228,-6.4766555e-06,1.0468904e-05,-0.00017170655,-3.5310445e-06,299.38144,295.08096,297.426,296.2435,296.82376,296.72272,-0.1736183,0.6651357
0.0023387524,0.0003996832,-6.690338e-05,-3.2508004e-05,-1.955057e-05,299.33456,-6.4566657e-06,1.0468904e-05,-0.0001717675,-3.5310445e-06,299.38373,295.07724,297.42447,296.2395,296.8212,296.719,-0.11916075,0.66504824
0.0023203955,0.00040159686,-6.692807e-05,-3.247066e-05,-1.955057e-05,299.3368,-6.4566657e-06,1.0483838e-05,-0.00017195036,-3.4918105e-06,299.38602,295.0733,297.42273,296.23538,296.81857,296.7153,-0.06876352,0.66500074
0.0023203955,0.0004007767,-6.695276e-05,-3.245199e-05,-1.955057e-05,299.3392,-6.4366764e-06,1.04539695e-05,-0.00017219418,-3.4721936e-06,299.38837,295.0695,297.42093,296.23157,296.81598,296.7116,-0.027207542,0.6649656
0.002357109,0.00040214363,-6.697745e-05,-3.247066e-05,-1.9529773e-05,299.34146,-6.4766555e-06,1.0483838e-05,-0.00017237704,-3.4525767e-06,299.39062,295.0656,297.41904,296.22763,296.81357,296.70786,0.0050568003,0.66493696
0.0023387524,0.00040296375,-6.695276e-05,-3.245199e-05,-1.9529773e-05,299.34378,-6.4966453e-06,1.0498772e-05,-0.00017249896,-3.393726e-06,299.3929,295.0617,297.41745,296.2237,296.81094,296.70435,0.035103902,0.6648231
0.002430536,0.0004013235,-6.700214e-05,-3.2433316e-05,-1.957137e-05,299.346,-6.4766555e-06,1.0483838e-05,-0.00017262086,-3.3544923e-06,299.3952,295.05792,297.4155,296.2198,296.80826,296.70078,0.043273054,0.6647146
0.0023938227,0.00040269038,-6.697745e-05,-3.2433316e-05,-1.9508974e-05,299.34836,-6.4366764e-06,1.0498772e-05,-0.00017274276,-3.3348754e-06,299.3975,295.05392,297.41382,296.21588,296.8057,296.69714,0.0055210358,0.6646572
0.002448893,0.0004040573,-6.700214e-05,-3.2433316e-05,-1.955057e-05,299.35052,-6.4366764e-06,1.0498772e-05,-0.00017292563,-3.3348754e-06,299.39978,295.05005,297.4121,296.21176,296.80307,296.69345,-0.053211637,0.6647254
0.002448893,0.00040460404,-6.70762e-05,-3.247066e-05,-1.9488176e-05,299.35275,-6.4166866e-06,1.0498772e-05,-0.00017310849,-3.3152583e-06,299.40195,295.04617,297.41037,296.20773,296.80048,296.68988,0.025427716,0.66475683
0.0024856066,0.0004037839,-6.70762e-05,-3.2433316e-05,-1.9488176e-05,299.35504,-6.4366764e-06,1.0468904e-05,-0.0001732304,-3.2956414e-06,299.40424,295.04245,297.40854,296.20383,296.7979,296.68625,0.6242668,0.66444755
0.0024856066,0.00040433067,-6.7150264e-05,-3.2433316e-05,-1.9488176e-05,299.35745,-6.3567177e-06,1.0483838e-05,-0.00017341325,-3.2760245e-06,299.40665,295.03857,297.4066,296.19986,296.79535,296.68262,1.9513626,0.66415447
0.0025039634,0.00040569756,-6.717495e-05,-3.2433316e-05,-1.9508974e-05,299.35965,-6.3567177e-06,1.0483838e-05,-0.00017365707,-3.2171738e-06,299.409,295.0347,297.40485,296.19592,296.79276,296.67892,3.9013512,0.66409403
0.0025590337,0.00040788463,-6.72737e-05,-3.23773e-05,-1.9488176e-05,299.36197,-6.316738e-06,1.0498772e-05,-0.00017377897,-3.17794e-06,299.4113,295.03094,297.40308,296.1919,296.79013,296.6753,6.4405375,0.6640392
0.0025773905,0.00040597096,-6.724901e-05,-3.2339954e-05,-1.9508974e-05,299.36423,-6.316738e-06,1.0483838e-05,-0.00017402279,-3.1583231e-06,299.4137,295.027,297.40128,296.18802,296.78754,296.6719,9.376149,0.6637701
0.0025957474,0.0004054242,-6.724901e-05,-3.2395972e-05,-1.9488176e-05,299.3665,-6.316738e-06,1.0528641e-05,-0.00017420565,-3.0994722e-06,299.41605,295.02313,297.3995,296.18408,296.78503,296.6681,12.1851845,0.66337866
0.002614104,0.0004065177,-6.724901e-05,-3.2395972e-05,-1.9488176e-05,299.36877,-6.2367794e-06,1.0528641e-05,-0.00017438851,-3.1190891e-06,299.41833,295.0192,297.39777,296.18018,296.7824,296.66464,14.500259,0.6630946
0.0026875313,0.0004067911,-6.724901e-05,-3.235863e-05,-1.9467378e-05,299.37094,-6.2767585e-06,1.0543576e-05,-0.00017444947,-3.0798553e-06,299.42056,295.01523,297.396,296.1764,296.77994,296.66107,16.388742,0.66293323
0.0027242447,0.00040706448,-6.72737e-05,-3.23773e-05,-1.944658e-05,299.37326,-6.2367794e-06,1.0528641e-05,-0.00017469328,-3.0013878e-06,299.42285,295.0113,297.39432,296.17233,296.77722,296.6572,18.07046,0.6627787
0.002705888,0.0004065177,-6.7323075e-05,-3.23773e-05,-1.9488176e-05,299.37555,-6.2367794e-06,1.0513707e-05,-0.00017487614,-3.0210047e-06,299.42502,295.0073,297.39246,296.16843,296.77475,296.65356,19.627115,0.6625635
0.0026875313,0.0004084314,-6.734776e-05,-3.2339954e-05,-1.9425781e-05,299.3778,-6.1968e-06,1.05585095e-05,-0.00017499806,-2.942537e-06,299.42737,295.00363,297.3908,296.16455,296.77213,296.65012,20.88248,0.66228133
0.0027609584,0.00040788463,-6.737245e-05,-3.2321284e-05,-1.9488176e-05,299.38016,-6.2767585e-06,1.0573443e-05,-0.00017524186,-2.9229202e-06,299.42947,294.99966,297.3891,296.16055,296.7695,296.6466,21.992657,0.6619311
0.002797672,0.0004097983,-6.734776e-05,-3.2321284e-05,-1.9467378e-05,299.38248,-6.1968e-06,1.0603312e-05,-0.00017530282,-2.9229202e-06,299.43195,294.99576,297.38727,296.1567,296.767,296.64297,23.044014,0.6615898
0.0028527423,0.00041034506,-6.7421824e-05,-3.230261e-05,-1.9467378e-05,299.38474,-6.1968e-06,1.0588378e-05,-0.00017566854,-2.942537e-06,299.43423,294.99182,297.3855,296.15277,296.76443,296.63922,24.036718,0.6613368
0.0028527423,0.0004111652,-6.7421824e-05,-3.228394e-05,-1.944658e-05,299.3871,-6.1768105e-06,1.0588378e-05,-0.0001756076,-2.903303e-06,299.43658,294.98798,297.38385,296.14877,296.76202,296.63596,24.80063,0.66126674
0.002889456,0.0004111652,-6.744651e-05,-3.2246597e-05,-1.944658e-05,299.3895,-6.1568207e-06,1.05585095e-05,-0.0001757295,-2.8836862e-06,299.43875,294.98413,297.38202,296.14487,296.75943,296.63232,25.172657,0.66141903
0.002889456,0.00041007166,-6.74712e-05,-3.2265267e-05,-1.944658e-05,299.39166,-6.1968e-06,1.0603312e-05,-0.00017603427,-2.8640693e-06,299.4411,294.98004,297.3803,296.1409,296.75684,296.62857,24.93255,0.6617547
0.002962883,0.0004108918,-6.74712e-05,-3.2227923e-05,-1.940498e-05,299.3938,-6.1568207e-06,1.0603312e-05,-0.00017615617,-2.8052186e-06,299.4432,294.97617,297.37857,296.13687,296.7543,296.62488,24.115406,0.6619721
0.0029445263,0.00041225873,-6.74712e-05,-3.2227923e-05,-1.940498e-05,299.3963,-6.116841e-06,1.0618246e-05,-0.00017633903,-2.7856017e-06,299.4454,294.97244,297.37674,296.13303,296.75186,296.6213,23.092926,0.6618176
0.0029078126,0.00041280547,-6.7520574e-05,-3.2227923e-05,-1.9384182e-05,299.3984,-6.116841e-06,1.0588378e-05,-0.00017652189,-2.7659848e-06,299.44778,294.96848,297.37485,296.12903,296.7492,296.61768,22.159237,0.661684
0.00298124,0.00041362562,-6.7520574e-05,-3.219058e-05,-1.9384182e-05,299.40082,-6.076862e-06,1.0633181e-05,-0.00017670475,-2.726751e-06,299.45007,294.96466,297.373,296.12506,296.7467,296.6141,21.384779,0.66170067
0.003054667,0.00041389902,-6.754526e-05,-3.219058e-05,-1.940498e-05,299.40314,-6.0368825e-06,1.0648115e-05,-0.00017688761,-2.726751e-06,299.45248,294.96082,297.37134,296.12122,296.74414,296.6106,20.713373,0.66172534
0.0030730239,0.00041362562,-6.756995e-05,-3.217191e-05,-1.9384182e-05,299.40527,-6.076862e-06,1.0618246e-05,-0.00017694857,-2.707134e-06,299.45477,294.9569,297.3696,296.1172,296.74158,296.6069,20.069435,0.6616823
0.0030179534,0.00041553928,-6.761932e-05,-3.2153235e-05,-1.940498e-05,299.40762,-6.0368825e-06,1.0618246e-05,-0.00017725334,-2.6286664e-06,299.45706,294.953,297.3678,296.1133,296.739,296.60333,19.417412,0.6615817
0.0031097373,0.00041499254,-6.764402e-05,-3.219058e-05,-1.9363384e-05,299.40976,-6.076862e-06,1.0633181e-05,-0.0001774362,-2.6286664e-06,299.45926,294.94916,297.366,296.10938,296.73636,296.59976,18.722507,0.66148466
0.0030913805,0.00041581268,-6.7668705e-05,-3.217191e-05,-1.9342586e-05,299.41205,-6.0368825e-06,1.0618246e-05,-0.00017768002,-2.6286664e-06,299.46155,294.9452,297.3641,296.1055,296.73386,296.59607,17.96868,0.66142
0.0031831644,0.00041581268,-6.7668705e-05,-3.211589e-05,-1.940498e-05,299.4143,-6.076862e-06,1.0603312e-05,-0.00017774096,-2.5501988e-06,299.46396,294.94125,297.36243,296.10162,296.73138,296.59244,17.153133,0.66137147
0.0031648078,0.00041608606,-6.7668705e-05,-3.211589e-05,-1.940498e-05,299.4167,-6.016893e-06,1.0633181e-05,-0.00017798478,-2.530582e-06,299.4663,294.93738,297.36072,296.09763,296.7288,296.58893,16.299284,0.66133106
0.0031648078,0.00041717957,-6.769339e-05,-3.211589e-05,-1.9321787e-05,299.41888,-5.9769136e-06,1.066305e-05,-0.00017792382,-2.491348e-06,299.4686,294.93335,297.35895,296.09366,296.7262,296.5853,15.477435,0.66130924
0.0032565917,0.00041608606,-6.774277e-05,-3.2078548e-05,-1.9342586e-05,299.42117,-5.956924e-06,1.0633181e-05,-0.00017816764,-2.491348e-06,299.4709,294.9295,297.35724,296.08975,296.72372,296.58173,14.766882,0.66131073
0.003219878,0.00041717957,-6.781683e-05,-3.211589e-05,-1.9342586e-05,299.42337,-5.9769136e-06,1.0633181e-05,-0.00017847242,-2.4128803e-06,299.47305,294.92563,297.35562,296.08597,296.7211,296.57825,14.234675,0.6613349
0.003238235,0.00041799972,-6.781683e-05,-3.211589e-05,-1.9342586e-05,299.42578,-5.9169447e-06,1.0603312e-05,-0.00017859432,-2.4128803e-06,299.47528,294.92188,297.35382,296.08215,296.71844,296.5746,13.897568,0.66136974
0.0033300188,0.0004185465,-6.7767454e-05,-3.2059874e-05,-1.9321787e-05,299.42792,-5.896955e-06,1.066305e-05,-0.00017871623,-2.3344128e-06,299.4775,294.91785,297.35193,296.0782,296.716,296.5711,13.708021,0.66140157
0.0033300188,0.00041964,-6.78662e-05,-3.202253e-05,-1.9321787e-05,299.43024,-5.936934e-06,1.0633181e-05,-0.00017889909,-2.3344128e-06,299.4798,294.91397,297.35025,296.07425,296.7135,296.5676,13.6164875,0.6614251
0.0033483757,0.00041964,-6.78662e-05,-3.2041204e-05,-1.9321787e-05,299.4325,-5.876965e-06,1.066305e-05,-0.000179021,-2.3147957e-06,299.48215,294.91016,297.34848,296.07053,296.71066,296.56378,13.591283,0.66143703
0.003403446,0.00041991338,-6.7940266e-05,-3.2041204e-05,-1.9342586e-05,299.43478,-5.8569753e-06,1.066305e-05,-0.00017920385,-2.2951788e-06,299.4845,294.90622,297.34662,296.06644,296.70816,296.56033,13.610698,0.6614353
0.0033483757,0.00042155368,-6.7940266e-05,-3.200386e-05,-1.9384182e-05,299.437,-5.876965e-06,1.06779835e-05,-0.00017944767,-2.236328e-06,299.48685,294.9023,297.34506,296.06268,296.70566,296.55658,13.669628,0.6614197
0.0033667325,0.00042155368,-6.7940266e-05,-3.202253e-05,-1.940498e-05,299.4392,-5.836986e-06,1.066305e-05,-0.00017963053,-2.2167112e-06,299.489,294.89822,297.3432,296.05875,296.703,296.55313,13.765541,0.66139
0.003385089,0.0004210069,-6.798964e-05,-3.1985186e-05,-1.9342586e-05,299.4414,-5.8169962e-06,1.06779835e-05,-0.00017969149,-2.2167112e-06,299.4913,294.89438,297.34125,296.05493,296.70056,296.54968,13.898808,0.6613461
0.0034952299,0.0004210069,-6.801433e-05,-3.1985186e-05,-1.9425781e-05,299.4437,-5.8569753e-06,1.0722786e-05,-0.00017987435,-2.1774774e-06,299.49353,294.8903,297.33963,296.05103,296.69797,296.54617,14.084717,0.6612901
0.0035319435,0.0004229206,-6.801433e-05,-3.1947842e-05,-1.9363384e-05,299.44592,-5.836986e-06,1.0692917e-05,-0.00017999625,-2.1578605e-06,299.49576,294.88632,297.33792,296.04706,296.69543,296.5426,14.362814,0.6612257
0.0035870138,0.00042210045,-6.8039015e-05,-3.1929172e-05,-1.9321787e-05,299.4482,-5.8169962e-06,1.06779835e-05,-0.00018024007,-2.1382436e-06,299.49823,294.88248,297.33618,296.04312,296.693,296.5389,14.755536,0.6611512
0.0036053706,0.00042210045,-6.80637e-05,-3.1929172e-05,-1.9342586e-05,299.45068,-5.7970065e-06,1.066305e-05,-0.00018030102,-2.0990096e-06,299.50046,294.8787,297.33435,296.0393,296.69037,296.53543,15.286908,0.66106504
0.0036420843,0.00042374074,-6.811308e-05,-3.1873155e-05,-1.9342586e-05,299.453,-5.7970065e-06,1.06779835e-05,-0.00018054484,-2.0793927e-06,299.5028,294.87466,297.33252,296.03522,296.6879,296.5318,15.938594,0.6609712
0.0036971546,0.00042483426,-6.808839e-05,-3.189183e-05,-1.930099e-05,299.45508,-5.7570273e-06,1.066305e-05,-0.0001807277,-2.020542e-06,299.5051,294.8707,297.33078,296.0314,296.6853,296.52823,16.635075,0.66088116
0.0036971546,0.00042510763,-6.816245e-05,-3.1947842e-05,-1.9321787e-05,299.4573,-5.7770167e-06,1.0707852e-05,-0.00018091056,-2.0009252e-06,299.5074,294.86667,297.32898,296.02756,296.68283,296.52478,17.315609,0.66080666
0.0036420843,0.00042620115,-6.816245e-05,-3.189183e-05,-1.9259393e-05,299.4595,-5.7570273e-06,1.06779835e-05,-0.00018103246,-2.020542e-06,299.5096,294.8628,297.3272,296.02377,296.68018,296.52103,17.878805,0.6607523
0.0036971546,0.00042592778,-6.8211826e-05,-3.189183e-05,-1.930099e-05,299.46194,-5.6770687e-06,1.0707852e-05,-0.00018121534,-1.9420745e-06,299.5119,294.85892,297.32547,296.0199,296.6777,296.5177,18.298273,0.660713
0.0036971546,0.00042674792,-6.823651e-05,-3.189183e-05,-1.930099e-05,299.4642,-5.657079e-06,1.0692917e-05,-0.0001813982,-1.9420745e-06,299.51404,294.85486,297.32367,296.01602,296.67523,296.514,18.567274,0.66068685
0.0037155114,0.00042784144,-6.82612e-05,-3.1873155e-05,-1.928019e-05,299.46652,-5.697058e-06,1.0707852e-05,-0.0001815201,-1.9028406e-06,299.51648,294.85098,297.32187,296.01212,296.6727,296.5105,18.672977,0.6606731
0.0037338682,0.00042920836,-6.823651e-05,-3.1854484e-05,-1.9238594e-05,299.46887,-5.7570273e-06,1.0722786e-05,-0.00018176391,-1.8832237e-06,299.51874,294.84702,297.32025,296.00818,296.67017,296.50687,18.579178,0.6606721
0.0037705817,0.00042893496,-6.8211826e-05,-3.183581e-05,-1.9238594e-05,299.47116,-5.6770687e-06,1.0692917e-05,-0.00018188581,-1.9028406e-06,299.52097,294.84302,297.31854,296.0043,296.66763,296.50336,18.297853,0.6606787
0.0038256522,0.00042838822,-6.833527e-05,-3.183581e-05,-1.9259393e-05,299.47342,-5.7370376e-06,1.0692917e-05,-0.00018200773,-1.8832237e-06,299.5232,294.83905,297.31665,296.0004,296.66504,296.49982,17.90526,0.66069084
0.0038072953,0.00042756807,-6.828589e-05,-3.181714e-05,-1.9259393e-05,299.47565,-5.7370376e-06,1.0707852e-05,-0.00018225155,-1.8243729e-06,299.52542,294.83514,297.31488,295.99652,296.66254,296.4963,17.47887,0.66070974
0.0038623656,0.00042756807,-6.833527e-05,-3.1798467e-05,-1.928019e-05,299.47784,-5.6770687e-06,1.0692917e-05,-0.00018249535,-1.8243729e-06,299.5277,294.8313,297.31317,295.99274,296.65994,296.49274,17.12423,0.66074246
