#{"t_start": 1775390742.7704508, "env_id": "None"}
r,l,t
-381.603873,3599,25.584949
-481.610049,3599,47.964378
-437.311431,3599,71.872296
-383.38092,3599,95.246451
62.03868,3599,118.939467
-327.347588,3599,149.653753
-257.821021,3599,178.723784
-220.866541,3599,211.209943
64.746785,3599,238.08504
-200.237598,3599,264.970235
-159.835645,3599,291.792747
-139.33073,3599,314.65606
-141.722746,3599,336.288253
308.435192,3599,358.96215
-125.73658,3599,381.678786
-119.463049,3599,405.285408
-98.96859,3599,427.143963
-74.393602,3599,449.50597
-72.981683,3599,472.826277
-75.065974,3599,496.040749
326.513274,3599,518.754875
-40.18745,3599,541.868299
155.646436,3599,565.610016
26.927058,3599,589.026464
284.780837,3599,611.625174
397.059458,3599,634.72828
-3.767656,3599,658.228089
-25.826832,3599,682.594158
10.519036,3599,707.5171
12.09403,3599,734.096999
91.024693,3599,757.37133
333.738089,3599,781.795601
122.899068,3599,804.615149
30.446742,3599,828.199367
-6.675468,3599,853.064956
601.308666,3599,875.980405
301.581957,3599,900.817685
1180.677423,3599,924.845417
1301.809042,3599,948.768833
662.258284,3599,972.64769
1186.484821,3599,997.896366
285.335761,3599,1021.860716
870.602598,3599,1046.447423
2204.853559,3599,1070.46776
820.681237,3599,1093.99976
-3.672946,3599,1117.589202
473.558714,3599,1141.25639
2335.055297,3599,1164.88237
2307.250972,3599,1189.094106
418.725946,3599,1212.776777
789.349192,3599,1237.556779
2059.195787,3599,1261.861081
2004.350131,3599,1287.576281
2618.821344,3599,1311.068592
1058.030354,3599,1334.570432
942.040523,3599,1359.141637
3059.319364,3599,1382.923695
2152.152335,3599,1406.150275
2687.301689,3599,1429.667425
1031.591391,3599,1452.402507
361.188361,3599,1476.257253
2444.45053,3599,1499.454728
1945.437301,3599,1522.918442
2523.585087,3599,1546.698927
213.694743,3599,1569.33971
2462.107191,3599,1591.594904
-13.428146,3599,1613.844035
360.428013,3599,1636.271903
864.801309,3599,1658.675975
362.440912,3599,1681.197051
2271.278748,3599,1703.21732
2741.622136,3599,1725.799458
1694.092021,3599,1748.537866
2257.984008,3599,1771.054946
1069.369111,3599,1792.933026
2170.905407,3599,1815.2074
571.453283,3599,1838.042255
1559.272768,3599,1861.034547
771.495956,3599,1882.894628
1621.36561,3599,1905.553817
1528.172565,3599,1928.989435
-7.68384,3599,1952.493914
505.879806,3599,1974.323334
2083.279036,3599,1997.273592
1919.712959,3599,2020.268144
2199.046445,3599,2043.011714
2024.752336,3599,2065.137451
895.634334,3599,2087.863394
206.089638,3599,2110.562803
3221.459802,3599,2134.713551
3104.441119,3599,2157.387901
602.304819,3599,2180.395452
3092.212612,3599,2205.373426
499.31679,3599,2228.815215
2147.528238,3599,2250.912337
2400.757587,3599,2275.950755
2866.576227,3599,2299.143792
485.514494,3599,2322.415113
879.549954,3599,2344.469433
3143.743577,3599,2366.844985
1594.968887,3599,2389.637914
2440.638904,3599,2411.579385
1102.754735,3599,2434.78705
515.607225,3599,2456.324846
382.507626,3599,2479.003812
429.989524,3599,2501.401374
2540.679914,3599,2523.863929
455.636395,3599,2545.705289
1805.854281,3599,2569.328273
1350.861874,3599,2591.946403
2284.691631,3599,2616.445791
