#{"t_start": 1777137975.863431, "env_id": "None"}
r,l,t
440.886119,3599,421.716922
718.561679,3599,847.957724
711.235115,3599,1264.579749
538.874391,3599,1683.219077
403.492885,3599,2116.702266
954.006085,3599,2545.877912
596.769666,3599,2984.313762
2534.004709,3599,3420.925554
86.341327,3599,3847.330193
174.40918,3599,4267.337821
1863.503635,3599,4668.389656
1505.934394,3599,5083.113794
1114.463088,3599,5476.113523
1819.408769,3599,5872.751691
283.458712,3599,6282.18598
-26.612184,3599,6705.990361
2264.194196,3599,7126.874909
1396.046431,3599,7536.315448
2255.537036,3599,7947.751537
-25.330697,3599,8339.289173
1023.174553,3599,8746.223557
787.814548,3599,9153.325617
182.844547,3599,9556.586477
333.85285,3599,9973.329573
918.006216,3599,10375.601416
1848.624833,3599,10774.489575
-33.95712,3599,11179.673892
755.784269,3599,11589.939047
2265.705762,3599,11992.313739
2763.278815,3599,12395.033642
1712.180234,3599,12793.829825
3087.487865,3599,13200.26542
1106.589612,3599,13615.603068
705.12024,3599,14014.17385
1475.752281,3599,14423.412821
1359.574439,3599,14814.038512
2173.875319,3599,15226.989555
2130.909732,3599,15642.273635
2955.140592,3599,16045.542179
1912.583,3599,16440.28977
2141.590662,3599,16846.785621
3190.7832,3599,17260.913795
3241.528031,3599,17665.132986
3211.113573,3599,18068.822752
3268.784146,3599,18457.738496
3337.133683,3599,18857.141465
3328.076355,3599,19265.133517
3343.469481,3599,19678.197296
3358.56298,3599,20074.225689
3234.928563,3599,20484.682071
3444.653687,3599,20875.353881
3438.482121,3599,21285.134253
3078.910866,3599,21691.194269
3440.365365,3599,22100.397782
3372.345042,3599,22509.017715
