#{"t_start": 1778238811.365761, "env_id": "None"}
r,l,t
-44083.548504,3599,156.352576
-133540.422019,3599,316.921374
-97067.062685,3599,481.649189
-54703.541459,3599,643.588369
-428010.042838,3599,793.67019
-35259.900862,3599,957.71492
-237899.15976,3599,1120.872749
-334698.920779,3599,1285.090085
-127.771936,3599,1435.346107
-42896.03838,3599,1598.340036
-32240.072232,3599,1761.252335
-225345.821849,3599,1919.2892
-41295.674022,3599,2071.360605
-79559.950747,3599,2236.885263
-11126.33576,3599,2397.652485
-239542.605933,3599,2560.299665
-41392.177466,3599,2709.340743
-11409.496144,3599,2872.918208
-13927.243952,3599,3033.071338
-12295.104742,3599,3195.157319
-121301.294376,3599,3343.596067
-6988.153062,3599,3504.12986
-48514.054656,3599,3665.585365
-29699.817183,3599,3828.92342
-23082.189922,3599,3977.432258
-58403.484872,3599,4138.475713
738.089974,3599,4297.461421
3.760863,3599,4462.468711
-979.206879,3599,4609.755605
2645.874506,3599,4769.913322
3134.579494,3599,4932.851597
1907.465126,3599,5097.677928
2156.619047,3599,5243.554909
495.790495,3599,5403.517763
-3726.758908,3599,5560.826214
-5631.138713,3599,5722.621083
2328.500864,3599,5889.241829
-94.523376,3599,6039.765922
510.103085,3599,6205.941314
1947.199503,3599,6367.137878
3112.328831,3599,6527.995221
3151.501156,3599,6679.03002
3021.573085,3599,6845.633348
2667.937745,3599,7009.8942
2892.301385,3599,7171.309472
2036.688055,3599,7318.725314
2825.052145,3599,7481.518234
3252.673903,3599,7643.148796
3118.496033,3599,7803.137332
3042.384767,3599,7952.112539
3142.604949,3599,8113.353049
3045.666999,3599,8276.433319
3223.550321,3599,8438.902983
3081.220245,3599,8585.902952
2932.252081,3599,8748.799583
3194.213587,3599,8908.489353
3225.729414,3599,9069.72523
3203.866961,3599,9216.901813
2790.918049,3599,9377.440412
3324.050232,3599,9537.886405
2764.842814,3599,9696.386964
2719.747525,3599,9844.272474
3204.880399,3599,10003.446685
3232.417952,3599,10164.289343
3234.070051,3599,10324.725305
3017.874279,3599,10473.349413
3302.338318,3599,10636.289135
3117.473334,3599,10797.017216
2543.087229,3599,10958.198017
2736.807223,3599,11120.194046
3232.148249,3599,11269.751043
3256.010515,3599,11432.670064
3249.84264,3599,11594.39834
3331.101419,3599,11755.977365
3320.328265,3599,11905.21595
3247.983338,3599,12066.017612
3177.575124,3599,12225.866154
3210.188031,3599,12387.126424
3143.841061,3599,12537.541309
3012.092876,3599,12700.87078
3308.060453,3599,12859.444942
3423.69495,3599,13018.950611
2614.291817,3599,13165.453874
3236.531411,3599,13327.399264
3415.566287,3599,13488.511267
3335.447655,3599,13651.810642
3134.643468,3599,13798.213298
3083.470855,3599,13962.239198
3402.70222,3599,14125.706439
3511.417722,3599,14290.609328
3453.532224,3599,14435.954728
3332.826621,3599,14598.192144
3434.876359,3599,14757.981361
3398.119467,3599,14921.269831
3382.052071,3599,15069.951465
3259.969267,3599,15232.5454
3444.29961,3599,15393.497321
-7487.977994,3599,15556.404543
3164.715658,3599,15705.300759
2796.984516,3599,15867.352201
3241.69836,3599,16029.82972
3277.958197,3599,16190.818269
3365.591058,3599,16352.862846
3353.557068,3599,16504.346181
3409.498173,3599,16666.35093
3430.888586,3599,16825.8333
3387.263825,3599,16989.126882
3447.441424,3599,17139.637316
3408.864349,3599,17300.534321
3395.069162,3599,17462.963683
3385.38041,3599,17625.085524
3416.150076,3599,17774.398163
3386.431396,3599,17937.873269
3348.00383,3599,18101.205948
3481.181636,3599,18265.757246
3176.89668,3599,18413.1616
3435.260679,3599,18574.152403
3362.550482,3599,18735.237316
3438.710681,3599,18897.933339
3424.858362,3599,19049.815229
3387.525772,3599,19212.733328
3412.379404,3599,19373.633731
3442.014891,3599,19533.98918
3442.121107,3599,19679.831743
3437.28034,3599,19847.938676
3382.592187,3599,20007.810273
3468.284282,3599,20171.165373
3407.721345,3599,20320.429347
3390.167258,3599,20483.097584
3434.262124,3599,20646.901753
3488.646258,3599,20807.066686
3443.924211,3599,20956.986092
3389.276925,3599,21120.525259
3421.930868,3599,21286.008002
3369.802161,3599,21449.518797
3414.108585,3599,21596.705435
3379.901409,3599,21757.486346
3315.705886,3599,21922.906038
3364.329454,3599,22082.764431
