time,ice_torque_pred,ice_torque_true,car_speed_pred,car_speed_true,soc_pred,soc_true
922.5,32.54057780062833,28.781,53.96419066850227,62.939,0.6026806599819979,0.5936
923.0,33.25582930180022,29.805,54.75058840096512,63.709,0.6024736115811079,0.59332
923.5,33.756031203432364,30.831,55.44475680430779,64.372,0.6022468549253522,0.5931
924.0,34.01934545151745,31.411,55.873371416356036,64.733,0.602041676052796,0.59299
924.5,33.90995124634618,31.424,55.89435376185254,64.65,0.6019073828422036,0.59298
925.0,33.578114793002335,31.091,55.4326679659312,64.225,0.6018656796982155,0.59302
925.5,33.16693057766616,30.779,54.60009373974307,63.63,0.601907576498525,0.59308
926.0,32.80295734601272,30.494,53.66391856437429,63.019,0.6020052165261266,0.59314
926.5,32.497037649370164,30.226,52.91335948921812,62.526,0.6021319645885032,0.59317
927.0,32.15519137983153,29.995,52.37054146274364,62.169,0.6022720898336987,0.5932
927.5,31.877873585830464,29.736,52.01157616869074,61.822,0.6024187472555824,0.59322
928.0,31.642243532280716,29.506,51.79654669801727,61.545,0.6025569582825238,0.59324
928.5,31.379133219330324,29.287,51.63414373958098,61.323,0.6026718635160129,0.59326
929.0,31.133697284720483,29.072,51.47442169374702,61.115,0.6027566700881596,0.59328
929.5,30.905969717640307,28.827,51.29456312539625,60.915,0.6028122866940105,0.5933
930.0,30.701422777537548,28.613,51.092203687252095,60.727,0.602845498753136,0.59332
930.5,30.49743665905521,28.448,50.864415150051464,60.555,0.6028646334873574,0.59333
931.0,30.306009545951397,28.24,50.600879462708626,60.385,0.6028781670848974,0.59334
931.5,30.132817632808557,28.057,50.30162630322287,60.201,0.6028946353205391,0.59336
932.0,29.96295666019913,27.934,49.97860353947416,60.007,0.6029190509136796,0.59338
932.5,29.834154628042366,27.719,49.64439711632714,59.807,0.6029521735929644,0.59339
933.0,29.699081590493616,27.635,49.263967209289305,59.563,0.6029908378223701,0.59342
933.5,29.548288552978512,27.491,48.822160726557605,59.21,0.6030401308044943,0.59345
934.0,29.416189569477453,27.348,48.330500151355544,58.778,0.6030985107370858,0.59349
934.5,29.299878564320984,27.227,47.79184693744779,58.287,0.6031649274070165,0.59354
935.0,29.186116748348244,27.118,47.24773297167107,57.762,0.6032388221902826,0.59359
935.5,29.072371926970064,27.011,46.74094032658212,57.264,0.6033134618055541,0.59363
936.0,28.98354118121424,26.883,46.30041618073631,56.824,0.6033833568409507,0.59366
936.5,28.900964446255838,26.742,45.96416444880504,56.479,0.6034412079428182,0.59368
937.0,28.89051277060253,26.634,45.698202585020425,56.205,0.6034850859962624,0.5937
937.5,28.922887473235946,26.516,45.47164444820694,55.953,0.6035168754262573,0.59372
938.0,28.94960297588147,26.435,45.26065984151975,55.702,0.603538751142259,0.59374
938.5,28.89904405707076,26.403,45.043259840653164,55.446,0.6035541170265325,0.59376
939.0,28.77200946274805,26.317,44.80018466065269,55.178,0.6035663844096631,0.59379
939.5,28.597067106365714,26.253,44.538709121093746,54.893,0.6035809160820905,0.59381
940.0,28.439527214810994,26.136,44.29995085340635,54.658,0.6035995815721485,0.59383
940.5,28.286405917841417,26.094,44.0915482326572,54.472,0.603621703082712,0.59384
941.0,28.2215715396018,25.9,43.932084632733705,54.332,0.6036456792249691,0.59386
941.5,28.19453313965967,25.942,43.823193580179996,54.238,0.6036679124603335,0.59386
942.0,28.116765874961246,25.865,43.753389689271685,54.172,0.6036863619491097,0.59386
942.5,28.0191149346297,25.791,43.710988484372486,54.117,0.6037007818967364,0.59385
943.0,27.94122870776937,25.749,43.697776828356176,54.076,0.603712244861301,0.59384
943.5,27.859161810647716,25.709,43.710670682463444,54.06,0.6037201177355992,0.59383
944.0,27.787087735126295,25.67,43.74937697645131,54.066,0.6037247505906734,0.59381
944.5,27.728388405522196,25.633,43.81216325711135,54.097,0.6037263296345251,0.59379
945.0,27.67227225429095,25.611,43.89839144745888,54.153,0.6037253315596378,0.59377
945.5,27.6186373138652,25.589,44.02123115967787,54.243,0.6037218904357723,0.59374
946.0,27.61950403818767,25.578,44.22375753656802,54.411,0.6037147847384399,0.5937
946.5,27.741610200088495,25.721,44.51482822433346,54.695,0.6036964842160646,0.59363
947.0,27.99044505360998,26.057,44.870165382973425,55.051,0.6036639648507043,0.59355
947.5,28.284077658386938,26.369,45.26083296318226,55.434,0.6036189844458919,0.59346
948.0,28.59949733338754,26.849,45.62635214874456,55.785,0.603565274609975,0.59337
948.5,28.85135722474039,27.141,45.939473589980864,56.043,0.6035132406460705,0.59331
949.0,29.013553635204058,27.352,46.164257229753595,56.204,0.6034692806611056,0.59327
949.5,29.012652921692474,27.385,46.26285743605424,56.235,0.6034414015991396,0.59325
950.0,28.951081505608034,27.334,46.17535927465386,56.104,0.6034359866704596,0.59325
950.5,28.8742149544212,27.297,45.839698629541736,55.752,0.6034609087493638,0.59329
951.0,28.79943873836502,27.252,45.15816192464596,55.135,0.6035174638435417,0.59335
951.5,28.732768943913115,27.2,44.07138326872441,54.185,0.6036082514166926,0.59345
952.0,28.652571452192866,27.162,42.411241742144675,52.868,0.6037101742283257,0.59358
952.5,28.554597614564717,27.114,40.20064999694026,51.041,0.6038209977824247,0.59373
953.0,28.444591603989345,27.017,37.617729201920284,48.897,0.6039082474035494,0.5939
953.5,28.3052869123956,26.935,34.901607363179956,46.453,0.6039761984274116,0.59408
954.0,28.10830256687125,26.774,32.24543879275098,43.858,0.604069764223943,0.59426
954.5,27.85576289173607,26.51,29.58455976737254,41.236,0.6042284283377555,0.59443
955.0,27.562946027497908,26.246,26.892686399779507,38.609,0.6044000674251039,0.59459
955.5,27.205600687722175,25.934,24.168837151974603,35.977,0.6045112410502455,0.59474
