ICE_in_ice_sp,ICE_in_mf,ICE_in_T_amb_K,ICE_in_p_amb_bar,PG_in_ice_sp,PG_in_em2_torque_soll,PG_in_torque_ICE,PG_in_brk
2500.0,40.0,298.0,1.0,2500.0,0.0,NaN,0.0
2993.1172,31.073582,298.0,1.0,2993.1172,0.0,NaN,6.7387877
3317.81,20.816685,298.0,1.0,3317.81,0.0,NaN,0.0
3975.7117,14.832145,298.0,1.0,3975.7117,0.0,NaN,4.5000553
4316.1733,8.390402,298.0,1.0,4316.1733,0.0,NaN,7.9839706
4047.0647,9.502814,298.0,1.0,4047.0647,0.0,NaN,12.242449
4360.442,7.008527,298.0,1.0,4360.442,0.0,NaN,15.44857
4214.865,9.981508,298.0,1.0,4214.865,0.0,NaN,7.8914194
3948.6716,11.60399,298.0,1.0,3948.6716,0.0,NaN,12.430996
3906.608,13.185471,298.0,1.0,3906.608,0.0,NaN,1.5056819
4148.7397,3.0,298.0,1.0,4148.7397,0.0,NaN,3.2878013
4292.6187,5.8945208,298.0,1.0,4292.6187,0.0,NaN,0.8554995
4161.053,10.917865,298.0,1.0,4161.053,0.0,NaN,4.7296104
4500.0,9.370515,298.0,1.0,4500.0,0.0,NaN,13.481098
3820.6348,13.801985,298.0,1.0,3820.6348,0.0,NaN,14.680701
3992.0896,9.161421,298.0,1.0,3992.0896,0.0,NaN,10.802754
4349.61,8.279084,298.0,1.0,4349.61,0.0,NaN,6.105819
4500.0,12.492867,298.0,1.0,4500.0,0.0,NaN,8.189428
4500.0,13.541414,298.0,1.0,4500.0,0.0,NaN,11.321383
4068.334,14.962663,298.0,1.0,4068.334,0.0,NaN,8.542508
4274.935,13.895434,298.0,1.0,4274.935,0.0,NaN,7.385701
4375.4756,10.048671,298.0,1.0,4375.4756,0.0,NaN,5.3779693
4252.9194,13.646214,298.0,1.0,4252.9194,0.0,NaN,11.585728
4500.0,6.4574404,298.0,1.0,4500.0,0.0,NaN,20.05952
4267.371,9.399252,298.0,1.0,4267.371,0.0,NaN,6.7071586
4053.8486,11.6459255,298.0,1.0,4053.8486,0.0,NaN,4.7047377
3721.5022,13.885072,298.0,1.0,3721.5022,0.0,NaN,4.6463995
3964.071,8.53043,298.0,1.0,3964.071,0.0,NaN,6.26865
4034.1465,7.8727145,298.0,1.0,4034.1465,0.0,NaN,0.0
4225.636,10.680209,298.0,1.0,4225.636,0.0,NaN,10.514212
4084.9556,11.135178,298.0,1.0,4084.9556,0.0,NaN,8.230146
4313.3013,5.618759,298.0,1.0,4313.3013,0.0,NaN,12.067726
4220.2075,8.15334,298.0,1.0,4220.2075,0.0,NaN,7.973692
4129.824,10.296385,298.0,1.0,4129.824,0.0,NaN,8.018109
4500.0,10.579954,298.0,1.0,4500.0,0.0,NaN,8.112017
4351.3594,9.004877,298.0,1.0,4351.3594,0.0,NaN,2.8580756
4063.3667,12.494395,298.0,1.0,4063.3667,0.0,NaN,2.764374
4149.454,9.989908,298.0,1.0,4149.454,0.0,NaN,3.8570166
3833.6675,3.0,298.0,1.0,3833.6675,0.0,NaN,1.2167454
3674.5874,12.018542,298.0,1.0,3674.5874,0.0,NaN,0.7981956
4048.4597,13.843255,298.0,1.0,4048.4597,0.0,NaN,14.006084
3985.7327,12.2750435,298.0,1.0,3985.7327,0.0,NaN,7.072502
4288.072,4.9931216,298.0,1.0,4288.072,0.0,NaN,4.967207
4017.7493,3.0,298.0,1.0,4017.7493,0.0,NaN,12.15156
4016.7825,14.789084,298.0,1.0,4016.7825,0.0,NaN,5.1187634
3815.9973,13.236741,298.0,1.0,3815.9973,0.0,NaN,0.0
4077.1682,9.742892,298.0,1.0,4077.1682,0.0,NaN,6.8817825
4443.938,10.597208,298.0,1.0,4443.938,0.0,NaN,5.146253
4057.536,4.5923786,298.0,1.0,4057.536,0.0,NaN,7.128796
4261.589,7.5394483,298.0,1.0,4261.589,0.0,NaN,12.066325
4274.943,5.4897065,298.0,1.0,4274.943,0.0,NaN,8.792964
4027.2893,7.44603,298.0,1.0,4027.2893,0.0,NaN,9.528032
4273.794,3.0,298.0,1.0,4273.794,0.0,NaN,12.115338
4053.139,11.900818,298.0,1.0,4053.139,0.0,NaN,10.298935
3996.499,9.408162,298.0,1.0,3996.499,0.0,NaN,2.8063715
4428.458,10.457051,298.0,1.0,4428.458,0.0,NaN,1.4163613
4156.468,9.327151,298.0,1.0,4156.468,0.0,NaN,6.6042004
4271.8247,11.892194,298.0,1.0,4271.8247,0.0,NaN,10.925409
4372.0596,9.415262,298.0,1.0,4372.0596,0.0,NaN,5.666223
4053.4255,10.424738,298.0,1.0,4053.4255,0.0,NaN,4.849896
3908.218,13.35136,298.0,1.0,3908.218,0.0,NaN,4.130855
3967.399,6.7249317,298.0,1.0,3967.399,0.0,NaN,22.217598
4273.7026,3.0,298.0,1.0,4273.7026,0.0,NaN,12.478802
4443.288,14.419343,298.0,1.0,4443.288,0.0,NaN,18.26567
4500.0,15.290644,298.0,1.0,4500.0,0.0,NaN,15.640062
4386.136,12.703058,298.0,1.0,4386.136,0.0,NaN,13.816604
4201.449,6.5095434,298.0,1.0,4201.449,0.0,NaN,10.886279
3881.5627,13.35804,298.0,1.0,3881.5627,0.0,NaN,11.6131935
3689.4148,18.076183,298.0,1.0,3689.4148,0.0,NaN,9.615323
3466.4019,14.124763,298.0,1.0,3466.4019,0.0,NaN,9.637049
4286.519,9.358948,298.0,1.0,4286.519,0.0,NaN,8.869961
4131.2666,10.884283,298.0,1.0,4131.2666,0.0,NaN,6.821689
4162.2744,6.593407,298.0,1.0,4162.2744,0.0,NaN,4.231614
4496.1055,4.931136,298.0,1.0,4496.1055,0.0,NaN,12.576514
4390.2764,5.491552,298.0,1.0,4390.2764,0.0,NaN,16.60747
4500.0,11.01845,298.0,1.0,4500.0,0.0,NaN,16.861496
4300.903,10.351166,298.0,1.0,4300.903,0.0,NaN,4.390979
4080.0315,8.598873,298.0,1.0,4080.0315,0.0,NaN,0.0
3868.627,8.305276,298.0,1.0,3868.627,0.0,NaN,0.8477479
4226.026,10.217729,298.0,1.0,4226.026,0.0,NaN,4.449305
3859.5137,8.252244,298.0,1.0,3859.5137,0.0,NaN,4.3784766
4257.247,16.647411,298.0,1.0,4257.247,0.0,NaN,5.486831
4081.833,12.366875,298.0,1.0,4081.833,0.0,NaN,13.874573
4281.321,9.051028,298.0,1.0,4281.321,0.0,NaN,8.388951
4319.6494,10.527408,298.0,1.0,4319.6494,0.0,NaN,10.373676
4402.309,9.582097,298.0,1.0,4402.309,0.0,NaN,8.886298
4269.2554,9.735245,298.0,1.0,4269.2554,0.0,NaN,3.8947196
4391.278,10.134156,298.0,1.0,4391.278,0.0,NaN,3.750378
4018.378,8.585519,298.0,1.0,4018.378,0.0,NaN,6.5100102
4147.272,9.604315,298.0,1.0,4147.272,0.0,NaN,10.863492
3845.24,10.73346,298.0,1.0,3845.24,0.0,NaN,5.602646
3985.4463,8.452743,298.0,1.0,3985.4463,0.0,NaN,11.065992
4374.7295,14.150107,298.0,1.0,4374.7295,0.0,NaN,10.837147
4480.458,10.453418,298.0,1.0,4480.458,0.0,NaN,3.2081187
4172.0835,9.297971,298.0,1.0,4172.0835,0.0,NaN,10.373977
4418.0747,4.3137774,298.0,1.0,4418.0747,0.0,NaN,6.823367
4255.727,10.265539,298.0,1.0,4255.727,0.0,NaN,7.0852904
3937.9124,11.264989,298.0,1.0,3937.9124,0.0,NaN,13.015452
4031.1277,10.81745,298.0,1.0,4031.1277,0.0,NaN,9.864238
4040.3218,12.968409,298.0,1.0,4040.3218,0.0,NaN,8.694816
3957.449,16.696323,298.0,1.0,3957.449,0.0,NaN,13.5066805
3800.4133,12.103814,298.0,1.0,3800.4133,0.0,NaN,17.183203
4109.6353,13.169389,298.0,1.0,4109.6353,0.0,NaN,3.5201578
4463.513,4.0002728,298.0,1.0,4463.513,0.0,NaN,3.686407
4199.1797,12.35239,298.0,1.0,4199.1797,0.0,NaN,7.912177
4184.4116,9.619456,298.0,1.0,4184.4116,0.0,NaN,8.074403
3599.9197,7.4177537,298.0,1.0,3599.9197,0.0,NaN,7.8347535
4071.5146,8.140094,298.0,1.0,4071.5146,0.0,NaN,8.512032
4226.324,9.816285,298.0,1.0,4226.324,0.0,NaN,5.4374514
4427.8013,11.066248,298.0,1.0,4427.8013,0.0,NaN,4.3018045
4243.681,11.636343,298.0,1.0,4243.681,0.0,NaN,10.822868
4187.808,6.1635895,298.0,1.0,4187.808,0.0,NaN,0.47056973
4263.115,11.389954,298.0,1.0,4263.115,0.0,NaN,11.702681
4228.588,11.719548,298.0,1.0,4228.588,0.0,NaN,13.706454
4104.288,13.572122,298.0,1.0,4104.288,0.0,NaN,12.50214
4170.384,8.898158,298.0,1.0,4170.384,0.0,NaN,5.75268
3763.4146,11.9930315,298.0,1.0,3763.4146,0.0,NaN,0.0
4203.4404,9.289155,298.0,1.0,4203.4404,0.0,NaN,0.22532046
4348.021,13.880873,298.0,1.0,4348.021,0.0,NaN,2.485019
3843.7068,9.101999,298.0,1.0,3843.7068,0.0,NaN,14.413792
3977.0293,15.117905,298.0,1.0,3977.0293,0.0,NaN,10.923397
4319.862,13.012988,298.0,1.0,4319.862,0.0,NaN,4.2722883
4500.0,10.856293,298.0,1.0,4500.0,0.0,NaN,0.0
4385.318,14.869426,298.0,1.0,4385.318,0.0,NaN,5.600074
4468.1797,14.245676,298.0,1.0,4468.1797,0.0,NaN,8.597029
4026.8125,9.896269,298.0,1.0,4026.8125,0.0,NaN,13.161254
4203.186,8.710633,298.0,1.0,4203.186,0.0,NaN,13.338593
3784.4807,16.373323,298.0,1.0,3784.4807,0.0,NaN,16.079441
4484.6,11.10557,298.0,1.0,4484.6,0.0,NaN,4.8981757
4500.0,12.217871,298.0,1.0,4500.0,0.0,NaN,2.7006598
4482.8384,10.663005,298.0,1.0,4482.8384,0.0,NaN,11.729577
4188.182,9.1818075,298.0,1.0,4188.182,0.0,NaN,4.885158
3685.5977,10.015842,298.0,1.0,3685.5977,0.0,NaN,6.334081
4042.9807,10.9906025,298.0,1.0,4042.9807,0.0,NaN,4.074404
4297.246,10.412063,298.0,1.0,4297.246,0.0,NaN,9.754363
3940.942,7.24178,298.0,1.0,3940.942,0.0,NaN,11.35441
4294.769,8.313517,298.0,1.0,4294.769,0.0,NaN,7.70576
4500.0,13.997233,298.0,1.0,4500.0,0.0,NaN,14.936691
4293.2505,15.835444,298.0,1.0,4293.2505,0.0,NaN,11.755625
4145.6333,12.592031,298.0,1.0,4145.6333,0.0,NaN,11.842388
3912.454,12.206501,298.0,1.0,3912.454,0.0,NaN,9.3319
4285.592,11.972495,298.0,1.0,4285.592,0.0,NaN,8.853304
4233.8325,11.917341,298.0,1.0,4233.8325,0.0,NaN,10.731825
4089.2656,14.26792,298.0,1.0,4089.2656,0.0,NaN,7.7342153
4223.0625,11.54262,298.0,1.0,4223.0625,0.0,NaN,6.0152173
4320.9424,16.06225,298.0,1.0,4320.9424,0.0,NaN,4.573211
4322.952,10.9043045,298.0,1.0,4322.952,0.0,NaN,6.725195
4433.0293,5.2946215,298.0,1.0,4433.0293,0.0,NaN,7.1884303
3803.8037,8.775382,298.0,1.0,3803.8037,0.0,NaN,10.13053
4128.671,6.2124004,298.0,1.0,4128.671,0.0,NaN,6.1610727
4203.3164,8.165249,298.0,1.0,4203.3164,0.0,NaN,10.404044
4082.8086,10.178714,298.0,1.0,4082.8086,0.0,NaN,7.611051
3909.282,11.010536,298.0,1.0,3909.282,0.0,NaN,9.990252
3654.337,6.8560767,298.0,1.0,3654.337,0.0,NaN,9.94392
4288.1006,4.1876903,298.0,1.0,4288.1006,0.0,NaN,0.78125894
4038.8882,10.626115,298.0,1.0,4038.8882,0.0,NaN,1.3130933
4021.764,4.0543528,298.0,1.0,4021.764,0.0,NaN,9.369553
4500.0,8.73727,298.0,1.0,4500.0,0.0,NaN,6.5951405
4264.862,13.271544,298.0,1.0,4264.862,0.0,NaN,8.416757
3952.8774,9.467595,298.0,1.0,3952.8774,0.0,NaN,9.799069
4265.234,12.851117,298.0,1.0,4265.234,0.0,NaN,12.87986
4039.6118,9.80726,298.0,1.0,4039.6118,0.0,NaN,9.827286
3988.8345,9.716832,298.0,1.0,3988.8345,0.0,NaN,9.49426
4017.8928,5.669323,298.0,1.0,4017.8928,0.0,NaN,7.48139
3937.8132,9.7502,298.0,1.0,3937.8132,0.0,NaN,3.448999
3930.4287,13.848775,298.0,1.0,3930.4287,0.0,NaN,6.7313313
4149.848,12.472439,298.0,1.0,4149.848,0.0,NaN,6.9461527
4105.6787,7.925443,298.0,1.0,4105.6787,0.0,NaN,6.595263
4500.0,10.450071,298.0,1.0,4500.0,0.0,NaN,6.867343
4191.993,7.723126,298.0,1.0,4191.993,0.0,NaN,0.024530292
4413.0024,6.317382,298.0,1.0,4413.0024,0.0,NaN,1.3222873
4500.0,8.729574,298.0,1.0,4500.0,0.0,NaN,9.9047575
4493.8315,4.445863,298.0,1.0,4493.8315,0.0,NaN,6.919119
4077.0781,9.663032,298.0,1.0,4077.0781,0.0,NaN,4.53181
3919.7454,4.4687195,298.0,1.0,3919.7454,0.0,NaN,11.141825
4236.141,9.278696,298.0,1.0,4236.141,0.0,NaN,2.356872
3946.439,8.398946,298.0,1.0,3946.439,0.0,NaN,4.2021484
4228.129,12.95802,298.0,1.0,4228.129,0.0,NaN,0.0
4192.0396,7.416304,298.0,1.0,4192.0396,0.0,NaN,8.59887
4421.2397,5.860474,298.0,1.0,4421.2397,0.0,NaN,4.326072
4261.593,10.383311,298.0,1.0,4261.593,0.0,NaN,8.2932625
4337.447,13.61041,298.0,1.0,4337.447,0.0,NaN,4.888043
4288.3735,11.802266,298.0,1.0,4288.3735,0.0,NaN,15.060938
4078.096,10.892262,298.0,1.0,4078.096,0.0,NaN,13.544345
4292.9863,6.5021076,298.0,1.0,4292.9863,0.0,NaN,18.519032
4453.3086,11.361744,298.0,1.0,4453.3086,0.0,NaN,10.992757
4392.2246,10.768879,298.0,1.0,4392.2246,0.0,NaN,4.3071003
4063.0603,14.621006,298.0,1.0,4063.0603,0.0,NaN,3.777328
3912.3848,14.767845,298.0,1.0,3912.3848,0.0,NaN,7.244775
4180.5635,16.976898,298.0,1.0,4180.5635,0.0,NaN,1.7785013
4013.8237,11.045382,298.0,1.0,4013.8237,0.0,NaN,14.048773
3958.9753,17.707682,298.0,1.0,3958.9753,0.0,NaN,10.394085
3539.583,13.8395815,298.0,1.0,3539.583,0.0,NaN,10.688087
4097.298,12.757733,298.0,1.0,4097.298,0.0,NaN,15.5601
4163.9575,7.230582,298.0,1.0,4163.9575,0.0,NaN,7.393837
4103.3794,9.458261,298.0,1.0,4103.3794,0.0,NaN,4.071313
4070.3042,16.724941,298.0,1.0,4070.3042,0.0,NaN,12.060541
4021.2314,9.169667,298.0,1.0,4021.2314,0.0,NaN,18.794817
4500.0,10.020429,298.0,1.0,4500.0,0.0,NaN,8.427042
4186.439,6.798909,298.0,1.0,4186.439,0.0,NaN,1.128158
4239.9644,9.285407,298.0,1.0,4239.9644,0.0,NaN,12.693083
4114.3457,7.636852,298.0,1.0,4114.3457,0.0,NaN,6.892708
4131.3394,11.115388,298.0,1.0,4131.3394,0.0,NaN,10.322568
3830.633,13.998685,298.0,1.0,3830.633,0.0,NaN,5.2872987
4165.5825,14.597372,298.0,1.0,4165.5825,0.0,NaN,11.427916
4272.0767,15.307545,298.0,1.0,4272.0767,0.0,NaN,5.1703424
4080.324,9.781651,298.0,1.0,4080.324,0.0,NaN,10.186279
4200.2183,5.018586,298.0,1.0,4200.2183,0.0,NaN,9.732715
4071.1099,7.324615,298.0,1.0,4071.1099,0.0,NaN,6.039557
4193.814,4.042636,298.0,1.0,4193.814,0.0,NaN,4.8827944
3900.745,15.312872,298.0,1.0,3900.745,0.0,NaN,3.475091
4152.5146,12.4904375,298.0,1.0,4152.5146,0.0,NaN,6.0753164
3916.4985,13.499981,298.0,1.0,3916.4985,0.0,NaN,13.928628
3986.751,5.890507,298.0,1.0,3986.751,0.0,NaN,2.3429334
3936.4348,14.757504,298.0,1.0,3936.4348,0.0,NaN,7.4409156
4500.0,9.018421,298.0,1.0,4500.0,0.0,NaN,2.5406718
