ICE_in_ice_sp,ICE_in_mf,ICE_in_T_amb_K,ICE_in_p_amb_bar,PG_in_ice_sp,PG_in_em2_torque_soll,PG_in_torque_ICE,PG_in_brk
2500.0,40.0,298.0,1.0,2500.0,0.0,NaN,0.0
3282.2551,23.178791,298.0,1.0,3282.2551,0.0,NaN,2.8324425
4118.1187,12.896949,298.0,1.0,4118.1187,0.0,NaN,0.7445872
4043.0244,13.672734,298.0,1.0,4043.0244,0.0,NaN,8.699411
3905.5422,6.289449,298.0,1.0,3905.5422,0.0,NaN,6.373209
4220.316,11.45351,298.0,1.0,4220.316,0.0,NaN,7.119894
4304.4272,7.8055897,298.0,1.0,4304.4272,0.0,NaN,12.706268
3822.7273,5.002874,298.0,1.0,3822.7273,0.0,NaN,4.142171
4323.2104,5.69075,298.0,1.0,4323.2104,0.0,NaN,6.2446117
4403.0376,12.038376,298.0,1.0,4403.0376,0.0,NaN,8.01915
4024.5073,5.3882556,298.0,1.0,4024.5073,0.0,NaN,11.001205
3839.2117,7.2889833,298.0,1.0,3839.2117,0.0,NaN,1.2055933
4099.4443,7.5871606,298.0,1.0,4099.4443,0.0,NaN,1.0216475
3995.868,8.737298,298.0,1.0,3995.868,0.0,NaN,0.0
4131.027,7.905284,298.0,1.0,4131.027,0.0,NaN,10.76675
3951.7593,7.836947,298.0,1.0,3951.7593,0.0,NaN,2.786088
4454.8223,10.379428,298.0,1.0,4454.8223,0.0,NaN,0.0
4416.3784,11.187527,298.0,1.0,4416.3784,0.0,NaN,9.746683
3989.198,9.840571,298.0,1.0,3989.198,0.0,NaN,7.769838
4116.2505,12.8653145,298.0,1.0,4116.2505,0.0,NaN,7.269785
4183.779,15.379655,298.0,1.0,4183.779,0.0,NaN,3.9684653
4337.6294,14.1368065,298.0,1.0,4337.6294,0.0,NaN,8.836394
4227.334,10.6355715,298.0,1.0,4227.334,0.0,NaN,11.455101
3935.7393,10.65095,298.0,1.0,3935.7393,0.0,NaN,9.706786
4225.265,12.394467,298.0,1.0,4225.265,0.0,NaN,9.75599
3953.086,8.096936,298.0,1.0,3953.086,0.0,NaN,7.0733666
3899.2366,16.401674,298.0,1.0,3899.2366,0.0,NaN,14.965812
4134.1577,15.646879,298.0,1.0,4134.1577,0.0,NaN,9.132126
4214.478,14.280679,298.0,1.0,4214.478,0.0,NaN,7.627115
4013.5251,15.517747,298.0,1.0,4013.5251,0.0,NaN,13.999081
4012.9734,12.9085865,298.0,1.0,4012.9734,0.0,NaN,9.135503
4206.212,6.3033605,298.0,1.0,4206.212,0.0,NaN,7.9873505
4396.6206,3.0,298.0,1.0,4396.6206,0.0,NaN,1.462543
4334.1084,7.7676215,298.0,1.0,4334.1084,0.0,NaN,5.692029
4180.199,15.70911,298.0,1.0,4180.199,0.0,NaN,10.13208
4157.3022,16.698431,298.0,1.0,4157.3022,0.0,NaN,4.9701095
4231.24,13.27192,298.0,1.0,4231.24,0.0,NaN,6.274545
4074.081,8.023023,298.0,1.0,4074.081,0.0,NaN,15.309215
4238.438,8.7210865,298.0,1.0,4238.438,0.0,NaN,4.6327887
4113.0317,11.853537,298.0,1.0,4113.0317,0.0,NaN,4.134756
4051.188,13.886012,298.0,1.0,4051.188,0.0,NaN,5.5160193
4352.4146,11.980119,298.0,1.0,4352.4146,0.0,NaN,4.1234283
3697.601,7.0108013,298.0,1.0,3697.601,0.0,NaN,8.522007
4063.9539,10.61157,298.0,1.0,4063.9539,0.0,NaN,13.9857855
4178.5444,3.0,298.0,1.0,4178.5444,0.0,NaN,6.7040024
4067.4062,8.525292,298.0,1.0,4067.4062,0.0,NaN,10.756641
4158.593,9.8051605,298.0,1.0,4158.593,0.0,NaN,10.939807
4347.476,8.590552,298.0,1.0,4347.476,0.0,NaN,8.395198
4500.0,12.079497,298.0,1.0,4500.0,0.0,NaN,8.881638
4286.124,12.561415,298.0,1.0,4286.124,0.0,NaN,7.317844
3917.8938,7.8575354,298.0,1.0,3917.8938,0.0,NaN,17.369228
4137.7173,12.422318,298.0,1.0,4137.7173,0.0,NaN,11.084941
4102.8765,15.8890295,298.0,1.0,4102.8765,0.0,NaN,10.966576
3805.275,10.986038,298.0,1.0,3805.275,0.0,NaN,0.0
4065.7283,7.598618,298.0,1.0,4065.7283,0.0,NaN,6.237042
4482.8735,8.645076,298.0,1.0,4482.8735,0.0,NaN,10.249594
3959.7913,7.771763,298.0,1.0,3959.7913,0.0,NaN,15.522567
4460.0815,10.733634,298.0,1.0,4460.0815,0.0,NaN,4.7613354
4144.2915,10.239585,298.0,1.0,4144.2915,0.0,NaN,1.4040112
4094.3416,11.793115,298.0,1.0,4094.3416,0.0,NaN,8.114126
4306.158,14.104545,298.0,1.0,4306.158,0.0,NaN,13.525787
4235.7876,15.976619,298.0,1.0,4235.7876,0.0,NaN,0.97784996
4459.649,7.360864,298.0,1.0,4459.649,0.0,NaN,11.25288
4500.0,10.268612,298.0,1.0,4500.0,0.0,NaN,13.929543
4303.179,9.203834,298.0,1.0,4303.179,0.0,NaN,10.362026
4500.0,12.313775,298.0,1.0,4500.0,0.0,NaN,10.34433
4196.2314,10.79167,298.0,1.0,4196.2314,0.0,NaN,11.451822
4240.5176,3.0,298.0,1.0,4240.5176,0.0,NaN,8.460304
4280.9497,10.373192,298.0,1.0,4280.9497,0.0,NaN,18.728548
4221.649,10.445057,298.0,1.0,4221.649,0.0,NaN,15.378753
4226.485,10.501743,298.0,1.0,4226.485,0.0,NaN,6.772444
3869.512,12.294844,298.0,1.0,3869.512,0.0,NaN,10.449306
3886.7083,13.680615,298.0,1.0,3886.7083,0.0,NaN,0.0
4259.9194,15.96833,298.0,1.0,4259.9194,0.0,NaN,3.5785198
4122.233,11.457586,298.0,1.0,4122.233,0.0,NaN,8.469355
4500.0,8.850949,298.0,1.0,4500.0,0.0,NaN,8.924082
4111.1387,11.928269,298.0,1.0,4111.1387,0.0,NaN,4.826638
4224.3696,12.271807,298.0,1.0,4224.3696,0.0,NaN,6.7580194
3912.4307,8.261016,298.0,1.0,3912.4307,0.0,NaN,3.8271575
4052.377,6.500241,298.0,1.0,4052.377,0.0,NaN,5.555564
4392.9307,9.792673,298.0,1.0,4392.9307,0.0,NaN,2.2992969
4199.091,6.9954,298.0,1.0,4199.091,0.0,NaN,6.630686
4500.0,6.639173,298.0,1.0,4500.0,0.0,NaN,11.28847
4392.099,12.707692,298.0,1.0,4392.099,0.0,NaN,10.822267
3865.819,9.47935,298.0,1.0,3865.819,0.0,NaN,4.7065883
4001.8982,12.640553,298.0,1.0,4001.8982,0.0,NaN,11.389578
4500.0,14.875153,298.0,1.0,4500.0,0.0,NaN,8.274934
4232.0796,7.176987,298.0,1.0,4232.0796,0.0,NaN,0.5160004
3889.8125,6.5705943,298.0,1.0,3889.8125,0.0,NaN,7.272014
4294.2896,8.986238,298.0,1.0,4294.2896,0.0,NaN,0.0
4123.318,10.679674,298.0,1.0,4123.318,0.0,NaN,0.0
4234.5425,9.20507,298.0,1.0,4234.5425,0.0,NaN,3.6248116
4010.8062,4.4449763,298.0,1.0,4010.8062,0.0,NaN,9.277666
4064.5466,9.925385,298.0,1.0,4064.5466,0.0,NaN,12.628415
4120.5063,10.781876,298.0,1.0,4120.5063,0.0,NaN,7.5173945
3897.6753,7.8593264,298.0,1.0,3897.6753,0.0,NaN,12.259966
4338.708,11.174941,298.0,1.0,4338.708,0.0,NaN,11.339161
