ICE_in_ice_sp,ICE_in_mf,ICE_in_T_amb_K,ICE_in_p_amb_bar,PG_in_ice_sp,PG_in_em2_torque_soll,PG_in_torque_ICE,PG_in_brk
2500.0,40.0,298.0,1.0,2500.0,0.0,NaN,0.0
2628.1135,24.892616,298.0,1.0,2628.1135,0.0,NaN,2.6624413
3250.718,13.081118,298.0,1.0,3250.718,0.0,NaN,6.990054
3885.3936,9.053015,298.0,1.0,3885.3936,0.0,NaN,9.380198
4289.997,10.758641,298.0,1.0,4289.997,0.0,NaN,13.605714
4222.2734,9.350683,298.0,1.0,4222.2734,0.0,NaN,4.132289
4429.974,10.902809,298.0,1.0,4429.974,0.0,NaN,13.832641
4408.5015,9.741399,298.0,1.0,4408.5015,0.0,NaN,7.2153897
4019.8684,8.8579035,298.0,1.0,4019.8684,0.0,NaN,11.037287
4148.2354,9.631186,298.0,1.0,4148.2354,0.0,NaN,8.458752
4362.963,11.252697,298.0,1.0,4362.963,0.0,NaN,4.2519717
4010.037,13.242125,298.0,1.0,4010.037,0.0,NaN,4.5971065
4289.585,11.100794,298.0,1.0,4289.585,0.0,NaN,4.588908
3982.1426,9.28996,298.0,1.0,3982.1426,0.0,NaN,0.76449215
3718.5645,6.756157,298.0,1.0,3718.5645,0.0,NaN,7.1687994
3871.9712,7.1878934,298.0,1.0,3871.9712,0.0,NaN,11.143073
3939.8967,11.145249,298.0,1.0,3939.8967,0.0,NaN,13.307917
4156.6777,7.2880406,298.0,1.0,4156.6777,0.0,NaN,15.560645
4358.919,4.9037046,298.0,1.0,4358.919,0.0,NaN,14.405912
4333.4014,7.201453,298.0,1.0,4333.4014,0.0,NaN,7.0730357
4037.5571,8.974302,298.0,1.0,4037.5571,0.0,NaN,7.4831905
3852.1506,6.40719,298.0,1.0,3852.1506,0.0,NaN,7.386112
4101.82,10.257544,298.0,1.0,4101.82,0.0,NaN,9.881255
4487.3105,10.454464,298.0,1.0,4487.3105,0.0,NaN,2.8020918
4420.015,10.594185,298.0,1.0,4420.015,0.0,NaN,17.507517
4412.451,11.769119,298.0,1.0,4412.451,0.0,NaN,14.394072
4247.0186,6.0215306,298.0,1.0,4247.0186,0.0,NaN,7.86922
4074.3264,9.336542,298.0,1.0,4074.3264,0.0,NaN,7.7522936
4281.127,6.8075633,298.0,1.0,4281.127,0.0,NaN,0.30720532
4309.839,6.228307,298.0,1.0,4309.839,0.0,NaN,2.6079564
4185.3506,12.050197,298.0,1.0,4185.3506,0.0,NaN,8.327103
4148.6274,9.667995,298.0,1.0,4148.6274,0.0,NaN,14.543655
4224.958,11.010598,298.0,1.0,4224.958,0.0,NaN,9.939488
4302.3325,15.68397,298.0,1.0,4302.3325,0.0,NaN,7.803321
4039.975,13.699058,298.0,1.0,4039.975,0.0,NaN,6.5610795
4129.13,10.796853,298.0,1.0,4129.13,0.0,NaN,7.8234854
4500.0,8.705148,298.0,1.0,4500.0,0.0,NaN,10.484823
4500.0,5.8676105,298.0,1.0,4500.0,0.0,NaN,7.600668
4500.0,13.374545,298.0,1.0,4500.0,0.0,NaN,4.4673977
4261.872,7.173283,298.0,1.0,4261.872,0.0,NaN,12.8744755
4020.6328,11.972721,298.0,1.0,4020.6328,0.0,NaN,17.290445
4500.0,9.295397,298.0,1.0,4500.0,0.0,NaN,2.5321126
4500.0,13.272253,298.0,1.0,4500.0,0.0,NaN,6.1886697
3797.7236,11.661604,298.0,1.0,3797.7236,0.0,NaN,8.990195
3836.7505,12.050261,298.0,1.0,3836.7505,0.0,NaN,17.028168
4047.793,10.719765,298.0,1.0,4047.793,0.0,NaN,7.496497
4500.0,10.470787,298.0,1.0,4500.0,0.0,NaN,0.0
4349.4746,6.7458477,298.0,1.0,4349.4746,0.0,NaN,0.0
3843.9548,10.943555,298.0,1.0,3843.9548,0.0,NaN,1.5693724
3726.878,10.323986,298.0,1.0,3726.878,0.0,NaN,0.818491
