ICE_in_ice_sp,ICE_in_mf,ICE_in_T_amb_K,ICE_in_p_amb_bar,PG_in_ice_sp,PG_in_em2_torque_soll,PG_in_torque_ICE,PG_in_brk
2500.0,50.0,298.0,1.0,2500.0,0.0,NaN,0.0
2152.0386,43.990135,298.0,1.0,2152.0386,0.0,NaN,5.5423617
1801.1688,37.999245,298.0,1.0,1801.1688,0.0,NaN,13.870088
1167.5186,35.256912,298.0,1.0,1167.5186,0.0,NaN,2.420777
769.48004,3.0,298.0,1.0,769.48004,0.0,NaN,8.543462
0.0,3.0,298.0,1.0,0.0,0.0,NaN,1.2215048
0.0,3.0,298.0,1.0,0.0,0.0,NaN,4.2701244
408.288,3.0,298.0,1.0,408.288,0.0,NaN,13.356775
198.87077,3.0,298.0,1.0,198.87077,0.0,NaN,13.253212
718.0607,3.0,298.0,1.0,718.0607,0.0,NaN,11.471579
443.18527,3.0,298.0,1.0,443.18527,0.0,NaN,7.252857
0.0,3.0,298.0,1.0,0.0,0.0,NaN,19.68452
207.2618,3.0,298.0,1.0,207.2618,0.0,NaN,10.983324
389.06757,3.0,298.0,1.0,389.06757,0.0,NaN,15.412643
252.71613,3.0,298.0,1.0,252.71613,0.0,NaN,20.01912
440.23956,3.0,298.0,1.0,440.23956,0.0,NaN,18.505917
629.3523,3.0,298.0,1.0,629.3523,0.0,NaN,15.738299
132.23613,3.0,298.0,1.0,132.23613,0.0,NaN,14.711756
199.13954,3.0,298.0,1.0,199.13954,0.0,NaN,13.0422325
513.5416,3.0,298.0,1.0,513.5416,0.0,NaN,2.0826788
138.47092,3.0,298.0,1.0,138.47092,0.0,NaN,8.633852
304.10632,3.0,298.0,1.0,304.10632,0.0,NaN,2.0886273
209.68398,3.0,298.0,1.0,209.68398,0.0,NaN,12.968272
135.33113,3.0,298.0,1.0,135.33113,0.0,NaN,12.394375
193.43045,3.0,298.0,1.0,193.43045,0.0,NaN,14.261621
102.9177,3.0,298.0,1.0,102.9177,0.0,NaN,14.387372
0.0,3.0,298.0,1.0,0.0,0.0,NaN,7.066378
339.95953,3.0,298.0,1.0,339.95953,0.0,NaN,12.246386
0.0,3.0,298.0,1.0,0.0,0.0,NaN,9.28115
314.63733,3.0,298.0,1.0,314.63733,0.0,NaN,5.0827265
654.0749,3.0,298.0,1.0,654.0749,0.0,NaN,3.965783
275.49008,3.0,298.0,1.0,275.49008,0.0,NaN,14.803764
465.83252,3.0,298.0,1.0,465.83252,0.0,NaN,11.34496
0.0,3.0,298.0,1.0,0.0,0.0,NaN,6.406629
0.0,3.0,298.0,1.0,0.0,0.0,NaN,6.226912
0.0,3.0,298.0,1.0,0.0,0.0,NaN,7.406032
437.99173,3.0,298.0,1.0,437.99173,0.0,NaN,11.188182
405.7871,3.0,298.0,1.0,405.7871,0.0,NaN,9.223736
212.50578,3.0,298.0,1.0,212.50578,0.0,NaN,7.373488
365.2592,3.0,298.0,1.0,365.2592,0.0,NaN,10.483492
593.5904,3.0,298.0,1.0,593.5904,0.0,NaN,10.083288
221.205,3.0,298.0,1.0,221.205,0.0,NaN,6.1080813
363.95,3.0,298.0,1.0,363.95,0.0,NaN,11.104125
575.887,3.0,298.0,1.0,575.887,0.0,NaN,5.8214335
189.54956,3.0,298.0,1.0,189.54956,0.0,NaN,9.206351
0.0,3.0,298.0,1.0,0.0,0.0,NaN,14.147014
604.76544,3.0,298.0,1.0,604.76544,0.0,NaN,17.167515
503.4879,3.0,298.0,1.0,503.4879,0.0,NaN,11.439818
229.17236,3.0,298.0,1.0,229.17236,0.0,NaN,3.5968423
270.07108,3.0,298.0,1.0,270.07108,0.0,NaN,11.330268
470.14255,3.0,298.0,1.0,470.14255,0.0,NaN,4.52286
110.55194,3.0,298.0,1.0,110.55194,0.0,NaN,4.349005
100.859375,3.0,298.0,1.0,100.859375,0.0,NaN,10.802725
355.61652,3.0,298.0,1.0,355.61652,0.0,NaN,5.422631
