ICE_in_ice_sp,ICE_in_mf,ICE_in_T_amb_K,ICE_in_p_amb_bar,PG_in_ice_sp,PG_in_em2_torque_soll,PG_in_torque_ICE,PG_in_brk
2500.0,3.0,298.0,1.0,2500.0,0.0,NaN,0.0
3634.2537,6.412571,298.0,1.0,3634.2537,0.0,NaN,2.3790896
3864.7864,12.737462,298.0,1.0,3864.7864,0.0,NaN,10.288945
4150.443,11.273932,298.0,1.0,4150.443,0.0,NaN,7.5071187
3716.3538,9.078281,298.0,1.0,3716.3538,0.0,NaN,2.9013693
3761.7305,8.810844,298.0,1.0,3761.7305,0.0,NaN,13.188979
3956.7144,8.266119,298.0,1.0,3956.7144,0.0,NaN,9.08316
4335.26,7.5803657,298.0,1.0,4335.26,0.0,NaN,3.697905
4086.9841,9.117966,298.0,1.0,4086.9841,0.0,NaN,6.124467
4500.0,10.269231,298.0,1.0,4500.0,0.0,NaN,0.0
4500.0,6.611005,298.0,1.0,4500.0,0.0,NaN,1.6576737
4457.1064,7.4696617,298.0,1.0,4457.1064,0.0,NaN,9.122049
4138.4795,14.631451,298.0,1.0,4138.4795,0.0,NaN,2.056107
4153.563,6.910576,298.0,1.0,4153.563,0.0,NaN,7.426077
4040.1096,10.536856,298.0,1.0,4040.1096,0.0,NaN,6.4560623
3955.8193,9.752227,298.0,1.0,3955.8193,0.0,NaN,13.386321
4063.9893,3.3346262,298.0,1.0,4063.9893,0.0,NaN,12.077871
3868.2815,8.326168,298.0,1.0,3868.2815,0.0,NaN,6.6976933
4247.472,12.408291,298.0,1.0,4247.472,0.0,NaN,0.0
4500.0,7.214506,298.0,1.0,4500.0,0.0,NaN,18.04694
3939.042,6.12641,298.0,1.0,3939.042,0.0,NaN,11.3944235
4010.3997,11.049569,298.0,1.0,4010.3997,0.0,NaN,3.0074449
4429.4185,9.364948,298.0,1.0,4429.4185,0.0,NaN,5.514282
4500.0,9.7364645,298.0,1.0,4500.0,0.0,NaN,6.445584
3805.6687,8.375366,298.0,1.0,3805.6687,0.0,NaN,9.255618
3815.3796,8.489043,298.0,1.0,3815.3796,0.0,NaN,14.248064
4500.0,8.908062,298.0,1.0,4500.0,0.0,NaN,10.327273
4078.191,13.64364,298.0,1.0,4078.191,0.0,NaN,10.769603
3940.9175,4.805704,298.0,1.0,3940.9175,0.0,NaN,5.613074
4117.987,12.47923,298.0,1.0,4117.987,0.0,NaN,14.086002
3982.5967,10.004213,298.0,1.0,3982.5967,0.0,NaN,10.779783
4476.051,6.7742257,298.0,1.0,4476.051,0.0,NaN,7.3332934
4500.0,12.859177,298.0,1.0,4500.0,0.0,NaN,12.728056
4386.189,9.745781,298.0,1.0,4386.189,0.0,NaN,12.240538
4123.799,6.250764,298.0,1.0,4123.799,0.0,NaN,2.2512765
4312.3467,12.374004,298.0,1.0,4312.3467,0.0,NaN,8.685571
4195.6978,8.083724,298.0,1.0,4195.6978,0.0,NaN,2.9585242
4127.311,12.030964,298.0,1.0,4127.311,0.0,NaN,3.8392692
4439.9946,3.0,298.0,1.0,4439.9946,0.0,NaN,8.649609
4375.914,11.5867815,298.0,1.0,4375.914,0.0,NaN,5.4936023
3856.5505,14.079314,298.0,1.0,3856.5505,0.0,NaN,0.85826516
4260.0786,11.437135,298.0,1.0,4260.0786,0.0,NaN,10.992
3888.3323,11.2891035,298.0,1.0,3888.3323,0.0,NaN,3.632298
4489.1694,13.816353,298.0,1.0,4489.1694,0.0,NaN,0.0
4182.9365,15.047548,298.0,1.0,4182.9365,0.0,NaN,8.681241
4467.874,15.4212675,298.0,1.0,4467.874,0.0,NaN,0.0
3975.5168,9.71217,298.0,1.0,3975.5168,0.0,NaN,13.545245
3888.6968,7.9689584,298.0,1.0,3888.6968,0.0,NaN,8.70355
4124.924,11.221861,298.0,1.0,4124.924,0.0,NaN,10.361469
4015.122,11.297664,298.0,1.0,4015.122,0.0,NaN,4.74897
4227.557,11.552993,298.0,1.0,4227.557,0.0,NaN,9.906051
3951.5198,7.6055326,298.0,1.0,3951.5198,0.0,NaN,7.8956127
3979.1372,3.7500033,298.0,1.0,3979.1372,0.0,NaN,7.6571436
4040.417,4.9396143,298.0,1.0,4040.417,0.0,NaN,10.95478
3973.4075,8.474533,298.0,1.0,3973.4075,0.0,NaN,5.348131
4293.055,9.494442,298.0,1.0,4293.055,0.0,NaN,5.5062
4356.0806,3.176709,298.0,1.0,4356.0806,0.0,NaN,19.403917
3997.7358,6.610342,298.0,1.0,3997.7358,0.0,NaN,17.072735
4184.3057,5.658592,298.0,1.0,4184.3057,0.0,NaN,8.407349
3995.4202,7.367282,298.0,1.0,3995.4202,0.0,NaN,0.0
3956.834,9.429188,298.0,1.0,3956.834,0.0,NaN,9.056979
4291.286,7.8198047,298.0,1.0,4291.286,0.0,NaN,8.656454
4457.1074,10.917126,298.0,1.0,4457.1074,0.0,NaN,6.573635
3815.8967,9.524145,298.0,1.0,3815.8967,0.0,NaN,2.7646542
3902.6006,9.2719555,298.0,1.0,3902.6006,0.0,NaN,5.9429793
4345.3125,15.524703,298.0,1.0,4345.3125,0.0,NaN,5.7352157
3830.3174,6.9077344,298.0,1.0,3830.3174,0.0,NaN,14.10523
3978.5547,10.262945,298.0,1.0,3978.5547,0.0,NaN,6.5993576
4132.102,12.170661,298.0,1.0,4132.102,0.0,NaN,4.9286275
4218.062,14.828674,298.0,1.0,4218.062,0.0,NaN,10.446424
4500.0,11.457925,298.0,1.0,4500.0,0.0,NaN,9.113094
4123.791,13.274582,298.0,1.0,4123.791,0.0,NaN,5.2526593
4500.0,8.868618,298.0,1.0,4500.0,0.0,NaN,0.0
3940.2305,7.342774,298.0,1.0,3940.2305,0.0,NaN,8.296529
3861.4058,8.582976,298.0,1.0,3861.4058,0.0,NaN,7.6671243
4044.8596,9.353622,298.0,1.0,4044.8596,0.0,NaN,4.55471
4115.2314,8.310459,298.0,1.0,4115.2314,0.0,NaN,4.1885166
4459.4556,11.684851,298.0,1.0,4459.4556,0.0,NaN,2.3651779
4428.754,3.0,298.0,1.0,4428.754,0.0,NaN,1.1090457
3962.0728,12.823833,298.0,1.0,3962.0728,0.0,NaN,3.6855073
4370.175,10.449542,298.0,1.0,4370.175,0.0,NaN,0.0
4308.6533,7.6703596,298.0,1.0,4308.6533,0.0,NaN,8.191586
4426.7476,7.9870768,298.0,1.0,4426.7476,0.0,NaN,11.969781
4113.2915,12.090236,298.0,1.0,4113.2915,0.0,NaN,16.520956
4076.6282,11.359769,298.0,1.0,4076.6282,0.0,NaN,7.829875
3709.8826,7.454448,298.0,1.0,3709.8826,0.0,NaN,9.840366
4319.49,3.3993173,298.0,1.0,4319.49,0.0,NaN,7.3164372
3938.312,4.0440454,298.0,1.0,3938.312,0.0,NaN,6.8357944
3812.4124,7.351737,298.0,1.0,3812.4124,0.0,NaN,6.9633484
4113.201,9.765959,298.0,1.0,4113.201,0.0,NaN,9.969234
4281.226,11.611091,298.0,1.0,4281.226,0.0,NaN,5.281076
4010.8623,5.8029895,298.0,1.0,4010.8623,0.0,NaN,3.524199
