ICE_in_ice_sp,ICE_in_mf,ICE_in_T_amb_K,ICE_in_p_amb_bar,PG_in_ice_sp,PG_in_em2_torque_soll,PG_in_torque_ICE,PG_in_brk
2500.0,60.0,298.0,1.0,2500.0,0.0,NaN,0.0
3013.0989,46.19012,298.0,1.0,3013.0989,0.0,NaN,0.0
3472.023,32.181232,298.0,1.0,3472.023,0.0,NaN,20.370594
3734.9712,21.325773,298.0,1.0,3734.9712,0.0,NaN,8.780357
4043.5312,14.623608,298.0,1.0,4043.5312,0.0,NaN,12.660137
3809.6082,12.083587,298.0,1.0,3809.6082,0.0,NaN,9.78671
3897.4387,7.5410094,298.0,1.0,3897.4387,0.0,NaN,17.275974
4149.846,10.847232,298.0,1.0,4149.846,0.0,NaN,18.401209
4250.4653,9.579843,298.0,1.0,4250.4653,0.0,NaN,14.763588
3999.4465,13.621967,298.0,1.0,3999.4465,0.0,NaN,7.2267504
3781.4258,12.860002,298.0,1.0,3781.4258,0.0,NaN,8.986434
4500.0,15.127878,298.0,1.0,4500.0,0.0,NaN,5.191508
4088.1702,11.660065,298.0,1.0,4088.1702,0.0,NaN,12.769431
4289.6245,8.31372,298.0,1.0,4289.6245,0.0,NaN,4.7853737
4261.974,5.790035,298.0,1.0,4261.974,0.0,NaN,3.151679
4201.461,8.4547825,298.0,1.0,4201.461,0.0,NaN,1.6914636
4416.0166,10.683308,298.0,1.0,4416.0166,0.0,NaN,10.642966
4252.489,6.4130483,298.0,1.0,4252.489,0.0,NaN,8.065518
4189.923,10.795633,298.0,1.0,4189.923,0.0,NaN,6.482312
4248.9077,6.869299,298.0,1.0,4248.9077,0.0,NaN,4.6486735
4394.974,10.49865,298.0,1.0,4394.974,0.0,NaN,13.53707
4064.8752,3.9082923,298.0,1.0,4064.8752,0.0,NaN,9.619442
4118.1533,12.755263,298.0,1.0,4118.1533,0.0,NaN,6.662324
4181.464,16.02514,298.0,1.0,4181.464,0.0,NaN,12.778232
4025.0554,12.438057,298.0,1.0,4025.0554,0.0,NaN,8.078042
4484.4937,12.8155155,298.0,1.0,4484.4937,0.0,NaN,17.566565
4062.6704,12.653455,298.0,1.0,4062.6704,0.0,NaN,14.4374485
3737.1765,12.938324,298.0,1.0,3737.1765,0.0,NaN,10.808638
3904.2683,10.086835,298.0,1.0,3904.2683,0.0,NaN,7.209897
4085.8496,7.8340874,298.0,1.0,4085.8496,0.0,NaN,8.811709
3866.6858,5.2073493,298.0,1.0,3866.6858,0.0,NaN,9.182602
3908.139,3.0,298.0,1.0,3908.139,0.0,NaN,0.0
4500.0,4.1996746,298.0,1.0,4500.0,0.0,NaN,3.2091646
4055.4465,14.721159,298.0,1.0,4055.4465,0.0,NaN,1.8909067
4358.642,16.854748,298.0,1.0,4358.642,0.0,NaN,7.875979
4078.0718,10.523352,298.0,1.0,4078.0718,0.0,NaN,4.7971277
3819.5637,7.5619435,298.0,1.0,3819.5637,0.0,NaN,3.3695579
4401.307,8.245513,298.0,1.0,4401.307,0.0,NaN,2.3697376
4453.7803,11.502104,298.0,1.0,4453.7803,0.0,NaN,7.648635
4427.5254,9.403465,298.0,1.0,4427.5254,0.0,NaN,2.8036714
4113.2173,9.576117,298.0,1.0,4113.2173,0.0,NaN,12.735486
4211.573,13.808933,298.0,1.0,4211.573,0.0,NaN,8.140585
4500.0,12.565687,298.0,1.0,4500.0,0.0,NaN,8.400721
4277.7817,9.684022,298.0,1.0,4277.7817,0.0,NaN,0.787732
4293.673,6.524042,298.0,1.0,4293.673,0.0,NaN,0.0
4500.0,3.0,298.0,1.0,4500.0,0.0,NaN,11.596155
4335.2163,7.691723,298.0,1.0,4335.2163,0.0,NaN,4.2785196
3925.0613,7.138895,298.0,1.0,3925.0613,0.0,NaN,9.824735
3904.959,8.039048,298.0,1.0,3904.959,0.0,NaN,4.802537
3840.695,4.289327,298.0,1.0,3840.695,0.0,NaN,0.0
4351.8804,13.241467,298.0,1.0,4351.8804,0.0,NaN,11.305308
