ICE_in_ice_sp,ICE_in_mf,ICE_in_T_amb_K,ICE_in_p_amb_bar,PG_in_ice_sp,PG_in_em2_torque_soll,PG_in_torque_ICE,PG_in_brk
2500.0,5.0,298.0,1.0,2500.0,0.0,NaN,0.0
1369.2959,5.0378866,298.0,1.0,1369.2959,0.0,NaN,3.6696286
371.46503,3.0,298.0,1.0,371.46503,0.0,NaN,11.535096
445.16208,3.0,298.0,1.0,445.16208,0.0,NaN,7.61241
411.55695,3.0,298.0,1.0,411.55695,0.0,NaN,8.536527
530.6352,3.0,298.0,1.0,530.6352,0.0,NaN,14.506403
317.41437,3.0,298.0,1.0,317.41437,0.0,NaN,15.385541
455.48132,3.0,298.0,1.0,455.48132,0.0,NaN,5.119419
539.8544,3.0,298.0,1.0,539.8544,0.0,NaN,11.859626
437.84634,3.0,298.0,1.0,437.84634,0.0,NaN,17.783148
407.53027,3.0,298.0,1.0,407.53027,0.0,NaN,15.529031
142.1159,3.0,298.0,1.0,142.1159,0.0,NaN,13.329226
306.91525,3.0,298.0,1.0,306.91525,0.0,NaN,8.017463
468.00122,3.0,298.0,1.0,468.00122,0.0,NaN,5.900535
130.7247,3.0,298.0,1.0,130.7247,0.0,NaN,12.826451
636.4028,3.0,298.0,1.0,636.4028,0.0,NaN,14.7656145
276.10056,3.0,298.0,1.0,276.10056,0.0,NaN,12.576305
273.44318,3.0,298.0,1.0,273.44318,0.0,NaN,5.9966683
170.16364,3.0,298.0,1.0,170.16364,0.0,NaN,0.0
508.20618,3.0,298.0,1.0,508.20618,0.0,NaN,9.989569
253.60957,3.0,298.0,1.0,253.60957,0.0,NaN,0.0
226.57076,3.0,298.0,1.0,226.57076,0.0,NaN,12.899205
120.705444,3.0,298.0,1.0,120.705444,0.0,NaN,14.03681
255.76285,3.0,298.0,1.0,255.76285,0.0,NaN,16.783642
135.76443,3.0,298.0,1.0,135.76443,0.0,NaN,19.574102
343.0316,3.0,298.0,1.0,343.0316,0.0,NaN,11.6065235
140.50027,3.0,298.0,1.0,140.50027,0.0,NaN,13.88349
679.2417,3.0,298.0,1.0,679.2417,0.0,NaN,13.563758
478.99103,3.0,298.0,1.0,478.99103,0.0,NaN,5.002573
235.52745,3.0,298.0,1.0,235.52745,0.0,NaN,16.085752
0.0,3.0,298.0,1.0,0.0,0.0,NaN,7.893729
0.0,3.0,298.0,1.0,0.0,0.0,NaN,4.1596622
346.09253,3.0,298.0,1.0,346.09253,0.0,NaN,5.32487
499.35086,3.0,298.0,1.0,499.35086,0.0,NaN,7.6752305
0.0,3.0,298.0,1.0,0.0,0.0,NaN,12.264278
413.53467,3.0,298.0,1.0,413.53467,0.0,NaN,14.531922
441.49173,3.0,298.0,1.0,441.49173,0.0,NaN,15.784198
303.66467,3.0,298.0,1.0,303.66467,0.0,NaN,17.430037
453.27588,3.0,298.0,1.0,453.27588,0.0,NaN,18.840015
147.08134,3.0,298.0,1.0,147.08134,0.0,NaN,20.972452
141.50893,3.0,298.0,1.0,141.50893,0.0,NaN,23.786617
276.29126,3.0,298.0,1.0,276.29126,0.0,NaN,14.210505
353.83072,3.0,298.0,1.0,353.83072,0.0,NaN,11.562663
136.57928,3.0,298.0,1.0,136.57928,0.0,NaN,15.075374
438.8534,3.0,298.0,1.0,438.8534,0.0,NaN,15.658662
470.59665,3.0,298.0,1.0,470.59665,0.0,NaN,7.16331
211.05284,3.0,298.0,1.0,211.05284,0.0,NaN,12.283447
415.62384,3.0,298.0,1.0,415.62384,0.0,NaN,13.748163
113.81498,3.0,298.0,1.0,113.81498,0.0,NaN,15.55683
318.57925,3.0,298.0,1.0,318.57925,0.0,NaN,11.019203
134.87207,3.0,298.0,1.0,134.87207,0.0,NaN,12.091356
0.0,3.0,298.0,1.0,0.0,0.0,NaN,9.181488
85.103004,3.0,298.0,1.0,85.103004,0.0,NaN,15.270305
40.6871,3.0,298.0,1.0,40.6871,0.0,NaN,25.520252
538.2565,3.0,298.0,1.0,538.2565,0.0,NaN,24.268957
0.0,3.0,298.0,1.0,0.0,0.0,NaN,12.481499
523.8916,3.0,298.0,1.0,523.8916,0.0,NaN,13.623205
696.0715,3.0,298.0,1.0,696.0715,0.0,NaN,8.1212435
0.0,3.0,298.0,1.0,0.0,0.0,NaN,5.7187977
333.01544,3.0,298.0,1.0,333.01544,0.0,NaN,12.583858
444.64722,3.0,298.0,1.0,444.64722,0.0,NaN,7.6450405
620.43024,3.0,298.0,1.0,620.43024,0.0,NaN,8.075893
563.2191,3.0,298.0,1.0,563.2191,0.0,NaN,15.486723
312.7299,3.0,298.0,1.0,312.7299,0.0,NaN,10.563623
41.39668,3.0,298.0,1.0,41.39668,0.0,NaN,11.618882
362.4017,3.0,298.0,1.0,362.4017,0.0,NaN,14.61429
469.05478,3.0,298.0,1.0,469.05478,0.0,NaN,5.8427515
58.75352,3.0,298.0,1.0,58.75352,0.0,NaN,6.579521
174.9204,3.0,298.0,1.0,174.9204,0.0,NaN,14.459473
580.6128,3.0,298.0,1.0,580.6128,0.0,NaN,18.613306
92.99192,3.0,298.0,1.0,92.99192,0.0,NaN,9.65825
392.32404,3.0,298.0,1.0,392.32404,0.0,NaN,20.62923
387.37454,3.0,298.0,1.0,387.37454,0.0,NaN,13.598978
15.532806,3.0,298.0,1.0,15.532806,0.0,NaN,23.17183
204.55733,3.0,298.0,1.0,204.55733,0.0,NaN,16.025606
343.9225,3.0,298.0,1.0,343.9225,0.0,NaN,18.151325
431.3231,3.0,298.0,1.0,431.3231,0.0,NaN,18.789492
263.79605,3.0,298.0,1.0,263.79605,0.0,NaN,7.971826
843.3407,3.0,298.0,1.0,843.3407,0.0,NaN,11.041853
678.08,3.0,298.0,1.0,678.08,0.0,NaN,16.931406
264.2806,3.0,298.0,1.0,264.2806,0.0,NaN,15.388301
577.0994,3.0,298.0,1.0,577.0994,0.0,NaN,14.396223
91.37294,3.0,298.0,1.0,91.37294,0.0,NaN,9.198877
286.40253,3.0,298.0,1.0,286.40253,0.0,NaN,17.477966
324.7235,3.0,298.0,1.0,324.7235,0.0,NaN,22.298452
279.16486,3.0,298.0,1.0,279.16486,0.0,NaN,20.632145
192.63705,3.0,298.0,1.0,192.63705,0.0,NaN,17.178696
891.7991,3.0,298.0,1.0,891.7991,0.0,NaN,9.20932
524.92035,3.0,298.0,1.0,524.92035,0.0,NaN,2.327752
430.08456,3.0,298.0,1.0,430.08456,0.0,NaN,7.171187
156.88321,3.0,298.0,1.0,156.88321,0.0,NaN,14.714109
0.0,3.0,298.0,1.0,0.0,0.0,NaN,4.7131004
814.87524,3.0,298.0,1.0,814.87524,0.0,NaN,14.196816
507.32507,3.0,298.0,1.0,507.32507,0.0,NaN,14.770475
0.0,3.0,298.0,1.0,0.0,0.0,NaN,14.22866
0.0,3.0,298.0,1.0,0.0,0.0,NaN,8.852493
5.2736254,3.0,298.0,1.0,5.2736254,0.0,NaN,10.357988
0.0,3.0,298.0,1.0,0.0,0.0,NaN,11.719242
0.0,3.0,298.0,1.0,0.0,0.0,NaN,7.7047257
220.01181,3.0,298.0,1.0,220.01181,0.0,NaN,5.96765
0.0,3.0,298.0,1.0,0.0,0.0,NaN,16.095972
413.2462,3.0,298.0,1.0,413.2462,0.0,NaN,18.928951
484.4217,3.0,298.0,1.0,484.4217,0.0,NaN,15.797493
289.36166,3.0,298.0,1.0,289.36166,0.0,NaN,10.918593
221.59097,3.0,298.0,1.0,221.59097,0.0,NaN,15.742079
264.1992,3.0,298.0,1.0,264.1992,0.0,NaN,12.814653
133.35205,3.0,298.0,1.0,133.35205,0.0,NaN,15.163034
199.5601,3.0,298.0,1.0,199.5601,0.0,NaN,13.908731
315.81897,3.0,298.0,1.0,315.81897,0.0,NaN,16.3854
102.66638,3.0,298.0,1.0,102.66638,0.0,NaN,4.2571692
309.41025,3.0,298.0,1.0,309.41025,0.0,NaN,3.9755611
280.41946,3.0,298.0,1.0,280.41946,0.0,NaN,7.6010795
202.55774,3.0,298.0,1.0,202.55774,0.0,NaN,3.8141637
587.67975,3.0,298.0,1.0,587.67975,0.0,NaN,3.1923027
301.253,3.0,298.0,1.0,301.253,0.0,NaN,14.056528
47.86107,3.0,298.0,1.0,47.86107,0.0,NaN,18.649065
396.1628,3.0,298.0,1.0,396.1628,0.0,NaN,13.5260105
125.57405,3.0,298.0,1.0,125.57405,0.0,NaN,10.421944
