ICE_in_ice_sp,ICE_in_mf,ICE_in_T_amb_K,ICE_in_p_amb_bar,PG_in_ice_sp,PG_in_em2_torque_soll,PG_in_torque_ICE,PG_in_brk
2500.0,20.0,298.0,1.0,2500.0,0.0,NaN,0.0
3489.5789,11.5188265,298.0,1.0,3489.5789,0.0,NaN,11.049885
4175.7817,14.646928,298.0,1.0,4175.7817,0.0,NaN,10.118315
4500.0,10.7638235,298.0,1.0,4500.0,0.0,NaN,11.830836
4190.2505,9.818527,298.0,1.0,4190.2505,0.0,NaN,4.5623183
4130.2944,7.856535,298.0,1.0,4130.2944,0.0,NaN,0.0
4032.2832,11.544188,298.0,1.0,4032.2832,0.0,NaN,5.617923
4138.287,8.197311,298.0,1.0,4138.287,0.0,NaN,8.982918
4222.072,11.137436,298.0,1.0,4222.072,0.0,NaN,3.7793636
4053.851,6.1383047,298.0,1.0,4053.851,0.0,NaN,9.667936
3907.0696,6.569436,298.0,1.0,3907.0696,0.0,NaN,12.228361
4099.843,10.339075,298.0,1.0,4099.843,0.0,NaN,13.310173
4073.4348,8.066266,298.0,1.0,4073.4348,0.0,NaN,5.972677
4258.5806,14.530816,298.0,1.0,4258.5806,0.0,NaN,10.242048
4437.6,12.51369,298.0,1.0,4437.6,0.0,NaN,0.0
4355.299,16.119368,298.0,1.0,4355.299,0.0,NaN,0.9263396
4028.9048,12.5934305,298.0,1.0,4028.9048,0.0,NaN,7.3238134
4189.812,12.904735,298.0,1.0,4189.812,0.0,NaN,14.444223
4159.4507,11.317886,298.0,1.0,4159.4507,0.0,NaN,11.791885
4356.731,13.922119,298.0,1.0,4356.731,0.0,NaN,8.5180645
4178.728,7.6125355,298.0,1.0,4178.728,0.0,NaN,12.588114
3953.4663,12.983579,298.0,1.0,3953.4663,0.0,NaN,4.837069
3913.541,13.65567,298.0,1.0,3913.541,0.0,NaN,1.9263536
4170.6973,13.287334,298.0,1.0,4170.6973,0.0,NaN,7.282975
3892.907,3.0,298.0,1.0,3892.907,0.0,NaN,0.0
4185.553,7.0264616,298.0,1.0,4185.553,0.0,NaN,5.8994083
