ICE_in_ice_sp,ICE_in_mf,ICE_in_T_amb_K,ICE_in_p_amb_bar,PG_in_ice_sp,PG_in_em2_torque_soll,PG_in_torque_ICE,PG_in_brk
2500.0,3.0,298.0,1.0,2500.0,0.0,NaN,0.0
3472.141,10.741495,298.0,1.0,3472.141,0.0,NaN,10.309696
3960.0981,10.575639,298.0,1.0,3960.0981,0.0,NaN,3.6804914
4155.5483,5.977195,298.0,1.0,4155.5483,0.0,NaN,8.008247
4329.541,7.23069,298.0,1.0,4329.541,0.0,NaN,0.0
4327.518,14.087988,298.0,1.0,4327.518,0.0,NaN,8.073336
4382.0225,12.154879,298.0,1.0,4382.0225,0.0,NaN,10.175249
3998.3323,16.215914,298.0,1.0,3998.3323,0.0,NaN,0.5238086
3934.2185,4.2169666,298.0,1.0,3934.2185,0.0,NaN,8.9762125
4296.4683,13.842343,298.0,1.0,4296.4683,0.0,NaN,5.6960344
4289.2544,10.222764,298.0,1.0,4289.2544,0.0,NaN,4.625887
4020.9683,6.501956,298.0,1.0,4020.9683,0.0,NaN,16.071856
4156.637,10.955003,298.0,1.0,4156.637,0.0,NaN,11.634257
4032.6187,9.66755,298.0,1.0,4032.6187,0.0,NaN,8.164331
4500.0,12.351775,298.0,1.0,4500.0,0.0,NaN,8.718053
4311.5747,14.706689,298.0,1.0,4311.5747,0.0,NaN,5.100256
4500.0,9.686995,298.0,1.0,4500.0,0.0,NaN,12.192962
3959.5347,10.542215,298.0,1.0,3959.5347,0.0,NaN,8.634508
4041.95,15.300078,298.0,1.0,4041.95,0.0,NaN,11.630675
4183.683,9.902547,298.0,1.0,4183.683,0.0,NaN,9.576991
4197.316,13.060815,298.0,1.0,4197.316,0.0,NaN,11.259982
4500.0,11.11874,298.0,1.0,4500.0,0.0,NaN,11.915937
4445.0527,10.152764,298.0,1.0,4445.0527,0.0,NaN,2.963394
4086.2048,9.839725,298.0,1.0,4086.2048,0.0,NaN,1.3147682
4240.695,6.5778427,298.0,1.0,4240.695,0.0,NaN,12.016365
3949.232,12.437132,298.0,1.0,3949.232,0.0,NaN,12.722391
4181.118,3.0,298.0,1.0,4181.118,0.0,NaN,8.895373
4037.2378,8.480202,298.0,1.0,4037.2378,0.0,NaN,6.654754
3819.492,7.542581,298.0,1.0,3819.492,0.0,NaN,18.64924
4291.2075,7.9209404,298.0,1.0,4291.2075,0.0,NaN,7.7400713
4500.0,5.354684,298.0,1.0,4500.0,0.0,NaN,20.608824
4050.0376,8.105167,298.0,1.0,4050.0376,0.0,NaN,10.275069
3723.6729,7.4468427,298.0,1.0,3723.6729,0.0,NaN,15.47722
4448.419,6.730864,298.0,1.0,4448.419,0.0,NaN,9.3027115
4040.48,11.871375,298.0,1.0,4040.48,0.0,NaN,10.852877
3871.9956,14.580226,298.0,1.0,3871.9956,0.0,NaN,3.8513632
3886.541,11.009808,298.0,1.0,3886.541,0.0,NaN,5.716005
4172.6904,5.963888,298.0,1.0,4172.6904,0.0,NaN,0.0031471252
3997.957,6.1477275,298.0,1.0,3997.957,0.0,NaN,2.4747996
4500.0,10.526429,298.0,1.0,4500.0,0.0,NaN,15.059194
4323.0215,9.237242,298.0,1.0,4323.0215,0.0,NaN,12.440676
4323.4814,13.640952,298.0,1.0,4323.4814,0.0,NaN,9.174532
4004.3552,15.819688,298.0,1.0,4004.3552,0.0,NaN,9.51288
3956.7507,5.411178,298.0,1.0,3956.7507,0.0,NaN,3.8282127
4294.155,7.646606,298.0,1.0,4294.155,0.0,NaN,0.35370588
4030.3215,15.175986,298.0,1.0,4030.3215,0.0,NaN,6.8608313
4229.6157,16.17096,298.0,1.0,4229.6157,0.0,NaN,11.951128
3795.2405,13.364957,298.0,1.0,3795.2405,0.0,NaN,6.3193707
4005.4514,10.647991,298.0,1.0,4005.4514,0.0,NaN,2.793798
4270.3623,17.274914,298.0,1.0,4270.3623,0.0,NaN,4.9151897
4211.9204,8.98481,298.0,1.0,4211.9204,0.0,NaN,9.522232
4245.543,8.705507,298.0,1.0,4245.543,0.0,NaN,16.006056
4287.503,9.139543,298.0,1.0,4287.503,0.0,NaN,10.228237
4197.1597,10.587647,298.0,1.0,4197.1597,0.0,NaN,15.14579
4214.726,12.581955,298.0,1.0,4214.726,0.0,NaN,16.304478
4089.1824,9.075197,298.0,1.0,4089.1824,0.0,NaN,13.65042
4500.0,5.91968,298.0,1.0,4500.0,0.0,NaN,8.84296
4293.973,9.809961,298.0,1.0,4293.973,0.0,NaN,0.0
4483.7964,13.174313,298.0,1.0,4483.7964,0.0,NaN,18.521297
4500.0,13.315281,298.0,1.0,4500.0,0.0,NaN,18.258282
3986.7983,9.580607,298.0,1.0,3986.7983,0.0,NaN,8.204636
4156.701,11.225525,298.0,1.0,4156.701,0.0,NaN,6.9136977
4042.9514,5.140388,298.0,1.0,4042.9514,0.0,NaN,9.807995
4490.4453,3.297219,298.0,1.0,4490.4453,0.0,NaN,6.5834136
4251.098,6.951631,298.0,1.0,4251.098,0.0,NaN,7.939431
3935.9773,7.3152843,298.0,1.0,3935.9773,0.0,NaN,5.617216
4172.3037,5.3031836,298.0,1.0,4172.3037,0.0,NaN,14.397463
4356.7964,5.0756993,298.0,1.0,4356.7964,0.0,NaN,7.622683
4097.9746,3.8834226,298.0,1.0,4097.9746,0.0,NaN,0.0
4177.918,12.824081,298.0,1.0,4177.918,0.0,NaN,0.0
4500.0,11.034939,298.0,1.0,4500.0,0.0,NaN,13.987899
4474.0103,16.342098,298.0,1.0,4474.0103,0.0,NaN,7.054764
4500.0,6.450643,298.0,1.0,4500.0,0.0,NaN,3.5415797
4136.435,5.112222,298.0,1.0,4136.435,0.0,NaN,12.682957
4500.0,6.995626,298.0,1.0,4500.0,0.0,NaN,10.884226
4138.843,8.610085,298.0,1.0,4138.843,0.0,NaN,12.00526
4256.926,12.016879,298.0,1.0,4256.926,0.0,NaN,4.5781164
3836.9463,8.389668,298.0,1.0,3836.9463,0.0,NaN,1.4407575
3931.0337,8.341257,298.0,1.0,3931.0337,0.0,NaN,8.392066
4236.1323,3.6097293,298.0,1.0,4236.1323,0.0,NaN,8.996233
4143.212,7.2038875,298.0,1.0,4143.212,0.0,NaN,15.487197
4293.157,8.096971,298.0,1.0,4293.157,0.0,NaN,2.1242201
4500.0,10.05278,298.0,1.0,4500.0,0.0,NaN,4.803577
4226.821,6.7426367,298.0,1.0,4226.821,0.0,NaN,11.074445
4468.218,5.277026,298.0,1.0,4468.218,0.0,NaN,15.735531
4370.613,11.381653,298.0,1.0,4370.613,0.0,NaN,17.486149
4299.0986,12.424217,298.0,1.0,4299.0986,0.0,NaN,6.3931913
3850.615,13.936129,298.0,1.0,3850.615,0.0,NaN,7.0839376
4234.056,11.439591,298.0,1.0,4234.056,0.0,NaN,6.783745
3998.7031,12.992933,298.0,1.0,3998.7031,0.0,NaN,7.288641
4014.4766,14.630666,298.0,1.0,4014.4766,0.0,NaN,11.05414
