ICE_in_ice_sp,ICE_in_mf,ICE_in_T_amb_K,ICE_in_p_amb_bar,PG_in_ice_sp,PG_in_em2_torque_soll,PG_in_torque_ICE,PG_in_brk
2500.0,70.0,298.0,1.0,2500.0,0.0,NaN,0.0
2279.8474,60.482903,298.0,1.0,2279.8474,0.0,NaN,0.0
2009.3064,58.156113,298.0,1.0,2009.3064,0.0,NaN,15.160743
1478.5624,53.936916,298.0,1.0,1478.5624,0.0,NaN,12.878407
805.2017,3.0,298.0,1.0,805.2017,0.0,NaN,6.593147
858.18524,3.0,298.0,1.0,858.18524,0.0,NaN,4.398021
1012.7842,3.0,298.0,1.0,1012.7842,0.0,NaN,6.2991233
470.959,3.0,298.0,1.0,470.959,0.0,NaN,1.9189656
119.82527,3.0,298.0,1.0,119.82527,0.0,NaN,7.086587
339.75354,3.0,298.0,1.0,339.75354,0.0,NaN,17.721674
378.8753,3.0,298.0,1.0,378.8753,0.0,NaN,17.718342
0.0,3.0,298.0,1.0,0.0,0.0,NaN,18.901178
450.66797,3.0,298.0,1.0,450.66797,0.0,NaN,18.463865
75.94299,3.0,298.0,1.0,75.94299,0.0,NaN,11.072024
292.36856,3.0,298.0,1.0,292.36856,0.0,NaN,5.891424
177.17493,3.0,298.0,1.0,177.17493,0.0,NaN,8.680469
0.0,3.0,298.0,1.0,0.0,0.0,NaN,17.64973
289.6059,3.0,298.0,1.0,289.6059,0.0,NaN,13.741612
167.3453,3.0,298.0,1.0,167.3453,0.0,NaN,9.651375
147.02301,3.0,298.0,1.0,147.02301,0.0,NaN,13.887027
552.58215,3.0,298.0,1.0,552.58215,0.0,NaN,4.3823333
612.4899,3.0,298.0,1.0,612.4899,0.0,NaN,6.0681133
354.56107,3.0,298.0,1.0,354.56107,0.0,NaN,1.4071077
266.22455,3.0,298.0,1.0,266.22455,0.0,NaN,8.000541
388.98657,3.0,298.0,1.0,388.98657,0.0,NaN,18.059673
352.42523,3.0,298.0,1.0,352.42523,0.0,NaN,17.501554
557.6917,3.0,298.0,1.0,557.6917,0.0,NaN,19.13751
679.3472,3.0,298.0,1.0,679.3472,0.0,NaN,10.915333
535.0606,3.0,298.0,1.0,535.0606,0.0,NaN,1.5988797
450.41116,3.0,298.0,1.0,450.41116,0.0,NaN,12.324521
251.57712,3.0,298.0,1.0,251.57712,0.0,NaN,9.819144
458.5298,3.0,298.0,1.0,458.5298,0.0,NaN,11.8956
114.21463,3.0,298.0,1.0,114.21463,0.0,NaN,19.382576
248.65111,3.0,298.0,1.0,248.65111,0.0,NaN,8.588916
220.45706,3.0,298.0,1.0,220.45706,0.0,NaN,10.517078
289.10028,3.0,298.0,1.0,289.10028,0.0,NaN,15.241447
662.4422,3.0,298.0,1.0,662.4422,0.0,NaN,13.664931
563.38043,3.0,298.0,1.0,563.38043,0.0,NaN,13.69623
