ICE_in_ice_sp,ICE_in_mf,ICE_in_T_amb_K,ICE_in_p_amb_bar,PG_in_ice_sp,PG_in_em2_torque_soll,PG_in_torque_ICE,PG_in_brk
2500.0,50.0,298.0,1.0,2500.0,0.0,NaN,0.0
2340.3164,47.58906,298.0,1.0,2340.3164,0.0,NaN,4.189935
2230.9873,37.675407,298.0,1.0,2230.9873,0.0,NaN,11.858794
1385.8895,28.969368,298.0,1.0,1385.8895,0.0,NaN,10.254333
550.23254,3.0,298.0,1.0,550.23254,0.0,NaN,11.818996
233.70262,3.0,298.0,1.0,233.70262,0.0,NaN,6.6999407
367.10645,3.0,298.0,1.0,367.10645,0.0,NaN,8.58095
478.19226,3.0,298.0,1.0,478.19226,0.0,NaN,2.4824798
559.4891,3.0,298.0,1.0,559.4891,0.0,NaN,7.0481896
127.35772,3.0,298.0,1.0,127.35772,0.0,NaN,4.7298193
184.58748,3.0,298.0,1.0,184.58748,0.0,NaN,5.804652
0.0,3.0,298.0,1.0,0.0,0.0,NaN,12.6146555
85.298805,3.0,298.0,1.0,85.298805,0.0,NaN,9.9173155
248.93742,3.0,298.0,1.0,248.93742,0.0,NaN,11.301935
0.0,3.0,298.0,1.0,0.0,0.0,NaN,16.90135
481.5142,3.0,298.0,1.0,481.5142,0.0,NaN,19.502083
332.27673,3.0,298.0,1.0,332.27673,0.0,NaN,19.497639
248.62334,3.0,298.0,1.0,248.62334,0.0,NaN,14.54455
234.61081,3.0,298.0,1.0,234.61081,0.0,NaN,14.337694
161.5296,3.0,298.0,1.0,161.5296,0.0,NaN,3.908819
534.1655,3.0,298.0,1.0,534.1655,0.0,NaN,4.480788
446.50037,3.0,298.0,1.0,446.50037,0.0,NaN,7.423234
248.45343,3.0,298.0,1.0,248.45343,0.0,NaN,2.2987664
300.36087,3.0,298.0,1.0,300.36087,0.0,NaN,17.864075
324.38394,3.0,298.0,1.0,324.38394,0.0,NaN,5.3547087
14.850452,3.0,298.0,1.0,14.850452,0.0,NaN,5.291918
0.0,3.0,298.0,1.0,0.0,0.0,NaN,12.178457
299.81677,3.0,298.0,1.0,299.81677,0.0,NaN,5.36609
431.41025,3.0,298.0,1.0,431.41025,0.0,NaN,7.740611
0.0,3.0,298.0,1.0,0.0,0.0,NaN,6.147191
192.71364,3.0,298.0,1.0,192.71364,0.0,NaN,10.07286
733.3157,3.0,298.0,1.0,733.3157,0.0,NaN,11.2341795
164.4756,3.0,298.0,1.0,164.4756,0.0,NaN,12.544126
155.17973,3.0,298.0,1.0,155.17973,0.0,NaN,15.445694
216.08855,3.0,298.0,1.0,216.08855,0.0,NaN,21.174952
171.16275,3.0,298.0,1.0,171.16275,0.0,NaN,12.2162285
124.986916,3.0,298.0,1.0,124.986916,0.0,NaN,17.083174
555.6984,3.0,298.0,1.0,555.6984,0.0,NaN,12.583849
966.92255,3.0,298.0,1.0,966.92255,0.0,NaN,15.658689
243.27797,3.0,298.0,1.0,243.27797,0.0,NaN,15.369389
21.860138,3.0,298.0,1.0,21.860138,0.0,NaN,16.297918
0.0,3.0,298.0,1.0,0.0,0.0,NaN,16.688984
0.0,3.0,298.0,1.0,0.0,0.0,NaN,5.5475087
503.83377,3.0,298.0,1.0,503.83377,0.0,NaN,7.969019
486.52817,3.0,298.0,1.0,486.52817,0.0,NaN,6.55227
2.6450605,3.0,298.0,1.0,2.6450605,0.0,NaN,7.3331594
499.9584,3.0,298.0,1.0,499.9584,0.0,NaN,14.433768
201.63707,3.0,298.0,1.0,201.63707,0.0,NaN,10.630259
43.832256,3.0,298.0,1.0,43.832256,0.0,NaN,18.610691
0.0,3.0,298.0,1.0,0.0,0.0,NaN,9.637409
0.0,3.0,298.0,1.0,0.0,0.0,NaN,2.6263535
367.1209,3.0,298.0,1.0,367.1209,0.0,NaN,11.209324
259.46643,3.0,298.0,1.0,259.46643,0.0,NaN,13.923777
17.494171,3.0,298.0,1.0,17.494171,0.0,NaN,4.0301533
330.4374,3.0,298.0,1.0,330.4374,0.0,NaN,10.4995575
58.796837,3.0,298.0,1.0,58.796837,0.0,NaN,8.227137
0.0,3.0,298.0,1.0,0.0,0.0,NaN,8.626493
61.58996,3.0,298.0,1.0,61.58996,0.0,NaN,0.32833815
514.14056,3.0,298.0,1.0,514.14056,0.0,NaN,0.51558614
320.06708,3.0,298.0,1.0,320.06708,0.0,NaN,9.801039
573.4759,3.0,298.0,1.0,573.4759,0.0,NaN,7.793668
694.3197,3.0,298.0,1.0,694.3197,0.0,NaN,2.856952
162.21423,3.0,298.0,1.0,162.21423,0.0,NaN,11.003062
0.0,3.0,298.0,1.0,0.0,0.0,NaN,5.541411
0.0,3.0,298.0,1.0,0.0,0.0,NaN,13.410911
0.0,3.0,298.0,1.0,0.0,0.0,NaN,13.84708
369.9339,3.0,298.0,1.0,369.9339,0.0,NaN,12.882063
124.0409,3.0,298.0,1.0,124.0409,0.0,NaN,11.319193
54.643436,3.0,298.0,1.0,54.643436,0.0,NaN,8.759332
245.21881,3.0,298.0,1.0,245.21881,0.0,NaN,13.6911955
283.8527,3.0,298.0,1.0,283.8527,0.0,NaN,5.2676916
547.57605,3.0,298.0,1.0,547.57605,0.0,NaN,6.2018127
739.7027,3.0,298.0,1.0,739.7027,0.0,NaN,4.754752
726.3803,3.0,298.0,1.0,726.3803,0.0,NaN,5.038065
88.2031,3.0,298.0,1.0,88.2031,0.0,NaN,4.2042346
494.21255,3.0,298.0,1.0,494.21255,0.0,NaN,3.5221696
186.8097,3.0,298.0,1.0,186.8097,0.0,NaN,15.409923
484.3505,3.0,298.0,1.0,484.3505,0.0,NaN,14.976525
366.17035,3.0,298.0,1.0,366.17035,0.0,NaN,9.331623
281.3593,3.0,298.0,1.0,281.3593,0.0,NaN,26.72473
92.24948,3.0,298.0,1.0,92.24948,0.0,NaN,15.060038
112.4441,3.0,298.0,1.0,112.4441,0.0,NaN,14.941353
20.20669,3.0,298.0,1.0,20.20669,0.0,NaN,5.2213907
365.45715,3.0,298.0,1.0,365.45715,0.0,NaN,20.895008
4.468828,3.0,298.0,1.0,4.468828,0.0,NaN,25.092062
411.6712,3.0,298.0,1.0,411.6712,0.0,NaN,27.054533
271.45148,3.0,298.0,1.0,271.45148,0.0,NaN,13.1171255
91.33646,3.0,298.0,1.0,91.33646,0.0,NaN,16.472286
383.93582,3.0,298.0,1.0,383.93582,0.0,NaN,16.076452
223.57043,3.0,298.0,1.0,223.57043,0.0,NaN,8.908645
355.47733,3.0,298.0,1.0,355.47733,0.0,NaN,11.449924
651.0589,3.0,298.0,1.0,651.0589,0.0,NaN,18.317127
171.72937,3.0,298.0,1.0,171.72937,0.0,NaN,15.80055
399.24655,3.0,298.0,1.0,399.24655,0.0,NaN,16.918156
369.06876,3.0,298.0,1.0,369.06876,0.0,NaN,19.51996
220.65984,3.0,298.0,1.0,220.65984,0.0,NaN,20.397362
461.3448,3.0,298.0,1.0,461.3448,0.0,NaN,13.599688
744.9704,3.0,298.0,1.0,744.9704,0.0,NaN,12.339672
862.4337,3.0,298.0,1.0,862.4337,0.0,NaN,16.433174
164.12625,3.0,298.0,1.0,164.12625,0.0,NaN,4.633808
0.0,3.0,298.0,1.0,0.0,0.0,NaN,0.8821368
470.59732,3.0,298.0,1.0,470.59732,0.0,NaN,6.878069
361.4585,3.0,298.0,1.0,361.4585,0.0,NaN,14.017355
413.55426,3.0,298.0,1.0,413.55426,0.0,NaN,14.207136
196.11333,3.0,298.0,1.0,196.11333,0.0,NaN,8.162561
557.83405,3.0,298.0,1.0,557.83405,0.0,NaN,5.858797
347.4354,3.0,298.0,1.0,347.4354,0.0,NaN,0.0
620.5463,3.0,298.0,1.0,620.5463,0.0,NaN,6.808689
509.20114,3.0,298.0,1.0,509.20114,0.0,NaN,2.849418
283.5402,3.0,298.0,1.0,283.5402,0.0,NaN,15.246269
282.4409,3.0,298.0,1.0,282.4409,0.0,NaN,9.2774
141.06099,3.0,298.0,1.0,141.06099,0.0,NaN,1.0525763
120.75506,3.0,298.0,1.0,120.75506,0.0,NaN,10.405702
0.0,3.0,298.0,1.0,0.0,0.0,NaN,12.919656
0.8046627,3.0,298.0,1.0,0.8046627,0.0,NaN,20.175564
401.11496,3.0,298.0,1.0,401.11496,0.0,NaN,21.85881
416.8318,3.0,298.0,1.0,416.8318,0.0,NaN,10.660759
576.33295,3.0,298.0,1.0,576.33295,0.0,NaN,14.241615
347.9261,3.0,298.0,1.0,347.9261,0.0,NaN,12.768477
64.699974,3.0,298.0,1.0,64.699974,0.0,NaN,14.320072
177.24387,3.0,298.0,1.0,177.24387,0.0,NaN,10.440019
718.9985,3.0,298.0,1.0,718.9985,0.0,NaN,8.824489
268.2827,3.0,298.0,1.0,268.2827,0.0,NaN,8.411375
53.961082,3.0,298.0,1.0,53.961082,0.0,NaN,7.7032146
0.0,3.0,298.0,1.0,0.0,0.0,NaN,6.8393736
209.53604,3.0,298.0,1.0,209.53604,0.0,NaN,11.904677
