#{"t_start": 1779872749.7608874, "env_id": "None"}
r,l,t
-5737.881198,3599,1081.694565
2815.373038,3599,2146.988605
2370.825716,3599,3214.24082
1274.169123,3599,4276.721929
1335.305721,3599,5288.152852
2501.158646,3599,6267.704952
3421.64584,3599,7248.941155
2439.049227,3599,8228.017012
3024.371497,3599,9197.316568
3254.507895,3599,10169.030286
3216.82191,3599,11135.531277
3233.024262,3599,12100.161919
2577.551903,3599,13066.328984
3203.770289,3599,14035.207263
2605.225684,3599,15007.525542
859.544701,3599,15986.761036
2699.616508,3599,16951.515338
2929.700871,3599,17923.000589
2591.402119,3599,18897.752589
3255.249218,3599,19861.60873
3105.07106,3599,20834.174158
3003.398215,3599,21799.316568
3122.694084,3599,22753.804936
3342.710636,3599,23715.388672
3375.005248,3599,24670.244236
3397.923204,3599,25639.321892
2410.744482,3599,26609.768644
3381.698555,3599,27577.444655
3367.087211,3599,28534.960501
3167.807758,3599,29510.924652
3091.749393,3599,30471.10682
3486.240903,3599,31447.377477
3353.78517,3599,32408.949795
3336.332276,3599,33378.078265
3445.657783,3599,34332.77279
3386.820087,3599,35296.969535
3466.058061,3599,36261.10865
3437.809823,3599,37218.796598
3468.161631,3599,38180.950164
3271.512169,3599,39143.729007
3354.458107,3599,40110.94058
3438.083106,3599,41077.653532
3227.192008,3599,42042.868931
3344.875151,3599,43005.616545
3235.378808,3599,43979.812486
3030.674283,3599,44953.52863
3257.509834,3599,45907.018828
3395.330885,3599,46877.192125
3456.971185,3599,47847.981469
3452.563354,3599,48810.648623
3452.167784,3599,49785.466022
3414.667352,3599,50750.496689
3340.222231,3599,51722.040648
3455.330319,3599,52704.872617
3196.730327,3599,53674.525395
