Emissions Summary
=================
Samples used: 3599
Step size (dt): 0.500 s
Total distance (km): 40.357825
Total NOx (mg): 4860.251
Overall NOx (mg/km): 120.429
Overall NOx pass (<=80 mg/km): False

NOx by WLTC phase
=================
phase,duration_s,distance_km,nox_mg,nox_mg_per_km,pass_80mg_per_km
low,589,9.680998,3259.827,336.724,False
medium,433,14.055953,913.365,64.981,True
high,455,13.147039,638.369,48.556,True
extra_high,323,3.473835,48.690,14.016,True

NOx per km segments
====================
Kilometer, NOx (mg/km), NOx_Pass (<=80 mg/km)
1, 1130.47, False
2, 667.77, False
3, 343.87, False
4, 290.03, False
5, 236.33, False
6, 146.28, False
7, 137.26, False
8, 125.97, False
9, 114.02, False
10, 253.88, False
11, 82.03, False
12, 34.41, True
13, 33.46, True
14, 36.96, True
15, 39.19, True
16, 40.05, True
17, 40.13, True
18, 39.85, True
19, 99.75, False
20, 224.80, False
21, 0.00, True
22, 5.82, True
23, 28.70, True
24, 39.50, True
25, 41.89, True
26, 39.94, True
27, 37.75, True
28, 36.09, True
29, 34.86, True
30, 33.91, True
31, 33.77, True
32, 12.06, True
33, 40.74, True
34, 74.33, True
35, 91.60, False
36, 92.22, False
37, 90.27, False
38, 10.31, True
39, 0.00, True
40, 0.00, True
