speed_actual,speed_target,soc,ice_torque,nox,co,fuel
0.3063281,8.21e-25,0.7758286,-62.184933,-0.00024275464,0.0045930115,3.0
-0.21552418,5.59e-25,0.7759635,71.83557,0.004568621,-0.003355769,55.705074310302734
0.051577322,3.8e-25,0.7760229,111.15413,0.0005817196,-0.0012920509,3.0
0.3056837,2.59e-25,0.77603275,-62.22005,-0.00024237484,0.004586769,3.0
-0.2176167,1.76e-25,0.7761679,71.82267,0.004566662,-0.0033589501,55.719547271728516
0.050520666,1.2e-25,0.7762272,111.24559,0.0005937434,-0.0012871226,3.0
0.30502895,8.16e-26,0.776237,-62.256653,-0.00024199503,0.004580302,3.0
-0.21973348,0.12008,0.7763724,71.81059,0.0045649027,-0.0033620864,55.734249114990234
0.13265218,0.59019,0.77642035,114.775185,0.0006148325,-0.0012597033,3.0
0.74631214,1.3895,0.77639526,-50.594475,0.00056051055,0.0039254655,3.358098030090332
0.9002858,2.5684,0.7764786,76.18581,0.0052061514,-0.0031980784,70.0
2.3812306,4.2168,0.7764634,171.43161,0.0013932606,-0.0008439191,31.96851921081543
4.3559203,6.2528,0.7765739,77.932434,0.0011205113,-0.00013646911,35.49348449707031
6.56136,8.5346,0.77668846,182.75197,0.000879156,-0.0007710101,35.00435256958008
8.815461,10.837,0.7767557,150.75993,0.0008828541,0.00013758917,34.56006622314453
11.016344,13.031,0.7768268,165.22986,0.0005649383,-0.0006173219,33.064476013183594
13.304178,15.084,0.7768592,149.07997,0.0007554499,-0.00027075782,33.92301559448242
15.708451,17.032,0.77685624,161.77959,0.000497713,-0.00032411786,38.26197052001953
17.917992,18.896,0.7768717,158.09659,0.00050750794,-0.0004041206,31.249135971069336
19.713154,20.444,0.7768826,124.99799,0.00077322073,-0.0006046128,26.06052017211914
21.122503,21.316,0.7768794,115.7322,0.0005784313,-0.0004475195,22.03846549987793
21.741564,21.689,0.7769466,69.08536,0.0006327033,1.3112265e-05,13.137731552124023
21.782791,21.752,0.7770347,107.017555,0.0002482918,-0.0008021779,39.36510467529297
21.76135,21.604,0.7770559,145.54192,0.00017664878,-5.008945e-05,12.806493759155273
21.250103,21.309,0.7770704,-2.1449833,0.0015257722,0.0021550262,4.805941581726074
21.149796,20.898,0.7769585,82.15482,4.926456e-05,-0.0028062935,44.293521881103516
20.974363,20.419,0.7769771,188.36444,-0.00030880055,-0.00019729628,26.29035758972168
20.262259,19.897,0.7770773,-4.0017724,0.001828046,0.0020620753,3.0
19.776274,19.325,0.77710193,83.85329,0.00011340144,-0.0024838333,37.711151123046875
19.287746,18.661,0.77714515,149.23865,0.00027723683,0.00020170189,14.09033203125
18.426828,17.864,0.7771787,-24.956469,0.0010309176,0.002553203,3.0
17.718246,16.852,0.77714455,79.38927,0.00092258357,-0.0033781854,49.99835205078125
16.895632,15.589,0.77710927,123.69916,0.0008238046,-4.3249565e-05,3.0
15.630896,14.036,0.77715933,-56.53343,-0.0002842932,0.003574526,3.0
14.356021,12.241,0.7772569,74.787895,0.0037083451,-0.0031765432,44.58450698852539
12.747366,10.254,0.7773854,99.421074,-0.00096716057,-0.00089129055,3.0
10.651192,8.2211,0.7776601,-55.887783,6.439674e-05,0.004472686,3.0
8.128309,6.3078,0.77793133,38.133114,0.0028821516,-0.0016827307,24.49457550048828
5.504778,4.6324,0.77818066,82.36936,-0.00082831224,-0.00063996215,3.0
3.805019,3.3118,0.7785124,-34.021935,0.0005676069,0.0021490075,3.0
2.41169,2.3676,0.7787161,70.2566,0.0051080324,-0.003538848,56.25986862182617
2.486605,1.6567,0.7788805,127.13869,-0.0007680234,-0.001697635,3.0
2.4142156,1.1154,0.7787342,-71.61454,-0.0003909981,0.004371447,3.0
0.7228509,0.63381,0.77852076,71.39971,0.002068342,-0.002772796,34.47600555419922
0.47644946,0.21337,0.778559,86.21783,0.0007650649,0.00016370916,3.0
0.63133425,0.00083287,0.7785311,-57.34636,-0.0014657631,0.0034731075,3.0
-0.35786074,0.00057344,0.7784192,71.04836,0.0050881524,-0.0026401202,48.283302307128906
0.11844104,0.00039056,0.7785833,114.83918,-0.00036793,-0.0015381075,3.0
0.71499014,0.00026583,0.7786637,-61.907948,-0.00035857485,0.0039266306,3.0
-0.09723083,0.0032747,0.77856106,70.69977,0.003261166,-0.0032432694,46.32533645629883
0.08862259,0.2227,0.7786778,101.75804,0.00085159024,-0.00077414635,3.0
0.6623271,0.64632,0.77877516,-52.147167,-0.00040992833,0.0035317244,3.0
0.4083455,1.2394,0.77872795,72.9392,0.005569204,-0.0028950926,63.065372467041016
1.4500856,2.0333,0.7787987,150.43752,0.00029644693,-0.0013622866,12.730785369873047
2.531913,2.9561,0.77887785,-36.230953,0.0015579255,0.0024569966,8.106111526489258
2.8456008,3.9376,0.7788703,81.6571,0.004107799,-0.0027583097,70.0
4.107274,5.0396,0.7788283,175.18481,0.0004302878,-0.0011463525,20.035938262939453
5.5539103,6.3781,0.7788575,12.450701,0.0023949833,0.0009777896,20.504262924194336
6.511662,8.0155,0.77895117,102.342,0.0003843615,-0.0012883025,49.66930389404297
8.219691,10.098,0.77892786,188.95212,0.0006613385,-0.00027026498,27.128314971923828
10.372437,12.323,0.7789526,98.85126,0.0016927059,0.00041691924,29.85068130493164
12.688034,14.416,0.7789942,160.69406,0.00047962234,-0.0004420984,42.90498733520508
14.898253,16.394,0.7790898,172.08939,0.0004989324,-7.795675e-06,33.63682556152344
16.854523,18.283,0.7792147,134.45935,0.0009738871,-0.0004643952,31.832191467285156
18.806168,20.099,0.7792812,162.36511,0.00075171184,-0.0004956675,34.783164978027344
20.582968,21.84,0.77935547,160.7096,0.0005314356,-0.00031429113,31.91695785522461
22.275974,23.366,0.7793907,153.10841,0.00070205744,-0.00033537828,31.467069625854492
23.800003,24.115,0.7794151,146.68774,0.00055564306,-0.00040211942,28.631519317626953
24.516003,24.357,0.77953964,83.2919,0.00038510113,-0.00030879534,14.07278060913086
24.554255,24.375,0.77969086,113.22786,0.0006859558,-0.00044221786,35.65492248535156
24.386211,24.256,0.7797622,132.11945,-5.6790675e-05,-0.00012726961,13.315450668334961
23.851881,23.995,0.77976733,10.204362,0.0012958508,0.0013945446,7.000300407409668
23.553106,23.603,0.77969575,85.79764,-0.000383442,-0.0023015907,45.47342300415039
23.526094,23.06,0.77965546,188.91888,0.00017916747,0.0001323622,37.29558563232422
22.992987,22.34,0.77974516,23.008974,0.0018275162,0.0014981584,3.0
22.115759,21.417,0.77986795,69.70779,0.0009897489,-0.0013443506,24.914072036743164
21.213938,20.426,0.77993405,141.96443,-0.0003561361,-0.00055164105,25.548765182495117
20.21737,19.515,0.77992886,48.241577,0.0015556567,0.0015416469,3.0
19.165056,18.732,0.77990013,56.95523,-0.00035253796,-0.001473487,27.349519729614258
18.465849,18.031,0.77992505,164.46606,0.00020128606,-0.00043527342,31.64847755432129
17.847355,17.418,0.78003585,66.573105,0.0013714718,0.0016441406,3.0
17.112984,16.887,0.7801118,58.014236,-0.00040826917,-0.0009190981,23.69951820373535
16.577919,16.423,0.780161,151.26901,0.00021405946,-0.00031191658,32.398128509521484
16.132128,15.98,0.78025055,73.69805,0.0012169916,0.0012702618,3.7503488063812256
15.573789,15.553,0.78031665,26.840551,0.00041852388,-0.00013720088,14.908798217773438
15.123671,15.164,0.7803632,100.17853,0.00042355128,-0.0012167674,35.930355072021484
14.907227,14.83,0.7804378,134.40733,0.00010417621,8.443821e-05,7.542938232421875
14.445497,14.565,0.78055847,-20.705091,0.001221939,0.0021749483,4.816216945648193
14.41968,14.34,0.78059006,88.391914,0.0024472263,-0.002339718,69.18315887451172
14.383338,14.08,0.78066707,151.65509,0.0009485302,-0.00018251137,5.198895454406738
13.857009,13.807,0.78081965,-42.399895,0.0012706838,0.0027735876,3.0
13.921257,13.569,0.7808532,85.797585,0.004924717,-0.003160952,70.0
13.70148,13.392,0.78097975,138.52467,1.5432031e-05,-0.0011207104,3.0
13.105166,13.27,0.78112847,-45.625477,0.002035089,0.003557217,3.0
13.209342,13.185,0.7811439,82.312584,0.004806428,-0.0038423117,70.0
13.303427,13.145,0.78120786,145.4501,0.0007370994,-0.0007659325,6.001175880432129
12.980952,13.153,0.7813,-45.262913,0.0017950131,0.00327381,3.0
13.243828,13.215,0.7812934,81.929184,0.005048583,-0.0037571867,70.0
13.402,13.333,0.7813658,141.99367,0.000586737,-0.0010143785,5.968472480773926
13.144994,13.53,0.78146046,-42.996235,0.0020968772,0.003311728,3.0
13.669327,13.785,0.78143615,80.466606,0.0048542432,-0.0038177301,70.0
14.05064,14.12,0.7815141,148.04198,0.00068192784,-0.0009412605,9.714010238647461
13.989995,14.624,0.7816113,-33.530468,0.0022755049,0.002608833,5.347493648529053
14.944687,15.338,0.78154737,81.43997,0.004291234,-0.003461608,70.0
15.752079,16.052,0.7816302,162.34381,0.0005221104,-0.00092183106,17.684261322021484
16.073126,16.547,0.78174335,-8.740926,0.002761374,0.0012121826,10.973963737487793
16.546202,16.834,0.781801,81.43164,0.0017605409,-0.0021767255,54.7502326965332
17.086031,16.955,0.7818915,163.58676,0.0006587998,-0.0005136633,19.87063980102539
16.919626,16.999,0.78203756,-18.071829,0.002140035,0.0017493374,3.9214508533477783
16.982908,16.984,0.78207844,77.937096,0.002205971,-0.0025512914,54.63628387451172
17.101814,16.786,0.7821495,159.91382,0.0003633324,-0.000555285,17.988500595092773
16.64463,16.189,0.7822445,-25.28243,0.0018903639,0.0019608063,3.0
16.179382,14.997,0.7823099,78.24169,0.0030354126,-0.0035318737,60.164493560791016
15.154597,13.055,0.78241706,119.88691,-3.5881472e-05,-0.0011740555,3.0
13.394652,10.648,0.78250325,-59.45436,0.00072945334,0.0043338127,3.0
11.6197,8.0731,0.7826137,29.141794,0.0025686636,-0.00205761,22.20612907409668
9.742559,5.5121,0.782743,48.969315,-0.00020777271,-0.0002251337,3.0
7.436239,3.0654,0.78294903,-51.51863,0.00034264306,9.066579e-05,3.0
4.77482,1.0368,0.78315705,-52.9174,0.003846004,-0.00050323916,3.0
2.4471035,0.039236,0.78338575,-33.540802,0.005154758,0.00051481323,3.0
0.35872084,-0.00064833,0.7836323,17.124504,0.0022216428,0.0010917081,13.210744857788086
-0.81998956,-0.0004394,0.7840062,75.45836,0.0021070119,0.00073891645,3.0
0.33565113,-0.00029904,0.7839462,16.450499,-0.00097125844,-0.0019585663,10.995903968811035
0.5265002,-0.00020354,0.78354347,10.576399,-6.446671e-05,0.00074018585,3.0
0.03875889,-0.00013854,0.7832367,-13.226023,-0.0012547121,-0.00010468904,3.0
-0.42001975,-9.43e-05,0.7829705,56.800667,0.0071236417,-0.000992246,60.38351058959961
0.16826317,-6.42e-05,0.7829312,128.71898,-0.002461089,-0.0026819957,3.0
0.708813,-4.37e-05,0.78297114,-58.83484,0.0004120572,0.0038113233,3.0
0.14916024,-2.97e-05,0.78296417,68.0226,0.0029544544,-0.00312054,46.445228576660156
0.14476733,-2.02e-05,0.7830796,92.26238,0.0009493997,-0.0002909041,3.0
0.3300422,-1.38e-05,0.78317755,-50.78039,-0.0010053609,0.0033161636,3.0
-0.2593528,-9.38e-06,0.78318155,70.85215,0.006052165,-0.0024762468,55.32284927368164
0.04161705,-6.38e-06,0.7832638,115.79734,-0.0004322368,-0.0016457087,3.0
0.4607382,-4.34e-06,0.7833275,-60.133984,3.6980902e-05,0.0040016603,3.0
-0.17420033,-2.96e-06,0.7832923,70.09645,0.0042982902,-0.0032875645,52.15069580078125
0.08142348,-2.01e-06,0.7833443,108.36957,0.0006472158,-0.0010989213,3.0
0.41260678,-1.37e-06,0.78338593,-61.428066,-0.00053644297,0.0039428044,3.0
-0.19559671,-9.32e-07,0.78340876,69.39078,0.004848986,-0.0031516629,53.26382827758789
0.09077054,-6.35e-07,0.7834698,109.24221,0.00034070408,-0.0013646613,3.0
0.40922895,-4.32e-07,0.78351444,-61.832428,-0.00032395273,0.0040942375,3.0
-0.16792622,-2.94e-07,0.7835969,69.17439,0.004733266,-0.003243822,53.335208892822266
0.08609701,-2e-07,0.78367573,107.89358,0.00040456108,-0.0013422001,3.0
0.377557,-1.36e-07,0.7837285,-61.12257,-0.00028713173,0.0041287653,3.0
-0.16804747,-9.27e-08,0.7838485,69.119064,0.0048525142,-0.0032452855,54.07130813598633
0.08217873,-6.31e-08,0.7839372,108.434296,0.00035778523,-0.0013927077,3.0
0.36620057,-4.29e-08,0.7839894,-61.068604,-0.00019937704,0.004176092,3.0
-0.16854636,-2.92e-08,0.7841284,69.23612,0.0048460676,-0.0032748105,54.33246612548828
0.07868657,-1.99e-08,0.7842174,108.562775,0.00038798965,-0.0013809395,3.0
0.35844716,-1.35e-08,0.78426236,-61.12604,-0.00017826795,0.0041941926,3.0
-0.17278683,-9.22e-09,0.784408,69.35162,0.004865288,-0.0032839503,54.51064682006836
0.077027105,-6.27e-09,0.78449214,108.82351,0.00040234224,-0.0013777436,3.0
0.35534996,-4.27e-09,0.7845278,-61.27791,-0.00016367548,0.0042048255,3.0
-0.17489667,-2.91e-09,0.78467387,69.44954,0.004863239,-0.0032938516,54.58050537109375
0.076161,-1.98e-09,0.78475314,108.957,0.0004266297,-0.0013663786,3.0
0.35224235,-1.35e-09,0.78478104,-61.39102,-0.00016243612,0.0042061545,3.0
-0.17581129,-9.17e-10,0.7849259,69.53292,0.0048662573,-0.003298765,54.651180267333984
0.07561361,-6.24e-10,0.78500146,109.07671,0.00044607965,-0.0013577018,3.0
0.34913474,-4.25e-10,0.78502357,-61.465073,-0.00016063705,0.004204049,3.0
-0.17548564,-2.89e-10,0.7851666,69.60789,0.004867037,-0.0033037232,54.72217559814453
0.07531913,-1.97e-10,0.7852396,109.16411,0.0004649299,-0.0013487263,3.0
0.34597516,-1.34e-10,0.78525704,-61.509678,-0.00015887796,0.004199718,3.0
-0.17463338,-9.11e-11,0.78539854,69.67463,0.0048674364,-0.0033088904,54.79463195800781
0.07520134,-6.2e-11,0.785469,109.23943,0.000482221,-0.0013400646,3.0
0.34304425,-4.22e-11,0.78548276,-61.541912,-0.00015649918,0.004194297,3.0
-0.17357326,-2.87e-11,0.78562266,69.73304,0.004866167,-0.0033147298,54.86188507080078
0.07522559,-1.96e-11,0.7856909,109.304115,0.0004988224,-0.0013311786,3.0
0.34041473,-1.33e-11,0.78570175,-61.570255,-0.00015432031,0.0041878903,3.0
-0.172527,-9.06e-12,0.7858403,69.78356,0.0048637083,-0.0033209873,54.922218322753906
0.07532606,-6.17e-12,0.7859066,109.362465,0.0005147542,-0.0013222181,3.0
0.33807278,-4.2e-12,0.7859152,-61.59801,-0.00015250125,0.004180677,3.0
-0.17155696,-2.86e-12,0.7860524,69.827324,0.0048604,-0.003327379,54.97592544555664
0.07544039,-1.94e-12,0.7861175,109.4162,0.0005300863,-0.0013132575,3.0
0.33599064,-1.32e-12,0.7861243,-61.625217,-0.000151042,0.004172687,3.0
-0.17068738,-9.01e-13,0.7862606,69.86525,0.0048566223,-0.0033338158,55.02363586425781
0.07556857,-6.13e-13,0.7863246,109.46655,0.00054487865,-0.0013044464,3.0
0.33413717,-4.17e-13,0.78633016,-61.65255,-0.00014992258,0.004164085,3.0
-0.16993907,-2.84e-13,0.78646594,69.898384,0.004852624,-0.003340133,55.06606674194336
0.075686365,-1.93e-13,0.7865291,109.51481,0.00055917125,-0.0012958144,3.0
0.33251926,-1.32e-13,0.78653395,-61.680103,-0.00014908302,0.0041549155,3.0
-0.16933279,-8.96e-14,0.7866692,69.92722,0.004848576,-0.0033463158,55.103057861328125
0.07579723,-6.1e-14,0.7867319,109.561676,0.0005730341,-0.0012874064,3.0
0.33110926,-4.15e-14,0.78673583,-61.708557,-0.00014848332,0.0041453126,3.0
-0.16885816,-2.83e-14,0.7868709,69.95237,0.0048445584,-0.0033523194,55.13525390625
0.07588037,-1.92e-14,0.7869331,109.60751,0.00058649713,-0.0012792224,3.0
0.32991055,0.0061409,0.78693664,-61.737286,-0.00014812351,0.0041353065,3.0
-0.16507845,0.34763,0.78707105,70.0177,0.004853324,-0.0033562917,55.31016540527344
0.31376973,0.87213,0.787102,121.29254,0.00060432794,-0.0011837329,3.9525043964385986
1.046208,1.4183,0.7870688,-46.31204,0.0007556298,0.0028066519,5.955837249755859
1.0874383,2.136,0.787181,76.32968,0.005126673,-0.0029185093,70.0
2.202881,3.2401,0.7872045,163.13417,0.00057112507,-0.0012008176,19.003948211669922
3.5595562,4.6914,0.78729945,4.65606,0.002450015,0.0008472942,19.698883056640625
4.688081,6.5278,0.7874599,97.653885,0.0012048179,-0.0010195159,57.952266693115234
6.646952,8.6601,0.7874553,182.3359,0.0011648384,-9.229362e-06,32.298770904541016
8.841177,10.946,0.7874938,109.91663,0.0015517886,0.00017559683,34.90313720703125
11.180819,13.127,0.78750896,163.29861,0.0009874301,-0.00035683878,42.24159240722656
13.500394,15.17,0.7875444,163.34882,0.00044730902,-0.0002586163,33.413082122802734
15.744006,17.109,0.7875793,141.12524,0.0011139647,-0.0003094823,33.93183517456055
17.909597,18.966,0.7875984,156.45126,0.00070193753,-0.0005246847,33.282432556152344
19.7513,20.753,0.78763187,140.4687,0.0007526114,-0.00042171314,27.58304214477539
21.40306,22.461,0.78761995,131.49712,0.0008641937,-0.00034653416,27.021713256835938
22.990887,24.096,0.78756744,140.27885,0.00034578145,-0.00018484112,28.520767211914062
24.522907,25.667,0.78749067,147.5829,0.0003979645,-9.4847375e-05,29.379690170288086
26.008856,27.181,0.7873913,151.90282,0.00041680477,-0.00017725452,30.102001190185547
27.461311,28.645,0.7872758,155.86351,0.00042672965,-0.00022141507,30.84067726135254
28.88419,30.064,0.7871547,159.05775,0.00037361708,-0.00027416283,31.43522834777832
30.27596,31.438,0.78703594,161.37968,0.00033726584,-0.00030840703,32.055320739746094
31.633339,32.768,0.7869245,164.4303,0.00031533715,-0.00033427315,32.76551055908203
32.9586,34.058,0.7868215,167.29764,0.00027569765,-0.00035689853,33.06425476074219
34.24725,35.309,0.78672767,167.95808,0.00020696313,-0.00037414758,33.087554931640625
35.503212,36.526,0.78664047,170.05275,0.000117949094,-0.0003711906,33.28994369506836
36.72543,37.71,0.7865586,171.97021,1.3193187e-05,-0.000364739,33.260040283203125
37.91199,38.865,0.78648055,174.04034,-5.4291966e-05,-0.00034238244,33.51409912109375
39.068806,39.991,0.78640383,178.35553,-7.144311e-05,-0.0003141119,34.18441390991211
40.184246,41.09,0.7863291,177.29468,-1.9310028e-05,-0.00028676732,33.912113189697266
41.296925,42.162,0.78625333,192.86987,-3.6381214e-06,-0.00023115221,37.47494125366211
42.309628,43.208,0.7861856,163.49445,0.00016607424,-0.0002754621,30.78859519958496
43.407883,44.229,0.78610003,210.44414,-0.00034350262,1.0827326e-05,51.704002380371094
44.392704,45.228,0.78603977,180.68117,8.708503e-05,-0.00023291445,28.358959197998047
45.376026,46.204,0.7859741,190.35225,2.7315895e-05,0.00016227548,46.93009948730469
46.392147,47.118,0.7858987,213.8003,-0.0006655363,-7.6448385e-05,42.85265350341797
47.178974,47.517,0.78585476,141.00781,0.00038309218,5.5465778e-05,28.334880828857422
47.67267,47.406,0.78588885,159.31888,8.6225475e-05,6.932476e-05,51.9656867980957
47.738995,47.038,0.7860916,226.2013,-0.0008296516,-2.9062036e-05,36.334808349609375
47.01285,46.569,0.78634524,45.07257,-0.00086539314,-8.515505e-05,3.900257110595703
46.167927,46.055,0.78649324,99.16537,0.0005032601,-0.00014088965,34.916015625
45.641357,45.546,0.78657174,182.82942,-0.00045320598,0.00024752013,40.326210021972656
45.435596,45.087,0.78662485,215.6886,-0.000588676,0.00043038995,31.14366340637207
44.986767,44.749,0.78673285,39.48168,-0.0004980228,-2.3103274e-05,9.349699020385742
44.67402,44.561,0.7867942,120.24767,-0.00081070134,-0.000580031,39.33846664428711
44.541397,44.465,0.78683925,183.599,0.00043421576,0.0008382889,44.898460388183594
44.538887,44.433,0.7868841,198.38628,-0.0005163734,0.00018811172,27.93300437927246
44.320065,44.48,0.786988,66.751335,6.0068983e-06,-0.00014778927,17.05805206298828
44.319096,44.61,0.787061,126.327515,8.3786734e-05,-0.00056394684,40.6617317199707
44.576725,44.825,0.7871091,212.03976,-0.0007345207,1.4769966e-05,51.6508674621582
44.866657,45.093,0.78720057,164.20816,0.00090041506,0.0010909464,19.1959171295166
45.123676,45.378,0.7872892,153.84872,-0.001407873,-0.000592531,41.75800704956055
45.53374,45.64,0.7873639,206.91188,0.0007231266,0.0009731899,45.33758544921875
45.721172,45.841,0.7875042,124.38069,8.1397964e-05,0.00016936925,18.888132095336914
45.822296,45.978,0.78763366,138.68045,-0.00036325242,-0.0005038067,49.14481735229492
46.047848,46.035,0.78775096,209.92635,-0.0005540339,4.044193e-05,48.335140228271484
46.071842,46.055,0.7879175,138.50008,0.00062542706,0.0006200847,16.553876876831055
45.983685,46.063,0.7880662,135.68472,-0.0010223921,-0.0009243848,45.38886642456055
46.092693,46.079,0.78818196,215.5306,0.00027897593,0.0005503119,47.55449295043945
46.08941,46.12,0.788334,135.6486,0.0004912663,0.0006443379,15.2361421585083
46.05181,46.228,0.7884599,137.5686,-0.0010735656,-0.0007816433,46.725364685058594
46.274677,46.435,0.78854954,215.57274,0.00023945635,0.0006833461,49.043880462646484
46.468655,46.745,0.78867334,147.14429,0.00080580387,0.00076536497,18.267148971557617
46.72252,47.162,0.78876257,148.9705,-0.0015554967,-0.00095655315,49.15424346923828
47.264595,47.652,0.78880864,218.22365,0.00029369834,0.00078313675,51.88389587402344
47.73989,48.212,0.7889055,158.15869,0.001187087,0.0008290595,22.391983032226562
48.271477,48.821,0.78897136,163.12486,-0.0015749867,-0.0010766693,50.810813903808594
49.005154,49.476,0.78900445,224.29457,0.0002455632,0.0006545081,51.19642639160156
49.541157,50.147,0.78910327,143.47781,0.0016659898,0.0007984742,24.087963104248047
50.135807,50.805,0.78915346,153.39107,-0.0016876485,-0.001559807,57.13739013671875
50.8877,51.422,0.7891779,207.26927,-0.00016467496,0.00042277348,57.187644958496094
51.61921,51.974,0.78923976,233.04684,0.0003955957,0.0002453248,41.177696228027344
51.963753,52.426,0.7893758,113.76582,0.002393464,0.00028778287,22.88792610168457
52.37435,52.74,0.78944665,154.84895,-0.001493229,-0.0016460373,51.723846435546875
52.84262,52.939,0.7895281,215.35172,0.00023699761,0.0005536572,52.99950408935547
53.136932,53.019,0.7896693,225.13567,0.0005743534,0.00030588315,33.04496383666992
52.952217,53.036,0.7898621,106.24963,0.0010559247,-6.187257e-05,22.94032096862793
52.85798,53.012,0.78998387,131.03627,-0.0006982794,-0.0010855701,39.26946258544922
53.053455,52.96,0.7900483,251.34535,-0.00028065508,0.00012740403,50.22892761230469
52.948215,52.885,0.7901956,138.17377,0.0022471196,0.0016884953,13.116446495056152
52.806095,52.806,0.79031694,142.02505,-0.0017341445,-0.0013539534,46.666866302490234
52.897686,52.747,0.7904158,231.86427,0.0007485035,0.0010266396,47.76070022583008
52.775055,52.761,0.790575,152.03152,0.0011749533,0.00082665513,17.611854553222656
52.69058,52.904,0.79070747,146.04523,-0.0015154375,-0.0010819411,46.95481872558594
52.94981,53.188,0.79078627,232.5115,0.00036770012,0.0006917093,51.257713317871094
53.222233,53.651,0.79089355,190.43465,0.0013798875,0.00094042416,24.12928009033203
53.65893,54.168,0.790951,176.41087,-0.0012509141,-0.0008484143,45.75948715209961
54.304394,54.644,0.7909779,219.79494,0.0011219906,0.0006585702,51.75806427001953
54.865658,55.031,0.79106,225.12956,0.00074510527,4.0471796e-06,38.3192024230957
55.1538,55.303,0.7912052,160.46736,0.0018078764,-3.066e-05,33.26808166503906
55.400192,55.512,0.79133666,180.7469,-0.00055615284,-0.0011794766,49.75758361816406
55.707787,55.708,0.79146594,245.62042,0.00094707095,0.00026240957,45.05217742919922
55.69012,55.907,0.7916484,143.47934,0.0018467864,0.0007180085,19.163061141967773
55.806637,56.106,0.7917404,163.6504,-0.002182633,-0.0018024286,51.61735534667969
56.186253,56.306,0.7917989,245.88687,0.0012213594,0.000997458,52.21992111206055
56.362495,56.503,0.7919307,180.6853,0.0015951563,0.0009008634,22.1641845703125
56.525925,56.678,0.79204214,163.11061,-0.001037884,-0.0011827323,46.51734924316406
56.855488,56.808,0.7921388,243.95457,0.0011323553,0.000576402,50.0456657409668
56.927837,56.883,0.7923128,187.50684,0.0018005602,0.00091615604,22.062726974487305
56.90174,56.88,0.7924643,151.83412,-0.0003495195,-0.0008834799,41.61825942993164
57.020153,56.763,0.792587,234.81888,0.00118125,0.0003269703,47.69417953491211
56.928677,56.485,0.7927638,204.29854,0.0015034836,0.0006873933,24.89698028564453
56.525845,56.017,0.7929492,123.00234,0.0011684767,-0.00014526538,30.259023666381836
56.00413,55.291,0.79311895,166.18936,0.001024291,-0.0001861852,35.68794250488281
55.346504,54.418,0.7933054,181.6355,0.00139436,0.00016341048,34.476890563964844
54.489086,53.442,0.7934937,166.8728,0.0031278448,0.00018421389,25.466691970825195
53.412792,52.419,0.7936827,115.510376,0.00418294,0.00023985887,27.169116973876953
52.30219,51.392,0.7938468,156.9106,0.0028303585,-0.00021252921,26.553064346313477
51.266693,50.285,0.79402345,145.23874,0.002122184,0.00016148397,29.973539352416992
50.24825,48.983,0.79419583,160.50197,0.0015659713,-0.000121071906,29.774499893188477
49.028263,47.45,0.7943866,130.1134,0.0033736979,0.00012056414,20.163999557495117
47.450806,45.669,0.79461706,75.65445,0.0029048799,0.0001955639,19.34434700012207
45.481384,43.746,0.7949062,24.833254,0.002267749,0.0005336453,6.942421913146973
43.633106,41.776,0.7951128,99.93123,0.00082371465,-0.0004581228,20.44709587097168
41.463764,39.884,0.7953674,44.12114,0.00060365826,0.0003677856,12.00873851776123
39.200085,38.271,0.79562974,53.802048,0.00058569753,0.000106197396,11.370391845703125
37.412296,36.948,0.7959113,71.193306,0.00016289589,-0.00030689867,23.132633209228516
36.31707,35.731,0.7961323,140.36903,-0.00015150176,-0.00059049996,27.889333724975586
35.638035,34.482,0.7962458,184.24835,0.00011925842,0.00039335302,22.70025062561035
34.57845,33.0,0.79641193,-1.9886569,0.00042034293,0.0006970408,3.0
33.08498,31.199,0.7965818,37.89062,0.0008061637,-1.4635558e-06,15.500748634338379
30.90343,29.027,0.79678917,36.741283,0.000103946324,0.00034822174,5.30030632019043
28.326466,26.613,0.7970505,-17.973475,-0.00049544417,0.0008779244,5.479894638061523
25.79325,24.059,0.79725534,51.651882,0.0013336113,-0.0013161995,13.124174118041992
23.287468,21.443,0.79746217,9.136915,-0.0006751713,-3.7440146e-05,7.3424201011657715
20.91015,18.844,0.7976104,46.34866,0.00052068115,-0.00024666887,10.065759658813477
18.46905,16.484,0.7977892,-14.902071,-0.0008863023,0.0005225641,3.0
15.980891,14.708,0.7980204,-3.759628,0.0009986943,0.00012589566,3.0
13.936962,13.55,0.79837656,43.965252,0.0014753682,-0.0014061336,21.45532989501953
12.634224,12.76,0.79860383,133.69687,-0.00015430032,3.1197633e-05,29.162748336791992
12.665706,12.366,0.79861134,81.19856,0.00048984704,0.00091145176,5.965365886688232
12.549155,12.385,0.7984212,-13.349875,-0.00041022815,0.00054130657,3.0
12.441235,12.661,0.798263,72.87686,0.0037576896,-3.3572178e-05,50.44899368286133
12.523078,13.209,0.7981585,141.66821,-0.0005025805,-0.0007179189,12.162551879882812
12.995111,14.245,0.79815817,28.57569,0.0015792545,0.0008716221,16.289474487304688
13.722779,16.059,0.7981179,95.8679,0.0012280858,-0.00052308675,58.89512252807617
15.352622,17.948,0.7979844,185.33586,0.00031750606,-5.4898275e-05,49.9947509765625
17.421354,19.762,0.79775983,155.8106,0.0014781167,0.0010711437,49.0206184387207
20.125721,21.505,0.79742837,165.85184,0.00020627349,-0.00030173143,49.214107513427734
22.460075,23.17,0.79724073,157.39998,0.00045805346,-0.00023554287,33.52191162109375
