#{"t_start": 1778506724.3827746, "env_id": "None"}
r,l,t
-6061.991106,3599,972.405181
-6010.315908,3599,2014.76946
-1918.178559,3599,3070.540957
-712.881843,3599,4133.721043
-519.266137,3599,5206.138478
-5979.022293,3599,6298.404115
-13952.938278,3599,7487.388788
-1977.015315,3599,8454.67721
-3609.401563,3599,9425.866053
-8513.853956,3599,10396.12887
-2110.407152,3599,11375.4491
-4131.811932,3599,12364.337205
53.443756,3599,13332.188756
-965.583505,3599,14412.790901
-6917.928952,3599,15387.028314
-844.764613,3599,16364.400772
-172.333359,3599,17368.306326
-422.058151,3599,18358.142498
251.214183,3599,19327.760852
-2506.417747,3599,20300.6007
-15.485805,3599,21392.561427
1609.372253,3599,22398.664711
1090.538297,3599,23378.802484
325.800936,3599,24367.257249
874.888575,3599,25327.516922
343.514648,3599,26302.776652
1000.364842,3599,27272.632716
2264.398261,3599,28355.349326
1292.156279,3599,29346.016956
2118.28387,3599,30448.3005
1519.712823,3599,31537.712458
2584.459008,3599,32615.136141
2916.554952,3599,33714.517072
741.895881,3599,34791.850155
457.168673,3599,35994.604734
2220.241362,3599,37070.929534
995.265953,3599,38164.20507
2528.590432,3599,39248.518205
-76.377987,3599,40326.444923
1829.552984,3599,41407.08484
1863.485562,3599,42478.553126
-913.255917,3599,43667.59487
293.520747,3599,44768.089152
2017.995726,3599,45760.63629
2033.283738,3599,46732.564792
2196.802285,3599,47723.266104
2831.141506,3599,48702.76585
2431.176706,3599,49696.179378
529.992709,3599,50779.718126
2564.83236,3599,51753.281058
1856.57324,3599,52722.500885
2379.640729,3599,53732.658566
1510.924249,3599,54687.304645
1699.203032,3599,55657.170284
2148.016876,3599,56632.044531
