Time01,ICE_Torque;Nm,EM1_Speed;rpm,EM1_Torque;Nm,EM1_Torque_ist;Nm,EM1_Power;kW,EM1_Power_ist;kW,EM1_elPower;kW,EM1_elPower_ist;kW,EM2_Speed;rpm,EM2_Torque;Nm,EM2_Torque_ist;Nm,EM2_Power;kW,EM2_Power_ist;kW,EM2_elPower;kW,EM2_elPower_ist;kW,SOC;1,ICE_Speed_soll;rpm,Brake;perc,Car_Speed;kmph,Car_Acc;mpsh2,Grade;perc,Sun_Speed;rpm,Carrier_Speed;rpm,Ring_Speed;rpm,Brake_Trq;Nm,Brake_Pwr;kW
0.0,38.428276,736.1498,115.72391,111.551384,8.92109,8.599427,12.862158,12.398397,-3.5660455,-309.97034,-299.1268,0.115753904,0.11170448,0.34807348,0.33589682,0.0836828,4035.9675,0.0,-0.18566857,-1.0777318,0.0,736.1498,304.23517,-3.5660455,0.0,0.0
0.5,38.428276,4198.279,292.367905,30.8129544,130.4862949,11.82152225,139.0336784,12.6597335,-6.4742865,-309.97034,-34.1136814,0.210155462,0.02240283465,0.628591534,0.0668627814,0.0835716289,4035.9675,0.0,-0.337088085,-0.04722571905,0.0,4198.279,1743.15458,-6.4742865,0.0,0.0
1.0,38.428276,8021.24826,294.092693,14.0745341,246.250633,11.63780845,268.900264,12.6844824,-5.93449165,-309.97034,-14.827298,0.192633711,0.00927970632,0.581840189,0.0280249151,0.0833695825,4035.9675,0.0,-0.308983309,0.0383358477,0.0,8021.24826,3334.23559,-5.93449165,0.0,0.0
1.5,39.5288282,10562.9624,65.2921263,-9.19567335,68.3953943,-10.5876229,82.1869523,-8.6706989,-8.20321358,-309.97034,-160.1955648,0.26627647,0.18720390083,0.792943325,0.555059677,0.0832075018,4035.9675,0.0,-0.42710584,-0.39043255657,0.0,10562.9624,4390.53673,-8.20321358,0.0,0.0
2.0,55.0416433,9915.7607,-27.8091703,-27.8091703,-28.9128113,-28.9128113,-27.2151216,-27.2151216,-32.5031367,-309.97034,-309.97034,1.055052437,1.055052437,3.02725983,3.02725983,0.083351842,4035.9675,0.0,-1.69229773,-0.813398115,0.0,9915.7607,4107.04284,-32.5031367,0.0,0.0
2.5,74.956813,9806.8675,-31.0863447,-31.0863447,-31.9267604,-31.9267604,-30.1930486,-30.1930486,-60.1972225,-309.97034,-309.97034,1.95400296,1.95400296,5.39155145,5.39155145,0.0835211023,4035.9675,0.0,-3.13420896,-0.78438539,0.0,9806.8675,4045.56124,-60.1972225,0.0,0.0
3.0,94.8719825,9840.901399999999,-39.2714765,-39.2714765,-40.4732764,-40.4732764,-38.5174116,-38.5174116,-86.666324,-309.97034,-309.97034,2.81319053,2.81319053,7.48159057,7.48159057,0.0837173461,4035.9675,0.0,-4.51234058,-0.746773205,0.0,9840.901399999999,4044.26794,-86.666324,0.0,0.0
3.5,114.787151,9876.0735,-47.5667687,-47.5667687,-49.1969638,-49.1969638,-46.9689477,-46.9689477,-111.8291705,-309.97034,-309.97034,3.62997693,3.62997693,9.33096355,9.33096355,0.0839479567,4035.9675,0.0,-5.82246103,-0.708921456,0.0,9876.0735,4044.21096,-111.8291705,0.0,0.0
4.0,134.702316,9909.4675,-55.864112,-55.864112,-57.9734684,-57.9734684,-55.464849,-55.464849,-135.6826144,-309.97034,-309.97034,4.40426032,4.40426032,10.97247765,10.97247765,0.0842120004,4035.9675,0.0,-7.06440687,-0.671026888,0.0,9909.4675,4044.17852,-135.6826144,0.0,0.0
4.5,154.617493,9941.0291,-64.1614375,-64.1614375,-66.7956738,-66.7956738,-64.0158976,-64.0158976,-158.22542,-309.97034,-309.97034,5.13600014,5.13600014,12.4329658,12.4329658,0.0844943086,4035.9675,0.0,-8.23811317,-0.63310134,0.0,9941.0291,4044.14892,-158.22542,0.0,0.0
5.0,174.532659,9970.7523,-72.4589455,-72.4589455,-75.6589635,-75.6589635,-72.6247935,-72.6247935,-179.456639,-309.97034,-309.97034,5.82516583,5.82516583,13.7344788,13.7344788,0.0844420286,4035.9675,0.0,-9.3435309,-0.595151999,0.0,9970.7523,4044.12015,-179.456639,0.0,0.0
5.5,193.524803,9996.6494,-80.5186602,-80.5186602,-84.2918511,-84.2918511,-81.0309675,-81.0309675,-199.380426,-309.97034,-309.97034,6.47189238,6.47189238,14.8252359,14.8252359,0.084239488,4035.9675,0.0,-10.3808763,-0.558673255,0.0,9996.6494,4043.26287,-199.380426,0.0,0.0
6.0,198.34138,9997.075,-82.540509,-82.540509,-86.4108985,-86.4108985,-83.09743,-83.09743,-218.440625,-309.97034,-309.97034,7.09058677,7.09058677,15.6664639,15.6664639,0.084037059,4035.9675,0.0,-11.3732584,-0.549194269,0.0,9997.075,4032.31083,-218.440625,0.0,0.0
6.5,198.34138,10018.826700000001,-82.3825769,-82.3825769,-86.433246,-86.433246,-83.1167809,-83.1167809,-237.427858,-309.97034,-309.97034,7.70691284,7.70691284,16.4426434,16.4426434,0.0838347484,4035.9675,0.0,-12.36184155,-0.549095628,0.0,10018.826700000001,4030.27541,-237.427858,0.0,0.0
7.0,198.34138,10045.2828,-82.379259,-82.379259,-86.658,-86.658,-83.3328614,-83.3328614,-256.396378,-309.294475,-309.294475,8.3039641,8.3039641,17.1152587,17.1152587,0.0836325522,4035.9675,0.0,-13.3494502,-0.54651302,0.0,10045.2828,4030.20845,-256.396378,0.0,0.0
7.5,198.34138,10071.09425,-82.3884526,-82.3884526,-86.8903694,-86.8903694,-83.5564488,-83.5564488,-274.807531,-299.123673,-299.123673,8.6060882,8.6060882,16.9940418,16.9940418,0.0834304696,4035.9675,0.0,-14.3080395,-0.513174796,0.0,10071.09425,4030.1986,-274.807531,0.0,0.0
8.0,198.34138,10094.8925,-82.4006789,-82.4006789,-87.1086174,-87.1086174,-83.766506,-83.766506,-291.8016,-285.902462,-285.902462,8.734578,8.734578,16.5284075,16.5284075,0.0832285024,4035.9675,0.0,-15.1928469,-0.469962821,0.0,10094.8925,4030.17845,-291.8016,0.0,0.0
8.5,198.34138,10113.5156,-82.7679779,-82.7679779,-87.6580754,-87.6580754,-84.300503,-84.300503,-307.30029,-272.681542,-272.681542,8.77331995,8.77331995,15.9691251,15.9691251,0.0830266497,4033.45278,0.0,-15.9997962,-0.426149829,0.0,10113.5156,4028.87811,-307.30029,0.0,0.0
