Time01,ICE_Torque;Nm,EM1_Speed;rpm,EM1_Torque;Nm,EM1_Torque_ist;Nm,EM1_Power;kW,EM1_Power_ist;kW,EM1_elPower;kW,EM1_elPower_ist;kW,EM2_Speed;rpm,EM2_Torque;Nm,EM2_Torque_ist;Nm,EM2_Power;kW,EM2_Power_ist;kW,EM2_elPower;kW,EM2_elPower_ist;kW,SOC;1,ICE_Speed_soll;rpm,Brake;perc,Car_Speed;kmph,Car_Acc;mpsh2,Grade;perc,Sun_Speed;rpm,Carrier_Speed;rpm,Ring_Speed;rpm,Brake_Trq;Nm,Brake_Pwr;kW
0.0,209.15613,1128.7659,38.448414,38.448414,4.5448503,4.5448503,5.3189354,5.3189354,0.10742026,-55.86862,-55.86862,-0.00062846736,-0.00062846736,-0.00020783681,-0.00020783681,0.63002324,3050.2913,0.0,0.005592908,-0.005128807,0.0,1128.7659,469.75052,0.10742026,0.0,0.0
0.5,209.15613,5677.33516,-39.63082418,-39.63082418,-30.00911766,-30.00911766,-28.44021817,-28.44021817,1.4363562876,-56.10619,-56.10619,-0.008484717862,-0.008484717862,-0.002826772838,-0.002826772838,0.630054061,3034.96444,0.2131040291,0.07478485858,0.08779452035,0.0,5677.33516,2363.2198,1.4363562876,-5.1955704,0.0007107319
1.0,209.15613,5012.35952,-122.0259515,-122.0259515,-63.9993184,-63.9993184,-59.7724196,-59.7724196,0.395527825,-71.5776482,-71.5776482,-0.002590936857,-0.002590936857,-0.000861918436,-0.000861918436,0.630352871,2058.94655,13.78363107,0.02059342398,-0.093853703504,0.0,5012.35952,2085.91074,0.395527825,-60.1081386,0.001847247502
1.5,208.46944,1297.415150466,-118.6654289,-118.6654289,-16.54393495165,-16.54393495165,-13.61030026943,-13.61030026943,0.0324632229,-95.590283,-95.590283,-0.000323057662,-0.000323057662,-0.000106811519,-0.000106811519,0.630562796,549.060592806,34.7770476,0.00169021959,-0.000291138673,0.0,1297.415150466,539.882984467,0.0324632229,-27.0460594,3.7464401e-05
2.0,164.545296,-193.9927334,-67.0723928,-67.0723928,1.410106065,1.410106065,2.80955605,2.80955605,-0.00831949012,-104.35043,-104.35043,9.0911656e-05,9.0911656e-05,0.000511007904,0.000511007904,0.630570201,0.0,42.41117,-0.000433159864,-0.001397152071,0.0,-193.9927334,-80.7266649,-0.00831949012,5.3563123447,8.311076e-06
2.5,96.600031,-115.6133115,-39.9298604,-39.9298604,0.486690324,0.486690324,1.076204323,1.076204323,-0.0314011911,-104.35043,-104.35043,0.000343138144,0.000343138144,0.00103784631,0.00103784631,0.630556428,0.0,42.1989712,-0.00163492415,-0.000157253506,0.0,-115.6133115,-48.1258867,-0.0314011911,29.9595115,3.9844353e-05
3.0,71.89203,-28.65034887,-29.066115,-29.066115,0.0854901074,0.0854901074,0.216200954,0.216200954,-0.0378727355,-104.35043,-104.35043,0.000413856274,0.000413856274,0.00125170981,0.00125170981,0.630551523,0.0,28.6275415,-0.00197186946,-0.000293613557,0.0,-28.65034887,-11.94373539,-0.0378727355,39.1330051,6.205401e-05
3.5,71.89203,11.8205133724,-27.8448211,-27.8448211,-0.010593066995,-0.010593066995,-3.4003394e-05,-3.4003394e-05,-0.2254905439,-104.35043,-104.35043,0.002464059533,0.002464059533,0.00743438175,0.00743438175,0.63055102,12.65489261,7.6349255333,-0.01174031698,-0.046640633765,0.0,11.8205133724,4.7869408486,-0.2254905439,30.19027694,9.626929e-05
4.0,71.89203,1883.22709,0.204138442,0.204138442,-0.0269542989,-0.0269542989,0.0465614788,0.0465614788,-5.20870579,-104.35043,-104.35043,0.056918402,0.056918402,0.168698244,0.168698244,0.630549911,819.036311,0.0,-0.27119478,-0.198316868,0.0,1883.22709,780.583375,-5.20870579,0.0,0.0
4.5,71.89203,4991.03396,-3.61592002,-3.61592002,-2.166241614,-2.166241614,-1.934148705,-1.934148705,-11.4432075,-104.35043,-104.35043,0.125046246,0.125046246,0.363506522,0.363506522,0.630550714,2066.4426,0.0,-0.595798308,-0.170636521,0.0,4991.03396,2070.12449,-11.4432075,0.0,0.0
5.0,71.89203,6160.87335,-31.7442913,-31.7442913,-20.484241,-20.484241,-19.5503883,-19.5503883,-16.415023,-104.35043,-104.35043,0.179376008,0.179376008,0.513216114,0.513216114,0.630625277,2520.1118,0.0,-0.854659214,-0.1216998641,0.0,6160.87335,2554.00027,-16.415023,0.0,0.0
5.5,71.89203,6079.8405,-29.9757863,-29.9757863,-19.0849763,-19.0849763,-18.1924325,-18.1924325,-20.6865791,-104.5404,-104.5404,0.226504022,0.226504022,0.639130284,0.639130284,0.630746135,2520.1118,0.0,-1.07706072,-0.1253813145,0.0,6079.8405,2517.78777,-20.6865791,0.0,0.0
6.0,71.89203,6084.03036,-29.8711547,-29.8711547,-19.0314541,-19.0314541,-18.1402665,-18.1402665,-25.5465944,-116.8747298,-116.8747298,0.313621806,0.313621806,0.872540132,0.872540132,0.630862754,2520.1118,0.0,-1.33010068,-0.165449258,0.0,6084.03036,2516.69346,-25.5465944,0.0,0.0
6.5,71.843209,6093.40782,-29.8433628,-29.8433628,-19.0430494,-19.0430494,-18.1514579,-18.1514579,-32.3465893,-136.002219,-136.002219,0.461925499,0.461925499,1.26390862,1.26390862,0.630977493,2520.1118,0.0,-1.68414697,-0.227422605,0.0,6093.40782,2516.62506,-32.3465893,0.0,0.0
7.0,68.7314805,6099.35253,-28.5880704,-28.5880704,-18.2597272,-18.2597272,-17.3895241,-17.3895241,-40.842806,-142.98535,-142.98535,0.611555282,0.611555282,1.63622705,1.63622705,0.63108824,2520.1118,0.0,-2.12650824,-0.255806847,0.0,6099.35253,2514.13777,-40.842806,0.0,0.0
7.5,63.9178275,6110.07554,-26.512642,-26.512642,-16.9637736,-16.9637736,-16.1315809,-16.1315809,-49.8471795,-142.98535,-142.98535,0.746381279,0.746381279,1.94763965,1.94763965,0.631190197,2520.1118,0.0,-2.59532702,-0.264991287,0.0,6110.07554,2513.34219,-49.8471795,0.0,0.0
8.0,62.16726,6128.97382,-25.7336774,-25.7336774,-16.5165347,-16.5165347,-15.6980847,-15.6980847,-59.0923985,-142.98535,-142.98535,0.884813551,0.884813551,2.25176395,2.25176395,0.63128444,2520.1118,0.0,-3.0766856,-0.268344534,0.0,6128.97382,2515.80766,-59.0923985,0.0,0.0
8.5,62.16726,6143.93383,-25.7919685,-25.7919685,-16.5943273,-16.5943273,-15.7732356,-15.7732356,-68.366162,-142.98535,-142.98535,1.023673217,1.023673217,2.54205959,2.54205959,0.631376494,2520.1118,0.0,-3.55953021,-0.268192092,0.0,6143.93383,2516.61773,-68.366162,0.0,0.0
9.0,62.16726,6156.95909,-25.7936919,-25.7936919,-16.6306186,-16.6306186,-15.8082148,-15.8082148,-77.6369479,-142.98535,-142.98535,1.16248831,1.16248831,2.81851246,2.81851246,0.631467068,2520.1118,0.0,-4.04222001,-0.268130676,0.0,6156.95909,2516.62446,-77.6369479,0.0,0.0
9.5,62.16726,6169.936009999999,-25.7937423,-25.7937423,-16.6657027,-16.6657027,-15.8420279,-15.8420279,-86.9055599,-142.98535,-142.98535,1.30127088,1.30127088,3.08211244,3.08211244,0.631556157,2520.1118,0.0,-4.5247966,-0.268064778,0.0,6169.936009999999,2516.61245,-86.9055599,0.0,0.0
10.0,62.16726,6182.908750000001,-25.7937635,-25.7937635,-16.7007574,-16.7007574,-15.87581415,-15.87581415,-96.17177,-142.98535,-142.98535,1.44001746,1.44001746,3.33372914,3.33372914,0.631643858,2520.1118,0.0,-5.00724806,-0.267991538,0.0,6182.908750000001,2516.59998,-96.17177,0.0,0.0
10.5,62.16726,6200.35248,-25.0470987,-25.0470987,-16.25946,-16.25946,-15.4446648,-15.4446648,-105.4378259,-142.98535,-142.98535,1.57876172,1.57876172,3.57421769,3.57421769,0.631730061,2524.74477,0.0,-5.48969146,-0.269207819,0.0,6200.35248,2518.44807,-105.4378259,0.0,0.0
11.0,62.16726,6896.1605,-14.7837829,-14.7837829,-10.68533655,-10.68533655,-9.9377231,-9.9377231,-115.0811314,-142.98535,-142.98535,1.72315471,1.72315471,3.81340473,3.81340473,0.631790827,2819.94019,0.0,-5.99177667,-0.286969559,0.0,6896.1605,2802.34824,-115.0811314,0.0,0.0
11.5,63.5765165,8030.000900000001,-19.2008151,-19.2008151,-16.2791153,-16.2791153,-15.2529826,-15.2529826,-124.961989,-142.98535,-142.98535,1.87110463,1.87110463,4.04765022,4.04765022,0.631843451,3259.28243,0.0,-6.50623013,-0.277557313,0.0,8030.000900000001,3268.37824,-124.961989,0.0,0.0
12.0,153.325708,6090.78276,-103.808093,-103.808093,-63.9972577,-63.9972577,-60.4662547,-60.4662547,-130.814486,-142.98535,-142.98535,1.95873639,1.95873639,4.18187182,4.18187182,0.632049404,2323.79592,0.0,-6.81094451,-0.0257210418,0.0,6090.78276,2458.03798,-130.814486,0.0,0.0
12.5,292.161366,1875.21582,-157.830551,-157.830551,-29.5002305,-29.5002305,-25.296263617,-25.296263617,-127.090219,-143.060254,-143.060254,1.90393515,1.90393515,4.09918674,4.09918674,0.632291207,619.748647703,0.0,-6.61703796,0.2359612015,0.0,1875.21582,706.0840949,-127.090219,0.0,0.0
13.0,342.65482,101.1381764,-141.840841,-141.840841,-1.501196525,-1.501196525,-0.609045216,-0.609045216,-117.9235885,-147.922921,-147.922921,1.82611908,1.82611908,4.03151949,4.03151949,0.632315303,0.0,0.0,-6.13977107,0.251838171,0.0,101.1381764,-26.77037077,-117.9235885,0.0,0.0
13.5,342.65482,151.273725,-142.563999,-142.563999,-2.25840046,-2.25840046,-0.954153298,-0.954153298,-109.6473076,-155.463525,-155.463525,1.78457938,1.78457938,4.03994001,4.03994001,0.632289744,0.0,0.0,-5.70886112,0.227662781,0.0,151.273725,-1.076140905,-109.6473076,0.0,0.0
14.0,342.65482,142.756645,-142.640153,-142.640153,-2.13239009,-2.13239009,-0.892240232,-0.892240232,-102.0039353,-158.21637,-158.21637,1.69003995,1.69003995,3.90210779,3.90210779,0.632265191,0.0,0.0,-5.31090362,0.218453773,0.0,142.756645,-0.157249796,-102.0039353,0.0,0.0
14.5,342.65482,132.232716,-142.641864,-142.641864,-1.97521569,-1.97521569,-0.816495241,-0.816495241,-94.4526588,-158.21637,-158.21637,1.56492751,1.56492751,3.67762998,3.67762998,0.632241684,0.0,0.0,-4.91774128,0.218392852,0.0,132.232716,-0.1271999815,-94.4526588,0.0,0.0
15.0,342.65482,121.6647914,-142.641882,-142.641882,-1.81735845,-1.81735845,-0.742020417,-0.742020417,-86.9034808,-158.21637,-158.21637,1.43984991,1.43984991,3.44506668,3.44506668,0.632219426,0.0,0.0,-4.52468837,0.218333805,0.0,121.6647914,-0.1166832311,-86.9034808,0.0,0.0
15.5,342.65482,111.0986147,-142.641874,-142.641874,-1.65952688,-1.65952688,-0.669160231,-0.669160231,-79.3561426,-158.19558,-158.19558,1.31463736,1.31463736,3.20351978,3.20351978,0.632198526,0.0,0.0,-4.13173102,0.218349546,0.0,111.0986147,-0.1065124905,-79.3561426,0.0,0.0
16.0,342.65482,100.4543534,-142.643076,-142.643076,-1.50054157,-1.50054157,-0.597389477,-0.597389477,-71.7489156,-156.845856,-156.845856,1.17860657,1.17860657,2.92423298,2.92423298,0.632179122,0.0,0.0,-3.73565564,0.222847543,0.0,100.4543534,-0.0938636159,-71.7489156,0.0,0.0
16.5,342.65482,89.4985264,-142.645146,-142.645146,-1.33690772,-1.33690772,-0.52521977,-0.52521977,-63.921623,-154.611519,-154.611519,1.035137988,1.035137988,2.61650262,2.61650262,0.632161572,0.0,0.0,-3.32812243,0.230331112,0.0,89.4985264,-0.0823669448,-63.921623,0.0,0.0
17.0,342.65482,77.7311349,-142.654172,-142.654172,-1.16120131,-1.16120131,-0.449659273,-0.449659273,-55.4920777,-144.67492,-144.67492,0.84185461,0.84185461,2.1650176,2.1650176,0.632146359,0.0,0.0,-2.88923246,0.263768837,0.0,77.7311349,-0.0569156081,-55.4920777,0.0,0.0
