Time01,ICE_Torque;Nm,EM1_Speed;rpm,EM1_Torque;Nm,EM1_Torque_ist;Nm,EM1_Power;kW,EM1_Power_ist;kW,EM1_elPower;kW,EM1_elPower_ist;kW,EM2_Speed;rpm,EM2_Torque;Nm,EM2_Torque_ist;Nm,EM2_Power;kW,EM2_Power_ist;kW,EM2_elPower;kW,EM2_elPower_ist;kW,SOC;1,ICE_Speed_soll;rpm,Brake;perc,Car_Speed;kmph,Car_Acc;mpsh2,Grade;perc,Sun_Speed;rpm,Carrier_Speed;rpm,Ring_Speed;rpm,Brake_Trq;Nm,Brake_Pwr;kW
0.0,57.120018,337.3702,16.44705,16.44705,0.58107257,0.58107257,0.93016154,0.93016154,-0.21460435,-35.56762,-35.56762,0.00079932227,0.00079932227,0.002416581,0.002416581,0.29469085,1023.7293,0.0,-0.01117352,-0.07627594,0.0,337.3702,140.25693,-0.21460435,0.0,0.0
0.5,58.2434271,1901.54314,-5.35934343,-5.35934343,-1.731532724,-1.731532724,-1.383769102,-1.383769102,-1.043500916,-35.4954275,-35.4954275,0.00387720169,0.00387720169,0.0116961904,0.0116961904,0.294690834,1032.43274,0.0,-0.0543305774,-0.026057187794,0.0,1901.54314,790.636829,-1.043500916,0.0,0.0
1.0,129.8475219,3874.43483,-31.5229993,-31.5229993,-13.90198033,-13.90198033,-13.10625213,-13.10625213,0.018222375,-30.8037987,-30.8037987,0.00018120572,0.00018120572,0.004434268514,0.004434268514,0.294731727,1587.17595,0.0,0.000948759,0.1074107482,0.0,3874.43483,1612.19157,0.018222375,0.0,0.0
1.5,240.612743,6053.16777,-82.3674877,-82.3674877,-53.1388355,-53.1388355,-50.572502,-50.572502,6.84624814,-23.5271974,-23.5271974,-0.016285999,-0.016285999,-0.00542722506,-0.00542722506,0.29491913,2445.31477,0.0,0.356454522,0.284447737,0.0,6053.16777,2522.76529,6.84624814,0.0,0.0
2.0,280.89694,6699.247740000001,-119.6541345,-119.6541345,-83.9563075,-83.9563075,-79.6981881,-79.6981881,19.0894233,-20.868044,-20.868044,-0.0417160497,-0.0417160497,-0.0140334006,-0.0140334006,0.295287314,2757.4114,0.0,0.993903692,0.391023799,0.0,6699.247740000001,2798.75262,19.0894233,0.0,0.0
2.5,279.485797,6572.90188,-116.8592433,-116.8592433,-80.4365842,-80.4365842,-76.2782542,-76.2782542,32.5034143,-20.769768,-20.769768,-0.0706334742,-0.0706334742,-0.0240198162,-0.0240198162,0.295686868,2757.4114,0.0,1.69231217,0.384810664,0.0,6572.90188,2754.0115,32.5034143,0.0,0.0
3.0,189.6054415,6380.86586,-80.6977573,-80.6977573,-54.0224397,-54.0224397,-51.4756846,-51.4756846,43.9269221,-14.3839808,-14.3839808,-0.0654568655,-0.0654568655,-0.0218825526,-0.0218825526,0.296045617,2757.4114,0.0,2.28708479,0.237836151,0.0,6380.86586,2680.77401,43.9269221,0.0,0.0
3.5,50.567568061,6320.10727,-20.7423920565,-20.7423920565,-13.7247044246,-13.7247044246,-12.9434495258,-12.9434495258,48.0490261,-4.47988841,-4.47988841,-0.02253041172,-0.02253041172,-0.00744830832,-0.00744830832,0.296242361,2757.4114,0.0,2.50170493,0.00350013715,0.0,6320.10727,2657.89879,48.0490261,0.0,0.0
4.0,0.0,6494.88969,1.756027397,1.756027397,1.187018439,1.187018439,1.493454815,1.493454815,46.007327,-0.8633076,-0.8633076,-0.00415930913,-0.00415930913,-0.00137502219,-0.00137502219,0.296257131,2757.4114,0.0,2.39540247,-0.0830823729,0.0,6494.88969,2729.43491,46.007327,0.0,0.0
4.5,0.52847378163,6556.775070000001,-0.0167319863,-0.0167319863,-0.0116042943,-0.0116042943,0.0134361091,0.0134361091,43.2117402,-0.8633076,-0.8633076,-0.00390657296,-0.00390657296,-0.0012914704,-0.0012914704,0.296253033,2757.4114,0.0,2.24984841,-0.0792408425,0.0,6556.775070000001,2753.5535,43.2117402,0.0,0.0
5.0,34.3148286,6625.918439999999,-13.62150914,-13.62150914,-9.46489467,-9.46489467,-8.76546262,-8.76546262,41.2828813,-0.8633076,-0.8633076,-0.00373219388,-0.00373219388,-0.00123382259,-0.00123382259,0.296276439,2757.4114,0.0,2.14942102,-0.01611119232,0.0,6625.918439999999,2781.19837,41.2828813,0.0,0.0
5.5,86.3677952,6644.45486,-36.1514307,-36.1514307,-25.1526676,-25.1526676,-24.06649,-24.06649,42.4767037,-0.8633076,-0.8633076,-0.00384012184,-0.00384012184,-0.00126950239,-0.00126950239,0.296392137,2757.25464,0.0,2.21157822,0.0837346155,0.0,6644.45486,2789.60851,42.4767037,0.0,0.0
6.0,92.04702,6526.129730000001,-39.6093909,-39.6093909,-27.082648,-27.082648,-25.9348675,-25.9348675,45.9848924,-0.8633076,-0.8633076,-0.00415728078,-0.00415728078,-0.00137435166,-0.00137435166,0.296568647,2747.26189,0.0,2.39423437,0.096378554,0.0,6526.129730000001,2742.42092,45.9848924,0.0,0.0
6.5,71.4294599,6454.4418,-30.0377333,-30.0377333,-20.3057394,-20.3057394,-19.3740977,-19.3740977,48.5977426,-0.8633076,-0.8633076,-0.00439349654,-0.00439349654,-0.00145244202,-0.00145244202,0.296721036,2731.80378,0.0,2.53027415,0.0556914609,0.0,6454.4418,2714.11663,48.5977426,0.0,0.0
7.0,63.93156,6462.85947,-26.333961,-26.333961,-17.8227042,-17.8227042,-16.9598051,-16.9598051,50.1476233,-0.8633076,-0.8633076,-0.00453361404,-0.00453361404,-0.00149876336,-0.00149876336,0.296845159,2726.1821,0.0,2.61096983,0.0404974073,0.0,6462.85947,2718.52444,50.1476233,0.0,0.0
7.5,63.93156,6470.42077,-26.6051478,-26.6051478,-18.0271395,-18.0271395,-17.1580344,-17.1580344,51.5590655,-0.8633076,-0.8633076,-0.00466121607,-0.00466121607,-0.00154094717,-0.00154094717,0.296966084,2726.1821,0.0,2.6844575,0.0409631052,0.0,6470.42077,2722.49485,51.5590655,0.0,0.0
8.0,63.93156,6468.66732,-26.6136212,-26.6136212,-18.0279944,-18.0279944,-17.1588988,-17.1588988,52.9755105,-0.8633076,-0.8633076,-0.00478927018,-0.00478927018,-0.00158328049,-0.00158328049,0.297087351,2726.1821,0.0,2.75820567,0.0409714658,0.0,6468.66732,2722.59227,52.9755105,0.0,0.0
