Time01,ICE_Torque;Nm,EM1_Speed;rpm,EM1_Torque;Nm,EM1_Torque_ist;Nm,EM1_Power;kW,EM1_Power_ist;kW,EM1_elPower;kW,EM1_elPower_ist;kW,EM2_Speed;rpm,EM2_Torque;Nm,EM2_Torque_ist;Nm,EM2_Power;kW,EM2_Power_ist;kW,EM2_elPower;kW,EM2_elPower_ist;kW,SOC;1,ICE_Speed_soll;rpm,Brake;perc,Car_Speed;kmph,Car_Acc;mpsh2,Grade;perc,Sun_Speed;rpm,Carrier_Speed;rpm,Ring_Speed;rpm,Brake_Trq;Nm,Brake_Pwr;kW
0.0,169.06874,770.9087,1.5976629,1.5976629,0.12897584,0.12897584,0.23867604,0.23867604,-2.0452793,-246.0465,-246.0465,0.05269852,0.05269852,0.15870753,0.15870753,0.27980888,1507.3375,0.0,-0.106488846,-0.57912576,0.0,770.9087,319.58658,-2.0452793,0.0,0.0
0.5,169.06874,2936.92581,-47.7861506,-47.7861506,-16.02496343,-16.02496343,-14.90257477,-14.90257477,-11.08932215,-246.0465,-246.0465,0.285726683,0.285726683,0.841158972,0.841158972,0.279844749,1507.3375,0.0,-0.577373037,-0.44355,0.0,2936.92581,1215.601566,-11.08932215,0.0,0.0
1.0,169.06874,3638.01981,-69.6828512,-69.6828512,-26.5484588,-26.5484588,-24.7702422,-24.7702422,-25.3084398,-246.0465,-246.0465,0.652095448,0.652095448,1.86811793,1.86811793,0.279985705,1507.3375,0.0,-1.31770094,-0.400887507,0.0,3638.01981,1499.02947,-25.3084398,0.0,0.0
1.5,169.06874,3672.13125,-70.2292481,-70.2292481,-27.0062891,-27.0062891,-25.2041961,-25.2041961,-39.1419463,-246.0465,-246.0465,1.00852859,1.00852859,2.81103736,2.81103736,0.280140176,1507.3375,0.0,-2.03795182,-0.399897858,0.0,3672.13125,1505.14622,-39.1419463,0.0,0.0
2.0,169.06874,3691.7569,-70.239422,-70.239422,-27.1545526,-27.1545526,-25.3499149,-25.3499149,-52.9657193,-246.0465,-246.0465,1.36471095,1.36471095,3.70281356,3.70281356,0.280290635,1507.3375,0.0,-2.75769588,-0.3998252,0.0,3691.7569,1505.24102,-52.9657193,0.0,0.0
2.5,169.06874,3711.11197,-70.2396288,-70.2396288,-27.296997,-27.296997,-25.4902892,-25.4902892,-66.7871578,-246.0465,-246.0465,1.72083311,1.72083311,4.54794463,4.54794463,0.280436917,1507.3375,0.0,-3.4773183,-0.399753422,0.0,3711.11197,1505.22454,-66.7871578,0.0,0.0
3.0,169.06874,3730.45817,-70.2396565,-70.2396565,-27.4393092,-27.4393092,-25.6306149,-25.6306149,-80.605836,-246.0465,-246.0465,2.07688421,2.07688421,5.34997354,5.34997354,0.280579229,1507.3375,0.0,-4.1967973,-0.39966548,0.0,3730.45817,1505.20605,-80.605836,0.0,0.0
3.5,194.360881,3807.69993,-77.563411,-77.563411,-31.0679511,-31.0679511,-28.9337747,-28.9337747,-94.24832,-246.0465,-246.0465,2.42839544,2.42839544,6.10295632,6.10295632,0.280719613,1507.3375,0.0,-4.90710225,-0.357400159,0.0,3807.69993,1529.38113,-94.24832,0.0,0.0
4.0,307.9304,3928.59361,-131.134262,-131.134262,-53.9534744,-53.9534744,-49.5158628,-49.5158628,-102.1355696,-246.0465,-246.0465,2.63161779,2.63161779,6.52274217,6.52274217,0.280934355,1507.3375,0.0,-5.31775738,-0.131760716,0.0,3928.59361,1575.0806,-102.1355696,0.0,0.0
4.5,307.9304,3772.2994,-128.284238,-128.284238,-50.6767397,-50.6767397,-46.3625198,-46.3625198,-106.7814363,-246.0465,-246.0465,2.75132286,2.75132286,6.7638787,6.7638787,0.281181962,1507.3375,0.0,-5.55964757,-0.136672602,0.0,3772.2994,1507.33275,-106.7814363,0.0,0.0
