Time01,ICE_Torque;Nm,EM1_Speed;rpm,EM1_Torque;Nm,EM1_Torque_ist;Nm,EM1_Power;kW,EM1_Power_ist;kW,EM1_elPower;kW,EM1_elPower_ist;kW,EM2_Speed;rpm,EM2_Torque;Nm,EM2_Torque_ist;Nm,EM2_Power;kW,EM2_Power_ist;kW,EM2_elPower;kW,EM2_elPower_ist;kW,SOC;1,ICE_Speed_soll;rpm,Brake;perc,Car_Speed;kmph,Car_Acc;mpsh2,Grade;perc,Sun_Speed;rpm,Carrier_Speed;rpm,Ring_Speed;rpm,Brake_Trq;Nm,Brake_Pwr;kW
0.0,286.0754,1037.6439,-51.72093,-51.72093,-5.6201706,-5.6201706,-4.6833878,-4.6833878,0.46270075,-73.397194,-73.397194,-0.0035563807,-0.0035563807,-0.001177595,-0.001177595,0.9359066,813.5333,0.0,0.024090827,0.18061018,0.0,1037.6439,432.04144,0.46270075,0.0,0.0
0.5,286.0754,1883.06118,-114.1688575,-114.1688575,-22.6398506,-22.6398506,-19.288671,-19.288671,5.0481282,-73.2135006,-73.2135006,-0.0386321418,-0.0386321418,-0.01304680977,-0.01304680977,0.93596687,809.450197,0.0,0.2628341987,0.24239698,0.0,1883.06118,786.503229,5.0481282,0.0,0.0
1.0,286.0754,1328.612364,-128.859386,-128.859386,-17.9363997,-17.9363997,-14.3706234,-14.3706234,13.89417525,-61.2496965,-61.2496965,-0.0875358415,-0.0875358415,-0.0303050503,-0.0303050503,0.936087243,549.134977,0.0,0.723409602,0.282415031,0.0,1328.612364,560.958109,13.89417525,0.0,0.0
1.5,286.0754,312.0066787,-127.608457,-127.608457,-4.19850342,-4.19850342,-2.181342403,-2.181342403,24.6813632,-42.687385,-42.687385,-0.1085225046,-0.1085225046,-0.0383879273,-0.0383879273,0.936141747,146.446553577,0.0,1.28505182,0.340280693,0.0,312.0066787,144.2395478885,24.6813632,0.0,0.0
2.0,286.0754,-80.262488,-118.532801,-118.532801,0.995963928,0.995963928,2.5538241,2.5538241,36.6891297,-35.908688,-35.908688,-0.137963925,-0.137963925,-0.0498761585,-0.0498761585,0.93613305,0.0,0.0,1.91024426,0.346403629,0.0,-80.262488,-11.97530197,36.6891297,0.0,0.0
2.5,286.0754,-68.9963781,-119.1038824,-119.1038824,0.860570773,0.860570773,2.24654928,2.24654928,48.6846073,-35.908688,-35.908688,-0.183071109,-0.183071109,-0.0680062318,-0.0680062318,0.936117023,0.0,0.0,2.53479691,0.347352528,0.0,-68.9963781,-0.28331811963,48.6846073,0.0,0.0
3.0,286.0754,-84.9867664,-119.1340565,-119.1340565,1.060268764,1.060268764,2.71337337,2.71337337,60.6936195,-35.908688,-35.908688,-0.228229183,-0.228229183,-0.087062308,-0.087062308,0.936099294,0.0,0.0,3.16005417,0.347348375,0.0,-84.9867664,0.0749351072,60.6936195,0.0,0.0
3.5,286.0754,-101.7816356,-119.134607,-119.134607,1.26980195,1.26980195,3.18402312,3.18402312,72.7009081,-35.908688,-35.908688,-0.273380776,-0.273380776,-0.1070217472,-0.1070217472,0.93607811,0.0,0.0,3.78522166,0.347280225,0.0,-101.7816356,0.09743353,72.7009081,0.0,0.0
4.0,286.0754,-118.5879345,-119.1345965,-119.1345965,1.47947292,1.47947292,3.63629451,3.63629451,84.705599,-35.908688,-35.908688,-0.318522605,-0.318522605,-0.127882617,-0.127882617,0.936053577,0.0,0.0,4.41025413,0.347198649,0.0,-118.5879345,0.1136582738,84.705599,0.0,0.0
4.5,286.0754,-135.390262,-119.1345715,-119.1345715,1.68909412,1.68909412,4.07085878,4.07085878,96.7072561,-35.908688,-35.908688,-0.363653019,-0.363653019,-0.149643518,-0.149643518,0.936025809,0.0,0.0,5.03512836,0.347104654,0.0,-135.390262,0.129764268,96.7072561,0.0,0.0
5.0,286.0754,-152.187743,-119.1345418,-119.1345418,1.89865474,1.89865474,4.48871475,4.48871475,108.7054446,-35.908688,-35.908688,-0.408770402,-0.408770402,-0.172302934,-0.172302934,0.935994907,0.0,0.0,5.65982225,0.346998256,0.0,-152.187743,0.145863525,108.7054446,0.0,0.0
5.5,285.029079,-170.649273,-118.9591282,-118.9591282,2.12542653,2.12542653,4.92064865,4.92064865,120.697209,-35.921048,-35.921048,-0.454026793,-0.454026793,-0.195951976,-0.195951976,0.935961,0.0,0.0,6.2841816,0.34531956,0.0,-170.649273,-0.534212137,120.697209,0.0,0.0
6.0,218.30079,-313.755353,-92.1842404,-92.1842404,2.97298312,2.97298312,5.56596347,5.56596347,131.007367,-36.7260804,-36.7260804,-0.503929433,-0.503929433,-0.223769798,-0.223769798,0.935921413,0.0,0.0,6.82098671,0.218310118,0.0,-313.755353,-54.0616879,131.007367,0.0,0.0
6.5,115.0795314,-360.116237,-47.6673645,-47.6673645,1.79927259,1.79927259,2.83699078,2.83699078,135.024157,-37.9749392,-37.9749392,-0.536960097,-0.536960097,-0.243469358,-0.243469358,0.935890882,0.0,0.0,7.03012378,0.0164996537,0.0,-360.116237,-71.0074145,135.024157,0.0,0.0
7.0,77.7682754,-230.213707,-31.053309,-31.053309,0.744403826,0.744403826,1.31879596,1.31879596,133.74622,-38.431126,-38.431126,-0.538261395,-0.538261395,-0.244416284,-0.244416284,0.935878926,0.0,0.0,6.96358711,-0.0573792335,0.0,-230.213707,-17.70019485,133.74622,0.0,0.0
7.5,78.1188236,-184.989622,-32.4540695,-32.4540695,0.628688308,0.628688308,1.20921508,1.20921508,131.8283,-38.431126,-38.431126,-0.530542718,-0.530542718,-0.239971722,-0.239971722,0.93587161,0.0,0.0,6.86372919,-0.0545112451,0.0,-184.989622,-0.0019783158,131.8283,0.0,0.0
8.0,78.246315,-181.804058,-32.5474808,-32.5474808,0.619654624,0.619654624,1.19872069,1.19872069,129.951988,-38.431126,-38.431126,-0.5229915,-0.5229915,-0.235650134,-0.235650134,0.935864541,0.0,0.0,6.76603763,-0.0541788174,0.0,-181.804058,0.227993095,129.951988,0.0,0.0
8.5,78.246315,-179.307684,-32.5439281,-32.5439281,0.611079206,0.611079206,1.18739715,1.18739715,128.0791414,-38.431126,-38.431126,-0.515454245,-0.515454245,-0.231362644,-0.231362644,0.935857532,0.0,0.0,6.66852677,-0.0541641432,0.0,-179.307684,0.173213959,128.0791414,0.0,0.0
