Kilometer, NOx (mg/km), NOx_Pass (<=80 mg/km)
1, 760.29, False
2, 238.03, False
3, -37.85, True
4, 27.37, True
5, 54.79, True
6, 12.84, True
7, 109.57, False
8, -0.54, True
9, 5.05, True
10, -54.73, True
11, 7.41, True
12, 81.71, False
13, 205.62, False
14, 82.43, False
15, -43.91, True
16, 45.10, True
17, 126.81, False
18, 22.52, True
19, 14.15, True
Partial (0.47 km), 111.92, False
