time,ice_torque_pred,ice_torque_true,car_speed_pred,car_speed_true,soc_pred,soc_true
428.5,-2.0682082,0.0,26.951859,29.873,0.66133857,0.66015
429.0,-2.0641804,0.0,28.21805,31.262,0.6610082,0.65986
429.5,-2.0602207,0.0,29.3573,32.507,0.6607199,0.6596
430.0,-2.056006,0.0,30.336176,33.068,0.66049165,0.6595
430.5,-2.0520632,0.0,30.96755,33.076,0.6603048,0.65948
431.0,-2.0478315,0.0,31.12235,32.811,0.6601477,0.65948
431.5,-2.043702,0.0,30.860151,32.427,0.66002935,0.65949
432.0,-2.0395212,0.0,30.319342,32.019,0.6599795,0.6595
432.5,-2.0352385,0.0,29.685768,31.669,0.66001296,0.65951
433.0,-2.031024,0.0,29.160652,31.424,0.6600937,0.65951
433.5,-2.0266733,0.0,28.78824,31.271,0.66016936,0.65951
434.0,-2.0223227,0.0,28.50332,31.114,0.66021466,0.6595
434.5,-2.0179381,0.0,28.204218,30.899,0.66022974,0.65951
435.0,-2.0135875,0.0,27.75263,30.553,0.6602199,0.65952
435.5,-2.0089989,0.0,27.095589,30.009,0.660197,0.65954
436.0,-2.0045974,0.0,26.119637,29.252,0.6601596,0.65957
436.5,-2.0001109,0.0,24.828806,28.171,0.6601254,0.65962
437.0,-1.9955733,0.0,23.236538,26.847,0.66008514,0.65967
437.5,-1.9909167,0.0,21.412445,25.205,0.6600434,0.65973
438.0,-1.9862432,0.0,19.428658,23.296,0.65999824,0.6598
438.5,-1.9816207,0.0,17.317223,21.115,0.65996027,0.65986
439.0,-1.9768282,0.0,15.053151,18.733,0.6599389,0.65992
439.5,-1.9721377,0.0,12.582372,16.206,0.6599357,0.65997
440.0,-1.9673113,0.0,9.874177,13.612,0.65994567,0.66001
440.5,-1.9624678,0.0,6.943294,11.014,0.65995556,0.66004
441.0,-1.9575564,0.0,4.0510373,8.5184,0.66000056,0.66007
441.5,-1.9527298,0.0,1.4445322,6.322,0.66004413,0.66008
442.0,-1.9477844,0.0,-0.69308025,4.4779,0.66007346,0.66009
442.5,-1.9427371,0.0,-2.2804723,2.9566,0.66008544,0.66009
443.0,-1.9377066,0.0,-3.3446414,1.8015,0.6600798,0.6601
443.5,-1.9326253,0.0,-3.9562407,0.96401,0.6600637,0.6601
444.0,-1.9275779,0.0,-4.2172093,0.43554,0.6600336,0.6601
444.5,-1.9223605,0.0,-3.7502332,0.13504,0.6599436,0.6601
445.0,-1.9172451,0.0,2.3443592,0.00091902,0.6593949,0.6601
445.5,-1.9119428,0.0,2.7056246,0.00062946,0.65937096,0.6601
446.0,-1.9067085,0.0,1.0701467,0.00042859,0.6600913,0.6601
446.5,-1.9014232,0.0,0.20490928,0.00029172,0.6608552,0.6601
447.0,-1.8961039,0.0,-0.051521007,0.00019856,0.66134757,0.6601
447.5,-1.8905467,0.0,0.06761637,0.00013515,0.66146386,0.6601
448.0,-1.8852613,0.0,0.40356886,9.2e-05,0.66125286,0.6601
448.5,-1.879721,0.0,0.5085622,6.26e-05,0.66104984,0.6601
449.0,-1.8741808,0.0,0.393602,4.26e-05,0.66098136,0.6601
449.5,-1.8686916,0.0,0.17941588,2.9e-05,0.66104406,0.6601
450.0,-1.8630834,0.0,-0.045600247,1.97e-05,0.66118586,0.6601
450.5,-1.8573902,0.0,-0.19577834,1.34e-05,0.6613201,0.6601
451.0,-1.851697,0.0,-0.23749325,9.15e-06,0.6613876,0.6601
451.5,-1.8459868,0.0,-0.20981604,6.23e-06,0.6613929,0.6601
452.0,-1.8403106,0.0,-0.18060794,4.24e-06,0.6613796,0.6601
452.5,-1.8344815,0.0,-0.18842809,2.88e-06,0.6613833,0.6601
453.0,-1.8286353,0.0,-0.22721972,1.96e-06,0.66141117,0.6601
453.5,-1.8226873,0.0,-0.27060896,1.34e-06,0.66145015,0.6601
454.0,-1.8167561,0.0,-0.29848152,9.09e-07,0.66148525,0.6601
454.5,-1.810825,0.0,-0.3075927,6.19e-07,0.6615086,0.6601
455.0,-1.8047919,0.0,-0.3072687,4.21e-07,0.66152364,0.6601
455.5,-1.7987418,0.0,-0.30845335,2.87e-07,0.6615374,0.6601
456.0,-1.7926577,0.0,-0.315769,1.95e-07,0.66155475,0.6601
456.5,-1.7865567,0.0,-0.3270367,1.33e-07,0.6615761,0.6601
457.0,-1.7803197,0.0,-0.33755758,9.04e-08,0.6615985,0.6601
457.5,-1.7741166,0.0,-0.34439093,6.16e-08,0.66161925,0.6601
458.0,-1.7678287,0.0,-0.34761098,4.19e-08,0.66163784,0.6601
458.5,-1.7615407,0.0,-0.34931502,2.85e-08,0.66165495,0.6601
459.0,-1.7551507,0.0,-0.35136774,1.94e-08,0.6616719,0.6601
459.5,-1.7487267,0.0,-0.354385,1.32e-08,0.66168934,0.6601
460.0,-1.7423028,0.0,-0.3577881,8.99e-09,0.6617075,0.6601
460.5,-1.7358109,0.0,-0.36073363,6.12e-09,0.6617257,0.6601
461.0,-1.7292169,0.0,-0.3628358,4.17e-09,0.6617436,0.6601
461.5,-1.722742,0.0,-0.36420596,2.84e-09,0.6617608,0.6601
462.0,-1.7160461,0.0,-0.36529908,1.93e-09,0.6617778,0.6601
462.5,-1.7094183,0.0,-0.36638975,1.31e-09,0.66179466,0.6601
463.0,-1.7027224,0.0,-0.3675645,8.94e-10,0.6618118,0.6601
463.5,-1.6959416,0.0,-0.36868733,6.09e-10,0.661829,0.6601
464.0,-1.6891947,0.0,-0.36963454,4.14e-10,0.66184604,0.6601
464.5,-1.6822948,0.0,-0.37034434,2.82e-10,0.66186315,0.6601
465.0,-1.675497,0.0,-0.3709008,1.92e-10,0.66188,0.6601
465.5,-1.6685972,0.0,-0.37133855,1.31e-10,0.66189677,0.6601
466.0,-1.6615444,0.0,-0.37174168,8.89e-11,0.66191363,0.6601
466.5,-1.6545087,0.0,-0.37210524,6.05e-11,0.66193056,0.6601
467.0,-1.6475409,0.0,-0.37241933,4.12e-11,0.66194737,0.6601
467.5,-1.6404202,0.0,-0.3726444,2.8e-11,0.6619642,0.6601
468.0,-1.6332655,0.0,-0.3728274,1.91e-11,0.6619809,0.6601
468.5,-1.6261108,0.0,-0.372909,1.3e-11,0.6619976,0.6601
469.0,-1.618888,0.0,-0.37295353,8.84e-12,0.6620144,0.6601
469.5,-1.6115974,0.0,-0.3729758,6.02e-12,0.6620313,0.6601
470.0,-1.6042387,0.0,-0.37296095,4.1e-12,0.662048,0.6601
470.5,-1.596914,0.0,-0.37290406,2.79e-12,0.6620647,0.6601
471.0,-1.5895554,0.0,-0.37281752,1.9e-12,0.6620814,0.6601
471.5,-1.5821288,0.0,-0.3726963,1.29e-12,0.6620981,0.6601
472.0,-1.5746511,0.0,-0.37252814,8.79e-13,0.6621147,0.6601
472.5,-1.5670885,0.0,-0.372355,5.98e-13,0.66213137,0.6601
473.0,-1.5595769,0.0,-0.3721646,4.07e-13,0.66214806,0.6601
473.5,-1.5520313,0.0,-0.3719247,2.77e-13,0.66216475,0.6601
474.0,-1.5443327,0.0,-0.3717021,1.89e-13,0.6621813,0.6601
474.5,-1.5366002,0.0,-0.3714375,1.28e-13,0.66219807,0.6601
475.0,-1.5289186,0.0,-0.37116048,8.74e-14,0.66221476,0.6601
475.5,-1.5211011,0.0,-0.3708637,5.95e-14,0.6622314,0.6601
476.0,-1.5133857,0.0,-0.37054467,4.05e-14,0.662248,0.6601
476.5,-1.5054152,0.0,-0.3702479,2.76e-14,0.6622646,0.6601
477.0,-1.4975467,0.0,-0.36991403,1.88e-14,0.6622813,0.6601
477.5,-1.4896442,0.0,-0.36956283,1.28e-14,0.6622979,0.6601
478.0,-1.4816737,0.0,-0.36921906,8.69e-15,0.66231453,0.6601
478.5,-1.4736522,0.0,-0.36884314,5.92e-15,0.66233116,0.6601
479.0,-1.4656138,0.0,-0.3684771,4.03e-15,0.66234785,0.6601
479.5,-1.4574904,0.0,-0.3680888,2.74e-15,0.6623646,0.6601
480.0,-1.449316,0.0,-0.3677203,1.87e-15,0.6623811,0.6601
480.5,-1.4411076,0.0,-0.36732212,1.27e-15,0.6623977,0.6601
481.0,-1.4328822,0.0,-0.36693633,8.64e-16,0.6624143,0.6601
481.5,-1.4246908,0.0,-0.36652082,5.88e-16,0.662431,0.6601
482.0,-1.4163975,0.0,-0.36613253,4e-16,0.6624476,0.6601
482.5,-1.4080361,0.0,-0.36573437,2.72e-16,0.6624642,0.6601
483.0,-1.3996238,0.0,-0.3653164,1.85e-16,0.6624809,0.6601
483.5,-1.3912455,0.0,-0.3649182,1.26e-16,0.66249746,0.6601
484.0,-1.3827991,0.0,-0.36451757,8.59e-17,0.6625141,0.6601
484.5,-1.3743359,0.0,-0.3640996,5.85e-17,0.66253066,0.6601
485.0,-1.3657706,0.0,-0.36370388,3.98e-17,0.66254735,0.6601
485.5,-1.3571883,0.0,-0.3632983,2.71e-17,0.6625639,0.6601
486.0,-1.348606,0.0,-0.36289516,1.84e-17,0.66258055,0.6601
486.5,-1.3399727,0.0,-0.36249697,1.26e-17,0.6625971,0.6601
487.0,-1.3312886,0.0,-0.36209634,8.54e-18,0.66261375,0.6601
487.5,-1.3225533,0.0,-0.36168084,5.82e-18,0.66263044,0.6601
488.0,-1.313801,0.0,-0.36129996,3.96e-18,0.66264695,0.6601
488.5,-1.3049809,0.0,-0.36091912,2.69e-18,0.66266364,0.6601
489.0,-1.2962286,0.0,-0.3605135,1.83e-18,0.6626802,0.6601
489.5,-1.2873235,0.0,-0.36013758,1.25e-18,0.6626968,0.6601
490.0,-1.2784014,0.0,-0.35976166,8.49e-19,0.66271335,0.6601
490.5,-1.2694622,0.0,-0.35939068,5.78e-19,0.6627301,0.6601
491.0,-1.260557,0.0,-0.35903454,3.94e-19,0.66274655,0.6601
491.5,-1.2514989,0.0,-0.35864627,2.68e-19,0.6627632,0.6601
492.0,-1.2425938,0.0,-0.35830745,1.82e-19,0.6627797,0.6601
492.5,-1.2334846,0.0,-0.35795626,1.24e-19,0.66279626,0.6601
493.0,-1.2243925,0.0,-0.3576026,8.45e-20,0.6628129,0.6601
493.5,-1.2153174,0.0,-0.3572613,5.75e-20,0.6628295,0.6601
494.0,-1.2060723,0.0,-0.3569398,3.91e-20,0.66284615,0.6601
494.5,-1.1969292,0.0,-0.35659355,2.66e-20,0.66286266,0.6601
495.0,-1.1877692,0.0,-0.35627696,1.81e-20,0.6628793,0.6601
495.5,-1.1784391,0.0,-0.35596287,1.23e-20,0.6628958,0.6601
496.0,-1.1691601,0.0,-0.35565126,8.4e-21,0.66291237,0.6601
496.5,-1.1598641,0.0,-0.35534954,5.72e-21,0.66292906,0.6601
497.0,-1.150517,0.0,-0.3550577,3.89e-21,0.6629457,0.6601
497.5,-1.141136,0.0,-0.35476586,2.6500000000000003e-21,0.6629622,0.6601
498.0,-1.131806,0.0,-0.3544864,1.8000000000000003e-21,0.6629788,0.6601
498.5,-1.122323,0.0,-0.35420197,1.2300000000000002e-21,0.66299534,0.6601
499.0,-1.11284,0.0,-0.35393736,8.35e-22,0.663012,0.6601
499.5,-1.103425,0.0,-0.35366035,5.68e-22,0.6630286,0.6601
500.0,-1.093925,0.0,-0.35339573,3.87e-22,0.66304517,0.6601
500.5,-1.0843061,0.0,-0.35315335,2.63e-22,0.6630617,0.6601
501.0,-1.0748401,0.0,-0.35289863,1.79e-22,0.66307837,0.6601
501.5,-1.0651362,0.0,-0.35266614,1.22e-22,0.66309494,0.6601
502.0,-1.0555853,0.0,-0.35242626,8.299999999999999e-23,0.6631117,0.6601
502.5,-1.0460173,0.0,-0.3522086,5.649999999999999e-23,0.6631282,0.6601
503.0,-1.0361944,0.0,-0.35198107,3.85e-23,0.6631449,0.6601
503.5,-1.0266265,0.0,-0.35176343,2.6199999999999998e-23,0.66316134,0.6601
504.0,-1.0168885,0.0,-0.3515656,1.7799999999999998e-23,0.663178,0.6601
504.5,-1.0072356,0.0,-0.3513529,1.2099999999999999e-23,0.6631945,0.6601
505.0,-0.9974297,0.0,-0.35115504,8.26e-24,0.66321105,0.6601
505.5,-0.98765785,0.0,-0.35097697,5.6199999999999995e-24,0.6632276,0.6601
506.0,-0.97791994,0.0,-0.35079643,3.83e-24,0.66324425,0.6601
506.5,-0.96808004,0.0,-0.350606,2.6e-24,0.6632609,0.6601
507.0,-0.95820624,0.0,-0.35041803,1.7699999999999998e-24,0.66327745,0.6601
507.5,-0.9484003,0.0,-0.35025233,1.2099999999999999e-24,0.66329414,0.6601
508.0,-0.93861145,0.0,-0.35009405,8.21e-25,0.66331065,0.6601
508.5,-0.9286866,0.0,-0.3499432,5.59e-25,0.6633273,0.6601
509.0,-0.91874474,0.0,-0.34978244,3.8e-25,0.6633438,0.6601
509.5,-0.9088709,0.0,-0.34963158,2.59e-25,0.6633605,0.6601
510.0,-0.89892906,0.0,-0.3495005,1.76e-25,0.66337705,0.6601
510.5,-0.8889532,0.0,-0.3493521,1.2e-25,0.6633937,0.6601
511.0,-0.8790114,0.0,-0.34920865,8.16e-26,0.66341025,0.6601
511.5,-0.8689846,0.0,-0.7509202,0.12008,0.66372657,0.6601
512.0,-0.8590088,0.0,-0.19405454,0.59019,0.66382146,0.66009
512.5,-0.84903294,0.0,0.8479895,1.3895,0.66362196,0.66009
513.0,-0.8390401,0.0,2.1520135,2.5684,0.6634482,0.66007
513.5,-0.82892835,0.0,3.9607196,4.2168,0.6632405,0.66002
514.0,-0.8189185,0.0,5.9361987,6.2528,0.66307163,0.65992
514.5,-0.8088747,0.0,7.9110813,8.5346,0.6629388,0.65975
515.0,-0.7987969,0.0,9.940112,10.837,0.66281295,0.6595
515.5,-0.78870213,0.0,12.245795,13.031,0.6626666,0.65921
516.0,-0.7787603,0.0,14.856702,15.084,0.6624951,0.65892
516.5,-0.76861453,0.0,17.478598,17.032,0.662329,0.65863
517.0,-0.75848573,0.0,19.632227,18.896,0.6621721,0.65834
517.5,-0.7484589,0.0,21.078758,20.444,0.6619687,0.65812
518.0,-0.7383301,0.0,21.956244,21.316,0.6617287,0.65802
518.5,-0.7282014,0.0,22.225943,21.689,0.6614911,0.65797
519.0,-0.71802163,0.0,21.80103,21.752,0.66128594,0.65796
519.5,-0.7079438,0.0,20.728252,21.604,0.66112214,0.65795
520.0,-0.697883,0.0,19.258045,21.309,0.6609981,0.65796
520.5,-0.6876523,0.0,17.771154,20.898,0.66093,0.65797
521.0,-0.67757446,0.0,16.578623,20.419,0.66094166,0.65798
521.5,-0.6674797,0.0,15.78468,19.897,0.66101086,0.65799
522.0,-0.6573169,0.0,15.255395,19.325,0.66108024,0.658
522.5,-0.64717114,0.0,14.7736635,18.661,0.661114,0.65802
523.0,-0.6371443,0.0,14.137316,17.864,0.66110325,0.65804
523.5,-0.6269136,0.0,13.23153,16.852,0.66105044,0.65807
524.0,-0.61685276,0.0,11.989951,15.589,0.6609564,0.65809
524.5,-0.60670704,0.0,10.409246,14.036,0.6608381,0.65812
525.0,-0.59656125,0.0,8.518249,12.241,0.66071445,0.65815
525.5,-0.58653444,0.0,6.3990865,10.254,0.66060936,0.65817
526.0,-0.5763207,0.0,4.252296,8.2211,0.6605538,0.65819
526.5,-0.56627685,0.0,2.221601,6.3078,0.66054,0.6582
527.0,-0.55625004,0.0,0.5359649,4.6324,0.66058546,0.65821
527.5,-0.5461553,0.0,-0.6933844,3.3118,0.6606616,0.65821
528.0,-0.5360265,0.0,-1.5202703,2.3676,0.66073245,0.65822
528.5,-0.5260507,0.0,-2.0402288,1.6567,0.6607822,0.65822
529.0,-0.5159389,0.0,-2.4095666,1.1154,0.660788,0.65822
529.5,-0.5058101,0.0,-2.684625,0.63381,0.6607547,0.65822
530.0,-0.4957493,0.0,-1.7019047,0.21337,0.6606071,0.65822
530.5,-0.48582447,0.0,3.785273,0.00083287,0.66006464,0.65822
531.0,-0.47576368,0.0,2.7717793,0.00057344,0.66014975,0.65822
531.5,-0.46577084,0.0,1.0009944,0.00039056,0.66086227,0.65822
532.0,-0.45569304,0.0,0.24880551,0.00026583,0.6615497,0.65822
532.5,-0.4457682,0.0,-0.007179603,0.0032747,0.66197526,0.65822
533.0,-0.43575838,0.0,0.102594376,0.2227,0.66228086,0.65822
533.5,-0.42583355,0.0,1.2056786,0.64632,0.66198146,0.65822
534.0,-0.4159597,0.0,1.9610233,1.2394,0.66164434,0.65821
534.5,-0.40600085,0.0,2.4085948,2.0333,0.66149807,0.6582
535.0,-0.39617798,0.0,3.2341526,2.9561,0.66128105,0.65818
535.5,-0.38623613,0.0,4.0458016,3.9376,0.6611097,0.65815
536.0,-0.37641326,0.0,5.0453196,5.0396,0.66104007,0.65811
536.5,-0.3666074,0.0,6.490297,6.3781,0.6610415,0.65805
537.0,-0.3567675,0.0,8.7557,8.0155,0.6610402,0.65795
537.5,-0.34697863,0.0,11.813787,10.098,0.6609685,0.65776
538.0,-0.33715576,0.0,15.00222,12.323,0.66088027,0.65748
538.5,-0.32748583,0.0,17.71477,14.416,0.6608068,0.65719
539.0,-0.31769696,0.0,19.9046,16.394,0.6606211,0.6569
539.5,-0.30795905,0.0,21.643314,18.283,0.66029614,0.65661
540.0,-0.2983571,0.0,22.970089,20.099,0.6599238,0.65632
540.5,-0.28863618,0.0,23.953503,21.84,0.6595834,0.65603
541.0,-0.27901724,0.0,24.397564,23.366,0.65932125,0.65578
541.5,-0.2693813,0.0,24.368176,24.115,0.65913904,0.65568
542.0,-0.25983036,0.0,23.94713,24.357,0.658999,0.65564
542.5,-0.25029638,0.0,23.271675,24.375,0.6588728,0.65563
543.0,-0.24077941,0.0,22.551329,24.256,0.65876293,0.65562
543.5,-0.23122846,0.0,21.901407,23.995,0.6587114,0.65562
544.0,-0.22172847,0.0,21.296072,23.603,0.65875053,0.65563
544.5,-0.21244942,0.0,20.69764,23.06,0.6588303,0.65565
545.0,-0.20296644,0.0,20.01018,22.34,0.65887195,0.65567
545.5,-0.19361942,0.0,19.154625,21.417,0.6588513,0.6557
546.0,-0.18427238,0.0,18.19081,20.426,0.6588013,0.65573
546.5,-0.17497635,0.0,17.22063,19.515,0.6587536,0.65575
547.0,-0.1656803,0.0,16.279442,18.732,0.6587219,0.65577
547.5,-0.15643524,0.0,15.402181,18.031,0.65871245,0.65579
548.0,-0.14727515,0.0,14.615051,17.418,0.65872264,0.6558
548.5,-0.13816606,0.0,13.928079,16.887,0.65874285,0.65581
549.0,-0.12905695,0.0,13.309421,16.423,0.6587607,0.65582
549.5,-0.11987987,0.0,12.731645,15.98,0.6587715,0.65582
550.0,-0.11080475,0.0,12.194997,15.553,0.65877473,0.65583
550.5,-0.10181461,0.0,11.702772,15.164,0.65876937,0.65584
551.0,-0.092824474,0.0,11.27163,14.83,0.6587584,0.65584
551.5,-0.08378335,0.0,10.903129,14.565,0.6587403,0.65584
552.0,-0.07501414,0.0,10.540651,14.34,0.658713,0.65584
552.5,-0.06604099,0.0,10.160758,14.08,0.65868646,0.65584
553.0,-0.05718681,0.0,9.796022,13.807,0.65866685,0.65584
553.5,-0.04857055,0.0,9.476017,13.569,0.65865356,0.65584
554.0,-0.03973336,0.0,9.211816,13.392,0.65864605,0.65584
554.5,-0.031066118,0.0,9.000368,13.27,0.65864307,0.65584
555.0,-0.022364886,0.0,8.851379,13.185,0.65864366,0.65584
555.5,-0.013748627,0.0,8.764992,13.145,0.658645,0.65583
556.0,-0.0051663565,0.0,8.749994,13.153,0.65864646,0.65582
556.5,0.003228973,0.0,8.8005905,13.215,0.6586462,0.6558
557.0,0.011794249,0.0,8.934854,13.333,0.6586463,0.65579
557.5,0.020257557,0.0,9.150776,13.53,0.6586451,0.65577
558.0,0.028601902,0.0,9.440252,13.785,0.65864354,0.65574
558.5,0.03694625,0.0,9.8407545,14.12,0.6586437,0.65571
559.0,0.045290593,0.0,10.463034,14.624,0.6586448,0.65567
559.5,0.05348199,0.0,11.289123,15.338,0.6586375,0.65561
560.0,0.06165639,0.0,12.070577,16.052,0.6586264,0.65554
560.5,0.0697968,0.0,12.655224,16.547,0.65862745,0.6555
561.0,0.07790322,0.0,12.99103,16.834,0.6586426,0.65547
561.5,0.085941665,0.0,13.115905,16.955,0.6586673,0.65545
562.0,0.09392912,0.0,13.11109,16.999,0.6586952,0.65543
562.5,0.102001555,0.0,12.993647,16.984,0.65872204,0.65542
563.0,0.109802075,0.0,12.62606,16.786,0.65874565,0.65542
563.5,0.11765358,0.0,11.857434,16.189,0.6587553,0.65543
564.0,0.12548809,0.0,10.48779,14.997,0.6587086,0.65545
564.5,0.13320363,0.0,8.620613,13.055,0.658573,0.65548
565.0,0.1408512,0.0,6.553674,10.648,0.6583792,0.65551
565.5,0.14854975,0.0,4.4176,8.0731,0.6581963,0.65553
566.0,0.15611234,0.0,2.2320428,5.5121,0.6580747,0.65555
566.5,0.16370893,0.0,0.051028848,3.0654,0.6580251,0.65556
567.0,0.17116955,0.0,-1.3011725,1.0368,0.65818083,0.65556
567.5,0.17861319,0.0,2.7106674,0.039236,0.65800095,0.65556
568.0,0.18593785,0.0,3.4310563,-0.00064833,0.65797865,0.65556
568.5,0.19326253,0.0,0.974121,-0.0004394,0.6583287,0.65556
569.0,0.2005702,0.0,0.020645995,-0.00029904,0.65894175,0.65556
569.5,0.2077759,0.0,-0.09734631,-0.00020354,0.6593779,0.65556
570.0,0.21491364,0.0,-0.018763915,-0.00013854,0.6595669,0.65556
570.5,0.2219494,0.0,0.20609145,-9.43e-05,0.65949774,0.65556
571.0,0.22905314,0.0,0.3494634,-6.42e-05,0.6593442,0.65556
571.5,0.23602092,0.0,0.34745517,-4.37e-05,0.6592373,0.65556
572.0,0.24285275,0.0,0.2388164,-2.97e-05,0.65922606,0.65556
572.5,0.24973556,0.0,0.07268884,-2.02e-05,0.6593018,0.65556
573.0,0.2565334,0.0,-0.084109925,-1.38e-05,0.65941226,0.65556
573.5,0.26343322,0.0,-0.17532031,-9.38e-06,0.6594986,0.65556
574.0,0.2700101,0.0,-0.19604792,-6.38e-06,0.6595367,0.65556
574.5,0.27673998,0.0,-0.18505469,-4.34e-06,0.65954256,0.65556
575.0,0.2832999,0.0,-0.18414952,-2.96e-06,0.6595462,0.65556
575.5,0.28977484,0.0,-0.20774847,-2.01e-06,0.6595646,0.65556
576.0,0.29631776,0.0,-0.24482618,-1.37e-06,0.65959644,0.65556
576.5,0.30258876,0.0,-0.2778875,-9.32e-07,0.6596316,0.65556
577.0,0.3089787,0.0,-0.29748484,-6.35e-07,0.65966105,0.65556
577.5,0.31519875,0.0,-0.3054138,-4.32e-07,0.6596828,0.65556
578.0,0.32145274,0.0,-0.30923486,-2.94e-07,0.65970033,0.65556
578.5,0.3276218,0.0,-0.31515315,-2e-07,0.6597184,0.65556
579.0,0.33373985,0.0,-0.32449925,-1.36e-07,0.6597391,0.65556
579.5,0.33973894,0.0,-0.3348816,-9.27e-08,0.65976125,0.65556
580.0,0.34573802,0.0,-0.34344372,-6.31e-08,0.65978336,0.65556
580.5,0.35160115,0.0,-0.34897125,-4.29e-08,0.659804,0.65556
581.0,0.3574983,0.0,-0.35228774,-2.92e-08,0.6598229,0.65556
581.5,0.36329344,0.0,-0.354892,-1.99e-08,0.6598411,0.65556
582.0,0.36896965,0.0,-0.3578054,-1.35e-08,0.65985936,0.65556
582.5,0.37467983,0.0,-0.36111695,-9.22e-09,0.65987796,0.65556
583.0,0.38027105,0.0,-0.36434692,-6.27e-09,0.6598966,0.65556
583.5,0.38579428,0.0,-0.3669833,-4.27e-09,0.6599152,0.65556
584.0,0.39135152,0.0,-0.36896184,-2.91e-09,0.6599333,0.65556
584.5,0.3967218,0.0,-0.37045562,-1.98e-09,0.6599511,0.65556
585.0,0.4020921,0.0,-0.37177384,-1.35e-09,0.65996873,0.65556
585.5,0.4074624,0.0,-0.37304997,-9.17e-10,0.65998626,0.65556
586.0,0.41264576,0.0,-0.37432614,-6.24e-10,0.66000396,0.65556
586.5,0.4178121,0.0,-0.3754712,-4.25e-10,0.6600215,0.65556
587.0,0.4228935,0.0,-0.37641597,-2.89e-10,0.66003877,0.65556
587.5,0.4278729,0.0,-0.3771703,-1.97e-10,0.6600562,0.65556
588.0,0.4329033,0.0,-0.37779847,-1.34e-10,0.66007346,0.65556
588.5,0.43774676,0.0,-0.37835494,-9.11e-11,0.6600906,0.65556
589.0,0.44277716,0.0,-0.37883967,-6.2e-11,0.66010785,0.65556
589.5,0.44750166,0.0,-0.37928978,-4.22e-11,0.660125,0.65556
590.0,0.45214117,0.0,-0.37966076,-2.87e-11,0.6601421,0.65556
590.5,0.45689967,0.0,-0.37994272,-1.96e-11,0.6601593,0.65556
591.0,0.4614712,0.0,-0.38018012,-1.33e-11,0.6601764,0.65556
591.5,0.46604276,0.0,-0.3803483,-9.06e-12,0.6601935,0.65556
592.0,0.4706313,0.0,-0.38047442,-6.17e-12,0.66021055,0.65556
592.5,0.47489694,0.0,-0.38055605,-4.2e-12,0.66022754,0.65556
593.0,0.4793665,0.0,-0.380608,-2.86e-12,0.6602445,0.65556
593.5,0.48361516,0.0,-0.38063025,-1.94e-12,0.6602615,0.65556
594.0,0.48788083,0.0,-0.38060305,-1.32e-12,0.6602785,0.65556
594.5,0.49190852,0.0,-0.38053873,-9.01e-13,0.66029537,0.65556
595.0,0.4961062,0.0,-0.38044724,-6.13e-13,0.6603122,0.65556
595.5,0.5000829,0.0,-0.3803285,-4.17e-13,0.6603292,0.65556
596.0,0.5041276,0.0,-0.38018012,-2.84e-13,0.66034603,0.65556
596.5,0.5080194,0.0,-0.38002184,-1.93e-13,0.66036296,0.65556
597.0,0.51192814,0.0,-0.3798141,-1.32e-13,0.6603799,0.65556
597.5,0.51568395,0.0,-0.37961623,-8.96e-14,0.6603968,0.65556
598.0,0.5194908,0.0,-0.37938625,-6.1e-14,0.66041356,0.65556
598.5,0.52297467,0.0,-0.3791414,-4.15e-14,0.66043043,0.65556
599.0,0.52666247,0.0,-0.3788545,-2.83e-14,0.66044724,0.65556
599.5,0.5302993,0.0,-0.3785775,-1.92e-14,0.66046417,0.65556
600.0,0.53371525,0.0,-0.52421486,0.0061409,0.6605508,0.65556
600.5,0.53713113,0.0,-0.6795347,0.34763,0.66088617,0.65556
601.0,0.5405471,0.0,0.16183661,0.87213,0.66080105,0.65556
601.5,0.54381,0.0,0.9412798,1.4183,0.6605839,0.65555
602.0,0.547073,0.0,1.8058593,2.136,0.6603987,0.65554
602.5,0.550268,0.0,3.0136476,3.2401,0.6601776,0.65551
603.0,0.553327,0.0,4.328299,4.6914,0.6600273,0.65547
603.5,0.556386,0.0,5.8569283,6.5278,0.65992725,0.65538
604.0,0.559445,0.0,7.8557096,8.6601,0.6598298,0.65522
604.5,0.5623341,0.0,10.351011,10.946,0.6597361,0.65497
605.0,0.5653082,0.0,13.212687,13.127,0.659623,0.65467
605.5,0.5680443,0.0,16.146048,15.17,0.65948814,0.65438
606.0,0.5709504,0.0,18.699026,17.109,0.65935844,0.65409
606.5,0.57356757,0.0,20.822544,18.966,0.6591429,0.6538
607.0,0.5762867,0.0,22.571917,20.753,0.6588363,0.65351
607.5,0.5788359,0.0,23.960348,22.461,0.65850216,0.65322
608.0,0.58131707,0.0,25.055681,24.096,0.6581814,0.65293
608.5,0.5838493,0.0,25.966284,25.667,0.65788805,0.65264
609.0,0.5862795,0.0,26.797878,27.181,0.65762186,0.65235
609.5,0.58855677,0.0,27.632204,28.645,0.65737647,0.65206
610.0,0.59090203,0.0,28.530876,30.064,0.65714276,0.65177
610.5,0.59307736,0.0,29.547926,31.438,0.6569094,0.65148
611.0,0.59532064,0.0,30.728792,32.768,0.65666395,0.65119
611.5,0.597394,0.0,32.08862,34.058,0.65639967,0.6509
612.0,0.5995183,0.0,33.59538,35.309,0.6561161,0.65061
612.5,0.6015407,0.0,35.17896,36.526,0.65581536,0.65032
