#{"t_start": 1777024565.7125049, "env_id": "None"}
r,l,t
150.521053,3599,422.092176
-471.317161,3599,851.536036
133.415625,3599,1286.377485
277.205345,3599,1724.292408
-31.749439,3599,2150.41116
-211.082393,3599,2603.036349
-183.228483,3599,3034.997319
114.916373,3599,3486.773491
461.869265,3599,3907.929114
83.672991,3599,4334.274127
463.120992,3599,4739.013284
-58.335124,3599,5152.69585
-73.013063,3599,5549.776627
232.397809,3599,5957.20397
496.823804,3599,6358.720096
48.355376,3599,6765.62035
-57.80162,3599,7143.407241
-28.534699,3599,7545.514765
374.559653,3599,8073.006292
759.937931,3599,8660.97901
1200.251541,3599,9223.862198
2639.726158,3599,9811.366458
2840.192289,3599,10399.499873
2960.456962,3599,10984.483621
2954.211807,3599,11543.664488
3070.729756,3599,12154.335807
3096.988047,3599,12730.060725
3167.625667,3599,13309.735632
3163.524311,3599,13878.364404
3208.452514,3599,14459.165939
3246.49351,3599,15063.407081
3288.768348,3599,15665.620232
3230.01614,3599,16181.858964
3246.297277,3599,16784.138647
3209.463713,3599,17374.040555
3243.394241,3599,17959.30024
3280.788178,3599,18550.936083
3320.501364,3599,19095.970345
3436.718519,3599,19654.770116
3412.70718,3599,20252.459732
3367.214991,3599,20830.295348
3382.905312,3599,21384.842361
3498.870632,3599,21972.539431
3381.987374,3599,22552.977599
3425.20193,3599,23148.722098
3420.03447,3599,23685.206447
3293.91642,3599,24259.783008
3367.674745,3599,24829.581317
3202.403626,3599,25403.30831
3468.277129,3599,25948.366033
3423.877852,3599,26518.456173
3465.071449,3599,27096.128066
3273.636448,3599,27671.730513
3268.633842,3599,28216.397697
3280.655951,3599,28789.264901
