#{"t_start": 1778532391.9374123, "env_id": "None"}
r,l,t
-5604.435169,3599,378.262322
3024.561618,3599,790.752438
-25165.899373,3599,1193.357334
-755.400187,3599,1603.162055
-15549.592411,3599,1972.565794
-4459.506091,3599,2384.633151
-475.998564,3599,2884.009476
2791.670244,3599,3289.585257
2708.471461,3599,3665.834884
-10934.167013,3599,4070.177274
-414.040365,3599,4473.521153
110.562924,3599,4887.446067
3005.141752,3599,5248.509029
2879.624896,3599,5733.645431
3133.506255,3599,6130.469102
2372.62582,3599,6543.47352
1091.393751,3599,6928.545116
458.329414,3599,7322.87721
3213.529814,3599,7725.831746
2900.570848,3599,8118.480803
3313.701992,3599,8580.873315
3151.20929,3599,9006.23861
2504.18581,3599,9413.897148
1887.593515,3599,9828.313096
2804.222318,3599,10203.561754
3125.320237,3599,10604.842764
2839.457753,3599,11017.785068
190.169442,3599,11501.757512
2966.772688,3599,11884.101101
1376.314965,3599,12285.399662
3097.209376,3599,12693.793484
3367.217627,3599,13101.178148
3341.872376,3599,13468.773203
3211.115012,3599,13878.91357
2982.350161,3599,14358.025124
3159.600746,3599,14766.401233
3194.053175,3599,15188.673135
3371.497466,3599,15552.681444
2313.618399,3599,15950.597228
3453.840499,3599,16358.204158
2883.408063,3599,16762.241165
2320.919674,3599,17218.1012
3075.648658,3599,17620.489252
2612.841478,3599,18014.852687
3439.151741,3599,18419.849139
3336.276462,3599,18782.738122
2589.875364,3599,19182.590115
2934.039833,3599,19590.149988
2713.974109,3599,20075.649955
3311.392065,3599,20440.354252
3343.186252,3599,20837.541585
3083.43686,3599,21237.300809
3253.795991,3599,21635.469503
3141.559274,3599,21997.285239
2983.391054,3599,22366.701252
